GENE,p300H3K27ac_34_DMSO_compare,IRF4H3K27ac_32_DMSO_compare,tot_rank,LOG2_FOLD_CHANGE,percentage,p_value_adj,H3K27ac_1Hr,H3k27ac_12_DMSO_compare,label
MRPS22,517.3754,1199.0509000000002,30715,0.617005065222445,70,1,-0.9555397609008355,1154.2142525654938,NA
SPINT2,516.2521,1200.8211,30719,-0.119640149312245,0,1,-1.1758731870027974,881.3141176500541,NA
ZNF548,554.6688,1135.1691,30724,0.269184040642576,0,1,-1.1478331160720179,755.0274020328177,NA
GARNL3,432.5505,1341.5691,30739,0.00272330686735752,0,1,-1.2265044221194736,696.211233330411,NA
FASTKD1,636.75855,981.2513500000001,30743,-0.190671529919333,0,1,-1.08101213454959,1042.8244419655932,NA
TIMM8A,590.32365,1051.8796,30761,-0.197755039737517,95,1,-0.9730031106020492,1393.6213090708047,NA
G2E3,624.9870999999999,989.6342999999999,30771,0.34625190929043,0,1,-1.523315540034844,831.2827490843779,NA
TMTC4,519.6728,1171.976,30771,0.0169059194233668,0,1,-0.5953320859143286,557.3019010079395,NA
LRCH1,603.84905,1024.7921999999999,30793,0.263133021886753,0,1,-0.9546186013651482,1010.8884747924124,NA
NEK3,728.1637000000001,800.1243999999999,30795,-0.337372732976545,0,1,-1.0820949787653626,659.3472983867647,NA
LANCL1,569.47195,1078.4492500000001,30801,0.679009276146693,0,1,-1.0642780438276005,969.3538949084707,NA
DERA,571.332,1071.8609,30805,0.184378841856851,0,1,-0.7373640229547155,1018.7055597280759,NA
ATXN2,511.94179999999994,1172.8483,30813,0.329640910973045,5,1,-0.7670525618399662,1525.769045165976,NA
BRCC3,682.3077499999999,871.43845,30837,0.375971235250022,0,1,-0.9658302462872437,1221.8600122099651,NA
ZMAT1,732.7946,785.6080000000001,30846,0.21143769309342,0,1,-1.0531105633539743,1056.0442156395095,NA
PLIN2,531.5672999999999,1134.1660499999998,30865,0.249980278506977,0,1,-1.1298997031233462,1240.261173005574,NA
ZNF140,450.4878,1264.89225,30870,0.325337785293796,0,1,-1.5201566903891963,2119.046859863312,NA
PPP1R7,438.70580000000007,1285.099,30875,0.0732176745624513,55.00000000000001,1,-0.6812311287140012,746.5817180370004,NA
MARK1,481.46659999999997,1206.4351000000001,30878,0.764422714046335,0,1,-0.18958309481215002,337.4255793223883,NA
PIAS2,549.4467,1095.958,30880,0.554081554313857,0,1,-0.8599559118229706,849.2981853765291,NA
QSOX2,652.5509,912.67705,30881,-0.211146772097051,0,1,-1.0112499182625854,636.2821584266974,NA
ZBTB34,553.90135,1086.7376,30891,1.10237870033569,0,1,-0.6759207683708467,1075.7465651025811,NA
ZNF841,470.42859999999996,1226.15,30893,1.10942931463212,0,1,-0.8760644382238884,734.6618358090672,NA
NARS2,601.2876,1004.0208,30901,-0.0687130634589527,5,1,-0.7768699545944818,548.3174826579016,NA
HOMER2,703.78485,811.75995,30903,-0.1588178339522,0,1,-1.4201174769259703,426.9821546827398,NA
PTAR1,527.08795,1119.7744,30927,0.58388848737732,20,1,-1.0606667375933407,1922.2627585471027,NA
LILRA2,534.53,1100.7934,30957,-0.64571255090814,0,1,-1.5155119725931483,947.5897626190289,NA
MICALL1,655.19205,885.7572,30957,0.528466026857474,0,1,-1.42808772472876,1405.9739389797799,NA
GLMN,534.2858,1101.25495,30958,0.590017823043788,25,1,-0.9394017970172271,1727.7133344742488,NA
RPAP2,534.2858,1101.25495,30958,0.685452583464654,100,1,-0.9394017970172271,1727.7133344742488,NA
L3MBTL1,561.35905,1050.00565,30972,0.127757047998578,0,1,-0.73234087154201,594.7200200438085,NA
HSD17B10,638.2596000000001,899.5182,30982,-0.153540188711837,35,1,-0.826510555322436,820.525134741132,NA
TRIM45,589.28655,995.97105,30983,1.26783175868286,5,1,-1.109836723221925,1102.0817790355613,NA
CKAP5,541.9504000000001,1076.14715,30989,0.402542684160255,100,1,-0.8548770547529296,1018.0642666436703,NA
DTYMK,454.31695,1218.82455,30989,-0.0724876835044013,100,1,-0.8269292250079219,1346.4865206184518,NA
SAAL1,560.3155999999999,1043.5144,30999,0.460461132515105,0,1,-0.5948463601389637,453.8921852618695,NA
TOP1MT,508.25655,1130.87535,31000,-0.00446878745280719,0,1,-0.8790323683132283,242.658006150316,NA
ZNF696,508.25655,1130.87535,31000,0.694097565392878,10,1,-0.8790323683132283,242.658006150316,NA
STK32C,513.83235,1113.63325,31010,-0.325872209160691,0,1,-1.4495458397998533,1368.1921430637046,NA
RECK,477.46475,1165.393,31023,0.28195490502729,0,1,-1.597109819769183,423.1121818614531,NA
ARHGAP15,754.20535,675.2146,31066,-0.0618640825212772,0,1,-1.5721552176018303,1867.773320599702,NA
TBP,564.5539,1020.9220500000001,31069,0.560779284107119,100,1,-1.316485422232347,1309.596457997579,NA
ZNF641,548.85755,1042.72125,31073,1.40842503325734,0,1,-0.5761210648607089,496.90898732888866,NA
THOC2,569.47835,1007.1320000000001,31080,0.0902525992972742,100,1,-1.2764297102870068,1112.122350133102,NA
CREBBP,531.5185,1065.9442,31092,0.936208408509102,40,1,-0.6971393600671693,697.0352316945066,NA
RCOR1,542.1,1043.453,31103,0.864669608890501,40,1,-1.1953199203445135,1011.5335607281215,NA
EBLN2,749.9201500000001,669.0163500000001,31112,0.532767303830881,0,1,-1.6420398504200557,1123.7412031646786,NA
PPIL4,510.91075,1088.79035,31124,0.93132515053754,95,1,-1.2942831603263973,1235.5066050840433,NA
OCRL,632.0568000000001,873.8874000000001,31125,0.55971898062758,0,1,-1.3595902727588376,715.1794539243544,NA
GLI4,502.3134,1099.99635,31128,0.12706013493307,10,1,-0.8919346632769926,236.4423042401452,NA
SLC25A33,520.2925,1072.874,31128,0.700426522362525,0,1,-1.2403029883290215,800.5655619104059,NA
WDR25,463.8124,1151.6496,31139,0.813486893954131,80,1,-0.7182363722345271,1099.8661269626505,NA
ANGEL1,486.7821,1115.0954499999998,31156,-0.280658170999592,0,1,-1.0786123006184534,1066.1430597197918,NA
MTMR1,597.8122000000001,925.5398,31159,0.42747686882225,0,1,-1.4393533031621701,1252.4424707555586,NA
ANKFY1,477.85254999999995,1120.82985,31176,0.760340626962592,5,1,-0.5732557325567212,1034.5116561024884,NA
VPS13B,519.2532,1057.4757000000002,31181,0.153284873810747,0,1,-1.1540030084645874,1419.06372445239,NA
BRD1,451.17405,1156.9627500000001,31184,0.547240100338194,0,1,-0.5318378608177076,953.141589434281,NA
ARID4A,529.47495,1042.55085,31191,0.696784379926046,0,1,-1.2905067154775216,1820.9790641499949,NA
DNASE1L2,493.0118,1094.2233,31199,0.851648251806045,0,1,-0.9131155358666859,618.032595442136,NA
PRKD1,634.55565,848.04435,31213,-0.111318904964198,0,1,-1.8294024052664255,1388.7841891397834,NA
KPNA3,419.2569,1196.03235,31231,0.480006453028402,0,1,-1.1879598370347182,1957.207199312349,NA
BCAS4,639.5344500000001,834.2117,31234,-0.00760324879537015,0,1,-1.2680440542327098,501.6158159794676,NA
ATP1A1,536.7605000000001,1021.04195,31236,0.084645036011899,85,1,-1.2652820094679764,836.4252462066056,NA
OTX1,417.4806,1196.5412,31240,1.80494142408935,0,1,-0.8221421813723608,719.7107636142138,NA
ZNF410,446.32105,1147.16715,31248,0.597585388549191,0,1,-0.814649322041174,785.0070281045175,NA
CDHR1,692.8203,719.8896,31260,0.145749112429832,0,1,-1.356708183981461,1179.1151647556867,NA
IER3IP1,564.9258,961.83,31267,0.37127551097772,0,1,-0.2689773428990605,665.2171728023502,NA
PPDPF,462.3433,1116.49515,31268,0.308811768025134,0,1,-0.8220572604672892,1111.6404604805257,NA
UFSP1,524.3436,1030.7775000000001,31274,-0.60281794506109,0,1,-0.863713737159142,588.2410799521806,NA
EIF5,475.2786,1099.8225499999999,31277,0.686696250491909,100,1,-1.0961188537186894,1711.1247499702517,NA
ARHGEF19,533.896,1016.44375,31284,0.781248435081857,0,1,-1.276673949308675,775.0808590464353,NA
KATNA1,546.2054499999999,985.18925,31308,0.70481179430957,0,1,-1.235548076652702,727.8750472530505,NA
TPBG,378.6028,1261.4502,31309,0.386210947312044,0,1,-0.0640467821550484,740.5878043612986,NA
BRWD3,554.09760000000006,968.8951999999999,31321,0.0681642222135721,0,1,-1.4819012868140897,1062.4149475898741,NA
WWOX,353.11875,1299.24795,31324,0.0923498950447987,0,1,-1.0686487458894431,652.9209796254238,NA
SNAPC3,621.6972000000001,832.28,31332,0.124242580600151,100,1,-0.7326387821784787,511.77941127382735,NA
PRRT3,624.8535999999999,821.4277999999999,31349,1.42057157995139,0,1,-1.0698059756465714,649.51196884,NA
DHRS4L2,525.4263000000001,1013.2487500000001,31350,-0.0777616007288582,0,1,-0.7559351999711391,543.3639321186632,NA
ZNF420,473.7096,1079.6877,31351,0.730079960677876,0,1,-0.6940462597742635,512.3664551287351,NA
RPF1,522.2547,1014.7555500000001,31353,0.546431596884945,90,1,-1.5268816317018419,1289.856088709412,NA
GSTZ1,446.38125,1115.1574999999998,31359,-0.0179103929231502,0,1,-1.2377550131158583,2203.073203952324,NA
CYB5R2,641.3365000000001,795.2971,31363,0.690634248128308,0,1,-1.4743257958609077,621.7946460947949,NA
TRIM33,474.72035,1073.6305499999999,31368,0.66942036751011,5,1,-1.0249854433057144,1644.6637146806627,NA
LOXL2,665.4200000000001,747.676,31370,0.242972179606355,0,1,-1.3542077740051095,511.8217642789299,NA
DNAJC6,536.0796,985.068,31373,1.95891298114158,0,1,-0.6638625468723214,541.3976603837832,NA
NFYB,600.73275,864.6464000000001,31373,0.535687809032029,80,1,-1.0847216017147996,1465.3219474194375,NA
PSPC1,557.6451500000001,941.7549999999999,31373,0.365082920348836,5,1,-1.0741127803669328,1942.2127417124445,NA
ASS1,571.2504,906.0421,31374,-0.207160496518387,5,1,-1.5337867532111482,541.908938382115,NA
HSD17B11,452.36400000000003,1101.855,31377,0.18873381447902501,0,1,-0.877040112054357,545.6400341383905,NA
FN1,445.7196,1108.0466,31388,0.156443777471234,0,1,-0.7059769770744674,311.2416025616735,NA
ABCD4,339.2756,1305.6871,31389,0.842871459577474,0,1,-1.1015564786273864,636.6993716134896,NA
NCKAP1,722.1004,633.7963,31389,0.615875911668668,0,2.1809239040762533e-6,-1.5239326159894595,612.4446654380513,NA
BBS2,535.5268,981.0120999999999,31390,0.791153446410881,0,1,-0.7140946871602456,727.5488605244362,NA
SMS,627.6469500000001,801.28585,31398,0.157864540004673,35,1,-1.2661177327400692,731.4283403935071,NA
SETMAR,488.8744,1040.4936,31417,0.498305764819574,0,1,-0.9987952961016906,1241.1249961665812,NA
TMED2,478.27099999999996,1048.6482,31429,0.415027121760705,80,1,-0.7895991355645542,1125.1452416803154,NA
BATF,556.2701,924.9936499999999,31438,-1.23245317272413,5,1,-1.5946803081743075,1117.4376686386531,NA
CLSTN3,542.2716,949.3086,31439,0.102495020490276,0,1,-1.0158672047603408,469.4176779353807,NA
ZNF317,505.15740000000005,1016.1118000000001,31443,0.555640430460663,40,1,-1.0877208997106698,1005.9201072400278,NA
GDAP2,400.13265,1168.3602,31445,0.836356801776102,0,1,-1.1922978083664417,1122.9641673038846,NA
MED4,528.6542,977.8456000000001,31447,0.515802552587939,100,1,-1.0485318120409053,678.72510066767,NA
ARMCX6,555.3054999999999,924.4913,31450,0.425041062081867,0,1,-1.0714722771689382,592.5169155202327,NA
VRK1,720.1658,620.36385,31456,-0.0932501598558925,5,0.031392226890884445,-1.1685969049929688,630.7660157038069,NA
WDR3,399.2943,1165.8072000000002,31465,-0.136793131380524,100,1,-1.1945973072634852,1121.530420360455,NA
RHBDL3,574.55845,876.2159,31468,1.43517569282566,0,1,-1.1690279422000798,907.4749720552124,NA
USP10,541.9318000000001,940.2760999999999,31468,0.290925468270872,85,1,-1.376144143158253,1019.9326431533666,NA
DYNC2LI1,527.364,972.648,31470,0.890772498980291,0,1,-1.0699215079094475,429.23575882573004,NA
JAK3,609.79045,815.6611499999999,31472,-0.472825657398568,0,1,-1.4038465130585895,817.8899635807365,NA
DVL1,414.41915000000006,1134.9445,31473,0.110717573487305,0,1,-1.152981455561938,1097.1558203892573,NA
AKT1,402.10210000000006,1156.8295,31476,0.22659998145306,0,1,-0.5248072775300666,654.7801602799736,NA
ZBTB42,402.10210000000006,1156.8295,31476,-0.0938464995463917,0,1,-0.5248072775300666,654.7801602799736,NA
HTATSF1,607.9012,815.5453,31487,0.407077336708741,95,1,-1.1713239581379726,2193.985759257181,NA
MON1B,421.3431,1116.01285,31488,0.826281750688242,0,1,-1.208002670975341,2072.9148896343963,NA
SLC36A1,486.41310000000004,1021.8408000000001,31505,1.1169317198422,0,1,-0.4987483319147829,345.3563975641601,NA
ZNF100,392.66569999999996,1164.7023,31517,1.04581188273754,0,1,-1.2915495608091747,1083.2766317723663,NA
PDCD5,535.94165,936.3337499999999,31519,0.0596502040951487,30,1,-0.590620802674964,816.5626139605185,NA
ATRN,415.4787,1111.4676000000002,31533,0.601392592805359,0,1,-0.16230441835388457,478.0674410450484,NA
SPC25,441.16215,1078.3003,31533,0.0264988633683243,100,1,-0.9867701721971336,885.4754341215105,NA
TANC2,599.02125,819.84225,31537,0.0305305593735448,0,1,-1.3864129294749203,814.0569177333082,NA
ZNF749,433.5201,1088.5509,31537,0.341726292451502,0,1,-1.029127360003428,544.9464850970559,NA
RBM12B,588.86335,830.8761000000001,31554,0.564297287603704,5,1,-1.2166254933055616,1946.6905076220376,NA
GINS2,583.0640000000001,841.0437,31562,0.129228578100623,100,1,-1.2675877288040227,1102.4486876680799,NA
DOCK7,404.8569,1127.0901,31564,0.605937851209988,0,0.4468744360910336,-0.11713180317628229,366.94075097615035,NA
MYEF2,372.3374,1183.6453999999999,31565,0.194161455387519,0,1,-0.9112641702188016,714.9469082249838,NA
NEIL2,442.86405,1061.4783,31574,-0.139310683539739,0,1,-1.0446586747843813,595.5628230506875,NA
SOD2,454.7931,1043.32355,31574,0.604131006956595,90,1,-0.8589121790168913,1555.4599581469815,NA
NDUFS4,535.854,920.184,31580,0.0484343195405365,0,1,-0.933976174486851,1381.1721011125007,NA
ZNF607,471.4996,1022.6788,31580,0.80220127140824,0,1,-0.36350565998249357,332.3867365463816,NA
MAGI3,482.42425000000003,1008.6600000000001,31581,0.0239120467375329,0,1,-1.2474378273336777,985.6009338772494,NA
MAN2B2,457.51525000000004,1040.38045,31581,0.61275979638602,0,1,-0.6089077849353856,382.3771336465747,NA
SAP25,436.08605,1071.88545,31581,-0.418581706628654,0,1,-1.3052450469805756,991.7691936203436,NA
THUMPD2,562.374,873.3752999999999,31582,0.380795779338918,0,1,-0.7864758178860699,865.9757474172332,NA
LPCAT2,675.65435,666.5813,31586,0.545619509395365,0,1,-1.6149541984761546,783.103080105641,NA
TAPT1,424.2635,1087.7266,31587,0.418474386776166,0,1,-1.0970969955639391,1872.9909920520072,NA
DAP,426.9693,1081.83735,31592,0.415182910415842,20,1,-0.8595884169916218,876.2815651517992,NA
TASP1,426.2967,1084.086,31593,0.382289199917695,5,1,-0.7971369025489855,589.9853239949957,NA
RPS6KA3,479.27225,1008.3714,31597,0.204697457932761,5,1,-1.1515185137624457,993.3151605122757,NA
CERCAM,478.14105000000006,1009.2662499999999,31599,0.0914102968108865,5,1,-0.5867418858138169,366.38895368127066,NA
TLE1,503.16575,967.4576,31612,-0.169846077766384,0,1,-1.2787495222610497,447.9137392730752,NA
PDCD2,403.02570000000003,1112.19635,31621,-0.183348027592444,100,0.6037341571658601,-1.0372812487346412,1216.8407541213537,NA
SLC38A7,398.68685000000005,1123.09845,31624,0.844915699884962,0,1,-0.6212255776639617,525.7291353816645,NA
HTATIP2,563.74315,861.1655,31626,-0.0149184237947089,0,1,-0.6327942203497563,466.78512757478825,NA
VMA21,577.5763000000001,830.3200000000002,31628,0.0751776807152127,25,1,-1.3382287871784082,1945.1931996068747,NA
DNAJC21,588.41335,806.5264500000001,31631,0.257165772941781,0,1,-0.9047624197162031,977.9113886967577,NA
TFDP2,473.1507,1008.0585000000001,31633,1.2983039536599,0,1,-0.9559007360134555,641.2036952334302,NA
ICMT,473.98045,1006.9685,31634,0.7547542034051,5,1,-0.38455316792357735,724.6547942784648,NA
LRRC42,440.18395,1043.81195,31654,0.149956350450138,0,1,-1.081051855038586,1116.0510128011315,NA
THOC3,589.92505,798.63095,31657,0.112308380397862,100,1,-1.157513299762908,575.842276293549,NA
GOLGA3,394.2872,1121.20055,31658,0.690388937285567,0,1,-0.3807212055755702,1268.4203806287292,NA
GNL3L,486.07239999999996,980.3848499999999,31660,0.276665587452237,95,1,-0.7986317062447915,1151.8247121757395,NA
ZWINT,534.94335,893.5607500000001,31663,0.393355560578298,30,1,-0.7112730761624697,1379.7125665910598,NA
ANAPC7,575.6762000000001,821.2504,31670,-0.287562700971842,0,1,-0.8632800622090487,1814.3704396199173,NA
UPRT,401.94759999999997,1094.6141,31698,0.746412719225081,0,1,-1.4242603294180547,1024.5996877564298,NA
HACE1,375.7487,1141.2646,31702,0.86240407664117,0,1,-0.4951837822837687,366.9461131501511,NA
DNAJC24,401.86,1094.0816,31705,1.03514688604063,0,1,-1.313590220429764,916.9827606385455,NA
ABL1,459.50115000000005,1008.04495,31707,0.918148703162999,0,1,-1.0554726155667613,2357.831005826657,NA
NETO2,456.84265,1013.9234,31707,0.873634356431269,0,1,-0.6145890400633195,393.06677306739584,NA
PHC1,490.48769999999996,955.80295,31710,0.478788218410232,15,1,-1.12553546740548,432.73092544537633,NA
DSTN,429.4267,1044.67785,31711,0.236184764054909,20,1,-0.7859705520446134,938.4010550033543,NA
TXNDC16,447.32285,1019.8652,31715,0.302167808839654,0,1,-1.2417985075584526,1419.4022029272169,NA
PLAA,484.4878,965.3203000000001,31718,0.631677852870426,0,1,-0.8644774889557265,2070.781859597557,NA
RPGR,437.4823,1031.7543500000002,31724,0.674590338502388,0,1,-1.4520651079132272,1076.8108034408933,NA
LEAP2,602.0759499999999,762.49855,31732,-0.292835072482431,0,1,-1.4383254863248702,736.6713103797763,NA
TYRO3,496.0522,934.7684499999999,31737,0.072868769332492,15,1,-1.2457793791469478,716.1339673567356,NA
S100A6,537.2505,871.6964499999999,31739,-0.0715914729243925,0,0.5527621568880939,-1.128076405785672,357.2499330281548,NA
ZNF107,395.1675,1095.276,31747,0.934647384696885,0,1,-1.1853491417388546,845.3039055877243,NA
ZNF45,457.20155,995.0109,31754,1.41188237110418,0,1,-0.8037566352298786,503.4205089453268,NA
ZNF92,403.40840000000003,1074.6732,31759,1.22876470994649,0,1,-1.192536644528351,1132.1444476763477,NA
RAB39B,454.58375,993.01565,31767,1.19935290882287,0,1,-1.1925161384766634,592.0805760628666,NA
MMAB,540.4248,860.5511999999999,31770,-0.221016814774278,0,1,-1.0693683352870764,974.0157851003225,NA
MVK,540.4248,860.5511999999999,31770,-0.4803941730259,100,1,-1.0693683352870764,974.0157851003225,NA
UBR3,420.33029999999997,1039.65275,31774,1.11279362132913,0,1,-0.8141704035452623,1039.8681993329687,NA
SDSL,500.03909999999996,919.1685,31781,-0.0541891101423049,0,1,-1.5924352018800039,1804.1804228632977,NA
STXBP5,512.6098,890.3115,31792,0.1283303401917,0,1,-1.5091771273144998,1479.5934224083503,NA
PTPRF,532.72735,867.7174,31794,0.223143166881853,0,1,-1.3573886368145431,699.6101297710404,NA
ZNF501,485.875,933.59760000000006,31797,0.924007066831055,0,1,-0.9509531857699018,440.7660760935345,NA
KLHL28,472.5862000000001,956.3956000000001,31800,0.917455134497969,0,1,-1.3983074331067933,1258.0046881587737,NA
ACAT2,400.7682,1068.23345,31801,-0.0616834432915091,0,1,-1.2883166339162724,1802.1288266769122,NA
ZNF554,679.74225,594.1298999999999,31806,1.28848779838615,0,1,-0.4359984903006489,224.72697056626492,NA
TMLHE,486.21830000000006,929.7709,31810,-0.192946377757197,0,1,-1.1583222987865434,1067.4879946122514,NA
PDRG1,459.0566,974.9096,31821,0.494928565602135,100,1,-0.4587206454120504,601.8329208247803,NA
RPL30,424.0055,1024.163,31822,-0.114196799284809,100,1,-0.9932077715294544,1164.9336343415712,NA
CNKSR2,439.373,1000.2592500000001,31844,0.330704217301981,0,1,-1.2902192693087895,1023.6458321884122,NA
ERICH1,351.6399,1132.1030999999998,31861,-0.137045550720176,0,1,-0.718483969455172,508.7561181550948,NA
PIK3C3,465.20500000000004,941.885,31872,0.458256405040438,20,0.006893255923255962,-1.3119069182995264,746.1056783682268,NA
TMX1,477.71214999999995,921.7529,31874,0.17901750831141,10,1,-1.068036771020118,865.5961478093251,NA
KDM5C,394.54290000000003,1057.5853,31880,0.440542115709208,30,1,-0.6351016007488467,1835.1525083482732,NA
JKAMP,476.439,921.0720000000001,31890,0.555176353241816,0,1,-1.0197272182213177,1097.1655543735535,NA
KBTBD6,565.3577,779.49575,31897,0.790029610107864,0,1,-1.5229016908350819,1415.6264631109184,NA
CENPW,431.9592,992.6283999999999,31901,-0.0510492412517573,95,1,-1.2898127977865648,822.5094218573107,NA
FMR1,446.79449999999997,966.7672,31906,0.233448353231351,0,1,-0.9591920995465837,1317.5516435401094,NA
BTK,469.08615000000003,926.0718999999999,31907,-0.48155050639272,0,1,-1.3381148758884776,795.1599381737876,NA
NADSYN1,389.0634,1056.114,31910,0.207015409691903,0,1,-0.785713840353835,524.9472559685373,NA
ZNF430,372.27869999999996,1082.2463,31922,0.934909603779839,0,1,-1.3253696842408103,1037.9230227094936,NA
NPTN,379.3097,1071.252,31926,0.333076033828771,0,1,-0.8191866605796481,743.406859213823,NA
FAM81A,680.8859,554.01325,31931,-0.0364924122280125,0,1,-1.3401146220608091,1091.9507707223202,NA
NGDN,407.02825,1019.875,31939,0.483458548375525,40,1,-1.1964282456035873,897.8347597478337,NA
ZNF708,425.1078,988.5993,31950,1.28631322503646,0,1,-0.9464599158525719,907.6153871764845,NA
EXOC6B,382.71765000000005,1056.0183000000002,31963,0.508728618304917,0,1,-0.6541432371594875,421.90870646372025,NA
TMEM177,530.9557500000001,821.66985,31963,0.604272659482435,0,1,-0.6972574237174943,494.24316416143586,NA
CASK,397.3616,1030.4075,31978,0.22719521115902,0,1,-1.2179339304402246,912.0971919724784,NA
RBMX2,547.8628000000001,789.79045,31980,0.487231049028838,90,1,-0.9821842421898064,820.1540602755954,NA
NIPSNAP1,450.20405000000005,931.7629999999999,31984,0.129662239245317,0,1,-0.9929980781843643,305.7775930832237,NA
CYB561D1,449.0519,925.6659999999999,32013,0.837870068684657,5,1,-1.0663762779185926,794.6482720818657,NA
RTKN,553.6315999999999,768.5854999999999,32014,0.490428877643332,0,1,-1.0898059797639321,711.3787900376576,NA
POMT2,402.85105,1007.7004999999999,32028,0.148343491996458,0,1,-1.2788973598628248,2059.9099005750495,NA
ZBTB17,420.36995,970.00505,32029,0.560241741140906,80,1,-0.8338214529680242,583.2763878491876,NA
ZNF134,385.7464,1031.0019,32032,0.713672557980872,0,1,-0.703635405865322,406.57099048562463,NA
ZNF416,385.7464,1031.0019,32032,0.707525058887397,0,1,-0.703635405865322,406.57099048562463,NA
ZNF530,385.7464,1031.0019,32032,0.751984791723089,0,1,-0.703635405865322,406.57099048562463,NA
ZNF550,385.7464,1031.0019,32032,0.405568652802127,0,1,-0.703635405865322,406.57099048562463,NA
ZNF777,416.23380000000003,976.2021500000001,32034,0.840439865045234,0,1,-0.1867284621604334,277.6380725339029,NA
CLIC2,545.70655,775.5617,32036,-0.416857008739325,0,1,-1.1696451717807896,776.8907673691276,NA
PTPN11,430.50685000000004,952.6806499999999,32037,0.385945468660499,35,1,-1.184942587299246,1339.2884683881352,NA
MME,523.01305,808.83215,32039,0.0945409835549082,0,1,-1.2997395250770636,728.4214092427903,NA
MAPKAPK5,496.85275,852.60545,32041,0.178093418841692,25,1,-0.8054589469581226,1934.1932550875913,NA
RHOC,561.9685000000001,739.0799999999999,32048,-0.321313450881712,5,1,-1.3316358808961684,1162.3632850516167,NA
ZNF571,368.0529,1050.62255,32050,0.812668922026927,0,1,-1.1281098259404478,728.6619117287898,NA
ZNF440,464.5276,887.3279,32052,1.60134619014636,0,1,-0.7167998393214098,458.29066686170916,NA
GAS2L3,442.81399999999996,922.8227499999999,32060,0.443969899486525,0,1,-1.1290487799931277,503.50249855653897,NA
SGPP2,426.3741,951.72315,32063,-0.117676578459805,0,1,-1.0072921302970304,325.5994758975364,NA
DDX55,357.91575,1061.7311,32065,0.278070745113098,95,1,-0.9772675704346429,1341.169357863167,NA
ULK1,552.3765000000001,747.3732,32086,0.253506106165016,0,1,-1.316356555231701,1121.2209428309088,NA
SUMF1,458.36955,888.208,32092,0.106043236177306,0,1,-0.9553553632546874,584.3345650514314,NA
TAF13,502.32685000000004,823.0296000000001,32101,0.977284399200715,85,0.23906646318492428,-1.34085519718441,768.8678121265416,NA
TMED3,416.1647,947.0734,32119,0.151525167267455,0,1,-0.7749329628714726,621.4939730722319,NA
ASRGL1,586.1271,667.3407,32126,-0.0207177991285203,0,1,-1.5056741902345485,891.4341813600215,NA
THTPA,383.0762,1016.37505,32126,-0.284503717511011,0,1,-1.0311705773565873,1070.9462533094045,NA
CENPV,541.67085,751.2677,32135,0.188136982816542,0,1,-1.4463876607007202,733.86232504643306,NA
B3GNTL1,414.5451,942.4227000000001,32139,-0.320600052168233,0,1,-0.8971413784325609,796.2531964318896,NA
ELOVL7,326.5269,1083.8541,32141,0.98820905292916,0,1,-0.4420806506391897,355.2638101209747,NA
SORBS3,523.9635000000001,780.607,32151,0.306492956907209,0,1,-1.352780562199341,793.8756926619675,NA
UBR7,409.3174,951.8534,32155,0.691153339638184,0,1,-0.7179739233920751,804.5951297552394,NA
NRIP1,319.92,1089.12,32157,1.51666454259239,0,1,-0.5911665457490702,375.4117098107762,NA
KLHL17,316.9729,1092.3749,32166,0.17176745728515,0,1,-1.3030478102147975,775.2307548423005,NA
KCNK12,472.6935,852.5349999999999,32169,-0.229191371278925,0,1,-0.7158097978452854,478.31822484676934,NA
NIPAL2,411.79385,937.9846500000001,32170,0.479006097783926,0,1,-0.9988579662168786,930.9357560896839,NA
RPS4X,478.0306,842.82655,32176,-0.0165852665889517,100,1,-0.7600803589796199,907.0948652867353,NA
AHSA1,354.0054,1028.5767,32208,-0.128306684895904,0,1,-1.0503916648194056,1309.6661024895566,NA
ACSL3,339.9552,1044.6384,32216,0.350174524284105,10,1,-0.7978298427524642,662.5185301526117,NA
ATMIN,475.9368,827.75695,32228,0.894201074947917,0,1,-1.1469700916959749,793.397521411722,NA
DYRK2,376.9792,991.2399999999999,32230,-0.727161057955107,0,1,-0.9211190256790306,528.4388823643291,NA
SIPA1L1,572.8458499999999,659.3235999999999,32236,0.401015725520346,0,1,-0.9001448011446531,252.9672252006224,NA
ALG13,398.16145000000006,946.0554999999999,32252,0.232837502520061,85,1,-1.035756020145629,1726.2218193393355,NA
CHD1,536.2710999999999,711.7999,32283,0.699369197181937,0,1,-1.2285037154820941,954.9542892875352,NA
RGMB,422.90715,884.0174999999999,32289,0.845561373583717,0,1,-0.9640204585398104,479.1054974790484,NA
ZNF383,396.76279999999997,937.8386,32294,0.55908592182572,0,1,-1.0313643541085766,845.3055876483764,NA
RHPN2,436.12045,867.57845,32308,0.738680717959632,0,1,-0.9640298995819333,411.758217957982,NA
SLC25A43,451.87415,842.0785500000002,32308,-0.0164540024188097,0,1,-0.7410869037572452,493.7777054733581,NA
EIF4E2,378.54395,967.7725,32314,0.156654692205853,20,1,-1.0604271017359044,1196.3179056172546,NA
TIGD1,378.54395,967.7725,32314,0.633529952042833,0,1,-1.0604271017359044,1196.3179056172546,NA
MSC,562.7895,659.9187000000001,32319,1.18907514849476,0,1,-1.4329808650657803,316.6499324544982,NA
RPL6,371.27189999999996,970.68685,32338,-0.0108528403786326,100,1,-0.5177856184675323,681.706699426511,NA
