Protein_Acc,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue,Gene,logpval,logadjpval,TF_1639
Q9ULC5,KB450_24h-24h,0.003862051846819089,0.03932609972828784,12,0.9233902013440888,0.9750152084409951,NA,ACSL5,0.034614738323724414,0.01098861005480699,NA
Q9ULD2,KB450_24h-24h,-0.24111422424839757,0.08230862532548903,12,0.012618226972695136,0.14135631438106952,NA,MTUS1,1.899001664907331,0.8496847868235243,NA
Q9ULD4,KB450_24h-24h,0.270768438999033,0.07768711720219726,12,0.004501581461350515,0.08479009590168965,NA,BRPF3,2.346634886384753,1.071654873526846,NA
Q9ULD5,KB450_24h-24h,0.3140286439283605,0.10220595669884408,12,0.009671615812596684,0.1257032931975317,NA,ZNF777,2.014500963365559,0.9006533444398885,C2H2 ZF
Q9ULD9,KB450_24h-24h,0.18694977643759025,0.21426095446555923,12,0.4000399125670877,0.700340039909035,NA,ZNF608,0.3978966763147717,0.15469104341574638,C2H2 ZF
Q9ULE0,KB450_24h-24h,0.092094793712314,0.050350326073443766,12,0.09233277015358687,0.3878371636475306,NA,WWC3,1.0346441346075834,0.41135057794494434,NA
Q9ULE6,KB450_24h-24h,-0.07435193049875694,0.04031466864408847,12,0.08995760675394902,0.3834437079558456,NA,PALD1,1.0459621071201257,0.4162983843058139,NA
Q9ULF5,KB450_24h-24h,-0.0011022666629941686,0.05608274152693916,12,0.9846421721876848,0.9969501993400308,NA,SLC39A10,0.006721567348376775,0.0013265354616706266,NA
Q9ULG1,KB450_24h-24h,0.05664049846598208,0.06776003414224087,12,0.41954537861108787,0.7142311906751543,NA,INO80,0.37722105840012377,0.14616118796804142,NA
Q9ULG6,KB450_24h-24h,0.14625280625008938,0.09582175299721847,12,0.152851657921771,0.483640731048318,NA,CCPG1,0.8157298462910384,0.31547713104403646,NA
Q9ULH0,KB450_24h-24h,0.05358215138585035,0.07503549168996451,12,0.48882879250214384,0.7529071870416706,NA,KIDINS220,0.3108432216351166,0.12325855718575175,NA
Q9ULH1,KB450_24h-24h,-0.07955723875263905,0.04311681328678444,12,0.08982404197572298,0.38337585947915426,NA,ASAP1,1.0466074060952117,0.4163752373762384,NA
Q9ULH7,KB450_24h-24h,0.05448719483442616,0.048243233743586675,12,0.28078967327600435,0.6156871022153421,NA,MRTFB,0.5516188684856685,0.2106399441758992,NA
Q9ULI0,KB450_24h-24h,0.04712449838406426,0.03940756972176729,12,0.25486093657791264,0.5934544190541128,NA,ATAD2B,0.593696725255467,0.22661263191321365,NA
Q9ULJ3,KB450_24h-24h,-0.12120529709759136,0.02739080303869771,12,8.282529990060563e-4,0.031178054800759098,NA,ZBTB21,3.0818369829142505,1.5061509839402876,C2H2 ZF
Q9ULJ6,KB450_24h-24h,-0.15782573433739847,0.058505886974815804,12,0.019395130848459195,0.17790963302044674,NA,ZMIZ1,1.7123072861040327,0.7498005361523808,NA
Q9ULJ7,KB450_24h-24h,-0.11572969418779167,0.04224222398117024,12,0.017942363238806644,0.1693742996636458,NA,ANKRD50,1.7461203553845122,0.7711524875178609,NA
Q9ULJ8,KB450_24h-24h,0.10051059407162,0.16062549903048773,12,0.5432004523299446,0.7842511109162155,NA,PPP1R9A,0.2650398770848501,0.10554485743807132,NA
Q9ULK4,KB450_24h-24h,0.05707596016106403,0.07185237056888018,12,0.44241804700392107,0.7251417451688759,NA,MED23,0.3541671657124933,0.13957709256316975,NA
Q9ULL5,KB450_24h-24h,0.061150861738411166,0.04501996537408034,12,0.19935509063701223,0.5397615909549563,NA,PRR12,0.700372669922148,0.26779802276172093,AT hook
Q9ULM2,KB450_24h-24h,-0.21612827550843594,0.22593806001749836,12,0.3576536454806125,0.6718666899172311,NA,ZNF490,0.44653734393411754,0.17271689000677132,C2H2 ZF
Q9ULM3,KB450_24h-24h,0.0432915188238964,0.028409177200732293,12,0.15345542328699793,0.4843937369727367,NA,YEATS2,0.814017758506209,0.31480148075558456,NA
Q9ULM6,KB450_24h-24h,0.03440946171997999,0.10643601751771861,12,0.7520415285407245,0.9014349845942975,NA,CNOT6,0.12375817653854934,0.04506559101607311,NA
Q9ULP9,KB450_24h-24h,0.08666090557226508,0.07454941676173533,12,0.2676452265925546,0.6030992289239083,NA,TBC1D24,0.5724404977802682,0.21961122678407258,NA
Q9ULQ0,KB450_24h-24h,0.16142324186204307,0.12253232981567604,12,0.21230679274442762,0.5538659289153182,NA,STRIP2,0.673036110383092,0.25659534967399866,NA
Q9ULQ1,KB450_24h-24h,0.08449106674038313,0.13356711779229044,12,0.5388789213853276,0.782611427858706,NA,TPCN1,0.26850880379509523,0.10645381472854083,NA
Q9ULR0,KB450_24h-24h,0.06524445260869852,0.087891837715565,12,0.47217052746498656,0.742498233902053,NA,ISY1,0.32590112475155586,0.12930457501749085,NA
Q9ULR3,KB450_24h-24h,0.23379707332002583,0.10773013083098483,12,0.0507757535270036,0.2868229364862869,NA,PPM1H,1.2943436228184515,0.5423861222122822,NA
Q9ULR5,KB450_24h-24h,-0.10595322860131699,0.21698350163419997,12,0.6341377464573988,0.8403297744466144,NA,PAIP2B,0.19781639507000315,0.07555024832303008,NA
Q9ULS5,KB450_24h-24h,-0.24859259259213132,0.08808682162144729,12,0.015398923339472594,0.15597599540985493,NA,TMCC3,1.8125096430643117,0.806942234101973,NA
Q9ULT0,KB450_24h-24h,-0.08056327240467276,0.04766163299920589,12,0.11675439502586987,0.4315470739554499,NA,TTC7A,0.932726762157507,0.36497182371697506,NA
Q9ULT8,KB450_24h-24h,0.0935105531681935,0.06053184942726939,12,0.14834333197966929,0.47858133275944514,NA,HECTD1,0.8287319704089442,0.3200442452078992,NA
Q9ULU4,KB450_24h-24h,0.07623479160954687,0.02452108967152972,12,0.009038490407233923,0.1223838581707853,NA,ZMYND8,2.0439040985682664,0.9122758597202614,NA
Q9ULV0,KB450_24h-24h,0.07112393261196842,0.06504994652380161,12,0.29569270032937883,0.6250653159381979,NA,MYO5B,0.5291593966297873,0.20407459886484788,NA
Q9ULV3,KB450_24h-24h,0.10826189698577603,0.04522008665443949,12,0.03388048217939778,0.23487025635223277,NA,CIZ1,1.4700504175160174,0.6291719781989368,NA
Q9ULV4,KB450_24h-24h,-0.08274757542207153,0.05255748342630204,12,0.14137288098101886,0.46876271062127306,NA,CORO1C,0.8496338915989197,0.32904694309816696,NA
Q9ULW0,KB450_24h-24h,-0.10705593978852011,0.03549315725860784,12,0.010737654029575609,0.13005607123672885,NA,TPX2,1.9690905932454563,0.8858693693960915,NA
Q9ULW3,KB450_24h-24h,0.09839248514984134,0.07450152631927455,12,0.2112422828568793,0.5525922693418711,NA,ABT1,0.6752191478168106,0.2575951950721519,NA
Q9ULX3,KB450_24h-24h,-0.04985840823389598,0.06345097366922914,12,0.44723569091964155,0.7259108328601789,NA,NOB1,0.349463545571215,0.13911672251625767,NA
Q9ULX6,KB450_24h-24h,0.05077573589803976,0.05540152862010488,12,0.3774536024773968,0.6855108098962295,NA,AKAP8L,0.42313642529689915,0.16398569238246744,C2H2 ZF
Q9ULZ2,KB450_24h-24h,0.05158803121522244,0.08584561808290787,12,0.5590605072406827,0.794722913218965,NA,STAP1,0.252541185783241,0.09978426535091275,NA
Q9ULZ3,KB450_24h-24h,0.07988100062925402,0.042958304849053205,12,0.08763777289619432,0.3794987473576491,NA,PYCARD,1.0573086675237364,0.42078965327721923,NA
Q9UM00,KB450_24h-24h,-0.21967391302821407,0.187149109979473,12,0.2632493083432677,0.6008044591924842,NA,TMCO1,0.5796327611988741,0.2212668526425318,NA
Q9UM11,KB450_24h-24h,0.22953317860104297,0.06770848894450415,12,0.005367798718285835,0.09437339141916491,NA,FZR1,2.2702037777080477,1.0251504377864278,NA
Q9UM13,KB450_24h-24h,-0.1461819255068513,0.1484275835053807,12,0.34412938569344054,0.6629734098557852,NA,ANAPC10,0.463278240777477,0.17850388967136807,NA
Q9UM19,KB450_24h-24h,-0.09196568653582073,0.17488559978219567,12,0.6085652439074809,0.8269174249391643,NA,HPCAL4,0.2156928544921746,0.08253785644959201,NA
Q9UM22,KB450_24h-24h,0.19002158710813852,0.20513768874935212,12,0.3725386469688712,0.6817010948936165,NA,EPDR1,0.4288286670909835,0.16640600847202336,NA
Q9UM54,KB450_24h-24h,0.039816861595540154,0.07044327450756183,12,0.5823290456129137,0.8113974112142915,NA,MYO6,0.23483154745883858,0.09076638225794546,NA
Q9UM82,KB450_24h-24h,0.017958191262809554,0.08194333939414533,12,0.8302135683781531,0.9386462477974333,NA,SPATA2,0.08081017312130649,0.027498051584836817,NA
Q9UMN6,KB450_24h-24h,0.07274334495537536,0.0425216905016767,12,0.11283291030761981,0.42579873640213267,NA,KMT2B,0.9475642099237059,0.37079563170557645,CxxC; AT hook
Q9UMQ3,KB450_24h-24h,-0.19296940062770915,0.05741895364378465,12,0.005666570844067603,0.09662994491988966,NA,BARX2,2.2466796772668953,1.0148882680131124,Homeodomain
Q9UMR2,KB450_24h-24h,-0.09819962844160669,0.18406018366168847,12,0.6034162013060634,0.8236821814999409,NA,DDX19B,0.2193830334991735,0.08424032889303443,NA
Q9UMR5,KB450_24h-24h,0.2631845222859139,0.08915986424089767,12,0.012103059277683457,0.13898601742676497,NA,PPT2,1.9171048396435084,0.8570288893851186,NA
Q9UMS0,KB450_24h-24h,0.1964909698710695,0.06563785479649316,12,0.011199901602633238,0.1332704649643966,NA,NFU1,1.9507857928317056,0.8752660870768532,NA
Q9UMS4,KB450_24h-24h,-0.12362362925915467,0.0513758420830955,12,0.03313812509846953,0.2314311554221059,NA,PRPF19,1.4796720669010845,0.6355781764252811,NA
Q9UMS5,KB450_24h-24h,0.03924083050368309,0.06867807265196169,12,0.5782913286419091,0.8089668177729442,NA,PHTF1,0.2378533198029313,0.09206929192747562,NA
Q9UMX0,KB450_24h-24h,0.01672686986873405,0.05415432086652068,12,0.7627140419614764,0.9067186242575154,NA,UBQLN1,0.11763825795080736,0.04252746364671064,NA
Q9UMX1,KB450_24h-24h,0.016137151263538808,0.1329614908615699,12,0.9054089052690245,0.9678177905738884,NA,SUFU,0.04315523825894916,0.014206398886771027,NA
Q9UMX5,KB450_24h-24h,0.10634593625222784,0.08226824692822203,12,0.22045976437216624,0.5627230079248882,NA,NENF,0.6566706610969497,0.24970532758540398,NA
Q9UMY1,KB450_24h-24h,-0.03005278058299185,0.05692142498044816,12,0.6071457859366812,0.825914915282287,NA,NOL7,0.21670701497771006,0.08306469084753174,NA
Q9UMY4,KB450_24h-24h,0.12426520759728217,0.09797736924739557,12,0.22874266738389787,0.5718299261632638,NA,SNX12,0.6406528188604309,0.24273312000377767,NA
Q9UMZ2,KB450_24h-24h,-0.06544512947366866,0.04812926445719471,12,0.198901205718712,0.5396027925478933,NA,SYNRG,0.701362584218972,0.2679258114371194,NA
Q9UN19,KB450_24h-24h,-0.21760895879664363,0.09342436468797267,12,0.038122068885408304,0.2493463654855257,NA,DAPP1,1.4188235382242904,0.6031969577487439,NA
Q9UN36,KB450_24h-24h,0.14267991890746265,0.06042190838071944,12,0.03596005990445024,0.2409966286371096,NA,NDRG2,1.4441795934641006,0.617989032838165,NA
Q9UN37,KB450_24h-24h,-0.022204253879681737,0.04628242749701402,12,0.6400267796991728,0.8438196403765289,NA,VPS4A,0.1938018540907064,0.0737503703882675,NA
Q9UN81,KB450_24h-24h,0.3501976136710645,0.10489347595698667,12,0.0059033493247764475,0.09844703138671311,NA,L1RE1,2.2289015170779622,1.0067973752273107,NA
Q9UN86,KB450_24h-24h,-0.19136810985691355,0.08628484464861765,12,0.04661705898885082,0.2722501025807633,NA,G3BP2,1.331455129039444,0.5650319479349016,NA
Q9UNA1,KB450_24h-24h,0.060171601462969605,0.12040029220261321,12,0.6262795155728639,0.8354809667762467,NA,ARHGAP26,0.20323179302351863,0.07806343938902548,NA
Q9UNA4,KB450_24h-24h,0.3639321221432737,0.056466035968532995,12,3.183031066277366e-5,0.004442531974348964,NA,POLI,4.497159122658609,2.3523694377526336,NA
Q9UNE7,KB450_24h-24h,0.018688394515906787,0.03637685320959808,12,0.61675875214249,0.8314905303200264,NA,STUB1,0.20988467891934687,0.08014269250961745,NA
Q9UNF0,KB450_24h-24h,0.07310547250294368,0.07469062223541138,12,0.34701095399159476,0.6646074503096684,NA,PACSIN2,0.45965681574797884,0.17743479454957148,NA
Q9UNF1,KB450_24h-24h,0.18864939841837283,0.031000588004516254,12,5.4563921515677506e-5,0.00590399978121767,NA,MAGED2,4.26309442443264,2.228853667278504,NA
Q9UNH7,KB450_24h-24h,-0.004825683234911925,0.05629715456039066,12,0.9331041359141841,0.9785135499957783,NA,SNX6,0.030069885589859544,0.009433156058456314,NA
Q9UNI6,KB450_24h-24h,-0.017304913593271493,0.050460543572315934,12,0.7375766934757062,0.8947975077843817,NA,DUSP12,0.13219281491376983,0.0482752341831393,NA
Q9UNK0,KB450_24h-24h,0.1721800949963577,0.05827848067855279,12,0.012044514441760546,0.13898601742676497,NA,STX8,1.9192107033048702,0.8570288893851186,NA
Q9UNK9,KB450_24h-24h,0.12337364443849126,0.07244731963736477,12,0.11431546957553992,0.4271383601440384,NA,ANGEL1,0.9418949953553895,0.36943142400567025,NA
Q9UNL2,KB450_24h-24h,0.01068123021595021,0.07638888108324848,12,0.8911161275983339,0.9621763282042473,NA,SSR3,0.05006569631235784,0.016745331965499648,NA
Q9UNL4,KB450_24h-24h,-0.06605243308092111,0.11970621284688594,12,0.591221524716441,0.8162474010390431,NA,ING4,0.22824976288216783,0.08817818852385181,NA
Q9UNM6,KB450_24h-24h,0.08460565146118704,0.10882015122577063,12,0.4519307492780308,0.7293925916118654,NA,PSMD13,0.3449281083535714,0.1370386520976778,NA
Q9UNN5,KB450_24h-24h,-0.117337153853921,0.13128509323891874,12,0.3890246500265886,0.6939110548645717,NA,FAF1,0.4100228793134869,0.15869619360434561,NA
Q9UNP4,KB450_24h-24h,0.2779580600745542,0.06687930898702477,12,0.0013319875206544653,0.04219723001999327,NA,ST3GAL5,2.8754998440368076,1.3747160567756547,NA
Q9UNP9,KB450_24h-24h,-0.08514974726277141,0.05794353718184884,12,0.16741367805167745,0.5031272754607522,NA,PPIE,0.7762090621152052,0.2983221381284264,NA
Q9UNQ2,KB450_24h-24h,0.08233516560626399,0.07781336664308786,12,0.3108403164488334,0.6359818111916592,NA,DIMT1,0.5074626575811494,0.19655530481078742,NA
Q9UNS1,KB450_24h-24h,0.03464874436723815,0.03372626360212792,12,0.32451860361773965,0.6466483857836715,NA,TIMELESS,0.4887604014308267,0.18933180221030863,NA
Q9UNS2,KB450_24h-24h,0.015273207358360916,0.0358350499711191,12,0.677501137358282,0.8624985291937357,NA,COPS3,0.16908997137900136,0.06424163685015397,NA
Q9UNT1,KB450_24h-24h,0.38988129615150857,0.0778838885124667,12,3.062558233685792e-4,0.017150326108640437,NA,RABL2B,3.513915644561141,1.7657276175549406,NA
Q9UNW1,KB450_24h-24h,-0.03228300763787185,0.048773300141586144,12,0.520544305438148,0.772008817873938,NA,MINPP1,0.28354230018145504,0.11237773913042606,NA
Q9UNX4,KB450_24h-24h,0.03190857308565672,0.07537342155430356,12,0.679535690575557,0.8631682700786129,NA,WDR3,0.16778772831638472,0.06390453262431649,NA
Q9UNY4,KB450_24h-24h,-0.1845607352046024,0.05116565565383024,12,0.003598575800007601,0.07533741863191185,NA,TTF2,2.44386934494861,1.1229892645830102,NA
Q9UNZ2,KB450_24h-24h,-0.02853852829783324,0.06624560680852483,12,0.6742512742013256,0.8618863688254792,NA,NSFL1C,0.1711782241437673,0.06454998782382283,NA
Q9UNZ5,KB450_24h-24h,-0.05941161804168149,0.13576104324483745,12,0.6694351876571407,0.8593626747453772,NA,C19orf53,0.17429146346959218,0.06582351323548334,NA
Q9UP38,KB450_24h-24h,0.30393739740428605,0.10241377624305281,12,0.0117504433566627,0.13743093338094567,NA,FZD1,1.9299457466927068,0.8619155039239754,NA
Q9UP83,KB450_24h-24h,0.10504920294318863,0.035716304801842166,12,0.012344158854019729,0.1403335953930664,NA,COG5,1.9085384980774187,0.8528383478793167,NA
Q9UP95,KB450_24h-24h,0.18619511519341417,0.06745919342305061,12,0.017275488247832732,0.16497182040456687,NA,SLC12A4,1.7625696695489539,0.7825902332889703,NA
Q9UPM8,KB450_24h-24h,0.09003076599117732,0.06050498069363902,12,0.1625543413411612,0.49756023458584064,NA,AP4E1,0.7890014273039162,0.30315433609463677,NA
Q9UPM9,KB450_24h-24h,0.15156279797321182,0.15348565907283918,12,0.3429042704192674,0.6625776554447226,NA,B9D1,0.46482710628787066,0.1787632142142233,NA
Q9UPN3,KB450_24h-24h,-0.04768704963851153,0.05825831040326627,12,0.42900187883662555,0.7192580012577835,NA,MACF1,0.36754080579524756,0.143115298178998,NA
Q9UPN4,KB450_24h-24h,0.019707059563119196,0.06012451190529111,12,0.7487328383069904,0.8994294698191062,NA,CEP131,0.12567311894519137,0.04603288687020565,NA
Q9UPN6,KB450_24h-24h,0.003113555727350313,0.06239639760659246,12,0.9610233444881218,0.9895555378239265,NA,SCAF8,0.017266062634018642,0.004559826426148437,NA
Q9UPN7,KB450_24h-24h,-0.09207373834823684,0.03146790578573288,12,0.012699007519904285,0.14135631438106952,NA,PPP6R1,1.896230219632379,0.8496847868235243,NA
Q9UPN9,KB450_24h-24h,0.06628087616010467,0.0342410490108021,12,0.07681468422740224,0.355360946104535,NA,TRIM33,1.1145557504198051,0.44933030253875783,NA
Q9UPP1,KB450_24h-24h,0.07825149942009857,0.06665207469732115,12,0.26315732361928124,0.6007456567373224,NA,PHF8,0.5797845391440127,0.22130936036897772,NA
Q9UPQ0,KB450_24h-24h,0.44246164936892557,0.133145742954469,12,0.006074786977225387,0.09965726484157089,NA,LIMCH1,2.2164689467399556,1.0014910364958227,NA
Q9UPQ3,KB450_24h-24h,-0.13989120363248433,0.09283670733703916,12,0.15771335995563396,0.49083211029760254,NA,AGAP1,0.8021315158705135,0.309067033416715,NA
Q9UPQ4,KB450_24h-24h,0.10955486569797152,0.10209954519025036,12,0.30436663976042944,0.6306222740934166,NA,TRIM35,0.5166029503309079,0.20023069368164412,NA
Q9UPQ9,KB450_24h-24h,0.012840064904487733,0.051212640924841,12,0.806271523207946,0.9268282268080571,NA,TNRC6B,0.09351867882405024,0.033000748122990725,NA
Q9UPR0,KB450_24h-24h,-0.017114229404498665,0.061931728893417956,12,0.7869885614798409,0.916150420857836,NA,PLCL2,0.10403157986747623,0.03803321455782757,NA
Q9UPR3,KB450_24h-24h,-0.055903813029699136,0.07303855221778063,12,0.45882254877807993,0.732823620161046,NA,SMG5,0.3383552468970633,0.1350005410592508,NA
Q9UPS6,KB450_24h-24h,-0.0988641612745132,0.17757893989950113,12,0.5879422617982475,0.8141981680710885,NA,SETD1B,0.23066532122594577,0.08926987910905428,NA
Q9UPS8,KB450_24h-24h,0.36767325899489917,0.11275726479930788,12,0.006819149086479034,0.10538682758500985,NA,ANKRD26,2.1662698145080896,0.9772136686742064,NA
Q9UPT5,KB450_24h-24h,0.0941041155512915,0.05109961140338101,12,0.0903763928633625,0.38366618439701666,NA,EXOC7,1.0439449963838752,0.4160464769991133,NA
Q9UPT8,KB450_24h-24h,0.01772350742184453,0.06209998702592835,12,0.7802019617825936,0.9138518644494196,NA,ZC3H4,0.10779296200899552,0.039124197774070286,NA
Q9UPT9,KB450_24h-24h,-0.043910000699981445,0.061694667454735244,12,0.49023708511323516,0.7541853206965015,NA,USP22,0.30959383863506085,0.1225219248640361,NA
Q9UPU3,KB450_24h-24h,0.0028413098125004235,0.20232157924444566,12,0.9890260351062271,0.9971765595450338,NA,SORCS3,0.004792275891043525,0.001227938932699226,NA
Q9UPU5,KB450_24h-24h,0.10429756209189522,0.04276632256771674,12,0.03122752011726485,0.22465984338130587,NA,USP24,1.5054625031905695,0.6484745482148198,NA
Q9UPU7,KB450_24h-24h,-0.0111047168512076,0.10036176628729238,12,0.9137253957186492,0.9714422582866032,NA,TBC1D2B,0.03918430431313885,0.012583008396946243,NA
Q9UPV0,KB450_24h-24h,0.022980869743647884,0.09522002829140377,12,0.8133624144615851,0.9306121609276705,NA,CEP164,0.08971590024846482,0.031231276551006267,NA
Q9UPV9,KB450_24h-24h,0.003390171745374801,0.0720473265862759,12,0.9632436065164549,0.9899570357624132,NA,TRAK1,0.016263864914326853,0.004383653418815105,NA
Q9UPW0,KB450_24h-24h,-0.0795575395893759,0.060489083902221394,12,0.21300766371390312,0.5549699957531675,NA,FOXJ3,0.671604770980115,0.25573049621259597,Forkhead
Q9UPW5,KB450_24h-24h,-0.011977808272950677,0.038427830045704846,12,0.7606203744717062,0.9055574851978108,NA,AGTPBP1,0.11883204547436862,0.043083975265137776,NA
Q9UPY3,KB450_24h-24h,0.04724487107831531,0.02501108898226067,12,0.08329951851634453,0.3681512995526564,NA,DICER1,1.0793575088729126,0.43397366215033406,NA
Q9UPY6,KB450_24h-24h,-0.13645037305230293,0.13923331623213545,12,0.34642538968497427,0.6641878258795485,NA,WASF3,0.4603902858348316,0.17770908899326263,NA
Q9UPY8,KB450_24h-24h,0.3118013576014668,0.1357667841218675,12,0.04044604242924252,0.2563708422899469,NA,MAPRE3,1.3931239668879831,0.5911313697641921,NA
Q9UPZ3,KB450_24h-24h,0.007706162613663012,0.06770640097149648,12,0.9112646727142695,0.9707958942958711,NA,HPS5,0.04035546583167549,0.012872069060764208,NA
Q9UQ13,KB450_24h-24h,0.022534791141529408,0.06583786299454494,12,0.7380626093042416,0.8949083121636033,NA,SHOC2,0.13190679573519093,0.0482214580485458,NA
Q9UQ16,KB450_24h-24h,0.08131373238497791,0.09005581778076162,12,0.3843319719041226,0.6896571177115665,NA,DNM3,0.4152934858349572,0.16136677723017406,NA
Q9UQ35,KB450_24h-24h,-0.029668523453216505,0.028497330935148796,12,0.3183518235421188,0.6417350437867987,NA,SRRM2,0.4970926581230183,0.19264424416264056,NA
Q9UQ49,KB450_24h-24h,0.07774918946607047,0.16356852821013634,12,0.6430861708188265,0.8450286416089793,NA,NEU3,0.19173082955834472,0.07312857071666659,NA
Q9UQ53,KB450_24h-24h,0.08283257540025672,0.061836813772462584,12,0.20521434902546098,0.5445864034488868,NA,MGAT4B,0.6877922757010286,0.26393320578128,NA
Q9UQ80,KB450_24h-24h,-0.011572779961703986,0.058175456749049746,12,0.8456490270244501,0.9449190468375781,NA,PA2G4,0.07280984648000852,0.02460539680047006,Unknown
Q9UQ84,KB450_24h-24h,0.003995121478366374,0.06809071594480454,12,0.9541779117130942,0.9868105352326938,NA,EXO1,0.020370641153899714,0.005766222610553659,NA
Q9UQ88,KB450_24h-24h,0.1534019175308554,0.0734387708188291,12,0.05869582723212536,0.3083434911942951,NA,CDK11A,1.2313927722528448,0.5109652146391227,NA
Q9UQ90,KB450_24h-24h,0.050598943711996754,0.060113440457964046,12,0.41640179663030363,0.7124120221054742,NA,SPG7,0.38048740532638237,0.14726876033454622,NA
Q9UQB3,KB450_24h-24h,0.34902540517722186,0.12768721668316152,12,0.018150499153644452,0.17010467801845294,NA,CTNND2,1.7411114270084433,0.7692837427680057,NA
Q9UQC2,KB450_24h-24h,0.1256761526305361,0.1188381400339608,12,0.3110899525827953,0.6360622154228351,NA,GAB2,0.5071140152761061,0.19650040244382952,NA
Q9UQE7,KB450_24h-24h,0.06651951303071402,0.06881679777710602,12,0.352813163477259,0.6675122041847119,NA,SMC3,0.4524552196884963,0.1755407896463473,NA
Q9UQL6,KB450_24h-24h,0.04513116139606645,0.055198247196416535,12,0.42951015293490247,0.7193125544444222,NA,HDAC5,0.36702656568259295,0.14308235972096428,NA
Q9UQN3,KB450_24h-24h,-0.08508356016323194,0.06604637867535157,12,0.2219484126764153,0.5644844406505297,NA,CHMP2B,0.6537479566009435,0.24834802439046622,NA
Q9UQR0,KB450_24h-24h,0.0013497710452684854,0.05542001659600783,12,0.9809695266286325,0.9958992329425865,NA,SCML2,0.008344483570702204,0.0017846021294235066,NA
Q9UQR1,KB450_24h-24h,0.0017511424142888643,0.03848631646297325,12,0.9644568872246934,0.9907727690416733,NA,ZNF148,0.015717181248606178,0.004025938316980254,C2H2 ZF
Q9UQV4,KB450_24h-24h,-0.0668248521161505,0.0632500536988503,12,0.31153772993664214,0.6364040274679615,NA,LAMP3,0.5064893489694721,0.19626708059431666,NA
Q9Y217,KB450_24h-24h,-0.08362892608003049,0.05459555035331094,12,0.15150288062384432,0.48227012127279983,NA,MTMR6,0.8195791095567485,0.3167096436727803,NA
Q9Y221,KB450_24h-24h,-0.02539730601705431,0.1501118112120468,12,0.8684662945772401,0.953973830738475,NA,NIP7,0.06124703198160928,0.020463538631081097,NA
Q9Y222,KB450_24h-24h,0.3598839210032221,0.14292185020150708,12,0.027005885756147083,0.2110227352108237,NA,DMTF1,1.5685415738836783,0.6756707520734209,Myb/SANT
Q9Y223,KB450_24h-24h,0.09107425512034188,0.04972759444007961,12,0.09195695751750543,0.38675638321687955,NA,GNE,1.0364154062067734,0.41256250976048725,NA
Q9Y224,KB450_24h-24h,0.09257434613252875,0.06479457330293781,12,0.17858964910906794,0.5150851394329806,NA,RTRAF,0.7481437160246548,0.2881209796386461,NA
Q9Y227,KB450_24h-24h,0.15542318866880486,0.09132223013703786,12,0.11451123347812223,0.42750860498498966,NA,ENTPD4,0.9411519072257732,0.369055139275254,NA
Q9Y228,KB450_24h-24h,-0.03116867089271276,0.07174165154168864,12,0.6716660815111477,0.8604591213507734,NA,TRAF3IP3,0.1728465825997406,0.0652697572870232,NA
Q9Y230,KB450_24h-24h,0.09089962394402318,0.09807272057749267,12,0.37226586436990616,0.681435819524574,NA,RUVBL2,0.4291467854186337,0.1665750415738282,NA
Q9Y232,KB450_24h-24h,-0.0358561776322762,0.06513791482445788,12,0.5920998785838462,0.8166027333383985,NA,CDYL,0.22760502797452914,0.08798917073705186,NA
Q9Y234,KB450_24h-24h,0.205190450545199,0.12574668549988474,12,0.12867377933849017,0.44983758233479104,NA,LIPT1,0.8905099429850981,0.3469442636207434,NA
Q9Y237,KB450_24h-24h,0.06306600408561544,0.05767428668340461,12,0.2956457261796197,0.6250653159381979,NA,PIN4,0.529228394730235,0.20407459886484788,NA
Q9Y239,KB450_24h-24h,0.31538910462257425,0.23852418669914524,12,0.21073346390536465,0.552015354201768,NA,NOD1,0.676266494123907,0.2580488422846362,NA
Q9Y242,KB450_24h-24h,0.3459909872529742,0.2219482488799813,12,0.14499541399323626,0.4736760517632839,NA,TCF19,0.8386457336886675,0.3245185718900937,NA
Q9Y243,KB450_24h-24h,0.1614393072645678,0.0834409904242185,12,0.07694059585789041,0.35576202121446576,NA,AKT3,1.1138444546708492,0.44884041616594755,NA
Q9Y244,KB450_24h-24h,-0.35495066479703036,0.06316036709031948,12,1.1253585060852786e-4,0.00945301145111634,NA,POMP,3.9487091020755902,2.0244298160137086,NA
Q9Y247,KB450_24h-24h,0.42414649917219244,0.06686218209587742,12,3.699396833771559e-5,0.004669711943308152,NA,FAM50B,4.431869079478523,2.330709908575254,NA
Q9Y248,KB450_24h-24h,-0.18640695210813493,0.17490587381429912,12,0.3075081149375802,0.6331624191361162,NA,GINS2,0.5121434189906456,0.19848487025656306,NA
Q9Y251,KB450_24h-24h,0.0654243258226333,0.05874186214534733,12,0.28719384928131647,0.621299978243015,NA,HPSE,0.5418248654457124,0.20669866159522024,NA
Q9Y252,KB450_24h-24h,0.4623535635130464,0.07152515017847769,12,3.094964771424901e-5,0.004441304736584209,NA,RNF6,4.509344289992117,2.3524894270342807,NA
Q9Y253,KB450_24h-24h,0.13926610618458743,0.051683284771038625,12,0.019502983706900054,0.1779990625643836,NA,POLH,1.70989894205716,0.7495822849056419,NA
