siIRF4 KMS12BM	CTRL MM1R	LOG2_FOLD_CHANGE	P_VALUE
SEC11C	771.7674314	1727.82844966667	1.16272191570647	1.97449119394703e-06
SEC13	90.0687170733333	132.599326566667	0.557975431295561	0.00188014710184919
SEC14L1	15.1342268333333	179.523779933333	3.56828807902887	1.86103274182277e-06
SEC14L1P1	0.620222968333333	2.00126123433333	1.69005064303052	0.0173459384529186
SEC14L2	0.744060873333333	0.799311925666667	0.103337957919332	0.719210213915302
SEC16A	39.9095551533333	39.6052491833333	-0.0110425438593871	0.845474343581399
SEC22A	8.39217730333333	15.6865002033333	0.902406446730725	0.00256782379963555
SEC22B	80.9375047733333	78.13896076	-0.0507663048141482	0.408730116918707
SEC22C	22.11255549	26.7400016666667	0.274133792084063	0.028241569982787
SEC23A	62.0206476433333	18.4161042	-1.75178068969661	5.24343459654016e-06
SEC23B	67.0323336433333	110.940150366667	0.726852520605912	0.00726235939832225
SEC23IP	24.8747950633333	21.77799366	-0.191813590641743	0.0314785164536419
SEC24A	8.99171323133333	30.08814218	1.74252709870871	2.088027058729e-05
SEC24B	23.89800626	18.0350949033333	-0.406083248625051	0.00161463632864481
SEC24B-AS1	2.13153677533333	1.38154012033333	-0.625616487237239	0.143712425076298
SEC24C	88.5771642966667	110.624903166667	0.320669475627545	0.0108163158912087
SEC24D	8.84332989933333	74.9769214166667	3.08378497456336	0.00347769092364112
SEC31A	47.4501592533333	85.56412896	0.850593173232148	0.00251938550874286
SEC31B	13.97138232	9.11836157366667	-0.615628244017615	0.0193169132312634
SEC61A1	192.769080066667	604.368522033333	1.64855485750401	0.000418346860542268
SEC61A2	3.76415902733333	7.033984462	0.902014568062568	0.000867412803135088
SEC61B	385.6818609	904.319873633333	1.22942187337594	9.78774853219103e-06
SEC61G	557.981139966667	993.720689366667	0.832624043313837	0.000169364065561559
SEC62	53.2290954033333	93.2904576866667	0.80951447230069	0.00816576471718684
SEC63	40.86786505	75.8565607366667	0.892307084223842	0.00192836837618729
SECISBP2	71.5049535266667	48.3735073433333	-0.563826043634211	0.00113902757370538
SECISBP2L	14.4608741	23.81943305	0.719984314722085	0.00148411123289355
SEH1L	93.3766319733333	56.40822781	-0.727155940386301	0.000574902008835315
SEL1L	50.1453124133333	114.7474144	1.1942748967634	0.00163210336471711
SEL1L3	8.85212544166667	89.5608972833333	3.33877318165082	0.00224498666145537
SELK	133.457178766667	211.390603466667	0.663534337574275	0.00154564899871881
SELM	1.54339783466667	6.74721587066667	2.12818233340298	0.00296251058844185
SELO	36.91100257	58.5220845533333	0.664930234768777	3.82208765957164e-05
SELPLG	182.514231466667	525.0542917	1.52445764625588	1.38284736205129e-06
SELT	62.0323235633333	243.761884466667	1.97438048782644	0.00053076845691577
SEMA3A	0.151013338666667	0.365620221	1.27566987715762	0.010201875510753
SEMA3B	0.947618486	0.076583425	-3.62920225510163	0.0449502810508435
SEMA3G	10.2411522333333	3.029011841	-1.75745891923719	4.35240944670733e-07
SEMA4A	39.43748117	757.489209533333	4.26358602110627	0.000695877037380853
SEMA4B	29.8085031033333	33.3299679466667	0.16109600083039	0.16394463727158
SEMA4C	7.85659401	1.50174244733333	-2.38726660279569	0.00589092211002621
SEMA4D	32.00469625	42.73302003	0.417067662487544	0.00893405903213854
SEMA4F	10.2370914996667	3.22229859466667	-1.66764379093967	6.79806398229889e-06
SEMA4G	1.38350175766667	1.38816170633333	0.00485115978478475	0.978720472278218
SEMA6A	0.243286724	0.589561650333333	1.27698508791539	0.0161288455834072
SEMA6C	2.656483595	0.532068329	-2.3198343677746	0.015681353834188
SEMA7A	5.04272226566667	15.3480115966667	1.60577708579254	4.06348211932975e-05
SENCR	7.35898021366667	2.72425937333333	-1.4336417885174	1.1606628227704e-05
SENP1	27.32145095	23.9458878633333	-0.190256173650414	0.0360073948997976
SENP2	57.2086282133333	50.4563151766667	-0.181197900700664	0.0579989067333097
SENP3	7.39118420333333	11.5427379833333	0.643108043354386	0.0316956650234395
SENP5	26.4874169766667	34.8226278266667	0.394717916913373	0.00738659523891961
SENP6	53.5995590333333	40.2870704266667	-0.411904231411175	0.00970732157549775
SENP7	23.0861259366667	10.8399473633333	-1.0906683447206	0.010730158261163
SENP8	1.135843099	2.53531958133333	1.15840405258998	0.0452520537261204
15-Sep	209.406922966667	194.641718366667	-0.105488176301912	0.050352179110721
SEPHS1	65.9432150733333	71.7841431166667	0.122440965027772	0.117313024491329
SEPHS2	110.448185333333	40.87806856	-1.43397077799149	0.000276198877749131
SEPN1	9.36762022466667	8.55092283166667	-0.131602461556515	0.343244423392185
SEPP1	0.21713101	10.612539358	5.6110603119387	0.00158026096390132
SEPSECS	4.510305742	7.01712941866667	0.637655737267583	0.0307045585696246
SEPSECS-AS1	1.680624526	2.86363876	0.768852068942599	0.144647288377582
1-Sep	181.872267133333	207.265346666667	0.188553358150531	0.0266059310458483
10-Sep	0.209112973	57.0775084233333	8.09249598173967	0.00140035845516599
11-Sep	53.7090258266667	36.8787330333333	-0.542375461237546	0.00122672872286622
2-Sep	238.7991288	89.9643398833333	-1.40837240972041	0.000457134426217062
3-Sep	34.6644105833333	0.260224849333333	-7.05755268548254	0.00150029881681592
6-Sep	38.8461414433333	175.713606633333	2.17738270371795	0.000244322408053955
7-Sep	100.8896072	108.730472733333	0.107978758059721	0.143009862373458
SEPT7P2	36.8832257833333	16.2780476733333	-1.18003715980633	0.000128393055941686
8-Sep	16.70613553	6.09067606233333	-1.45570376655358	0.0050616253118715
9-Sep	55.5892556	84.78900731	0.609071172009439	0.000158644000840904
SEPW1	36.70983752	21.53915678	-0.769204956973354	0.000438310377182059
SERAC1	3.24094189933333	2.692476448	-0.267479432475132	0.283531110015336
SERBP1	198.820824066667	291.106603666667	0.550078697341395	0.00202407495197896
SERF2	145.2522086	68.8596848533333	-1.07682861704812	0.00014610118607564
SERGEF	34.2258068333333	23.17913872	-0.562257591403339	0.000500492487173854
SERHL2	8.57811768166667	4.457314818	-0.944486246779736	0.0106596254954831
SERINC1	92.9095163433333	120.9592626	0.380622970978147	0.00217106228757175
SERINC2	0.836054719666667	1.77002898766667	1.0821037127371	0.00883470175868292
SERINC3	97.00341492	93.3569248466667	-0.0552784971845837	0.251865673409526
SERINC4	1.005027963	1.84978448166667	0.880121549957436	0.0109136596497191
SERINC5	2.331853841	4.474399947	0.940216854110956	0.000873258024557916
SERP1	219.5502788	338.674570066667	0.625348297286259	0.000213817106721284
SERPINB1	1.30765527966667	17.27390484	3.72354007017086	0.00110627235729415
SERPINB6	10.567465764	31.9291138133333	1.59524307333101	1.3403424936546e-05
SERPINB9	0.412209080333333	1.63448979766667	1.9873921812678	0.0380306542817052
SERPINE2	48.8021130866667	37.5188470666667	-0.379328121193517	0.0439670474813617
SERPINF1	37.7993866666667	2.82992483466667	-3.73952718603927	1.0943398106166e-08
SERPINH1	24.7477697933333	1.614750671	-3.9379151941652	0.000435133676989546
SERPINI1	1.35608047	13.3676330833333	3.30122934391199	0.0118263893663046
SERTAD1	37.44702613	5.871229732	-2.67311653775649	0.000380097731250535
SERTAD2	7.51665172533333	35.1754571466667	2.22640710808755	0.000944030159358906
SERTAD3	16.76424745	7.437565894	-1.17248527154698	0.00471657608486145
SESN1	34.46824036	53.5079738966667	0.634486252198685	0.000364134018709709
SESN2	5.09495947966667	8.52173872066667	0.742077146037246	0.00382109047207508
SESN3	0.082439522	6.37478737866667	6.27289727376907	0.00318107521308923
SESTD1	3.380420332	4.490831855	0.40978005911513	0.0291469274027821
SET	798.4714521	464.742491666667	-0.780809270315568	0.00469928944996922
SETBP1	0.996545721333333	11.0681127833333	3.47332944271231	0.0010968303294809
SETD1A	38.8116445633333	27.0769560433333	-0.519424003540622	0.00251564314671037
SETD1B	34.0113314	9.12512771266667	-1.89809882689036	0.00111333604657633
SETD2	43.6886770666667	39.1768090733333	-0.157259524531181	0.0500732938652448
SETD3	92.9547129233333	18.52607365	-2.3269708593727	0.000137540510909178
SETD4	11.1698479333333	13.8486267633333	0.310133379955838	0.0195871557846533
SETD5	67.3659411733333	44.5941934866667	-0.595163506774366	0.00121280865087956
SETD6	20.8818199833333	31.55151349	0.595461753868037	0.00752748461306968
SETD7	29.6764242666667	48.0331619	0.694713509534671	0.000396491367432209
SETD8	55.46901762	32.3629120766667	-0.777340744878743	0.00055006885476395
SETD9	1.51379762633333	9.043794646	2.57875588376115	0.00818304482367031
SETDB1	36.12743452	40.6658320366667	0.170722322424269	0.0432166439546121
SETDB2	11.36279516	4.932453874	-1.2039403056409	0.00622510243093679
SETMAR	14.72991952	9.08480657833333	-0.697221843981425	0.00131035407734049
SETSIP	0.585559414333333	0.222928202	-1.3932364232477	0.112352653901289
SETX	33.94282629	20.4015754933333	-0.734426130282224	0.000301113185636671
SF1	197.0380964	163.264704666667	-0.271261659036523	0.0215012352822431
SF3A1	66.2968983333333	85.91227446	0.37392289067802	0.0111277985620063
SF3A2	180.207274466667	322.513859633333	0.839703909984291	0.00579721901246539
SF3A3	81.7183529933333	117.911542366667	0.528972918288451	0.000362003618005858
SF3B1	234.754963933333	222.670644366667	-0.0762442902918309	0.210596107390641
SF3B2	315.5700181	592.067006766667	0.907800317820734	0.00031503586095147
SF3B3	65.2251773233333	81.07136399	0.313763454776542	0.0109295447717147
SF3B4	144.109286433333	165.969096033333	0.203751326147921	0.10858727204045
SF3B5	301.348688833333	144.0220072	-1.06514450894859	0.000364031265834795
SF3B6	361.0650132	207.181303866667	-0.80136481205318	0.00032089876096452
SFI1	19.78744085	17.70318321	-0.160576243084316	0.111805559671543
SFMBT1	17.5451863666667	15.3773581	-0.190267609242546	0.00205792877971952
SFMBT2	5.59629954	21.4449611633333	1.93809361383001	0.00144775935556183
SFN	0.439315235666667	10.6256593166667	4.59615201861778	8.4403782268058e-05
SFPQ	326.012384266667	361.5217358	0.149155619747128	0.0215680265560989
SFR1	11.81664899	15.1162153533333	0.3552760086277	0.0274201574944847
SFSWAP	63.1763281333333	23.7712506466667	-1.41016628078846	6.41856313281907e-07
SFT2D1	199.310475366667	83.9667016733333	-1.24712831455714	6.90225698100634e-07
SFT2D2	16.2713336666667	37.7736225666667	1.21504664259432	0.00530114269794511
SFT2D3	10.9919225676667	15.9187901733333	0.534286949076355	0.00345584486052715
SFXN1	58.58111086	119.311205466667	1.02622208831096	0.000102614427955453
SFXN2	37.3379310333333	61.8601879633333	0.728369229821336	0.0049666986149167
SFXN3	11.124435031	1.057552349	-3.39493108493624	0.00421963460776985
SFXN4	75.1533824866667	53.0469332333333	-0.50256869010637	0.00134822250350296
SFXN5	8.65514514833333	16.5568035166667	0.935794251515037	0.00787040361429548
SGCB	1.94477894533333	13.6315997866667	2.80927680017969	0.00192438322608988
SGCE	0.278619069666667	40.87570332	7.19680573962752	0.00117521375633618
SGK1	5.744492495	20.4377073333333	1.83098201955845	0.00151756314168912
SGK494	17.8422681133333	11.0015679723333	-0.69758986756352	0.000816017303220348
SGMS1	14.9854409933333	14.0517454933333	-0.0928121886089519	0.107897875084634
SGMS2	6.216603397	0.707255133	-3.1358238943226	0.00552239287679792
SGOL1	15.2700967266667	13.3598185333333	-0.192808788957915	0.0281645563832293
SGOL2	27.28223759	35.5002232366667	0.379866122949975	0.0199855587806717
SGPL1	10.0170314433333	10.9898102203333	0.133711445200294	0.274748218455327
SGPP1	21.9836102633333	6.276000427	-1.80851097708586	0.00609113889592542
SGPP2	0.654753204666667	9.59663929533333	3.87350614732266	2.89856292149326e-05
SGSH	1.13473900633333	39.8308119666667	5.13345247367815	1.87904265935216e-07
SGSM2	17.3771957633333	12.85975517	-0.434332110484134	0.00637997861521116
SGSM3	51.03235151	74.1063734533333	0.538185504658486	0.00130741930269903
SGTA	118.726485666667	164.709777933333	0.472284393384554	0.000907185959931005
SGTB	7.28595108333333	3.74283563	-0.960985616722032	0.0139259356177718
SH2B1	42.4645310133333	30.2158961733333	-0.490950585076224	0.00768350921946864
SH2B2	35.3480730666667	111.3843186	1.65584265859743	3.8113771958118e-05
SH2B3	12.9555297333333	8.49539897	-0.608814398990407	0.00340784764129536
SH2D2A	14.68264231	6.85869766433333	-1.09810505378978	0.000201206573649618
SH2D3A	20.5493364466667	69.4852605666667	1.7576151722876	1.95920035260937e-07
SH2D3C	67.2176086533333	22.2470110966667	-1.59522769606897	0.00175022858449376
SH2D4A	0.100126250333333	19.2604315566667	7.5876759604019	4.0628350790598e-07
SH3BGR	2.25055790733333	5.73922708	1.3505737715931	0.0338875569439428
SH3BGRL	74.6699630333333	69.36375849	-0.106345943393732	0.0910292386447635
SH3BGRL3	147.684576466667	206.9302886	0.486625664227531	0.00553137114046412
SH3BP1	61.4576268233333	31.20292979	-0.977910561684708	0.000665904677231023
SH3BP2	13.0146204333333	10.7840037466667	-0.271240333814562	0.0870164514154149
SH3BP4	0.0266989286666667	5.51017791633333	7.68917323919369	0.0027012945756861
SH3BP5	2.401391074	6.17509275466667	1.36259043718211	0.000304642547249382
SH3BP5-AS1	0.998444928	5.30924213833333	2.41075118075172	0.00101517304613845
SH3BP5L	45.65509035	80.2918124833333	0.814477157155592	0.00026431885377182
SH3D21	6.88568691433333	1.56507910433333	-2.13736500678702	0.0239642595072315
SH3GL1	64.9825180633333	76.0033518566667	0.226011395898505	0.00216512169663202
SH3GL1P1	1.17023762333333	0.814982551666667	-0.521960429429318	0.235705439628082
SH3GLB1	43.0098271266667	40.6174062	-0.0825682194888408	0.288151450510792
SH3GLB2	250.929192233333	230.737246833333	-0.121029408331196	0.0182150351873591
SH3KBP1	16.02015205	42.4840062233333	1.40703197739598	0.000112635836015676
SH3PXD2A	5.53937272	12.62927871	1.18897772604445	0.00247776811096356
SH3RF1	0.309537649	4.61580411866667	3.89839520156821	0.00203009359990239
SH3RF3	0.164241740333333	25.0332845466667	7.25188296548647	0.000308479048299032
SH3TC1	12.9491517066667	26.6648179833333	1.04207988939788	0.000331789647505451
SH3YL1	1.27176694266667	1.537426962	0.273683560351206	0.179147193005419
SHANK3	1.53945855866667	8.42727585333333	2.45264331887229	2.14446383282781e-05
SHARPIN	131.072012033333	51.4867627566667	-1.34808618973163	5.90120041544508e-05
SHB	7.57041614633333	0.457083934333333	-4.04984159059728	0.0031821155441414
SHC1	115.472429766667	211.773911466667	0.874976439519323	0.00129798290390133
SHCBP1	18.5792316966667	139.128943733333	2.90465983403666	0.00122196606382229
SHFM1	747.941033	488.886147	-0.613426007865315	0.000100015536707538
SHISA4	0.448688275666667	0.827419481333333	0.882905439241323	0.23587962511676
SHISA5	93.77495218	88.4942509866667	-0.0836188883806294	0.249045244743233
SHISA8	4.942197044	1.656990314	-1.57658736240191	0.0815803341879317
SHKBP1	101.1606765	77.93927366	-0.376226198233067	0.00546720602337599
SHMT1	26.3562207866667	41.52890221	0.655972218128255	0.000790669644953315
SHMT2	299.740039233333	201.218366633333	-0.57494981552526	0.00575070239751189
SHOC2	44.5922696233333	23.7993386666667	-0.905872146069098	0.0018277006316637
SHOX2	1.303565388	0.711329962333333	-0.873872113044973	0.0852485551966276
SHPK	9.56801691133333	26.8736149866667	1.48989855835547	0.00690253248378684
SHPRH	14.3591023166667	5.372762026	-1.41822971573223	3.53009690883249e-05
SHQ1	28.8542410233333	15.3543506266667	-0.910135884647557	0.00141418122677395
SHROOM1	6.27692062833333	10.4397884306667	0.733963603749873	0.00172866417593215
SHROOM3	0.159770051	23.22289917	7.18340728123064	0.00178477680705136
SIAE	15.8230328966667	14.6998841466667	-0.106221371544453	0.329292936562675
SIAH1	5.66082753466667	8.16527963233333	0.528489323374545	0.0417092121267407
SIAH2	39.85686217	89.3621108033333	1.16483512890089	1.57673778906313e-06
SIDT1	6.447180923	3.69928985733333	-0.801420122400823	0.000427556523041153
SIDT2	19.57320397	13.6445746066667	-0.520552515635763	0.0241601345332244
SIGIRR	109.619375466667	5.273649856	-4.37755722350567	0.00213007892365859
SIGMAR1	354.236191166667	250.019765333333	-0.502669463336754	0.000457285269306511
SIK1	13.1414160233333	32.81070906	1.32004603338556	0.00247093906012788
SIK2	22.15030193	10.465606457	-1.08167044947868	1.39051319821089e-05
SIK3	19.8873439833333	20.6084326533333	0.0513841741904157	0.483367635792579
SIKE1	31.3996446133333	14.18072772	-1.14681666050332	0.00260088647174733
SIL1	14.9744594066667	55.85779592	1.89925472658273	0.000541070535276441
SIMC1	13.4762044866667	14.3279284166667	0.0884158095910671	0.369471167764166
SIN3A	56.5714082166667	35.76375746	-0.661574765192127	6.3755488699044e-05
SIN3B	24.7573142933333	24.3369476833333	-0.0247065795797671	0.775978302298129
SIPA1	68.63452265	20.72527144	-1.72754342684414	8.62108727074061e-05
SIPA1L1	11.68781498	9.41484374833333	-0.311996188602657	0.0173180011478342
SIPA1L3	10.0329805563333	8.72607891933333	-0.201344832763739	0.10209999262734
SIRPA	0.613462483	19.2605171266667	4.97252751155316	0.000474088908826553
SIRT1	17.0183044566667	22.8826420833333	0.427166331017011	0.0188934966282456
SIRT2	43.8995589066667	42.71742092	-0.039381897532668	0.620439736731445
SIRT3	25.8809433233333	8.60577954233333	-1.58851241467629	3.23941931490647e-05
SIRT4	12.64527974	1.186675725	-3.41360129453348	0.000246871547937935
SIRT5	4.53027407366667	5.42263595366667	0.259395985451596	0.0608393798550442
SIRT6	51.0469165866667	57.4597235266667	0.17072723133315	0.0443661238169423
SIRT7	20.2775654766667	47.4208679433333	1.22563761582879	8.52110220139415e-06
SIVA1	226.3609037	84.1582481833333	-1.42744822292942	0.00014246654205034
SIX1	21.2251284	1.95188158966667	-3.4428358413025	0.000160740469261238
SIX5	11.6689161066667	0.633648495666667	-4.20284399419833	0.00295692680360723
SKA1	42.27267353	53.82567512	0.348569151492696	0.0199615256003418
SKA2	45.9882705533333	72.4423811566667	0.65556802358827	2.28816816525772e-05
SKA3	21.8969766966667	22.43399005	0.0349545456825348	0.575879898330601
SKAP2	15.5188684966667	25.3735413	0.709301513198755	0.00330482495181498
SKI	21.2469031533333	5.21655645233333	-2.02608290047187	0.0024042374047406
SKIDA1	0.976541457	0.170840096333333	-2.51503467537563	0.0346615644854814
SKIL	4.62718065466667	14.5972481933333	1.65749109354452	4.14422937067741e-05
SKIV2L	8.14534992266667	7.77079954266667	-0.0679136318737295	0.0322606163604064
SKIV2L2	51.4207625033333	76.97389763	0.582018297450047	0.00576931617768533
SKOR1	1.93539091066667	0.389197746333333	-2.31404973038536	0.0214432490030613
SKP1	90.7970914133333	129.834024666667	0.515950521379293	0.00245082323618649
SKP2	58.8015930866667	45.2456360266667	-0.378076591959859	0.00425550769620337
SLA2	55.1380970466667	0.785781984	-6.13277657616031	0.000438960763156312
SLAIN1	20.9756319333333	56.4614380233333	1.42855159800792	0.000518060159136657
SLAIN2	9.464240759	21.4418122033333	1.17986816388963	9.48874224626998e-05
SLAMF7	2.56615836133333	597.044319533333	7.86208401478202	0.000545596754612035
SLBP	172.8877069	238.0505705	0.461432795921546	0.0109751874102289
SLC10A3	50.2596360133333	24.2096036433333	-1.05382076317207	0.000100754274609159
SLC10A5	0.416323319333333	0.750216599666667	0.849602815364114	0.0669524245530125
SLC10A7	3.28937845533333	9.17723522533333	1.48024458117606	0.0100464501894512
SLC11A2	19.37403135	13.1367057633333	-0.560520638855512	0.00152263524081826
SLC12A2	16.5342375566667	14.6676656266667	-0.172817237109916	0.12094024269592
SLC12A4	10.2243430743333	16.6314740466667	0.701907888929018	0.00444669723401294
SLC12A5	0.952704015	0.125935126333333	-2.91934732738512	0.0146756647037241
SLC12A6	17.75323128	34.1256461033333	0.942774726331428	0.000870797400766934
SLC12A7	37.0998106966667	56.1447159933333	0.597738425686896	0.00210341736229463
SLC12A9	42.8206720733333	20.8626303166667	-1.03738637780766	0.000375212584323835
SLC13A4	0.505147312	0.482940853	-0.0648576613042608	0.932563228171009
SLC14A2	0.337195306	2.45104985633333	2.86174347190047	0.0013584569800966
SLC15A2	0.447835083	2.98966933766667	2.73894647163858	0.000405923342539263
SLC15A3	3.201508524	2.68922657833333	-0.251560537849638	0.265046611067168
SLC15A4	19.84507147	19.9401814866667	0.00689778249863175	0.917456244014466
SLC16A1	125.680418333333	66.3976410833333	-0.920555995030886	2.38214833512347e-05
SLC16A1-AS1	10.82887245	6.10877539233333	-0.825927929546133	0.0041112062982898
SLC16A10	15.6236309166667	15.7674650233333	0.0132209595365555	0.770709847520675
SLC16A13	19.41057121	5.692186041	-1.76978785380525	3.02290400223032e-05
SLC16A14	9.23182233	9.17417765933333	-0.00903661332782594	0.910334451770702
SLC16A3	18.3391528433333	14.40842268	-0.348014587457516	0.00796295781578674
SLC16A4	1.79363864033333	1.23692453866667	-0.536131775372472	0.0562216872845786
SLC16A6	2.80261526733333	4.55446814866667	0.700508881980551	0.00045605470650157
SLC16A7	0.397973953333333	5.76409954866667	3.85634933451678	0.00136090431204964
SLC16A8	0.440034940333333	0.556831494666667	0.339622729648407	0.337512062053665
SLC16A9	12.2804627333333	4.09431280433333	-1.58467168995202	0.0063880131542713
SLC17A5	13.8632343133333	17.8090770266667	0.361348869596898	0.0125023182610739
SLC17A9	81.6173481066667	21.78473748	-1.90555810765916	1.16781626577812e-05
SLC18A2	4.65841299933333	3.528442499	-0.400807050330859	0.0600758172037574
SLC18B1	24.2981784733333	10.5698656266667	-1.20089112939461	0.000111919602417559
SLC19A1	77.2711987166667	107.16754956	0.471865438508737	0.00430503581901267
SLC19A2	23.1759514533333	10.5789988966667	-1.13142545775876	0.000348138578053847
SLC1A4	48.6030708266667	331.729822933333	2.77088934426813	0.000398230419065854
SLC1A5	299.963059466667	293.771622966667	-0.0300897986743913	0.652470454604721
SLC20A1	50.09051234	81.9153109066667	0.70959576527546	0.0013928713204892
SLC20A2	9.31589464833333	7.931587688	-0.232084641357708	0.063506892680795
SLC22A18	16.4061206066667	8.19597281866667	-1.00124703444911	0.0175625677634082
SLC22A18AS	0.894565091666667	0.484552911666667	-0.8845322495632	0.232090687890816
SLC22A23	1.348779788	4.05652412233333	1.58858924529187	0.000819970095369791
SLC22A5	4.03875150633333	9.70195954266667	1.26436677991008	0.00864513907697236
SLC23A1	1.886268351	2.836272932	0.588461432092992	0.0736624076896661
SLC23A2	15.4762687266667	17.4072801766667	0.169633120053856	0.117581279728901
SLC23A3	0.586546976333333	2.301536654	1.97227885602191	0.0411196180651409
SLC24A1	2.28264520566667	3.33378147766667	0.546452904676403	0.010975012768493
SLC25A1	68.9059480866667	146.312246033333	1.08635009565496	0.000128414226118708
SLC25A10	71.0666722033333	139.561059166667	0.973651401916263	0.00404928048201132
SLC25A11	93.4875702766667	101.52839273	0.119036769921821	0.201581785923206
SLC25A12	19.2125475133333	21.30574639	0.149193765616259	0.252821479296463
SLC25A13	44.72642305	16.4271347033333	-1.44504652419075	7.8136228401721e-06
SLC25A14	12.67749326	20.3409829733333	0.682119891392013	0.00562429979081441
SLC25A15	12.70452698	11.9843972633333	-0.0841853086929845	0.183794292372912
SLC25A16	9.315419407	17.2974949433333	0.89287048907807	0.00060908106452423
SLC25A17	34.25406603	43.0880340066667	0.331012024393881	0.0416854200904155
SLC25A18	0.137042853666667	0.342953870666667	1.32338744006065	0.073403621074
SLC25A19	24.5429464133333	49.23500166	1.00437584992377	0.000877101443972461
SLC25A20	39.14211508	94.69854573	1.27462055521567	1.28568092635469e-06
SLC25A22	39.3909630466667	26.0426693966667	-0.596987355390569	0.0119791559701813
SLC25A23	87.4673194633333	28.5263843766667	-1.6164471796985	0.000214450598037977
SLC25A24	20.7401831566667	18.6310113666667	-0.154722642926552	0.0935977017429647
SLC25A25	14.2367245533333	32.23060797	1.17881413910809	3.07445350565041e-05
SLC25A26	20.4063347566667	11.41031752	-0.838678140127287	9.49793716186496e-05
SLC25A28	33.3641424466667	52.8798298133333	0.664419110769303	0.00174204843585194
SLC25A29	32.3634950566667	0.180305072333333	-7.48778362490293	5.25047338107396e-05
SLC25A3	640.655343933333	487.3248569	-0.394664621062999	0.000843008394592132
SLC25A30	2.43184657566667	4.071055771	0.743350773125299	0.00853946253478189
SLC25A32	75.9169939433333	22.83832217	-1.73296620143407	0.00118835432646147
SLC25A33	54.21910828	19.65238869	-1.46409670746465	0.0011395349008957
SLC25A34	0.816001125333333	0.192412705666667	-2.08436707347095	0.157410915047634
SLC25A35	3.35481569833333	1.30339683266667	-1.36395711782288	0.0234857922693373
SLC25A36	75.9281383733333	37.78735723	-1.00673101321163	0.00386758004443705
SLC25A37	65.6997498733333	33.9554466866667	-0.952244866831011	0.000456037772433901
SLC25A38	79.3720630266667	66.33894477	-0.258775240409211	0.00808222129210802
SLC25A39	423.851379033333	304.239216766667	-0.478352351005372	0.00182777024181914
SLC25A4	15.7222135566667	56.2120617366667	1.83807537947499	0.000100281100247508
SLC25A40	95.34627714	36.0202974666667	-1.40436651312065	0.00526359101448465
SLC25A42	19.6843846633333	39.5662135433333	1.00721739274441	0.00243578905398463
SLC25A43	22.2677331133333	7.24406391233333	-1.62008351726063	0.000179030671396837
SLC25A44	21.5194704666667	44.5529165666667	1.04987730026976	5.11080944053498e-05
SLC25A45	23.5299859866667	23.2782470466667	-0.0155180402424503	0.835113834921008
SLC25A46	34.87341809	104.769532333333	1.58701955194285	1.1293658913979e-05
SLC25A5	692.5500438	945.7545665	0.449547512877651	5.24731976046769e-05
SLC25A5-AS1	1.67808154833333	2.31019623533333	0.461202576967833	0.00657888345581762
SLC25A51	11.3354391433333	16.28560422	0.522756963607292	0.00122234414769373
SLC25A53	8.22909196233333	10.7998583366667	0.392207237851178	0.0378549481495958
SLC25A6	1.820411003	1.51594200733333	-0.264049647463953	0.247169091880454
SLC26A10	11.8008685766667	12.3682834133333	0.0677522335724048	0.222288593421761
SLC26A11	0.122925373	9.43579590166667	6.26228957516908	0.000740284100460264
SLC26A2	10.95997893	8.48094821433333	-0.369947545029257	0.0290322200790505
SLC26A6	22.76133861	18.0638090266667	-0.333483267115467	0.0548685517973562
SLC27A1	6.255503657	0.300549715333333	-4.37945048781458	0.00157008648526229
SLC27A2	16.1682057833333	21.5139669633333	0.412113978956187	0.0147845530078064
SLC27A3	31.9245047066667	2.197058426	-3.86101909665495	0.000968307637982237
SLC27A4	38.97704393	32.6584826633333	-0.255166915061335	0.024458950995769
SLC27A5	17.8968142866667	1.453437623	-3.62216174219204	0.00352209717620642
SLC29A1	378.2011194	191.1363889	-0.984551165963918	6.41139237199604e-05
SLC29A2	76.63991368	0.348305083	-7.78160059884474	0.000416317219809561
SLC29A3	6.30443113633333	3.91801911433333	-0.686241762743115	0.00293533744569066
SLC2A1	40.78786127	27.9018206066667	-0.547780599102264	0.00908243375697102
SLC2A11	29.9791358433333	18.0914132133333	-0.728653689121229	0.0428309785365334
SLC2A12	2.519897393	0.963453622333333	-1.38707786377953	0.0282054592927416
SLC2A13	1.506399525	3.478416904	1.20732640638177	0.00885743042238247
SLC2A3	0.235912628666667	15.2740244766667	6.01668378080874	7.14033142829107e-05
SLC2A4RG	175.1775081	43.9019602	-1.99646029022811	5.0945062817307e-07
SLC2A6	71.0323356533333	6.11010268966667	-3.53920739208287	0.00441162168978732
SLC2A8	15.8645735066667	19.3575230933333	0.287085626014845	0.0106613988063812
SLC30A1	21.7978214566667	132.796125366667	2.60695719353594	0.000487973456044967
SLC30A4	8.72147227766667	2.658601762	-1.71390400908137	0.0108127252527552
SLC30A5	21.2172885733333	47.80472385	1.17191288463503	3.32386504312443e-05
SLC30A6	19.67899888	21.11985483	0.101943089152176	0.145245942406357
SLC30A7	5.24624971333333	8.742424591	0.73674696753066	0.00165629874632616
SLC30A8	16.2573475966667	0.183640386333333	-6.46806471694082	0.000338995852283113
SLC30A9	39.9322506533333	40.1762082033333	0.00878702300925104	0.903892566782791
SLC31A1	26.2680826333333	18.7390349733333	-0.487264240040893	0.00266879513501384
