siIRF4 MM1R	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
TMEM183A	6.2495894	8.86488385866667	0.504340322726962	0.00748814931376465
TMEM184A	0.235990393	0.336832625666667	0.513303755164805	0.130564985986053
TMEM184B	103.261028033333	97.03310401	-0.0897469371396873	0.125022478916803
TMEM184C	36.8849384033333	42.06879914	0.189718810351734	0.0858108199378526
TMEM185A	6.599709189	4.912539885	-0.425933333962339	0.0225929003042461
TMEM185B	8.76130567666667	9.38126480433333	0.0986365561362142	0.238055830529985
TMEM186	28.62379777	28.4134474633333	-0.0106412123825403	0.891870769061693
TMEM187	10.5123092483333	5.509512516	-0.932083042930325	0.00318286292149271
TMEM189	7.339448535	10.8011553266667	0.557442063683338	0.00472168428585372
TMEM19	46.7007951366667	50.0257004566667	0.099222349050729	0.202150640214589
TMEM190	1.15924672333333	0.896914843666667	-0.370144726787677	0.652169462328825
TMEM191A	3.48188783166667	2.41177179466667	-0.529776323794086	0.0101072062020588
TMEM191C	2.69817073066667	1.94337162133333	-0.473419833061946	0.212649703866218
TMEM192	29.37587164	30.40332891	0.0495976354294408	0.34791164724399
TMEM194A	36.73317985	74.6199149433333	1.02247692564487	0.000478619394266915
TMEM194B	9.043563983	10.1493241963333	0.166420324929045	0.0879157199252282
TMEM198	13.6663680166667	6.15518023433333	-1.15075687521036	0.00177869768514376
TMEM198B	22.70733657	6.15796804066667	-1.88263221172199	0.000165329282444154
TMEM199	65.8374895266667	58.5164361366667	-0.170067418089379	0.00363833899906147
TMEM2	4.978752831	8.12998940166667	0.707469076660621	0.0223440605466454
TMEM200A	10.5254245606667	6.44991696366667	-0.706525935502183	0.00813325033177531
TMEM201	11.3987645466667	18.7475639333333	0.717825676777447	0.000952603484978125
TMEM203	49.6434546966667	59.62693586	0.264360684342468	0.011224209827027
TMEM204	0.772970312	0.675822258	-0.193769138632543	0.607877594108224
TMEM205	64.37838564	64.6746886266667	0.00662480305940136	0.945396025235935
TMEM206	18.1571954566667	14.10561311	-0.36427200751691	0.0202662508665005
TMEM208	208.801978666667	221.5943492	0.0857857088352509	0.108119511659092
TMEM209	56.9067717166667	65.1978225966667	0.196223445098127	0.0363179190345123
TMEM214	146.6893797	109.4019249	-0.423126301561647	0.00053962038308897
TMEM216	9.82245178133333	11.42874409	0.218511788246913	0.0964913769982879
TMEM217	0.377699829333333	0.364169814333333	-0.0526287881436128	0.668691093188304
TMEM218	17.2209193566667	12.8323484633333	-0.424376940640323	0.00308746292714053
TMEM219	82.5574794433333	56.89454814	-0.537108510185456	0.000128030230300867
TMEM220	0.827659739666667	0.991438239666667	0.260485123208006	0.28921235872747
TMEM222	59.1464890066667	56.35951054	-0.0696334488530175	0.260249763823102
TMEM223	69.00258677	59.2752822966667	-0.219219818164369	0.0450919811133643
TMEM229B	7.05903070933333	4.086620061	-0.78856197740071	0.0244612569520683
TMEM230	170.258324166667	126.8663632	-0.424415725390234	0.00305521491512994
TMEM231	3.44380174166667	6.04671206266667	0.812148791449794	0.00177449693086703
TMEM234	14.7787607133333	9.21286370833333	-0.681803720413836	0.0316132373145573
TMEM237	4.77462792766667	8.317535549	0.800767814512898	0.00875826014711288
TMEM238	39.4894899	50.9780957766667	0.3684087521827	0.404313626653755
TMEM241	6.58937804066667	6.50558844066667	-0.0184627414432015	0.862767634872229
TMEM242	7.25945587033333	6.29611511	-0.205399498181842	0.0131369277027385
TMEM243	107.2411693	98.84099061	-0.117677479974197	0.0692772467264051
TMEM245	20.9750766933333	21.5620648233333	0.0398192541104857	0.118895351460544
TMEM248	72.9974186766667	77.9827913333333	0.0953103472684923	0.263471123407967
TMEM249	0.869727768	0.54444351	-0.67578152957969	0.0678973598346639
TMEM25	3.749461042	0.289988997333333	-3.69261316536491	0.00355441481772467
TMEM251	11.0822215233333	11.6589451666667	0.0731901572343136	0.250146732047146
TMEM254	16.87534907	24.10515621	0.514424434032203	0.0146311750493618
TMEM254-AS1	1.094321563	0.824321703	-0.408757347691307	0.224603764930407
TMEM255A	80.1903835566667	63.0062580833333	-0.347934107727152	0.00901439805205933
TMEM256	41.1919640466667	58.0029070966667	0.493762293673214	0.0236435790634242
TMEM258	441.5738552	370.6401868	-0.252635440653819	0.000875037450520677
TMEM259	677.695546	376.323830133333	-0.848662640933546	0.00125982053944414
TMEM260	13.2325643833333	14.48396372	0.130363794757823	0.0483979960395484
TMEM261	38.7613492666667	31.64950574	-0.292435821517591	0.00128501058852571
TMEM262	1.69077685933333	0.775616986	-1.12426996839708	0.0157443975575751
TMEM263	13.3634878066667	20.0938350933333	0.588456348483953	0.00260538606153003
TMEM27	1.515087459	0.41436569	-1.87042462010259	0.00785625763868478
TMEM30A	142.1917122	151.9563149	0.0958192523279984	0.0423008028304771
TMEM33	28.32770736	40.2466557733333	0.506655064817678	0.00299613056687325
TMEM38A	20.5468496133333	21.0911795666667	0.037722576240679	0.652316658387311
TMEM38B	17.5042327233333	35.7675935266667	1.03094923150344	0.000117263136587358
TMEM39A	31.45613128	26.1795018433333	-0.264903602571324	0.0106466671454621
TMEM39B	29.86247721	31.4620886833333	0.075280602903643	0.417516593477225
TMEM41A	47.2576838933333	79.9245442666667	0.758089688388422	2.4579646346657e-05
TMEM41B	29.26385405	31.87402693	0.123261514210767	0.265346202032488
TMEM42	27.9411973633333	19.7105714533333	-0.503424241913734	0.00543996271834929
TMEM43	115.525624133333	113.5600281	-0.0247577725978243	0.567138845434862
TMEM44	3.830708156	3.80219712933333	-0.010777785533912	0.947219487792037
TMEM44-AS1	12.33642655	9.37551036233333	-0.39595542268053	0.0684649134911044
TMEM5	31.1602482966667	28.31003813	-0.13839303701554	0.218084899925697
TMEM50A	159.6368487	154.678502466667	-0.0455210027989452	0.238283997360526
TMEM50B	40.4910271466667	39.9358011366667	-0.0199195853858595	0.699955491570884
TMEM52	7.23198072466667	10.0651508646667	0.476906059039148	0.0708032027575095
TMEM53	9.21869338633333	4.461161136	-1.04714302559598	0.00122434421541656
TMEM54	12.1896249666667	22.29399029	0.871001120673144	0.00281800427347843
TMEM55A	15.1559363933333	14.5346300833333	-0.0603886359201098	0.642961933333666
TMEM55B	25.7687625433333	15.3867774566667	-0.743932147175343	0.00383891426938661
TMEM56	1.716333888	3.930932551	1.19554137380784	0.00907896826232132
TMEM56-RWDD3	0.663530462666667	0.479547297666667	-0.468489586186261	0.549555374116632
TMEM57	30.9297606733333	25.2208001533333	-0.29438162302727	0.00181026316416893
TMEM59	366.763827666667	296.484350233333	-0.306895404263317	3.28376293157337e-05
TMEM60	23.7292632766667	34.4039581	0.535907243559621	0.0239173988753601
TMEM62	36.1837846166667	52.60387195	0.539825680655407	0.00747179019894545
TMEM63A	172.166608266667	108.601422033333	-0.664762364999313	0.00018386252538349
TMEM63B	57.9417255433333	20.20987113	-1.51954252739451	0.00374846009789749
TMEM63C	7.27319053266667	3.16587679133333	-1.19998326027659	1.57305816796985e-05
TMEM64	6.203158504	9.91053020166667	0.675959252625811	0.0169092777665021
TMEM65	7.16404435266667	5.177351864	-0.46855989889263	0.0219045486127412
TMEM66	219.556066433333	226.701937333333	0.0462073226812037	0.230041644262845
TMEM67	1.05461241266667	0.786063816333333	-0.423994535209567	0.107718837092411
TMEM68	13.0041845333333	17.80179718	0.453046962219189	0.00407454912868887
TMEM69	63.5074408433333	71.9998844533333	0.181068956277983	0.0982475159676053
TMEM70	66.83698605	83.7048168866667	0.324663968741135	0.00134347445129342
TMEM79	15.0373114966667	13.7157859733333	-0.132709355146718	0.199638135703762
TMEM80	35.00829359	17.32299736	-1.01500816416303	3.77019295189582e-05
TMEM81	4.417646991	5.791813744	0.390737069042087	0.053488374237028
TMEM86B	14.7111674166667	11.5002408433333	-0.355247662305872	0.0396709617903804
TMEM87A	28.2429017166667	30.5253770366667	0.112120794083345	0.0283480364450522
TMEM87B	26.77723125	25.05474477	-0.0959229532906225	0.100940661135216
TMEM8A	42.3159760066667	42.58536807	0.00915537680501062	0.905855153484458
TMEM8B	8.28772383366667	7.149955279	-0.213041711594574	0.211430166189231
TMEM9	70.83845029	67.7720201433333	-0.063842875220001	0.154225986859301
TMEM91	2.81206075166667	0.772402422333333	-1.86420316883453	0.0261237249243194
TMEM97	66.16806559	97.1427945733333	0.553971886681592	0.00420699054844952
TMEM98	2.62061503066667	9.43967210533333	1.84883131048777	0.000100748907704599
TMEM99	8.12749588933333	8.54133755333333	0.0716510889409563	0.485098743974522
TMEM9B	61.2702082433333	61.1513225833333	-0.00280205295381809	0.919255900793075
TMEM9B-AS1	8.31492948933333	2.39611645966667	-1.79500599962781	0.0301273857357184
TMF1	27.9670901233333	28.9364520533333	0.049157887153405	0.520024551542367
TMLHE	4.70890540066667	4.02795881933333	-0.225342806244287	0.132998432122157
TMOD3	31.2447965466667	42.5477116966667	0.445465597004514	0.00555107708578884
TMOD4	6.495876051	3.11988550866667	-1.05803101739233	0.00513748501708087
TMPO	101.39187082	180.1593717	0.829331713518526	0.00015241125318856
TMPO-AS1	7.164510116	11.3708137266667	0.666395534584477	0.0297900893606005
TMPPE	1.76232795	1.617485898	-0.12372928486349	0.422294519552953
TMPRSS5	0.508360123	0.353007610333333	-0.526151580036579	0.360190435433043
TMPRSS9	3.45031165133333	0.958939103	-1.84721557445449	0.00026443101634061
TMSB10	863.918470766667	1062.74165266667	0.298823852622557	0.00750720540409276
TMSB4X	2708.38688933333	1425.702985	-0.92576038248174	0.00334654917798154
TMTC1	13.9884015033333	17.4190165133333	0.316432060104483	0.00165327571949058
TMTC2	8.63108393733333	4.44169222233333	-0.958432324235598	0.00121877084228747
TMTC3	6.087627446	6.60433976133333	0.117534271149512	0.425150015797462
TMTC4	9.161857538	8.67962988333333	-0.0780066052937706	0.43280305928272
TMUB1	102.832117633333	103.150315366667	0.00445729910436984	0.926815707742882
TMUB2	48.0532839133333	34.1295080233333	-0.4936154085576	0.00295021668971233
TMX1	42.4591971166667	59.4867304633333	0.486490795587177	0.000172911464165578
TMX2	119.968258466667	126.3917537	0.0752495953494835	0.114276252790144
TMX3	81.3297865533333	90.1813067333333	0.149044587269015	0.0617417722265724
TMX4	106.897029666667	73.2488676166667	-0.545343404018648	0.000161724190111612
TNFAIP1	21.7661835533333	13.54718502	-0.68409536592741	4.93696351020332e-05
TNFAIP3	239.104027133333	144.7198084	-0.724376025953932	0.000604586979181332
TNFAIP8	61.9829091766667	61.36484506	-0.0144580743170871	0.780641273359841
TNFAIP8L1	13.2130538566667	11.4877714966667	-0.20186498897595	0.0206262091449588
TNFAIP8L3	0.207812027666667	2.106214334	3.34130119480325	0.00586751140051421
TNFRSF10A	70.1378992266667	51.9243295033333	-0.433783537844507	6.65361666292484e-05
TNFRSF10B	61.3651938733333	17.6714285	-1.79600192860166	0.00229754657739484
TNFRSF10D	5.35319671733333	2.790493204	-0.939880536425607	0.0188222671236039
TNFRSF11A	0.37009246	0.952135885333333	1.36328174086257	0.0285745954481928
TNFRSF12A	0.886826589333333	3.54732009333333	2.00000558644186	0.00487055646291787
TNFRSF13C	0.824805485666667	0.342736931666667	-1.2669522698601	0.211231189724634
TNFRSF14	74.09650066	41.1251535533333	-0.849384344680871	0.00024904660036663
TNFRSF17	526.053590133333	489.8849089	-0.102766927729688	0.250647708498834
TNFRSF1A	123.084851033333	127.0910346	0.0462090521453696	0.435706851651933
TNFRSF1B	22.45268214	35.33860854	0.654357438875462	0.00205981417302743
TNFRSF21	2.69776747066667	4.413194115	0.710057202788203	0.00150463908594118
TNFRSF25	0.419859774333333	0.705819211666667	0.749391125358438	0.183810366186805
TNFRSF8	4.42581053633333	0.896299097	-2.30388954412701	0.00377557768116404
TNFSF10	7.09213086233333	7.457513519	0.0724755311318711	0.173612781121896
TNFSF13	9.58046985033333	4.85815258966667	-0.979688606809506	0.000549460440805136
TNFSF13B	1.08911400366667	0.467057117666667	-1.22148408005498	0.110843652023457
TNFSF14	0.855631804666667	0.124478569666667	-2.78109272177627	0.0275575552084653
TNFSF9	11.8982263166667	10.5394571893333	-0.174945959049008	0.254975377589225
TNIP1	100.166683273333	97.43299579	-0.0399203989890559	0.452158211755048
TNIP2	44.6918252333333	54.2938000966667	0.280776497361559	0.00478257811825361
TNK1	0.931099945333333	1.051529465	0.175481334776315	0.690531514787638
TNK2	54.15910971	53.49467461	-0.0178087449842618	0.883277217247887
TNKS	16.1815460533333	13.4757109366667	-0.263988068441562	0.000381836619137182
TNKS1BP1	7.37748213966667	7.22253547333333	-0.0306231384304582	0.662373205092789
TNKS2	43.2610648433333	46.2022074233333	0.0948926048191081	0.0857454975091863
TNKS2-AS1	1.52412923066667	1.16498908733333	-0.387668792939109	0.31789765007749
TNN	0.598900707333333	0.367664952666667	-0.703925176737438	0.144173169903096
TNNC1	0.752909374	4.26361779433333	2.50152998912721	0.0986163850906479
TNPO1	50.0194928833333	56.8736021966667	0.185268751989148	0.0943232300173001
TNPO2	61.8296834866667	61.0751484266667	-0.0177141557159306	0.785156307033832
TNPO3	82.4706406966667	96.4771587166667	0.226306804427987	0.0079501314146877
TNRC18	15.3784283666667	16.2328575033333	0.0780089114755471	0.180665583190832
TNRC6A	33.95282092	29.0659047566667	-0.224203626495564	0.00320444621804967
TNRC6B	13.30990947	5.491930928	-1.2771153725653	3.68449185059635e-05
TNRC6C	7.51895773433333	5.14092949933333	-0.548503464050385	0.000122761664057615
TNRC6C-AS1	16.1310429233333	8.16069904466667	-0.983075072625019	0.00288689657536638
TNS3	170.063822866667	94.8138796466667	-0.842906100304645	0.000680115499985926
TOB1	52.49242659	50.8108291366667	-0.0469732847917581	0.202844957645666
TOB1-AS1	3.05416634866667	0.980910470666667	-1.63858527192643	0.0214280861582615
TOB2	27.81049721	29.1269377866667	0.0667244959092469	0.1855032168718
TOB2P1	0.573931666333333	0.363632227333333	-0.658398910688351	0.23767549718886
TOE1	22.72824219	31.4569156233333	0.468891110298891	0.000413799215822554
TOLLIP	40.2873463333333	33.2635546	-0.276384434764154	0.0426524306000164
TOLLIP-AS1	1.86344384666667	1.262792506	-0.561353741141068	0.105732631631521
TOM1	42.19694041	15.32661574	-1.46109922505973	0.00146982111322051
TOM1L1	2.788084526	3.88527924933333	0.478743994297755	0.106842394137596
TOM1L2	15.9221317433333	8.62763718766667	-0.883996090645151	0.000485076704604018
TOMM20	247.887727066667	253.183753033333	0.0304979837625705	0.475016150091084
TOMM20L	2.15976554266667	1.08111014466667	-0.998361192580861	0.136569378693742
TOMM22	202.6993417	233.380930433333	0.20334527976321	0.00613427660264355
TOMM34	48.11850875	48.86425451	0.022187549193661	0.309353760728393
TOMM40	182.693168566667	223.074407366667	0.288102318782845	0.00836019339342319
TOMM40L	43.1530895233333	44.9138898266667	0.0576978219211025	0.0949863471376349
TOMM5	305.013799766667	461.146777233333	0.596351499344995	0.00040880635524253
TOMM6	337.750886733333	399.819049366667	0.243387653665522	0.00203200610479497
TOMM7	339.443256566667	394.3957177	0.216473462393104	0.035038808023414
TOMM70A	80.9635760033333	107.431381033333	0.408070552915643	0.00124846745248576
TONSL	39.2204215133333	46.1418896266667	0.234472046549845	0.0871942929176223
TOP1	150.903447966667	159.321904866667	0.0783188637767319	0.024251163894502
TOP1MT	74.3280407033333	60.1884474466667	-0.304419975807156	0.000519409439098758
TOP1P1	0.548025142333333	0.505675632666667	-0.116029822742044	0.864106424918253
TOP2A	159.324412033333	250.437512	0.652483337108838	0.000381945072660283
TOP2B	195.616119266667	153.628564166667	-0.348578775575233	0.00430334920614837
TOP3A	32.89078723	38.9488157533333	0.243895924507379	0.0267171966581025
TOP3B	30.08653247	18.9610556666667	-0.666078553637753	0.00102428225618073
TOPBP1	62.3945650033333	106.422819233333	0.770315256398788	0.000115399956029906
TOPORS	27.95786541	31.43161611	0.168962237871166	0.0204374496092207
TOPORS-AS1	5.91063534566667	4.54844520466667	-0.377939743792489	0.0178834728393975
TOR1A	63.59264237	72.42438809	0.187615734062241	0.00541724321765121
TOR1AIP1	54.9034890566667	78.0410351333333	0.5073350800909	0.00322262221483871
TOR1AIP2	15.25830441	14.34198842	-0.0893495927129966	0.266085985122986
TOR1B	28.4608611166667	35.3546744333333	0.312921661232798	0.00148412484409401
TOR2A	33.7530015066667	31.4360524466667	-0.102595736553139	0.112103706479274
TOR3A	293.570778666667	323.309436166667	0.139207241919437	0.0487946125596956
TOR4A	17.46512341	15.00278304	-0.219246689210787	0.106847923029445
TOX2	41.53151873	41.1862430166667	-0.0120440989193388	0.906959922130562
TOX4	26.8512257	22.0770831033333	-0.282438374497653	0.0102605373692111
TP53	73.6466913133333	79.5146171066667	0.110599382713514	0.0074392425057267
TP53BP1	14.7682017133333	17.16244814	0.216761197506122	0.00724792212255376
TP53BP2	21.63956716	23.5729033233333	0.123457814719128	0.0837039416186559
TP53I11	31.3469155766667	11.4686128233333	-1.45063259211719	1.13860774095296e-05
TP53I13	63.6790863866667	44.38231402	-0.520834748254826	0.0276615162220112
TP53I3	13.2354564766667	7.43750884866667	-0.831516567845736	0.0147065105111487
TP53INP1	99.2106556033333	84.1620331933333	-0.237325522094583	0.0158862140323556
TP53INP2	5.171369033	4.91792713033333	-0.0724959018956342	0.490758161870422
TP53RK	33.62277906	31.9284819333333	-0.0745950137560444	0.0516671062102901
TP53TG1	20.1787593266667	15.8803088733333	-0.345598501038048	0.0885908879474165
TP73-AS1	3.05641135266667	2.49957226766667	-0.290157485327729	0.0554605376949376
TPCN1	52.8447065033333	21.4096865633333	-1.30349528802562	0.00105005355897833
TPCN2	16.5869042533333	9.807686169	-0.758059928859371	0.000104513010027183
TPD52	144.6768496	153.9793877	0.0899031507363282	0.0284453968979214
TPD52L2	83.48050594	100.035843946667	0.261005776984586	0.00440500571858455
TPGS1	39.7301985866667	20.04164776	-0.987234877414833	0.000279628064014372
TPGS2	30.2901152266667	48.7917343	0.687789698403846	0.000486918295870925
TPH1	1.05253271033333	0.450402425	-1.22457856955489	0.0158999330986688
TPI1	634.2601691	989.694469	0.641908470791018	0.00332890157132264
TPI1P2	2.46613121866667	1.772833697	-0.476192356468241	0.146433683226049
TPK1	3.16438066533333	2.03019011866667	-0.640308326070359	0.00836498411706254
TPM1	6.42118787566667	22.71788255	1.82291625700184	0.00232790296418384
TPM2	0.231007131	7.93604260366667	5.10241047842626	0.128549497469309
TPM3	153.4880793	167.073103566667	0.122352885783093	0.0370057620239565
TPM3P9	6.687177908	6.04441905666667	-0.145793814464984	0.0848694015237904
TPM4	249.7028065	367.999298933333	0.559490981513361	0.000769673644027322
TPMT	14.4064946133333	12.6437270133333	-0.188297549891915	0.0150946967910073
TPP1	111.500041666667	80.4318731566667	-0.471205025179622	0.0119343315269332
TPP2	179.330381533333	171.645897233333	-0.0631845516354984	0.242476102447867
TPPP	5.55340631033333	4.978597841	-0.157633470647453	0.062184961852534
TPR	105.664781033333	95.67095288	-0.14334172166396	0.0618040991769106
TPRA1	67.16545017	67.9168623366667	0.0160505068038971	0.776150406176492
TPRG1	0.0874737986666667	0.114947909666667	0.394057379550195	0.557288998968192
TPRG1L	79.6903093966667	55.9907491966667	-0.509215813945012	0.0076574569056599
TPRKB	88.9140767733333	136.684076766667	0.62036143558017	0.00859364036854356
TPRN	9.42190222666667	15.6310320366667	0.730322769212533	0.0100925802151798
TPST1	14.2221412933333	16.0018923366667	0.170103829807146	0.201332746011052
TPST2	369.7624449	347.290875766667	-0.0904541962971317	0.110210939274006
TPT1	374.854813033333	526.9430078	0.491315007684258	0.00139524027638471
TPT1-AS1	3.502435764	2.32168565166667	-0.593185941895477	0.00222214543714505
TPX2	102.063903343333	170.292633866667	0.738543309048614	0.00103125222347806
TRA2A	117.1372065	104.175159866667	-0.169188080437844	0.0379391004928309
TRA2B	133.971882033333	182.9999774	0.449913230162764	0.000564545977434892
TRABD	262.8642806	145.129093633333	-0.856981352644873	0.000693700806052926
TRABD2A	0.868331523	1.15141255066667	0.40708697917117	0.296380544177789
TRADD	102.93291631	60.2482092966667	-0.772714139783718	0.0049323498778855
TRAF1	4.474983079	2.086777972	-1.10060511771681	0.00821073822325765
TRAF2	43.4424791633333	54.7644160233333	0.334132348683015	0.00159031688468806
TRAF3	25.364493	22.1008441266667	-0.198708849921171	0.00529998582538243
TRAF3IP1	7.070157999	12.7199220966667	0.847275473985903	0.000218352949800021
TRAF3IP2	5.11109944033333	4.90211161733333	-0.0602303267005478	0.602977031749114
TRAF3IP2-AS1	2.025450629	1.95331852566667	-0.0523156920823089	0.715277964782568
TRAF3IP3	179.1098935	103.522039566667	-0.790907083367201	0.000125502903681614
TRAF4	53.0265492266667	35.82949755	-0.565567053975355	0.000857044538385737
TRAF5	47.1290210366667	26.1993434433333	-0.847085055807956	0.000243823394030916
TRAF6	7.97168537366667	7.00057529133333	-0.187411286717047	0.0454288847806902
TRAF7	57.1313320433333	63.9685427233333	0.163080449978777	0.0372793455294356
TRAFD1	24.6130047333333	18.5625334233333	-0.407027167847677	0.0125418860205885
TRAIP	14.5445105233333	18.4504163266667	0.343178625299092	0.0162763485571769
TRAK1	21.24067788	17.5323983366667	-0.276806446960012	0.00167699586800877
TRAK2	15.1497639033333	20.2426244233333	0.418101034571398	0.00988344706228819
TRAM1	336.888873966667	383.278086833333	0.186118734209237	0.023471822539283
TRAM2	211.497808866667	192.063234066667	-0.139061341176026	0.0644402947401767
TRAM2-AS1	5.08421502466667	4.45612107166667	-0.190236616091123	0.25773906947992
TRANK1	7.42308145933333	2.02114663833333	-1.87684420476182	0.00393488511754943
TRAP1	213.304844833333	217.402025466667	0.0274486473099624	0.455279329146917
TRAPPC1	260.7249704	255.466883166667	-0.0293924776616192	0.214831612421242
TRAPPC10	45.0036584566667	46.98563305	0.0621774002682231	0.0335992013532856
TRAPPC11	22.5827401466667	26.8843387533333	0.251545436951055	0.0486592600565095
TRAPPC12	19.1229966166667	20.4743591866667	0.0985096840236759	0.035151939650743
TRAPPC13	18.0050901433333	21.9099876666667	0.283183849755005	0.059633502489009
TRAPPC2	35.2595039666667	27.3095896166667	-0.36860454408417	0.0465276874723882
TRAPPC2L	81.5978749733333	94.0191215433333	0.2044226198895	0.0408330207066951
TRAPPC2P1	13.5424455933333	13.4424204233333	-0.0106953636565655	0.952393004739031
TRAPPC3	81.9362390366667	88.7569109633333	0.115357784755622	0.0826638153372317
TRAPPC4	106.5232438	109.284500133333	0.0369205308149982	0.511042983979334
TRAPPC5	186.726096633333	145.464729966667	-0.360254177923841	0.0257854024661148
TRAPPC6A	69.0289636866667	43.77183407	-0.657198990492239	0.00231437314845773
TRAPPC6B	12.9901492133333	12.8655151066667	-0.0139087820828486	0.883556258783137
TRAPPC8	35.1299744566667	35.5295960533333	0.0163187587648255	0.733441506451378
TRAPPC9	20.8958232666667	14.2523753666667	-0.55201221444688	0.0141254721397731
TRDMT1	2.682400019	3.66579726333333	0.45060260147035	0.00312612535303878
TREML2	10.473282182	19.56480044	0.901546761065518	0.000168205115816783
TRERF1	10.7503274133333	9.81832654766667	-0.130831544186068	0.0384344111625401
TREX1	27.6594457333333	26.45817455	-0.064058718625333	0.52030611694461
TREX2	1.21332322666667	1.327146652	0.129363867334959	0.713017249989938
TRG-AS1	35.2262002133333	24.75412829	-0.508979716239216	0.000940389667499934
TRIAP1	49.72824152	53.37347402	0.102057502043396	0.173414104558297
TRIB1	20.9702734866667	17.5551739966667	-0.256449381217244	0.0862117410700816
TRIB2	22.51906769	8.51838401633333	-1.40249542531679	0.00166291354995492
TRIB3	30.3396118566667	21.20250034	-0.516968221867578	0.0126127920935898
TRIM11	23.10855438	27.9865441266667	0.276306338214505	0.0306810421244238
TRIM13	4.51485122133333	3.61926255433333	-0.318982677314239	0.0298979646058723
TRIM14	8.28964156433333	10.7362282133333	0.373105615932276	0.00177212426398258
TRIM16	2.07558747166667	1.65955998233333	-0.322718958417246	0.205763184042638
TRIM16L	1.80093676966667	1.06458118333333	-0.758461557853102	0.0321320596051705
TRIM17	0.251060535333333	0.198196661333333	-0.341102606336748	0.6702300772302
TRIM2	0.983983954666667	0.693474716333333	-0.504791506727731	0.114227269893282
TRIM21	44.6080630366667	37.2002177566667	-0.261993438650729	0.042997765327327
TRIM22	0.844802658	0.970998753666667	0.200855070012254	0.40273261101474
TRIM23	16.2145044866667	15.8595391433333	-0.0319340869854898	0.748444308630674
TRIM24	35.6424582166667	40.3926461333333	0.18049581928462	0.04431518014041
TRIM25	183.5522988	114.353683	-0.682688351277685	1.59625949110372e-06
TRIM26	8.62588160133333	7.803317231	-0.144584362223805	0.0233322229584707
TRIM27	13.87531454	14.0924107033333	0.0223979495213275	0.484974469026198
TRIM28	291.5232069	307.809093333333	0.0784251178649021	0.250192935770397
TRIM3	4.062648369	1.959758298	-1.05174476755249	8.83978337919133e-05
TRIM32	15.7656421866667	15.19304787	-0.0533726197214141	0.0988989746175181
TRIM33	11.35900644	11.7397215533333	0.0475615411399574	0.438368211074958
TRIM35	23.1223039366667	26.4700192166667	0.195074085173919	0.0230157168765558
TRIM36	1.08203636266667	2.17200064266667	1.00527554715782	0.00403996468980775
TRIM37	20.5916324366667	24.6995900066667	0.262428887825249	0.00229026400072086
TRIM38	23.97802067	15.74936654	-0.606418769828167	0.000139453900989432
TRIM39	1.363066619	0.951552756666667	-0.518500523897038	0.0104560681906252
TRIM4	28.4010629066667	26.48872751	-0.100566383591131	0.246672702042573
TRIM41	61.5487277266667	30.4717791066667	-1.01425530028439	0.000115665492958619
TRIM44	100.697137406667	61.55773441	-0.710010630990677	4.87859837639713e-05
TRIM45	1.57682273266667	1.56670110233333	-0.00929051416001539	0.920513235017324
TRIM46	0.409141157	0.132973711333333	-1.62145761480964	0.0478485490088754
TRIM47	99.6245150133333	115.586798633333	0.214403933587475	0.0290068794519233
TRIM5	7.939249837	8.495819038	0.0977503402945429	0.33261647209143
TRIM52	21.0191048433333	16.2890667033333	-0.367797283726305	0.0238583689454941
TRIM52-AS1	9.636424708	6.12814770466667	-0.653046908682257	0.0106683486138695
TRIM56	33.5265494833333	25.2755109533333	-0.407563753128931	0.00669524136967908
TRIM59	33.9338713	52.2480817033333	0.622652042028471	0.00152283383577149
TRIM61	9.36589558766667	8.79518946933333	-0.0907022976375346	0.301339389686898
TRIM62	5.985363354	4.444338439	-0.429470148656311	0.0315890628249243
TRIM65	30.16324598	31.94988773	0.0830191708530667	0.318443321204463
TRIM66	6.94671217533333	2.18440473966667	-1.66909013081388	0.00156642214772334
TRIM68	9.19644956133333	9.048802704	-0.0233500787685169	0.791708497663367
TRIM69	7.142066948	2.832707065	-1.33416023955021	0.00954051076800108
TRIM7	0.913387661333333	0.586142444666667	-0.639975989117322	0.0205838273874089
TRIM72	0.581429076666667	0.183052803	-1.66734335585426	0.000340154550424997
TRIM8	81.4295616666667	56.82943411	-0.518914286805377	0.00164892680499341
TRIM9	0.150523477666667	0.040288916	-1.901533632209	0.126494814495053
TRIO	20.2787037066667	18.4007045633333	-0.140204424469504	0.0266204237147452
TRIOBP	9.36091018033333	12.35153604	0.399969748955846	0.00453807370563481
TRIP10	93.06236969	67.3831156133333	-0.465810787246131	0.00287855812372131
TRIP11	7.33106548433333	6.810021017	-0.106363641719719	0.330803268105088
TRIP12	44.9379896333333	39.3650895733333	-0.191018823879227	0.0120848707230844
TRIP13	137.5123413	225.7602452	0.715230358182487	0.000527300476294242
TRIP4	27.4307870466667	21.83957679	-0.328851116911907	0.0294603360873358
TRIP6	1.586397361	12.4738652733333	2.97508249413054	0.000465955303512161
TRIQK	6.235790436	8.59125793866667	0.462296942650517	0.0172917698437814
TRIT1	31.3380924633333	33.5827508033333	0.0998030417580792	0.0871623178349783
TRMT1	98.3499907766667	73.5462627	-0.41927288532791	8.40204148433376e-05
TRMT10A	9.16490741966667	14.4899486366667	0.660860268495183	0.00327619983961077
