siIRF4 MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
USP51	2.65207483133333	2.34919102566667	-0.174957451716887	0.200895953656857
USP53	45.19223977	49.9772986666667	0.145197864016291	0.089572798311121
USP54	3.236598388	3.047840777	-0.0866908238097546	0.328961081793823
USP6NL	2.12145439733333	3.24269661966667	0.612140387521035	0.0538639511730396
USP7	153.992848366667	158.3153533	0.0399378219109072	0.394611203945128
USP8	30.9971227766667	37.5328856833333	0.276020907360869	0.0124361530712917
USP9X	48.23768724	40.6970233966667	-0.245237459942122	0.0613124097473115
USPL1	10.009927027	12.0801821733333	0.271210754293885	0.0315723872315262
UTP11L	61.03899558	59.86582213	-0.0279986302088974	0.433992354184376
UTP14A	48.69380723	49.3441045033333	0.0191394205479159	0.602106261499769
UTP14C	8.87123217	10.168234138	0.196862749217817	0.0245139886032048
UTP15	18.0134173133333	18.4144922133333	0.0317697150001348	0.538014664520475
UTP18	85.2621834733333	92.5746863133333	0.118711754222456	0.0768294238240573
UTP20	36.79474616	42.10558376	0.194511784744238	0.114033055695262
UTP23	27.24008394	22.1713358066667	-0.29703545486638	0.0372740965555142
UTP3	84.7851528366667	101.30660531	0.256844688337249	0.00115844053686311
UTP6	88.9657051166667	86.5585315	-0.0395732834661892	0.342866052726748
UTRN	13.9975364266667	11.44506793	-0.29044690871353	0.0626658254906621
UTS2R	8.02274464266667	5.816569388	-0.463927375611788	0.0467299912963789
UVRAG	13.9761749033333	12.6931871733333	-0.138915202311775	0.0597847232816048
UVSSA	11.1845023066667	7.50728732966667	-0.575137454031594	0.00873126020733237
UXS1	23.4662888066667	27.1844018633333	0.212189387262698	0.0331601299024456
UXT	93.8370116833333	95.2647380666667	0.0217852337686921	0.77366743574432
VAC14	45.4130769466667	44.3572816533333	-0.0339368338078463	0.701277506773889
VAC14-AS1	0.870868947333333	0.788991624333333	-0.142445646112078	0.601173711768095
VAMP1	24.5851652666667	16.36850645	-0.586865364679198	0.000472821543349789
VAMP2	54.5053843266667	50.3189900266667	-0.115295788307001	0.356287910172625
VAMP3	30.0210220933333	43.3872710433333	0.531298751229025	0.00174233455414672
VAMP4	11.42082054	12.1056829466667	0.0840181655594192	0.343453861533895
VAMP5	10.9318640066667	9.840537473	-0.15173039751741	0.312415952372874
VAMP8	259.219132566667	279.123451533333	0.10673113730664	0.0394378852619142
VANGL1	6.10106951433333	8.39159432	0.459882765967978	0.00767264763468849
VAPA	45.1054947933333	52.1673461433333	0.209843847827494	0.00657348420554856
VAPB	11.1810010133333	12.7233034133333	0.186423937556375	0.0177390684320629
VARS	41.18126996	27.9578207133333	-0.558736412574811	0.000718891795288645
VARS2	3.869572078	2.58045422633333	-0.584548993310033	0.000620144221076763
VASH2	11.7624859233333	11.4321099366667	-0.0411013011580356	0.679511504949396
VASN	1.58734447566667	0.860343883333333	-0.883629914969413	0.000546675790160487
VASP	43.3578089966667	60.3809025033333	0.477800466016421	0.00103647520278666
VAT1	20.46231834	21.44680545	0.0677931622259799	0.384079060913447
VAV1	309.556296933333	267.7029128	-0.209568969975933	0.000780792514047544
VAV2	0.590705165666667	1.97387085166667	1.74051746545974	0.0064990467421325
VBP1	137.4280239	161.395809	0.231926892235603	0.00241730627138973
VCL	5.59515036266667	4.93529025333333	-0.181041967669332	0.271893224548689
VCP	541.0607545	420.0257527	-0.3653128147421	0.000401506671920324
VCPIP1	16.92588892	24.8394424633333	0.553401187964655	0.00021983729407851
VCPKMT	14.5799428233333	14.3210836333333	-0.0258444008789061	0.711916890099177
VDAC1	336.4531333	388.7034465	0.208264342966056	0.0119524720370261
VDAC2	92.9226299966667	124.391340933333	0.420784168260544	0.000284276908257238
VDAC3	267.437467966667	284.4388378	0.0889168655864683	0.0992121191863982
VDR	40.0645717833333	31.2435012233333	-0.358770922535119	0.0123977894849048
VEGFA	29.7819710666667	24.86959552	-0.260056195578029	0.0330440786997648
VEGFB	38.19442979	56.9693868	0.576824624154325	0.00045325852548004
VEZF1	19.0607810633333	22.69018191	0.251460936812926	0.00784112109723451
VEZT	32.7561161233333	32.63822987	-0.00520149241408557	0.930998016588452
VGLL4	14.24862011	15.6400002566667	0.134418326296685	0.135496654917883
VHL	57.2216658433333	67.5672721233333	0.239763112560818	0.0381460645847559
VIL1	0.677164428333333	0.637371182666667	-0.0873723976728416	0.90027833792771
VILL	9.59720960266667	10.2987981086667	0.101789074663421	0.261577444854609
VIM	94.9492908433333	63.4287118866667	-0.582021181075399	0.0682132948379396
VIMP	101.051785903333	83.7677901333333	-0.270627299319124	0.0300218597291558
VIPAS39	8.55553309633333	10.3099925933333	0.269113639142873	0.136504862893506
VKORC1	154.638466633333	149.502671933333	-0.0487279685255351	0.27908065130214
VKORC1L1	39.3805087333333	47.4061206066667	0.267591588902172	0.0426246628097571
VLDLR	1.697503017	1.87976619866667	0.147139095113612	0.382300989966305
VMA21	26.38362752	32.8506630933333	0.31627955547459	0.00297199594695359
VMAC	30.0363120533333	21.1558775466667	-0.505649155404269	0.0141552535956543
VMP1	79.86504611	80.2293227733333	0.00656539072980342	0.897820314871064
VN1R1	1.84708172533333	1.29778887433333	-0.50919199744336	0.133472413970652
VOPP1	282.429876533333	233.215487233333	-0.276229113245902	0.00464382243651564
VPRBP	35.56124333	33.9709958833333	-0.0660022536434921	0.446891094117563
VPREB3	1.138540382	1.17029416766667	0.0396857521248196	0.94590202309594
VPS11	42.1017618866667	41.97380505	-0.00439135513354061	0.934041924661385
VPS13A	20.05307103	26.4576545	0.399861975485164	0.0522621735422478
VPS13B	6.66357758066667	6.29774882333333	-0.0814607290822316	0.274160523951352
VPS13C	32.1969623366667	33.0134323233333	0.0361285578615477	0.747650024968666
VPS13D	8.283389828	7.376247175	-0.167334284813838	0.151326743577386
VPS16	35.8900037433333	21.3987610033333	-0.746054807192216	0.00260873347776458
VPS18	29.8735175133333	24.3739168333333	-0.293529012960424	0.0171308789296061
VPS25	132.4306881	113.5344434	-0.22210743581089	0.00355953976394361
VPS26A	51.4273373833333	77.4218476533333	0.590205276568702	1.49927364229343e-05
VPS26B	66.2741347233333	73.6703715666667	0.152638589719131	0.0518229146883814
VPS28	227.2474818	203.793331533333	-0.157157462730977	0.0784261652038583
VPS29	60.93800586	68.48395352	0.168423699759466	0.021944257359049
VPS33A	19.53564136	22.3388043566667	0.193443349955694	0.0135835358633894
VPS33B	16.41445771	14.4616563333333	-0.18273429030437	0.0915291158855815
VPS35	106.652335	141.6566366	0.409482641661078	0.00446576755782379
VPS36	29.7607002366667	27.1661509433333	-0.131598301178606	0.0402906865234921
VPS37A	15.2691742866667	17.4463558533333	0.192303674326769	0.096243435748942
VPS37B	108.187680333333	82.2441203366667	-0.395551775527656	0.00507679638952351
VPS37C	19.7585063366667	17.69478161	-0.1591499330735	0.177114134430402
VPS39	72.03707754	70.67335068	-0.0275733440323505	0.636523820167543
VPS41	40.7103980433333	33.7358451133333	-0.271115024305137	0.0216301659956939
VPS45	27.5787010733333	25.3732164866667	-0.120248091968429	0.0303485405154449
VPS4A	161.631215166667	144.832822766667	-0.158317256192355	0.0242375079957851
VPS4B	71.31049874	89.2260876933333	0.323351089143809	0.025316835073524
VPS51	200.418542433333	204.184207966667	0.0268552987170257	0.594098598238334
VPS52	5.808001685	4.64997096566667	-0.320820163796629	0.0053030169087341
VPS53	10.8808607633333	10.0912296166667	-0.108690712254227	0.25634502331727
VPS54	22.68069039	34.11440518	0.588916505699553	0.000373723578562728
VPS72	103.212675483333	94.0082847633333	-0.13476034875333	0.0610496352767868
VPS8	25.6012651633333	29.00603604	0.180138043454054	0.0397411745446133
VPS9D1	5.25736564966667	4.01216089	-0.389960617782351	0.0629887373736801
VPS9D1-AS1	10.9279640786667	7.59808501833333	-0.524316886303884	0.105222706810185
VRK1	34.4446846666667	40.1994385133333	0.222893980121805	0.0201882628789879
VRK2	22.5226729366667	21.8633752366667	-0.0428619137523127	0.626627266773626
VRK3	60.4601118766667	66.7883122166667	0.143612008294134	0.0313496425083421
VSIG10	0.086591467	0.133815253	0.627945802396628	0.309612738745221
VTA1	33.3100326533333	40.9054393566667	0.296335928474034	0.00921553536204498
VTI1A	13.1727939433333	15.3672206166667	0.222294883449027	0.0167144496850862
VTI1B	30.7019296266667	29.0277469133333	-0.0808967356570841	0.321231123509368
VWA5A	3.18333281633333	2.05398435733333	-0.632112803653055	0.00199632048300251
VWA7	1.64560880166667	1.37117005866667	-0.263213903632798	0.169103417091135
VWA8	8.540406784	9.07670864766667	0.0878644614276329	0.208234715820195
VWA9	41.47463673	51.45242273	0.311009665721954	0.000279108715147235
VWCE	0.475998530333333	0.520955627666667	0.130203377204092	0.619634210270435
WAC	62.0331089366667	95.8254154133333	0.627369916463384	8.62563901039717e-05
WAC-AS1	10.9963567736667	17.0766124366667	0.634996188975734	0.0123018655486812
WAPAL	40.2285704333333	56.5096896433333	0.490277794676811	0.000278541048112247
WARS	40.63179282	33.3514030933333	-0.28486156597922	0.00881793090406375
WARS2	11.0601562466667	12.06555388	0.125522378626513	0.199248769406806
WAS	143.877039566667	120.948177133333	-0.250447353855438	0.0166863986137894
WASF1	8.02247614966667	6.45418600733333	-0.313812439089599	0.106505826027667
WASF2	97.1115661833333	100.07554723	0.0433744657686061	0.51515065561821
WASF3	3.26426502033333	4.18175116466667	0.357349024720608	0.0307085668490783
WASH1	24.40257788	16.0514147933333	-0.604333097613293	0.00300021971597179
WASH2P	35.9361452833333	23.4260541566667	-0.61732169576715	2.8267552914406e-05
WASH3P	30.9015934033333	17.97501682	-0.781688110217297	0.00160062497033636
WASH5P	6.42493122366667	4.643334043	-0.468519938312043	0.0184697674639796
WASH7P	40.53377594	19.7872706766667	-1.03455194603901	0.000519907749572782
WASL	12.53165388	14.34754902	0.195227474914379	0.0426873223967353
WBP1	20.77838081	8.72606284966667	-1.25168046429526	2.05216176962551e-05
WBP11	95.5736108533333	89.0926489566667	-0.101305926131525	0.198196192966084
WBP1L	39.0994571566667	66.47588123	0.765682419340377	0.00026818601319108
WBP2	140.1507784	116.477159933333	-0.266932673353004	0.0323222640201639
WBP4	12.6992655266667	13.6569719833333	0.104892585638414	0.156260280668096
WBSCR16	40.6683515066667	44.0488200333333	0.115196860897117	0.0276458502007112
WBSCR22	173.772866366667	141.7013663	-0.294349162261514	0.0170529492247496
WBSCR27	9.82683516533333	8.751626176	-0.167175741388237	0.541988413832592
WDFY1	29.0031283766667	27.8398124833333	-0.0590590287934183	0.000897210818528841
WDFY2	3.32302686666667	2.87343887566667	-0.209719597045183	0.325827132353543
WDHD1	9.05681653066667	8.42727541033333	-0.103937757911376	0.193429585654941
WDPCP	2.46995599966667	2.52392067366667	0.0311812258542796	0.743443812067889
WDR1	336.868859933333	465.154483666667	0.465522860726001	0.000823877807390091
WDR11	76.4156687	75.1901467366667	-0.0233248700443915	0.724705311015553
WDR12	60.3368920066667	60.53172655	0.00465111749064083	0.844505109218112
WDR13	61.5633717633333	54.2204934233333	-0.183234006563439	0.0425474960287682
WDR18	193.318877866667	117.944020266667	-0.712880249533952	0.000162003671764282
WDR19	15.6676290033333	21.4352142533333	0.452195965562287	0.00537341401740323
WDR20	5.957188048	6.39651042633333	0.102653566312228	0.11091033689457
WDR24	25.7150015466667	20.3555798033333	-0.337185925029166	0.0363410881214373
WDR25	3.16393314066667	2.68298144733333	-0.237882035035017	0.334897945615139
WDR26	88.3062941466667	97.5721545133333	0.143953213595765	0.0924552658731615
WDR27	5.580367044	2.93765397266667	-0.92569554691494	0.00551745034279562
WDR3	37.2268562333333	40.3057366566667	0.114641402707136	0.0789090196895847
WDR31	2.50401438	3.400565254	0.441531728802956	0.0706264678066875
WDR33	26.0087711566667	26.9113651333333	0.0492173389589565	0.174557589944665
WDR34	124.455540533333	126.8481965	0.0274725497275483	0.779075863826044
WDR35	4.27650375933333	3.71735584233333	-0.202155012033817	0.0438647676857786
WDR36	41.1534954466667	43.94356624	0.0946369826572284	0.0735965525114709
WDR37	20.68252332	22.9639592966667	0.150959194741279	0.139193166049702
WDR4	74.3082978733333	49.6741568233333	-0.581027843749067	0.00584046511043319
WDR41	20.0742598566667	28.4812875333333	0.504667570497461	0.000453053296020796
WDR43	89.5526632933333	92.0515813666667	0.0397061674893876	0.150480559468311
WDR44	16.0395286666667	21.9128000333333	0.450142096954121	0.0146655736568641
WDR45	83.0067563466667	61.66792762	-0.428708404927244	0.00020832599098525
WDR45B	68.7492116766667	64.7506315533333	-0.0864489063633024	0.00464234300043212
WDR46	15.9517952333333	12.9258453866667	-0.303460155739923	0.00820258175774507
WDR47	3.09082696233333	3.529419275	0.191437936050062	0.263207479396991
WDR48	46.10091544	53.88866543	0.225186459390469	0.0389449699255632
WDR5	58.2431461933333	65.1762870633333	0.162258878027651	0.0230530978094247
WDR52	5.793438891	3.84050763433333	-0.593122945271813	0.00198415111375881
WDR53	40.2338413666667	52.1522350266667	0.374319594638695	0.00765700587857816
WDR54	55.1050049033333	32.3268949366667	-0.769448416939779	0.00252490958690734
WDR55	38.1130882266667	39.2494197566667	0.0423848145411376	0.528057938727605
WDR59	11.4108344466667	11.4983895	0.0110275107135652	0.832919040610326
WDR5B	6.596966901	9.37578744566667	0.507136996939191	0.00973800926712188
WDR6	137.976057133333	104.52333695	-0.40059284996015	0.0189152491080111
WDR60	19.91228749	23.6154055966667	0.246069349163758	0.00359713982700317
WDR61	74.6990781866667	78.4026630366667	0.069812218218145	0.260522823805189
WDR62	21.1437674133333	11.9860396833333	-0.818877404679443	0.00123320091185973
WDR64	1.79946939266667	1.42122817	-0.340433373986811	0.257014913762439
WDR7	13.36378516	11.0521784433333	-0.273997934263056	0.0584750983533787
WDR70	41.3135000566667	34.24774412	-0.270604328013532	0.0123381562412906
WDR72	0.103494669333333	0.0801291496666667	-0.369157389250568	0.644270066227109
WDR73	36.05372171	36.4986434466667	0.0176946520835495	0.381332506048292
WDR74	193.262292133333	107.6689274	-0.84395822043417	0.00137747870517104
WDR75	73.88651647	86.7247578266667	0.231132795512444	0.00192669350512956
WDR76	41.08354417	40.44791343	-0.0224953637013682	0.741275600565508
WDR77	46.17768319	42.9884425033333	-0.103246950980058	0.146434587731355
WDR81	18.89402399	18.7202993433333	-0.0133264908755043	0.873357058759571
WDR82	134.354751666667	153.850484833333	0.195481644655997	0.0142601492340967
WDR83	32.9380434933333	22.4516808233333	-0.552931407122361	0.00108788281084077
WDR83OS	96.6708886933333	101.0569213	0.0640147245301752	0.130331576556868
WDR88	0.520253722333333	0.968063414	0.895886173580295	0.0815189018188665
WDR89	9.64532153766667	11.8886022366667	0.301677866872161	0.00231424792209959
WDR90	21.4292056733333	14.74538326	-0.539315052714412	0.0273918194705118
WDR91	14.47810829	9.43440485366667	-0.61786969523987	6.37624748811832e-05
WDR92	20.7336488433333	23.8607672366667	0.202666399542614	0.00515972557031942
WDSUB1	11.22040258	14.5093591166667	0.370859356741665	0.00216363146509848
WDTC1	39.9424516066667	42.77293446	0.0987753015555418	0.281615312368862
WDYHV1	12.43121945	8.575167729	-0.535731030034436	0.0247105478175015
WEE1	30.2563074033333	41.52239548	0.456653750794661	0.00193883414375924
WEE2-AS1	0.544114218	0.315468935	-0.786411580813227	0.158869646997069
WFS1	43.3423451466667	26.1169178666667	-0.730792565891859	0.00262095232419559
WHAMM	16.20801263	14.1171463933333	-0.199258708356721	0.0880455145054106
WHSC1	24.7888734266667	29.37423405	0.244858525930572	0.0655837133006831
WHSC1L1	30.2834038133333	34.58292712	0.191532613339946	0.0443534640487576
WIBG	64.90217429	57.71150208	-0.169407929720818	0.0665340001916183
WIPF1	193.331131366667	223.823189666667	0.211285549600519	0.0809490579834428
WIPF2	22.61160472	20.7486218733333	-0.124047866542758	0.0191575635174096
WIPI1	61.1327888533333	52.5828670266667	-0.217353578212055	0.000388872269526476
WIPI2	54.7175230033333	65.3235840966667	0.255601026518559	0.0622805423879574
WIZ	29.8222043833333	23.3143592666667	-0.355168120424163	0.013879287455326
WNK1	29.7867297266667	32.94870281	0.145551928105409	0.212491699335788
WNK4	0.317667944333333	0.251742080666667	-0.335573121505439	0.379542075387955
WNT10A	118.0695348	136.473779166667	0.208987033840051	0.0491748754717038
WNT10B	0.774470427333333	0.654405059	-0.243026250317821	0.649292214281877
WNT16	0.246906315	0.151594911666667	-0.703742406260378	0.408458154806248
WNT3	0.316127264	0.554662226	0.811104013333389	0.137411389148569
WNT5A	0.834597825	2.22553151333333	1.41499686338179	0.0125875526658406
WNT5B	126.406893833333	121.132682433333	-0.0614869790712532	0.0222332688302753
WNT6	2.917479425	0.643289539	-2.18118234834817	0.00226407555734121
WNT8B	0.586923538333333	0.41390226	-0.503882441950911	0.0772529514917169
WRAP53	17.6313904633333	15.1790383666667	-0.216065859324081	0.151417981969499
WRAP73	49.4483216966667	40.71340982	-0.28041750115284	0.0208274188287533
WRB	51.0880362866667	52.57328502	0.041344401195648	0.314093695129744
WRN	13.4461511633333	14.17441689	0.0760961127772698	0.427019760507546
WRNIP1	39.57306065	48.63725854	0.297543262753036	0.00366321228294953
WSB1	29.5177344866667	30.9042011833333	0.0662209770439831	0.247916965179123
WSB2	7.50428016166667	14.36989421	0.93726384588354	1.98436677140259e-05
WSCD1	39.63040631	61.0809408566667	0.624114526188149	0.00766038153892546
WTAP	41.8342457966667	48.9277470533333	0.225968427506439	0.0166707044599908
WTIP	0.422569733	0.774283024	0.873671575271299	0.103741865874579
WWC1	23.9152766266667	27.1537059933333	0.183216634444127	0.0301475351583941
WWC3	42.2061112333333	41.07664586	-0.0391335267954315	0.601452176829532
WWP1	18.1152232266667	25.5292696733333	0.494949682889231	0.00411813261023636
WWP2	34.0542132566667	30.1422377433333	-0.176046776644022	0.0994357159627433
WWTR1	1.03524816333333	3.04894247633333	1.55833228844406	0.0212427506241824
XAB2	97.24610822	81.3714078566667	-0.257118562869326	0.0298039923269659
XBP1	1316.49955933333	1223.57984433333	-0.105598791358085	0.0136352238987879
XIAP	24.2608495066667	23.8286948566667	-0.0259301335671743	0.749919627783391
XIST	105.2479016	34.2822715866667	-1.61825685704434	8.70910029771303e-05
XKR6	6.36707427166667	5.53866651466667	-0.201091917430936	0.184487960844099
XKR8	10.3067330566667	11.8790921266667	0.204837469140629	0.0272319250890624
XPA	39.4666761766667	33.8682778033333	-0.220700394890502	0.0531617185715462
XPC	61.7777957066667	47.26257939	-0.386390027484341	0.00179158653717638
XPNPEP1	29.0893513033333	41.5104713366667	0.512984188832018	0.00679339608896848
XPNPEP3	7.25490422033333	8.64978066466667	0.253706982446438	0.068603179166902
XPO1	130.638334933333	141.3602885	0.113798581293254	0.152436107343258
XPO4	13.4213412966667	14.81780478	0.142802873655882	0.278462352858694
XPO5	47.9463390666667	42.77730635	-0.164575022647726	0.0316775040970221
XPO6	81.1340563333333	95.08229008	0.228869032971386	0.0545304012270612
XPO7	65.1549567166667	69.2192265366667	0.087297883584001	0.133889488750307
XPOT	104.232662033333	141.906768233333	0.445135973238899	0.00144482042254293
XPR1	19.38956336	23.2656790066667	0.262922977346476	0.0257574874908615
XRCC1	44.7644414266667	44.53947854	-0.00726851693875614	0.878425305295081
XRCC2	28.2992680766667	28.6125201533333	0.0158818338181445	0.852386632423864
XRCC3	18.8845314433333	12.67380322	-0.575355467764567	0.00556783996046169
XRCC4	14.64458762	18.06206414	0.302595205375035	0.102999392565256
XRCC5	309.3573789	324.735108466667	0.0699889228060767	0.0735275201181776
XRCC6	494.585211866667	505.564092233333	0.0316748958312173	0.126667543680953
XRCC6BP1	20.7057621266667	28.6319320266667	0.467592718220273	0.00284192345596589
XRN1	30.6808835066667	31.3887664233333	0.0329083039808998	0.708516168703765
XRN2	84.2757805266667	90.9826270233333	0.110473007561056	0.00827540640718542
XRRA1	7.791343126	6.32690354333333	-0.300372450100981	0.00275037765129863
XXYLT1	11.1426284333333	21.0179521033333	0.915532516308936	0.00735826403193853
XYLB	6.901936881	6.875544564	-0.00552729634655723	0.957433012515931
XYLT1	15.0902673933333	11.4850749966667	-0.393858092618459	0.0183317914117679
XYLT2	19.61669685	16.6568331266667	-0.235967999362331	0.0144471543485678
YAE1D1	4.75447817733333	5.56014871166667	0.22583646144452	0.102514480628588
YAF2	5.614261312	6.73353235433333	0.262267314399639	0.0278060376612283
YARS	116.6619107	115.284654133333	-0.0171331235068634	0.735611776240504
YARS2	28.9598042433333	33.7461533	0.220671209340597	0.0460155800609589
YBEY	24.5246369433333	25.9479701133333	0.0813899029435081	0.323827878063951
YBX1	1925.44414233333	1897.35066933333	-0.0212049277228599	0.679173363976776
YBX3	141.503799366667	206.0704467	0.542296827821263	0.0261759641763175
YDJC	95.1566867566667	85.7906186466667	-0.149485144563414	0.0130285661159564
YEATS2	54.5797809466667	65.2743160333333	0.258148831127649	0.0336826838180474
YEATS4	62.0271031066667	70.73055402	0.189434814393704	0.0649781176217059
YES1	4.34609111866667	4.490961782	0.0473060229728542	0.703110066651718
YIF1A	123.2596171	84.16236216	-0.550453112560266	0.000533472237645898
YIF1B	37.4061672333333	32.3350846666667	-0.210175761919042	0.0243046518968164
YIPF1	71.33805887	60.95489346	-0.226929915093684	0.0909991207092632
YIPF2	61.87683642	49.44360199	-0.323615589840529	0.00614991889746629
YIPF3	138.645614966667	132.9657161	-0.060347679091545	0.213057119558592
YIPF4	49.0333452233333	66.99025607	0.450188075993119	0.00090742484655016
YIPF5	49.85052122	58.85860605	0.23964478626797	0.00979034810361099
YIPF6	13.9293097133333	12.5598248433333	-0.149307420065768	0.0365525140442132
YKT6	120.694437266667	114.458709733333	-0.0765319357643566	0.0369876907596238
YLPM1	20.2972978766667	16.9181343566667	-0.26271719380956	0.0447267187155267
YME1L1	102.645624366667	143.652793666667	0.484913920972951	4.85411018759244e-05
YOD1	17.51079805	22.6654884133333	0.372252414142885	0.012740658024506
YPEL1	3.45269667633333	4.03250411	0.223952406584818	0.20601271977834
YPEL2	8.98210340366667	11.80281083	0.394005241277119	0.0295919916713783
YPEL3	227.421871566667	307.878270233333	0.436989039424292	0.0569171951936534
YPEL5	60.1379590866667	66.5595620666667	0.14637003346922	0.0641555873705805
YRDC	30.6793751966667	28.40820709	-0.110961319355127	0.0379471784889873
YTHDC1	24.77759606	26.2003288	0.0805486939525055	0.0444952167806065
YTHDC2	34.4743875333333	33.1024456833333	-0.0585871107355883	0.438889267746821
YTHDF1	59.13533199	63.24103162	0.0968405370127501	0.0958470470360008
YTHDF2	92.3635720833333	106.4231985	0.204416794498335	0.00290373049837523
YTHDF3	41.62758254	44.7290461066667	0.103672213161368	0.208981660235515
YTHDF3-AS1	3.78585101133333	2.777398141	-0.446883633406439	0.132997042824931
YWHAB	195.680237966667	260.5065025	0.412821320608665	0.00545752628479525
YWHAE	843.945010233333	843.8219834	-0.000210325481337375	0.99287342627324
YWHAEP7	4.130911622	6.29841194766667	0.608527924975413	0.024769671463224
YWHAG	216.942515166667	212.5993468	-0.0291756476559116	0.400744227032443
YWHAH	122.615084466667	159.1285204	0.376055956705167	0.0140843717135695
YWHAQ	317.537760466667	346.464833866667	0.125780764169143	0.0273693957656864
YWHAZ	242.0768714	311.7161446	0.364767630467776	0.00052488605587238
YY1	47.9994273166667	58.9016398866667	0.295290607760343	0.0135373363815921
YY1AP1	67.8134541466667	72.78985135	0.102165786627549	0.0697652413156895
YY2	3.492771522	4.876966911	0.481611911477776	0.0343389959588506
ZADH2	16.7586357666667	23.77694211	0.50465847427704	0.00176667187387638
ZAP70	1.44052050033333	0.534663144333333	-1.42988805522137	0.141193854766687
ZBED3	1.62709240033333	1.99561578	0.294537800376812	0.250935147179537
ZBED3-AS1	0.371952321333333	0.568919384333333	0.613106536177018	0.395535189589854
ZBED4	21.63955978	22.54044638	0.0588449359325726	0.556905746604917
ZBED5	70.4390504566667	81.4545223966667	0.209619338879242	0.0352868783935403
ZBED5-AS1	7.71026419733333	14.23367526	0.88445602549483	0.0257625199419987
ZBED6	42.1629166566667	43.8541468933333	0.0567386017312345	0.716864584033994
ZBED6CL	23.2784595966667	19.4946384733333	-0.255918193772516	0.0156706970439014
ZBED8	2.40269399833333	4.00590372966667	0.737474828762521	0.0225281876949757
ZBTB1	23.4880895633333	31.4754131033333	0.422295938415586	0.000913950464361053
ZBTB10	1.556328043	2.21833271833333	0.511329581650311	0.0217469933558093
ZBTB11	19.72217844	24.71124498	0.325348781721	0.00851847829231184
ZBTB11-AS1	5.81196484166667	5.457208304	-0.0908628626435317	0.288243142978216
ZBTB12	1.08910591766667	0.970749989666667	-0.165972573884313	0.167659553326815
ZBTB14	11.0271199833333	12.8457128933333	0.220230914000951	0.0244493522953044
ZBTB17	24.5618274666667	20.7770383533333	-0.241427884068	0.0329867834741143
ZBTB18	20.1454089533333	19.07988169	-0.0783988670549362	0.480592310093486
ZBTB2	14.52240295	18.16120029	0.322579366108234	0.0127117196309276
ZBTB21	17.58126652	24.39828509	0.472740743855814	0.000653009225628364
ZBTB22	3.67885649	2.590401014	-0.506081943245245	0.00101132592917477
ZBTB24	17.55022446	18.1361637166667	0.0473798374674187	0.428322724452814
ZBTB25	11.2823988233333	12.9116980766667	0.194604907551945	0.166731433150999
ZBTB26	9.029415663	12.2432616866667	0.43928342073662	0.00418302055492948
ZBTB3	6.12917492666667	6.57342839233333	0.100953129089278	0.423849480914533
ZBTB32	0.182258298333333	0.135500555666667	-0.427685734988544	0.344929500984949
ZBTB33	29.7317315866667	44.46348835	0.580617649607591	0.00397311844775483
ZBTB34	5.75388760366667	7.64383479933333	0.409759558954652	0.0175396294949719
ZBTB37	4.352949588	4.59251887233333	0.0772923376997553	0.432602817120076
ZBTB38	409.5341091	406.2267098	-0.011698514081547	0.840674861336658
ZBTB39	10.7177684133333	8.569281703	-0.322758363645574	0.0131512170803571
ZBTB4	4.544277226	8.58476111466667	0.917727139493968	0.00403456437812072
ZBTB40	22.42813055	18.9133822733333	-0.245901989609129	0.0223541087722602
ZBTB41	6.09713438466667	7.20650265166667	0.241167938625783	0.0381212536949246
ZBTB42	1.84249650366667	2.53932989233333	0.462785950556009	0.0950360039188653
ZBTB43	13.1011167933333	16.3148632666667	0.316497098097418	0.0052823427787156
ZBTB44	33.1906070866667	42.6168183866667	0.360647873014968	0.0207705535277885
ZBTB45	12.8958978266667	10.3562058726667	-0.316416668447455	0.0410800901790137
ZBTB46	0.487816731333333	1.36246485	1.48180786429777	0.00272583332110554
ZBTB47	0.143396933	0.265325489333333	0.887749111549387	0.125602139319002
ZBTB48	20.66642403	17.9782097266667	-0.201039412565811	0.0481449438319444
ZBTB49	4.452445798	4.79391829166667	0.106607270927824	0.107159840954257
ZBTB5	13.7012686333333	15.5952978633333	0.186801625850727	0.186355189193843
ZBTB6	14.9839706433333	20.2336546566667	0.433336948697211	0.00118998592091571
ZBTB7A	36.9264408833333	43.1692883166667	0.225351092329936	0.0633371350030217
ZBTB7B	93.0090105666667	69.79748033	-0.414195532540338	0.00535747779381902
ZBTB8A	3.567525838	5.09051271766667	0.512887093674913	0.0104688614840186
ZBTB8OS	146.320342166667	137.6201369	-0.0884387699163399	0.141386486343131
ZBTB9	6.21775016833333	6.91235930833333	0.15278556176712	0.171250911637729
ZC2HC1A	6.18545571	11.1508432033333	0.850201013855675	0.000852951974827696
ZC2HC1C	1.24894297233333	1.12843425733333	-0.14638523446531	0.502376358944746
ZC3H10	10.2670646213333	7.73648712166667	-0.408273229682124	0.0348314314503468
ZC3H11A	131.173929466667	140.779102533333	0.10195217805326	0.090391221319776
ZC3H12A	31.3665872833333	36.2938644133333	0.210497105879992	0.00557547933217691
ZC3H12B	2.379266943	2.19792824566667	-0.114372856378889	0.562514168139892
ZC3H12C	5.72917886266667	4.856019837	-0.238554063771744	0.040463618395997
ZC3H13	17.08453022	15.81930361	-0.111004486402753	0.14927382431291
