CTRL KMS12PE	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
SIN3B	16.6352330133333	19.4413614433333	0.224887177296199	0.0277261361153014
SIPA1	40.2769096466667	19.6240216633333	-1.03733226133796	0.0190240463865475
SIPA1L1	13.25427341	8.91927410466667	-0.571459378573652	0.00521329800854493
SIPA1L3	4.551489712	6.48710537366667	0.511236053830267	0.041565610097878
SIRPA	0.448098865333333	16.9685930133333	5.2429060621808	0.000248329676633317
SIRT1	13.53084984	27.58792579	1.02778453677356	0.000161358176640986
SIRT2	14.96307311	30.8205591133333	1.04248652811708	0.0099237926852863
SIRT3	19.0332415966667	7.41955085366667	-1.35911753104883	0.00162212478408232
SIRT4	8.96269046333333	0.814172124	-3.46052614062246	0.00866495667101841
SIRT5	5.16463571866667	5.60248598033333	0.117400539609396	0.275860458076076
SIRT6	43.1309598066667	43.6892147266667	0.0185533537314282	0.892758010828083
SIRT7	42.6989325233333	37.1122624	-0.202304050983054	0.0437303219271725
SIVA1	254.4583524	101.67134142	-1.32351647019897	1.63923019794572e-05
SIX1	33.9396929433333	2.67556393333333	-3.66505860463919	0.00203068584793747
SIX5	5.07987536	0.770988570333333	-2.72001172151106	0.0035938832854053
SKA1	20.6451684633333	67.4321962466667	1.70763339571463	0.000826555042270898
SKA2	77.33042489	82.3681399266667	0.0910502695981517	0.13046457434366
SKA3	34.92696906	29.38103752	-0.249456109947177	0.014097331231714
SKAP2	31.30982755	29.9344233966667	-0.0648100813382597	0.257882755242136
SKI	18.2272890966667	7.552105022	-1.27114927604009	0.0144205250500597
SKIDA1	1.77974532533333	0.234872673	-2.92172003855141	0.00619928086014218
SKIL	26.4312785066667	17.9735495733333	-0.556370858245468	0.00164174659133032
SKIV2L	9.444415703	5.486210531	-0.783651558203998	0.00155072143826642
SKIV2L2	69.5027363733333	95.3059009866667	0.455495764299588	0.000546250762401419
SKOR1	0.398450385333333	0.226170121	-0.816991742762646	0.233122500634352
SKP1	126.378145966667	170.719953366667	0.433884681204953	0.00202627798441327
SKP2	84.87470325	51.3116421366667	-0.726048428103881	0.00100065336446695
SLA2	0.167676235	0.205131103666667	0.290868033607024	0.610563405489576
SLAIN1	11.0806234166667	56.7550895333333	2.35671072000738	0.00242276249457744
SLAIN2	31.7640507266667	32.1114794933333	0.0156942322041217	0.763529294551009
SLAMF7	159.091135233333	547.0545429	1.78183123195494	0.00106165458452604
SLBP	244.4476263	296.211199733333	0.277100793723371	0.00688664885069565
SLC10A3	58.08385115	33.3169114966667	-0.801882443960532	0.00603418277511642
SLC10A5	2.36446322733333	0.614665709	-1.94363879756283	0.0537931599534738
SLC10A7	7.605282688	13.00576377	0.77407734579261	0.00784697228742384
SLC11A2	22.3974458366667	13.4554428566667	-0.73514434445423	2.00794197615123e-05
SLC12A2	11.1190276133333	11.5701989433333	0.0573830447198698	0.387753752063652
SLC12A4	12.51645963	11.9447860933333	-0.0674455250664254	0.368113703997173
SLC12A5	0.120338668	0.0580925903333333	-1.05067422732359	0.133978919249046
SLC12A6	3.403966192	26.79671704	2.97676764842648	1.4521702468611e-05
SLC12A7	0.364493861	41.1568437066667	6.81909402072531	0.00275538949230809
SLC12A9	23.5784328166667	17.5147956333333	-0.42889367561947	0.00900809894396353
SLC13A4	0.161306827333333	0.207065586	0.360280297609391	0.660638603950669
SLC14A2	0.0484946726666667	0.908715585666667	4.22793064787388	0.000294970925666945
SLC15A2	0.921562211	2.43821936433333	1.40367446487035	0.000223165180204689
SLC15A3	0.677375585666667	0.897041511666667	0.405218759741916	0.358067077330199
SLC15A4	12.3105748533333	16.76939442	0.445932459593325	0.00575063192885688
SLC16A1	272.912863133333	84.4612870633333	-1.69207825746914	7.20527027653728e-08
SLC16A1-AS1	6.49658668266667	4.68507353933333	-0.471610229500182	0.0941543627455444
SLC16A10	38.80473627	12.7812062033333	-1.60220875527991	0.00134135066241934
SLC16A13	6.26693601533333	6.971688276	0.153747800451859	0.390188039868416
SLC16A14	46.5262536666667	7.25993967333333	-2.6800155594761	5.1503211733335e-07
SLC16A3	28.3043888666667	23.07785211	-0.294516817631033	0.0209432387915184
SLC16A4	1.55550941566667	0.488845424	-1.66993687454054	0.0487425214791169
SLC16A6	7.68542622533333	4.477747563	-0.779352075156523	0.00444101676466636
SLC16A7	11.68568901	2.59044498933333	-2.17347094864971	0.00293143592352956
SLC16A8	0.456079558666667	0.184494165	-1.30571032166795	0.108332990841782
SLC16A9	3.459920188	15.4759950833333	2.16122151168569	0.00107096358950761
SLC17A5	12.1540350833333	18.1865767833333	0.581438652016272	0.000152494064613965
SLC17A9	84.5865550366667	8.66531706233333	-3.28710392297216	0.000952592432702045
SLC18A2	6.734579019	4.446666251	-0.59886363928291	0.0187655517974619
SLC18B1	33.7616153333333	8.26333367266667	-2.03058810187108	5.59125828547048e-05
SLC19A1	74.4247440933333	115.8906434	0.638909832027196	0.00209064272346232
SLC19A2	21.0976446966667	13.1115582533333	-0.686242794064369	0.0136669176612486
SLC1A4	72.9086863966667	325.2661518	2.15745808519429	7.99376606089539e-05
SLC1A5	215.0449748	254.6176014	0.243693735827164	0.0498394455990307
SLC20A1	76.7352158266667	77.0690800133333	0.0062633486319148	0.802685842051649
SLC20A2	31.10689537	5.29377133566667	-2.55486662947404	1.11234372017094e-05
SLC22A18	2.15964920766667	4.625580312	1.09883737923278	0.00382448095839166
SLC22A18AS	0.301759507666667	0.290944733	-0.0526540982289526	0.896038408633704
SLC22A23	2.48567480766667	2.74562980666667	0.143499554112141	0.433898957434195
SLC22A5	3.80565723466667	9.97152182933333	1.38966807423131	2.74370193470325e-05
SLC23A1	1.198369656	1.721805532	0.522849209063347	0.0894888881977443
SLC23A2	9.43023574666667	10.404593942	0.141854919973783	0.144183824906161
SLC23A3	0.607287983333333	1.89845703766667	1.64437462358704	0.0627208747176679
SLC24A1	2.94915685333333	2.431575308	-0.278411281575324	0.0747266188106207
SLC25A1	43.5970687066667	111.085349266667	1.3493655139895	0.000135463207269829
SLC25A10	95.17882519	103.437710296667	0.120049692763827	0.275839340403764
SLC25A11	58.03154788	85.4143818533333	0.557641597047476	0.00239424804849167
SLC25A12	21.9294287366667	22.58410901	0.0424397674004157	0.401617798715696
SLC25A13	54.9692296566667	14.19046473	-1.95370242381977	0.000288496991996066
SLC25A14	21.6620789466667	20.94233968	-0.048749078207116	0.656432228131847
SLC25A15	22.5359358866667	17.9012364533333	-0.332168125372913	0.0183976036140708
SLC25A16	6.35484227766667	20.37686935	1.68100419236139	0.000512893272295255
SLC25A17	42.60598903	45.7796123333333	0.103649004880163	0.102835039948931
SLC25A18	0.427933971333333	0.448605739	0.0680598657351161	0.795123084030006
SLC25A19	60.4154529666667	47.0036077833333	-0.362146111195242	0.00447116586065965
SLC25A20	54.0944422766667	93.3658052066667	0.787413888730721	0.000733601883617407
SLC25A22	45.3952983633333	24.2829873866667	-0.902596965464062	0.0208474263867317
SLC25A23	70.1954122566667	24.7388105666667	-1.50460060605545	0.00739850262932548
SLC25A24	64.4123038166667	19.19159222	-1.74686188439916	6.8834124258343e-05
SLC25A25	12.42262659	27.0779880533333	1.12415030445051	0.00285700658603875
SLC25A26	17.1334918566667	10.95643189	-0.645041165270085	0.00138021675303793
SLC25A28	15.0375392233333	50.5656037266667	1.7495878526888	0.000546521201609706
SLC25A29	8.36351665833333	0.278059289	-4.91064525005218	0.00253137148367235
SLC25A3	605.823251366667	443.448430966667	-0.450130607599244	0.000492297828911485
SLC25A30	8.24099567533333	4.663140967	-0.821516610960139	0.00733337614110006
SLC25A32	101.11319467	29.5516634833333	-1.77466002454937	0.000358827599591739
SLC25A33	150.923903	21.1961693866667	-2.83194584808955	9.49874915521237e-06
SLC25A34	0.372418440333333	0.264723454	-0.492438489280559	0.274254070992015
SLC25A35	3.39059314966667	0.825888200333333	-2.03751927643563	0.0178037993918225
SLC25A36	79.08437002	46.0168345033333	-0.78123084924569	0.000473121820520115
SLC25A37	48.7640886866667	26.7018731266667	-0.868878145625312	0.00678021065661702
SLC25A38	63.8665586166667	63.1469915766667	-0.0163467111196631	0.790882087191197
SLC25A39	597.531437533333	357.932315733333	-0.739327816059655	9.97080085321168e-05
SLC25A4	19.8031094466667	63.0415390566667	1.67057577894876	4.02177524575818e-05
SLC25A40	72.2852165133333	39.3628235866667	-0.87686691080687	0.000148772208864497
SLC25A42	16.0354738233333	45.03713396	1.48984803736756	3.52160034145625e-05
SLC25A43	23.7562853733333	4.70516318633333	-2.33599260322037	5.00268151177472e-06
SLC25A44	44.09637876	39.5581548066667	-0.15668505200639	0.0491452395259573
SLC25A45	10.8179927893333	14.7277072733333	0.445100016215714	0.0386622230251318
SLC25A46	52.3196121833333	123.751084033333	1.24201741087208	0.00117067095416955
SLC25A5	666.528172566667	1025.71636466667	0.621894085073941	2.26278574594625e-05
SLC25A5-AS1	0.975281203	1.40610482833333	0.527813998168521	0.196606977457612
SLC25A51	18.2282316333333	19.6812771566667	0.110649234339429	0.000920438304984035
SLC25A53	1.37651238733333	12.82115262	3.21943646786846	0.000163734580176919
SLC25A6	0.617808951	1.07124833533333	0.794060284038291	0.057799855909802
SLC26A10	8.85237494733333	11.9623392266667	0.434363071373479	0.0338362520090322
SLC26A11	7.00181175733333	6.318034745	-0.1482524046741	0.262051573739692
SLC26A2	5.548363941	8.881565015	0.678751492039892	0.00128754781750267
SLC26A6	15.1647349366667	11.8806642	-0.352104787765355	0.0121584597312927
SLC27A1	2.26531153566667	0.280933059	-3.01141115997733	0.013341203877646
SLC27A2	1.347682834	31.6846383766667	4.55523063460669	0.000388458449005599
SLC27A3	14.0793754866667	4.41002932866667	-1.67472318684229	0.000553533712044878
SLC27A4	43.72094015	33.2969083966667	-0.392936194315932	0.0137398212820519
SLC27A5	7.89967538866667	0.171308695	-5.52712308737867	0.00421663657444792
SLC29A1	237.219028566667	174.4560601	-0.443356027101116	0.0056884911645308
SLC29A2	71.92199219	0.422650344	-7.41082454870379	0.00287859815576749
SLC29A3	2.19281259466667	3.78055531466667	0.78581564366694	0.0176485761816642
SLC2A1	40.41748164	23.2240985833333	-0.799356830945468	0.00166138559715169
SLC2A11	8.53429433566667	13.05712887	0.613493924764776	0.00832376960993318
SLC2A12	1.08105226333333	1.120943742	0.0522776022186798	0.76034678015313
SLC2A13	5.22171439833333	3.73715779933333	-0.482582069632938	0.00104221972987322
SLC2A3	0.591610776	10.7017407256667	4.17705334073524	0.00378590168021758
SLC2A4RG	100.427829476667	49.2348869433333	-1.02840625834254	0.006155953662424
SLC2A6	32.04650178	2.780526931	-3.52673666412112	0.0058414300454505
SLC2A8	16.6022981633333	17.1992505966667	0.0509627457851951	0.549667888056723
SLC30A1	24.8066315166667	111.8188572	2.17236575505059	0.00249158094300822
SLC30A4	0.604195612333333	1.96966124533333	1.70485991492534	0.000548791630002293
SLC30A5	34.2704596466667	48.0880074733333	0.48871160749387	0.0022080126245787
SLC30A6	42.73056237	27.4263961	-0.639703243471236	0.000172475742400674
SLC30A7	18.1773358066667	9.03701307866667	-1.0082228481459	0.000113889191935705
SLC30A8	0.110336778	0.0410205323333333	-1.42749563807887	0.0317380110704979
SLC30A9	79.42657879	55.3209773566667	-0.521795217347888	0.00463598930788227
SLC31A1	75.8394422833333	22.6839494033333	-1.74127651134153	0.000345819458079027
SLC31A2	12.91578161	6.54439552966667	-0.980803102552298	0.014645616189962
SLC33A1	30.0708681	79.30178378	1.39898680073822	0.000283193120929875
SLC35A1	58.54204188	62.2031317733333	0.0875141521094562	0.392255831328517
SLC35A2	39.3834878266667	15.3308602866667	-1.36115222721392	0.00473563274982272
SLC35A3	44.2416177033333	11.8384915133333	-1.90191887766326	2.56659774833438e-05
SLC35A4	82.95871054	106.400765033333	0.3590431489549	0.00666406780839313
SLC35A5	29.4701087966667	28.2428142766667	-0.0613685323459031	0.153889903347859
SLC35B1	124.572749933333	86.7306410733333	-0.52237483747739	0.000114139051412897
SLC35B2	121.021934033333	104.855155566667	-0.206870747187603	0.0532818688582406
SLC35B3	22.9269079333333	26.31812912	0.199015138550737	0.0573449099675714
SLC35B4	42.88552016	20.06247278	-1.09599118445326	3.13407429050418e-05
SLC35C1	38.37473878	29.6335168666667	-0.372927076369493	0.0592867751659091
SLC35C2	51.5330917533333	70.8957523166667	0.460200041416378	0.000173456895919069
SLC35D1	15.6393855133333	35.7705665533333	1.19358913982089	1.09213268061793e-05
SLC35E1	52.9454098966667	53.7876133566667	0.0227683604725103	0.768818368588582
SLC35E2	2.96135028866667	6.01229073533333	1.02165962270551	0.00405042359334033
SLC35E2B	23.3742333633333	38.7640866766667	0.729801626148367	0.00109749459190231
SLC35E3	18.81966471	12.1291857633333	-0.633758220264013	0.000330343376512121
SLC35E4	7.211503108	0.965766754333333	-2.90055328864147	0.00304468919390386
SLC35F2	142.749080733333	63.4113427433333	-1.17066862350758	0.000204580029374002
SLC35F5	22.6004675566667	15.23703592	-0.568770338487078	0.0141730619608044
SLC35F6	22.32434266	17.1660985533333	-0.37905550957086	0.0498447535562047
SLC35G1	3.652627703	3.485885964	-0.0674093389104801	0.523138564283186
SLC35G2	8.67581546933333	0.086063188	-6.65545927526081	0.00179518607609501
SLC36A1	3.18167199233333	5.34278953866667	0.747808076355151	0.0193108220781937
SLC36A4	15.5299202866667	12.1614333166667	-0.352737153256034	0.0140247388593964
SLC37A1	4.969050505	2.24243517466667	-1.14790392572567	0.000661030170263479
SLC37A2	0.384443206	1.15026248666667	1.58112072875971	0.00718966287692222
SLC37A3	11.0084042766667	6.04363134133333	-0.865117793605062	0.00233467198125412
SLC37A4	66.2081537766667	65.9574359266667	-0.00547358557628831	0.952239695764401
SLC38A1	149.331642433333	85.0685804633333	-0.811821610639673	3.77479703301475e-05
SLC38A10	29.7312484533333	59.75306678	1.00703271506581	0.000522535299635158
SLC38A2	55.1857383966667	113.480113866667	1.04007211750123	0.000742501949568235
SLC38A5	209.119200966667	304.676981566667	0.54295497432188	0.000168291063729827
SLC38A6	3.43007643366667	1.752605437	-0.968739485273631	0.0426791330258708
SLC38A7	8.44558972266667	13.1986776866667	0.644123330567042	0.000327529810688961
SLC38A9	14.2896623566667	22.31953075	0.643334867882856	0.00123966950682007
SLC39A1	221.148642266667	30.7196471233333	-2.84778283586948	0.000418495289003198
SLC39A10	21.8598382833333	15.3339531366667	-0.511553052324788	0.0108338387147791
SLC39A11	9.60608747666667	15.7701914633333	0.715179324286321	0.000458823839602374
SLC39A13	10.9297943866667	13.60142487	0.315491533488869	0.0598160859814022
SLC39A14	81.86632268	48.3288129966667	-0.760386531770695	0.00371583624210349
SLC39A3	82.3550502933333	41.5464982666667	-0.987130238629149	0.00565433630478446
SLC39A4	60.7781804166667	17.68222559	-1.7812536116262	1.14478270306679e-05
SLC39A6	111.029734233333	82.78438336	-0.423515543032816	0.00349481737593263
SLC39A7	21.9544609933333	23.4997155566667	0.0981291792285336	0.088532213561987
SLC39A8	62.2297651	77.8878523666667	0.323793538131347	0.00350262538653855
SLC39A9	59.79127262	27.0327090233333	-1.14522882247038	0.00286817704650193
SLC3A2	138.8809775	119.338988066667	-0.218783558452617	0.033830690898067
SLC41A1	14.87147681	22.65793634	0.607468546918429	0.00268849080000443
SLC41A2	34.3546541133333	16.18228707	-1.0860900371823	0.000158482422862133
SLC41A3	10.9217864033333	36.0375377366667	1.72229159492986	0.000453506444608089
SLC43A1	40.8080402	4.99763060633333	-3.02953725158338	0.00205988666279619
SLC43A2	6.00770188033333	5.60144243233333	-0.101014839225708	0.363328717929684
SLC43A3	90.98967333	4.08702790533333	-4.47657882023536	0.000935521793726437
SLC44A1	76.33175291	61.4872232733333	-0.311996665246901	0.00607736808995191
SLC44A2	10.3553752006667	1.806577159	-2.51904904811309	0.0148518101899072
SLC44A5	7.05139199666667	0.268185913333333	-4.71660271853895	4.11858668110431e-06
SLC46A1	4.84444467666667	1.31831789466667	-1.877632998761	3.24672773303286e-05
SLC47A1	7.46086127533333	8.28487582933333	0.151137891472812	0.258767266173021
SLC48A1	10.2584361323333	24.0931336966667	1.23181123810511	0.00157901652775673
SLC4A11	0.112181070333333	0.745563282666667	2.73250155909173	0.0320602895063197
SLC4A1AP	54.70563734	37.47582488	-0.545729274731473	0.00318735926205092
SLC4A2	78.47523044	72.47615167	-0.114731006871618	0.234443667963385
SLC4A4	0.129922767666667	1.08283849066667	3.05909189979293	0.00278146199210434
SLC4A5	5.67710802733333	8.438516258	0.571833158238235	0.0165416365381612
SLC4A7	12.71479677	8.35375352633333	-0.606011919364792	0.0010645867359685
SLC50A1	104.004195333333	30.70083844	-1.7602917638881	1.56368952368585e-05
SLC51A	0.591673137333333	0.654529804333333	0.145658490989513	0.765143846518874
SLC52A2	198.0332476	105.855036066667	-0.903652755862402	0.0106898253062885
SLC5A10	2.28650403266667	6.46571881066667	1.49966730348417	0.0001940407872134
SLC5A3	6.67608172566667	13.0503854366667	0.967018895945818	0.000276674832349186
SLC5A6	65.2090111666667	50.5798282	-0.366509206051493	0.00196617049202375
SLC6A6	31.7582776133333	21.0315119033333	-0.594580105532249	0.025923099975104
SLC6A8	5.236688354	1.454833974	-1.84780022779363	0.00117540821388275
SLC6A9	5.78241171966667	4.85948058066667	-0.25086921981128	0.117655614944674
SLC7A1	38.3147522866667	23.6307413966667	-0.697235084901021	0.0103642834454426
SLC7A11	4.34893621233333	1.991085638	-1.12710727461963	0.00180854467815776
SLC7A5	211.331879433333	100.751526503333	-1.06870871693394	0.00741633969311177
SLC7A5P1	14.6104765566667	7.22171572033333	-1.01658970049935	0.0359053582863092
SLC7A5P2	2.29111595633333	4.44506334533333	0.956153501491189	0.0187088708278625
SLC7A6	45.0260329833333	59.1501188	0.393621691452061	0.0018402845475331
SLC7A6OS	14.2442020666667	21.5472307633333	0.597127660090425	0.00110024599437348
SLC7A7	1.38395054833333	9.308838734	2.74980881144925	0.00408307168701875
SLC8B1	37.9146870333333	8.07409568566667	-2.23138422491208	0.00315730835245077
SLC9A1	5.082792521	8.95431273066667	0.816961364109854	0.00674481644313241
SLC9A3	1.92596114266667	1.05128152166667	-0.873429537349028	0.0545404457666979
SLC9A3R1	307.612316266667	556.829441366667	0.856122225660814	0.00054110383841883
SLC9A3R2	70.5113906466667	1.54885869166667	-5.50857890150755	0.00421867686500615
SLC9A5	2.81995746766667	1.01343808633333	-1.47641544980906	0.0187126796629561
SLC9A6	26.8424370966667	16.6610802666667	-0.688033718815344	0.00315669083478056
SLC9A7	3.974560571	0.938291180333333	-2.0826877547231	0.00168183059612207
SLC9A8	12.8288778633333	9.26020556933333	-0.470278858347702	0.0120044246784395
SLC9A9	0.838798484333333	38.4610395966667	5.51892969427071	0.00271385560517819
SLC9B1	0.527125094333333	1.05192942966667	0.996820642621079	0.00928286990622761
SLC9B2	31.68271458	43.7894187566667	0.466886349104561	0.00415049140515522
SLCO3A1	0.129622433666667	12.69439554	6.61373246452873	0.000406719910602181
SLCO4A1	7.50371443266667	81.0269483633333	3.43272497715621	0.00200788489346219
SLFN11	3.19288653433333	44.5129771266667	3.80129280481041	0.00135152724437022
SLFN12	0.931792166	16.15412105	4.11575024398979	0.00012986134611452
SLFN13	22.1440437533333	50.436042	1.18753636507023	5.12908030455468e-06
SLFN5	0.192916752333333	3.337749609	4.11282539738493	0.000131765220462226
SLFNL1	1.03182881333333	0.721123293	-0.516885790403379	0.200573763145676
SLFNL1-AS1	1.240934125	1.20593011666667	-0.0412802261589563	0.824405644210213
SLIRP	347.010817033333	85.1582905833333	-2.02676173984993	0.000428280787069736
SLK	25.8525362533333	44.6571263866667	0.788584596534555	0.000303501437348743
SLMAP	60.33634758	34.04962565	-0.825388429580413	0.00025422592881327
SLMO1	19.9986834366667	4.228263036	-2.24176799366887	0.0019706860877181
SLMO2	105.446586533333	73.0643697733333	-0.52927244874753	0.00142142413393232
SLTM	107.800345033333	110.346971866667	0.0336852441429431	0.36187541558354
SLU7	31.8737566533333	45.5946573266667	0.516495716991111	0.00122080485694387
SLX4	8.21392377066667	7.12325330066667	-0.205535265459698	0.233471143877323
SLX4IP	9.67021570066667	1.61195754666667	-2.58473432152819	0.0140553593923134
SMA4	1.36523721866667	3.95101425033333	1.53307139938701	0.00181946164860297
SMA5	0.612757895333333	0.806358637666667	0.396104469180139	0.416755933248435
SMAD1	0.217976299333333	10.7058234003333	5.61808067091193	0.00232419548723429
SMAD2	9.967993878	20.43359596	1.03556802840463	3.98283829018088e-05
SMAD3	39.3426012333333	6.62195046633333	-2.57076422391168	0.00517704508531149
SMAD4	17.2815458133333	21.5790378033333	0.320398266735921	0.00247737747077139
SMAD5	17.9711070266667	38.79583833	1.11022261919277	5.31915249755949e-06
SMAD6	0.169394496666667	0.258962276333333	0.612354947538499	0.4277860862178
SMAD7	4.621735576	28.7476343366667	2.63693661437027	0.00148291938215583
SMAGP	24.0552417333333	2.04874380733333	-3.55353980360811	0.000886319602910314
SMAP1	22.6802903	29.20180871	0.36461862352777	0.000104045773137293
SMAP2	67.5118593466667	115.1571899	0.770391631460008	0.000621239621494605
SMARCA2	17.9493577233333	52.4225034	1.54625402877116	5.22978349985567e-07
SMARCA4	138.5448391	88.9875828333333	-0.638677026165242	0.0129637887056516
SMARCA5	58.69575914	48.91938338	-0.26285005106824	0.0111544350540026
SMARCAD1	36.2000366566667	26.3915556166667	-0.455914767208443	0.000547606886092219
SMARCAL1	30.04165013	14.0259138566667	-1.09886928697774	2.18423329896269e-05
SMARCB1	228.6297971	153.179293266667	-0.577792153515645	0.00169626851524961
SMARCC1	143.380713633333	91.3536650566667	-0.650316462673083	0.00384907587065807
SMARCC2	42.7757884266667	47.5282157366667	0.151989796089725	0.197122945569527
SMARCD1	85.09085033	125.557818166667	0.561275949470395	0.000280128587990742
SMARCD2	135.787704933333	107.2243452	-0.340720349160692	0.0129601515575021
SMARCD3	3.936564132	3.61943222	-0.1211735822674	0.221893152600647
SMARCE1	175.725847633333	161.2943167	-0.123630808758458	0.00672887633794718
SMC1A	63.6722003266667	90.0218437233333	0.499611492196404	0.000214805089591054
SMC2	108.940435233333	78.9034580133333	-0.465379101971064	0.00118078382076261
SMC3	128.153724966667	177.1600502	0.467177897955943	0.00927577469047918
SMC4	227.939114566667	604.703531866667	1.40757949162835	0.00116435908039516
SMC5	73.30779803	45.4121466833333	-0.690888435300446	0.000480678614974829
SMC5-AS1	0.827599766666667	0.243998441333333	-1.76206130659045	0.0215047881089845
SMC6	45.4434465166667	41.9800934	-0.114366879270119	0.187658388400371
SMCHD1	151.690671533333	52.3342864933333	-1.53530403309522	5.62489753127705e-05
SMCO4	20.82422166	35.82444158	0.782681642924994	0.00354638883265127
SMCR8	14.9693658533333	32.0698168033333	1.09920300664831	3.25761309177807e-06
SMDT1	35.2265657433333	67.3904743866667	0.93588084894097	0.000691533332841695
SMEK1	83.81588904	37.2805151033333	-1.16880196882809	0.000847036155755429
SMEK2	65.3830551966667	88.6170374	0.438667303746262	0.00131597437184436
SMG1	43.5522035766667	34.41061203	-0.339892163382897	0.02035359416456
SMG1P1	0.908397592333333	1.12943053833333	0.314199758192758	0.069974044674896
SMG1P2	1.40843895	1.05637185066667	-0.414979266836324	0.203775779845316
SMG1P3	1.17766606266667	3.376709532	1.51968757400319	0.0103333135852503
SMG1P5	2.151224893	0.602864441	-1.83525281270761	0.000217733119658018
SMG1P7	0.871713325333333	7.261245564	3.05829137496393	1.14238219871687e-05
SMG5	129.501129333333	103.237187233333	-0.327001939315149	0.0146624679892871
SMG6	4.223661529	9.00163410466667	1.09169269747375	1.06337325429062e-05
SMG7	77.45783155	85.5158168333333	0.142780169300466	0.0760461423662941
SMG7-AS1	0.877653244333333	1.05631089066667	0.267311550367959	0.193909048984339
SMG8	49.7029118633333	38.7659896266667	-0.358538880255441	0.000817880822648173
SMG9	19.8018253633333	34.6454600566667	0.807032887568783	0.000398570538351236
SMIM1	1.50073962933333	1.20415283466667	-0.317655183568651	0.600322867960986
SMIM11	83.1578125533333	90.54474783	0.122779149192057	0.201646374769479
SMIM12	19.5116225433333	23.3259126833333	0.257599776889219	0.0120224855274495
SMIM13	24.3249129666667	17.98768041	-0.435425486370929	0.00236810340671761
SMIM14	6.70413440533333	2.06327135666667	-1.70011749904907	0.000665874424920191
SMIM15	55.09076239	44.0791248866667	-0.321714846182009	0.0178885609673119
SMIM19	45.5485129333333	43.3902598233333	-0.0700327286058443	0.332709083162924
SMIM20	68.4644424766667	39.74457407	-0.784596990966134	0.00100004433367089
SMIM4	119.0275537	81.9040498333333	-0.53928888746831	0.00678586231656617
SMIM6	1.077518407	1.631702772	0.598665767791808	0.233265706397046
SMIM7	117.526211533333	115.6800275	-0.0228427524407214	0.574533704435574
SMIM8	9.17038881233333	9.95686162666667	0.118708177259025	0.215719560671393
SMKR1	11.81756339	4.37951577033333	-1.43208933402767	0.00228388587307751
SMNDC1	51.7318988633333	66.43589341	0.360908751144004	0.00870918084892036
SMPD1	9.84926312133333	36.4335618733333	1.88718034732018	6.8555854647929e-05
SMPD2	17.4405650266667	17.0861167733333	-0.0296222327645453	0.719740820265172
SMPD3	21.6292783866667	6.32301822466667	-1.77430025088177	0.00182969717849842
SMPD4	66.3722047233333	65.2019969766667	-0.0256630465188988	0.768223004119025
SMPDL3B	12.0012773133333	6.56371592233333	-0.870603256664177	0.00949295938841459
SMS	169.536304266667	105.2633237	-0.687591389235663	1.41758189770605e-05
SMTN	12.5633300466667	13.25750806	0.0775907087153261	0.419282416249564
SMU1	53.2466864366667	30.24181258	-0.816147136781377	1.71558807416856e-05
SMUG1	20.10518081	13.4919942433333	-0.575463702737859	0.000331283046540286
SMURF1	15.4265369533333	8.451897996	-0.868066972001562	0.000694730552874851
SMURF2	19.91194023	12.1994023466667	-0.706823333532673	0.00307748887806435
SMYD2	15.4311474866667	55.0369447533333	1.83455503725546	0.000298993532086052
SMYD3	45.21947102	13.2989282833333	-1.765634127071	3.35923362297054e-06
SMYD4	9.962357045	8.58520581733333	-0.214634396201296	0.0394908188269367
SMYD5	43.2598344766667	41.6455910766667	-0.0548643763297172	0.39504492595494
SNAI1	7.192498266	0.291083657	-4.62698722195476	0.00225952793338138
SNAI3	1.77813561166667	13.01123475	2.87132061615657	0.000670427816596311
SNAI3-AS1	2.194214887	0.792341602666667	-1.46951036130615	0.00330146366065194
SNAP23	72.8743803366667	54.26174255	-0.425476332118507	0.000376867523156915
SNAP29	18.06079928	57.2937941466667	1.66551713937021	0.00042251040662999
SNAP47	64.60742738	48.8413729933333	-0.403596272240588	0.000137643943069578
SNAPC1	9.723313315	4.48593121933333	-1.11604050975694	0.000903890227913215
SNAPC2	25.97938265	31.1423208566667	0.261509315798992	0.0600722295880329
SNAPC3	17.0567053033333	13.48922526	-0.338531509671808	0.0383552493044418
SNAPC4	28.4618093566667	22.4141207866667	-0.344619469369037	0.0405466816817676
SNAPC5	103.714240966667	60.3919001933333	-0.780187031407741	0.000646023005797502
SNAPIN	127.594414733333	119.5759416	-0.0936380266696517	0.0731705989429527
SND1	390.206253466667	388.243969733333	-0.00727338222216677	0.906699634510897
SND1-IT1	0.333375849666667	0.229540291666667	-0.538402181726972	0.274538156349441
SNED1	2.034184418	1.24882665	-0.703877249120274	0.0327357166983567
SNF8	199.221778866667	141.9873349	-0.488613122226298	5.5495303533521e-05
SNHG1	358.500212866667	356.627193433333	-0.00755726043529849	0.814917990074376
SNHG10	19.8172559066667	7.095705283	-1.48173921223256	1.60539629453794e-05
SNHG11	14.4860386933333	14.1080520966667	-0.0381443256568437	0.77357747332239
SNHG12	131.1013932	122.306076766667	-0.100186931179421	0.244474639356098
SNHG15	135.7748661	42.2865362466667	-1.68294614347574	1.184994313359e-05
SNHG16	129.9355069	70.43421428	-0.883447412557372	0.0230865257622592
