CTRL MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
SPAG6	0.784373435333333	90.4274085666667	6.84907563380242	0.000334563233106635
SPAG7	73.7856587566667	29.2041177366667	-1.33716863491024	0.00191431547275309
SPAG8	0.91443959	1.41449983333333	0.629332236290895	0.0829592925607945
SPAG9	24.8160719166667	28.4583196733333	0.197575707782866	0.054148125055242
SPARC	42.6728657133333	58.7794225733333	0.461992188018315	0.0995570863988232
SPARCL1	0.148590274666667	2.40649356066667	4.0175209642027	0.0227384088946091
SPAST	12.2875962566667	19.2227000733333	0.645608277088399	0.00735068418634516
SPATA13	3.01817424366667	0.0962582796666667	-4.97062164735674	5.98166604088784e-05
SPATA2	10.029758288	11.5774286466667	0.20702802737214	0.0175129311759969
SPATA20	10.8622747763333	10.45688158	-0.0548735842951543	0.557020392969281
SPATA24	38.4039830733333	20.9120897633333	-0.876918709078674	0.00923476548891556
SPATA25	1.950531805	1.54977915466667	-0.331804878441006	0.466583963146474
SPATA2L	5.81611273833333	4.97216083533333	-0.226182270185173	0.442447235353573
SPATA32	0.172444596666667	0.886228058666667	2.36154507990668	0.107686905171335
SPATA33	3.57128365933333	5.30902885666667	0.572005254479396	0.0459410203895544
SPATA5	5.70985908733333	12.27717822	1.10445196345247	0.000233927628638534
SPATA5L1	17.41091566	23.9513195366667	0.460113061773752	0.0103456169116026
SPATA7	1.91226144566667	3.42267273333333	0.839843569325896	0.042442284697355
SPATC1L	25.289143	34.6018022	0.452329033443171	0.000358790020393076
SPATS2	71.7668684633333	49.7763058133333	-0.52785880672466	0.0026669867559644
SPATS2L	45.17034901	20.52871103	-1.13773301542329	1.82131002789999e-06
SPC24	105.933106096667	67.6268638866667	-0.647485172047721	0.00838550348257358
SPC25	93.1307427233333	76.2980786733333	-0.287610756356597	0.0369165569713218
SPCS1	802.5578197	437.8406235	-0.874199517797659	0.00246964980010367
SPCS2	284.964080933333	137.979917633333	-1.046321777946	1.30692550947804e-05
SPCS3	201.9398198	64.1552748333333	-1.65428562527172	0.00148559165979145
SPDL1	46.9692530033333	33.7277190066667	-0.477781896512073	0.00245442904180548
SPDYA	0.581587774333333	0.563175050666667	-0.0464135201485635	0.948873110151476
SPDYE1	1.41623857766667	2.91948635366667	1.04365024728519	0.0201413674050739
SPDYE3	1.66576445666667	6.98900480266667	2.06890262370424	0.00453165625641574
SPDYE5	0.775799578333333	1.406961646	0.85882710417143	0.0123588636084016
SPDYE6	2.051239797	1.43861196	-0.511818654485708	0.0784568642717198
SPECC1	20.09074292	0.20533769	-6.61238864283012	1.10207548984534e-05
SPECC1L	11.5611104433333	5.29116292033333	-1.12762322958538	0.00226210942244448
SPEF2	1.375989258	0.0146614426666667	-6.55229832735334	0.00561074912928427
SPEN	30.1109968233333	36.4395650866667	0.275215271181152	0.0437393189452854
SPG11	19.87450356	18.7788450066667	-0.0818104914212291	0.375621582786102
SPG21	97.8978760733333	138.454489666667	0.500062371228959	8.00864950446955e-05
SPG7	18.8340716866667	15.9072771333333	-0.243658016927075	0.021191548373529
SPHK1	2.121540094	18.4702327366667	3.12201819648711	0.00190259749127766
SPHK2	25.17794144	12.7019022733333	-0.987115757145442	0.00590926374381079
SPIB	0.485236263	7.15713440966667	3.88262279740848	0.000474835417102076
SPICE1	8.219246109	11.9311009466667	0.537649197102049	0.00276720656757376
SPIDR	22.4463189333333	25.8701755566667	0.204810973566876	0.023306930052978
SPIN1	39.57571588	0.118342776666667	-8.38549998666629	5.8232426091997e-05
SPIN2B	5.12082041033333	6.191364726	0.273882485293161	0.150633042507235
SPIN3	2.2277946	9.83189863966667	2.14185381851061	0.000198800401237469
SPIN4	8.87616823133333	14.0182409733333	0.659296412981236	0.00300467519321706
SPINK2	21.5443472033333	48.0958413266667	1.15860276951575	0.000608529291774335
SPINK4	0.298676263	2.58884130466667	3.11565204053977	0.135916087787469
SPINK5	4.365718252	3.546192424	-0.299948204817555	0.333745207234394
SPINT1	94.1124150233333	0.487831798	-7.59185744183703	0.00102392669083107
SPINT2	65.9470083533333	4.66359632933333	-3.82179239142426	9.15010146038128e-05
SPIRE1	1.14418131333333	59.43530689	5.69893260996714	0.00119850948197273
SPIRE2	0.375906042	2.323677549	2.62796587404465	0.000171571987244094
SPN	0.238715893	97.74245562	8.67754692018033	0.000103404412261826
SPNS1	54.9751298033333	59.38420826	0.111300228012386	0.203758002946262
SPNS2	14.2736950733333	0.750469950333333	-4.2494207417779	0.00345182211640853
SPNS3	0.469585429333333	0.365706365333333	-0.360701906214688	0.32327850811485
SPOCK2	0.905261175333333	2.29917891066667	1.34471274696666	0.0132093822594654
SPON2	2.470292708	3.49233826133333	0.499511303834685	0.014163978600208
SPOP	63.11618371	71.6599719933333	0.183157503584622	0.0230543441912745
SPOPL	25.9088776	16.72565618	-0.631383706088082	0.00186516698898415
SPP1	0.442711524	19.5754239266667	5.46653281273769	0.00107306289961004
SPPL2A	52.91349385	37.11765813	-0.511529992119382	0.00335225003029486
SPPL2B	81.3933450866667	19.4814076	-2.06281292017728	0.0073302148248699
SPPL3	10.468264991	36.7276446333333	1.81084402813044	4.20525294328087e-05
SPR	21.8452605	40.14626605	0.877945501153869	0.00021238178108063
SPRED2	9.88590118333333	21.9517132233333	1.15088914852068	0.000778975917070069
SPRN	3.68415936966667	2.43123992666667	-0.5996431983924	0.040903031404727
SPRTN	16.1450175633333	25.61623297	0.665969323408611	0.00018713209165619
SPRY1	4.17416825766667	11.9846141033333	1.52162279514307	0.000181205426449141
SPRYD3	43.8426826466667	35.36988869	-0.309814397797677	0.00171422111136954
SPRYD4	17.4084435866667	27.8135650133333	0.676001450816424	0.00764392121870743
SPRYD7	10.5453735933333	8.73561402	-0.271629188909088	0.0147885884197678
SPSB2	10.8523903896667	23.6712060166667	1.12512036006473	0.000321771334353314
SPSB3	70.7849523733333	55.11489056	-0.361000552669836	0.0439397608791358
SPTAN1	72.9291526	87.2058154433333	0.257928715576799	0.00525309246046162
SPTBN1	75.94370728	49.87606604	-0.606582749995722	0.00798115727608884
SPTBN2	5.270323076	28.380942	2.42895916678463	0.000559992030780567
SPTLC1	47.2124310533333	87.55152882	0.890965599313061	0.000206031771792561
SPTLC2	10.7684164366667	13.9511298766667	0.37357585993205	0.032753387562466
SPTSSA	60.1183669366667	34.82262157	-0.787781001968059	0.000298110115438463
SPTY2D1	31.5067573833333	21.78203089	-0.532522809711446	0.00436699159122042
SQLE	25.8129654533333	107.476803766667	2.0578575268358	0.000589598731884628
SQRDL	81.3067940466667	12.97930948	-2.64716227814141	0.000708328737681852
SQSTM1	347.725792933333	139.1580374	-1.32122584716152	0.00568096190585129
SRA1	36.2681679766667	19.4734515633333	-0.897195255352935	8.41410271974686e-05
SRBD1	25.7774827966667	18.07876136	-0.51181555261847	8.26438757772251e-05
SRC	1.66829490833333	3.93243393833333	1.23704818989906	0.000169320019602054
SRCAP	43.78964261	40.5503486866667	-0.110875355230789	0.0731855795134057
SRCRB4D	0.431444991	1.607702315	1.8977517658686	0.0270614497720383
SRD5A1	9.03005600333333	24.4410582033333	1.43649990935726	0.000173965843913264
SRD5A3	4.978627598	6.768583472	0.443105832755543	0.0123933218843657
SREBF1	52.79593354	30.2406257	-0.803938824036518	0.0233237260523146
SREBF2	130.717491333333	69.61962364	-0.908886281296422	0.000718732721676807
SREK1	38.8637213266667	41.5324154066667	0.0958137269850686	0.0104925879208949
SREK1IP1	21.6972735766667	12.54303583	-0.790627198353495	0.00524133756877246
SRF	36.3916531866667	34.6717842466667	-0.0698455098262544	0.0825867576857179
SRFBP1	29.17793541	13.81065847	-1.07909569716232	0.00454299949444662
SRGAP2	14.04637607	13.35871327	-0.0724169146356468	0.330387068692561
SRGAP2D	1.172128438	1.03882474666667	-0.174178377106351	0.367534762396912
SRGN	757.219267933333	168.974966566667	-2.16390159297244	0.00130412790227071
SRI	34.1763986966667	64.2516944933333	0.910734120134602	0.000255705379674351
SRM	493.1619115	634.758981066667	0.364147522386919	0.00178149899918202
SRP14	567.0183176	637.660825233333	0.169393909413052	0.000200300760225303
SRP14-AS1	2.05983215633333	6.41851590533333	1.63971296931906	0.00451395423083744
SRP19	62.9261999433333	27.6424064433333	-1.18677760571749	7.74171498504575e-06
SRP54	87.4244076933333	89.61348321	0.0356796993587647	0.46171182861947
SRP68	120.6988312	127.4502829	0.0785228700287455	0.0982517430808891
SRP72	150.494799133333	192.3485144	0.354009056505416	0.00105887357373691
SRP9	664.656280666667	725.3704184	0.126109451076422	0.0597413119688447
SRPK1	101.13058631	138.534724966667	0.454028248725125	0.000204960747338146
SRPK2	64.2070965133333	114.5402588	0.835050102620776	0.000401097930022775
SRPK3	0.593078762	5.11236378133333	3.10769488274977	0.00566652538045889
SRPR	238.533812866667	246.400760566667	0.0468129222401942	0.294210191623328
SRPRB	145.274945733333	113.7987867	-0.35230073975224	0.00287116744022834
SRR	8.52499687433333	3.423861528	-1.31607494949707	0.0203130599619794
SRRD	66.58714127	56.1867656733333	-0.245013247857619	0.00495407267392375
SRRM1	82.28599212	104.359998433333	0.342850066808613	0.0129086465429321
SRRM2	132.397064366667	131.835369466667	-0.00613365782236006	0.9325209968891
SRRM2-AS1	0.172654569666667	1.55714431366667	3.17294223353194	0.00880627014439868
SRRM5	0.796919060666667	0.551958947333333	-0.529872235215677	0.0839951099498257
SRRT	143.976429633333	181.953269966667	0.33773533121505	0.00299982167452322
SRSF1	258.0118615	269.120656066667	0.0608157359863823	0.220649056837539
SRSF10	64.4910610233333	85.69823792	0.410166335415172	0.000570686318157125
SRSF11	236.3142769	239.281316	0.0180009579290581	0.517738896861414
SRSF2	401.866533833333	390.447672733333	-0.0415872260521401	0.00569888016715398
SRSF3	352.873302666667	390.6096331	0.146577244708238	0.0261428699817074
SRSF4	144.241819733333	143.600098233333	-0.00643276674977513	0.878987606671342
SRSF5	177.0766667	281.821881566667	0.670409510086759	0.00332920865684187
SRSF6	160.452036233333	164.375657966667	0.0348545708613339	0.327710929597978
SRSF7	250.933308066667	267.843050233333	0.0940838806238945	0.00747564245471836
SRSF8	42.58670491	43.9337746733333	0.0449273497005454	0.19143958945009
SRSF9	120.5617051	306.1065896	1.34426237612168	0.00229938396325901
SRXN1	47.1035854666667	54.49999753	0.210419284325083	0.021030731861353
SS18	97.88439596	49.83588438	-0.973893963364311	0.00185953053946592
SS18L1	11.3732037233333	16.0119974366667	0.493514584926571	0.0028766620949431
SS18L2	125.7012804	127.702431166667	0.0227866457637824	0.558213402013506
SSB	314.1875183	447.018391	0.508708319293501	0.00107100582602442
SSBP1	399.983902066667	494.5149345	0.306072153657004	0.00140451986487765
SSBP2	38.0498781233333	36.9669846266667	-0.0416544640627121	0.418813549003971
SSBP3	33.5976158733333	46.8101957433333	0.478463936606949	0.00343749289432214
SSBP3-AS1	0.758469289	1.04232548733333	0.458643187896219	0.264299255211929
SSBP4	17.8766077033333	90.41535941	2.33849487875513	0.000310352821734776
SSFA2	27.4846746766667	20.3691623366667	-0.432240750967193	0.00120504543315676
SSH1	22.0959290033333	10.0545911226667	-1.13592617459453	1.23137830664435e-05
SSH2	12.4939266566667	18.9657579566667	0.602170063381309	0.000600354809495159
SSH3	0.627761009	18.2710207633333	4.86319800215744	0.000256600346043782
SSNA1	252.041820933333	336.3979245	0.416505666633804	0.00703212621277632
SSPN	1.01867695366667	0.0560392303333333	-4.18411566008558	0.00663340844035677
SSR1	113.277724633333	66.4702948966667	-0.769082532391686	0.000410724294175962
SSR2	917.2548733	526.969104833333	-0.799604282457959	0.00129883142226964
SSR3	517.911349066667	116.3867117	-2.15377882296469	0.000958429830671614
SSR4	345.895156533333	269.790263333333	-0.358496529520533	0.00659677164680741
SSR4P1	0.125838177666667	3.387816463	4.75071412926038	4.78947086093907e-05
SSRP1	321.235778733333	388.5859227	0.274601050467087	0.000986846455440949
SSSCA1	159.0065206	308.172480266667	0.954652105950452	0.00167958144773619
SSSCA1-AS1	3.73391520066667	5.76161030233333	0.625782920812627	0.00320530044661162
SSTR2	0.214376126	1.04175574133333	2.28080089695353	0.0180401670880635
SSTR3	1.615973098	0.278584689666667	-2.53621530270675	0.00722479037493737
SSU72	220.1959747	422.836560866667	0.941312029868329	1.78828697827393e-05
SSX2IP	8.22983238733333	7.41827252866667	-0.149779778535019	0.0148483684274187
ST13	173.421758833333	123.9756079	-0.484228622122771	0.000710007194238365
ST14	272.264945266667	26.02532765	-3.38702301226788	0.000486003247482431
ST20	1.911986183	4.544350316	1.24900195626469	0.00568754522571655
ST3GAL1	61.55585254	31.86413944	-0.949962332035099	0.000624122485357531
ST3GAL2	12.9570240066667	17.4149535533333	0.426592229785831	0.0275970235711019
ST3GAL3	5.78308097233333	8.134247276	0.492170546199897	0.00407805744472979
ST3GAL4	2.70635821533333	21.8502657433333	3.01322611279662	0.000720568314042339
ST3GAL4-AS1	2.49540939766667	22.63576836	3.18125584988463	0.000154188982115412
ST3GAL5	68.8110358866667	44.6416874466667	-0.624248400566864	0.0062427081135703
ST3GAL6	101.436918543333	4.16607271	-4.60575099596258	0.00109058139073759
ST5	15.2108437933333	10.055028564	-0.597183006102013	0.00304077506635879
ST6GAL1	501.0778435	13.7606311466667	-5.18641619906509	2.28625578208813e-05
ST6GALNAC2	0.342271715	0.684329564666667	0.999549202213017	0.042450508916635
ST6GALNAC4	151.7498799	136.539244566667	-0.152379699697684	0.107417632380716
ST6GALNAC6	20.8188040766667	40.2400770233333	0.950745870308957	0.000128093269633383
ST7	29.48318182	20.03630752	-0.557275568679892	0.00511055150869388
ST7-AS1	0.389239225666667	1.02706350566667	1.39979637906066	0.0576517726952914
ST7-OT4	0.426155999666667	0.570722848666667	0.421408678430529	0.296543970482325
ST7L	1.71068906066667	4.69086068666667	1.45527509941652	7.218852631438e-05
ST8SIA4	30.0327899266667	4.58590999166667	-2.71125855742805	0.000536977842856991
STAC3	0.756697142666667	0.946911238666667	0.323513199599518	0.207252490161205
STAG1	62.9430811633333	39.88982961	-0.658026841623089	0.00164385542763409
STAG2	82.78489108	160.256132933333	0.95294017600748	0.00149653501766351
STAG3	0.875386954	1.45157717066667	0.729628483879294	0.0481686096724934
STAG3L1	1.63437297766667	3.354975779	1.03756509482773	0.00182250256334727
STAG3L2	20.4278904933333	24.19212986	0.243997558471521	0.0724551515726929
STAG3L4	11.0144434933333	14.3948049933333	0.386151640356436	0.00198094173892701
STAG3L5P	1.592467501	1.800091198	0.17680606931791	0.528923114865404
STAG3L5P-PVRIG2P-PILRB	6.62709170933333	12.1606800833333	0.875776123966323	0.000192982264815127
STAM	12.4259303633333	22.39033331	0.849522130443546	0.000388507263051158
STAM-AS1	2.642202308	2.01434378266667	-0.391431009745342	0.110456324536788
STAM2	9.92281535366667	9.36734000266667	-0.0831100767149976	0.306245410662654
STAMBP	16.7275946633333	17.4411482233333	0.0602650132267256	0.475508175028606
STAMBPL1	12.40039855	6.267548142	-0.984413411937815	0.0034045264247195
STAP1	21.5931606733333	0.273346352	-6.30370049948823	0.000602494304199335
STAP2	12.4647740366667	16.17322425	0.375750589574028	0.0213402494049278
STARD10	8.09546046666667	41.6601706666667	2.36348370167957	0.000223644746048202
STARD3	45.2520181866667	37.5984811833333	-0.267307751713396	0.0187122128095181
STARD3NL	28.8369261666667	53.54320236	0.892786036923518	9.9198556402696e-05
STARD4	18.7622094633333	18.92428224	0.0124088511346841	0.88554414557087
STARD4-AS1	1.00383088	0.100502013	-3.32021992910576	0.00113795766494237
STARD5	62.31364691	11.33756088	-2.458437855487	3.6234917958741e-05
STARD7	209.6758399	237.390563033333	0.179101949698021	0.0134342982056952
STARD7-AS1	3.967456379	2.49524967366667	-0.669030182882175	0.00174656567825812
STARD9	7.336152913	8.698871058	0.245804469297088	0.0631415509753714
STAT1	35.77702303	45.9676078433333	0.361584242999576	0.0051344590599195
STAT2	66.0183023866667	16.6077164766667	-1.9910123215265	0.000189727416685181
STAT3	24.6870713066667	42.77240139	0.792924511500462	0.000286424821267056
STAT5A	0.912877156666667	46.2958578066667	5.66431857407929	0.000465414709749166
STAT5B	16.98936647	48.0722263933333	1.50057156556594	0.00175408894525588
STAT6	31.8036598233333	103.674448466667	1.7047956732452	0.000519363409307281
STAU1	62.2850305433333	101.197732776667	0.700219592755931	3.43728600249724e-05
STAU2	49.0116689266667	27.39291178	-0.839322645565274	0.00357544158383577
STEAP1	1.83618728033333	15.29246568	3.05803592052025	0.00139914618468842
STEAP3	18.1113947833333	17.0904545666667	-0.0837068846042961	0.240617832043945
STIL	40.6384996533333	36.9155049	-0.138620249089955	0.173355413398287
STIM1	70.07902272	60.89115429	-0.20274999430785	0.025836843201647
STIM2	13.43717407	14.29831589	0.0896154695634557	0.227831679054327
STIP1	330.611414066667	334.2302783	0.0157059014391102	0.470736396544709
STK10	38.8917886033333	18.8194881866667	-1.04723819155087	0.00423268142206245
STK11	73.9397917933333	77.1986009266667	0.0622237206567477	0.543954217177809
STK11IP	12.4727747166667	13.18732909	0.0803699508764333	0.258410788617789
STK16	18.74989256	16.2172341166667	-0.209354542883273	0.0515850370533488
STK17A	50.32262728	65.3473822933333	0.376922199785481	0.00811051252929501
STK17B	160.725544333333	122.0944176	-0.396601997814329	0.00537909166947455
STK19	1.02034919	1.36066092566667	0.415244630116605	0.0651982389522884
STK24	76.0710040266667	66.3206612866667	-0.197888254561563	0.0109230258029076
STK25	25.4631175566667	112.3749507	2.1418395124227	3.13554792734564e-07
STK3	10.5642527066667	15.63418488	0.565513285759763	0.00922818147076985
STK32B	0.759473652333333	0.0980352426666667	-2.95362753391582	0.000752273533506438
STK33	14.05138503	12.8956276433333	-0.123830350089764	0.196405714271093
STK35	12.2719264033333	14.67241013	0.25774413557778	0.0143861180340892
STK36	8.047023979	8.83191319433333	0.13427066073221	0.134950102201344
STK38	59.9754095633333	60.71753996	0.0177422350049519	0.779108476149126
STK38L	120.058983666667	17.4476294466667	-2.78264041978248	0.00252249131964822
STK39	33.9416832466667	17.0269645033333	-0.995236852995576	0.000294423037216355
STK4	86.78379682	89.3481625	0.0420123537359272	0.425717466896179
STK40	48.0865413933333	51.57412628	0.101014310906831	0.0396544923487637
STMN1	422.2644772	310.8620399	-0.44187242967812	0.00419628056464352
STMN3	2.54690174533333	16.2110228066667	2.67015990875102	2.66762639120422e-06
STOM	4.28070285266667	17.3628089	2.02008076262184	7.28913010804256e-05
STOML1	12.8332997666667	10.672676464	-0.265970155022283	0.203928079470457
STOML2	239.780732	311.690335433333	0.378397688956627	0.00336792290859365
STON2	11.54695324	3.45192502666667	-1.74203919905499	0.00423984962548756
STOX1	7.18508284033333	0.965917368333333	-2.89503310959346	0.00179769183600621
STPG1	6.178604602	13.6539162633333	1.14396185260618	0.00027838232487986
STRA13	147.001044	212.877257133333	0.534195425747484	0.000728853551147079
STRADA	18.85483213	28.3730593733333	0.589587414236283	0.000263936308190565
STRADB	32.47445951	25.5367886733333	-0.346728401038142	0.001552639363644
STRAP	277.465171766667	309.786720533333	0.158968610632625	0.00116468058287991
STRBP	31.3554802066667	64.16767094	1.0331290049245	0.000333574813880547
STRIP1	14.0035425766667	25.2672483866667	0.851476720515823	0.00845572664282149
STRIP2	6.87747610666667	5.890806713	-0.223414005827804	0.0239749645674346
STRN	12.52970495	10.5604167386667	-0.246685674488701	0.0341394357487273
STRN3	9.54783493033333	12.8588614966667	0.429517384950521	0.0209419087186223
STRN4	41.9090236433333	32.7392933866667	-0.356237726910188	0.00882413745306773
STS	9.59542060466667	71.8521743833333	2.90461386417324	3.14775228085151e-06
STT3A	294.640468	234.500508866667	-0.329364540499283	0.000670879236953506
STT3B	279.3073295	213.5631447	-0.387190735050424	0.00710505291927413
STUB1	75.92939547	78.7565315333333	0.0527410539626939	0.671678975359463
STX10	32.0064901233333	68.1696595366667	1.09076530014031	0.00852257858711322
STX11	2.66296963266667	5.81359106366667	1.12639361702162	0.00530807475281508
STX12	21.5916997266667	23.9092764733333	0.147093654169988	0.00686358420049988
STX16	28.6693096666667	25.01916353	-0.196473609651435	0.0743026575591273
STX16-NPEPL1	0.209088353333333	0.242840085333333	0.215893882281791	0.425253443627964
STX17	22.1611492766667	29.7547131766667	0.42508550941842	0.00143781931735952
STX18	44.46605317	38.40146051	-0.211543174478741	0.0463158056395636
STX18-AS1	2.95428729666667	2.212386261	-0.417206843216799	0.0246610088419716
STX1A	2.57778880033333	9.07330910533333	1.81549474092114	0.000460667382168647
STX2	10.7181616966667	14.7130591533333	0.457039758157552	0.0121613357127235
STX3	23.7504736566667	11.4259202233333	-1.05564592339634	5.32814711822428e-05
STX4	25.4795752333333	45.17978079	0.826336044050644	0.000523292250657265
STX5	65.80399653	54.88265803	-0.261824852468113	0.00779229565689172
STX6	20.1266110833333	48.5543505466667	1.27049629732691	0.000256334859677847
STX7	43.17630456	14.7184602266667	-1.55261301745217	1.77555368894853e-05
STX8	44.7054877333333	22.0566704866667	-1.01923690874834	7.86879385812797e-05
STXBP1	12.846964	68.3397318166667	2.4112971248661	0.000816383877116944
STXBP2	87.3158941366667	76.20838967	-0.196294461296266	0.0524874704614086
STXBP3	24.6115314733333	57.8218709133333	1.23228085662472	3.26282071841498e-05
STXBP4	1.478526063	2.72574784833333	0.882492433379494	0.00486172460723943
STXBP5	2.79914271666667	6.88630960733333	1.29874599987786	0.00542866025207292
STXBP5L	1.358622502	0.106508152666667	-3.67310888305277	0.00265746060684307
STYX	12.4851307533333	14.25433582	0.19118988825241	0.0225371605276945
STYXL1	28.6145638366667	103.394850273333	1.85334281038315	0.00113694009970484
SUB1	554.2774147	238.5172553	-1.21651458253322	0.00478623839338559
SUCLA2	32.1062715566667	46.8730920433333	0.545904829954316	0.00183416830629247
SUCLG1	180.661838666667	167.760834633333	-0.106885852674409	0.089298524623168
SUCLG2	88.7146258866667	74.6758123133333	-0.248530947175687	0.000286726230486667
SUCLG2-AS1	1.02410176166667	3.182616355	1.63585418098004	0.0369090247185924
SUCO	21.5234483433333	19.10973514	-0.171601452618232	0.00560718743957343
SUDS3	16.92207041	28.9812302433333	0.776212745564796	0.000827239622554212
SUFU	10.2093188733333	4.814236622	-1.08450766052762	0.00147307992232015
SUGP1	40.03157185	52.2839134833333	0.385228867162336	0.000771476131287734
SUGP2	68.79982739	71.45411506	0.0546121534807525	0.292324836621357
SUGT1	35.6018923033333	48.0629997066667	0.432972767708296	0.0117204799145069
SULF1	86.3848976666667	0.04383542	-10.9444663274562	0.000402722581567846
SULF2	269.428615433333	0.304119546333333	-9.7910488250715	0.000344522487235429
SULT1A1	3.68770409966667	24.8732071966667	2.75379773919464	0.000625721607725956
SULT1A2	0.204298926666667	8.19754401166667	5.3264382126423	0.00880986829718282
SUMF1	19.9312447733333	25.7475348966667	0.369402499207409	0.0145735046699988
SUMF2	146.637535266667	188.752697033333	0.364242816954449	0.000126698593246846
SUMO1	227.6825856	374.489494233333	0.71790129596102	5.24021912451097e-05
SUMO1P3	0.835559695333333	1.234076518	0.562617042191435	0.037616452980728
SUMO2	566.341198833333	725.796078433333	0.357892778410145	0.000897127994062862
SUMO3	292.5547435	177.623599466667	-0.719883336193962	2.79241212063084e-06
SUN1	61.4468244866667	60.0463458633333	-0.0332620024153716	0.316733645385208
SUN2	179.579396233333	51.2041929	-1.81028797765376	0.000971625551679859
SUOX	8.942999229	35.4287784133333	1.98609106530733	2.50014816665624e-07
SUPT16H	169.725433566667	164.704301333333	-0.0433245384786467	0.33690756720749
SUPT20H	17.04297335	22.5058652066667	0.401123975311468	0.00250441225807553
SUPT3H	1.07914186966667	12.5248356866667	3.53683523014108	0.000556291283592041
SUPT4H1	107.539774833333	103.895337033333	-0.049739450472913	0.242082563971221
SUPT5H	111.559476933333	68.5656316466667	-0.702255559793688	0.00202507063470644
SUPT6H	62.5934783733333	70.5990876766667	0.173637189943369	0.014546357584815
SUPT7L	30.6781734666667	34.1228568533333	0.153525848395237	0.061010479480297
SUPV3L1	62.6459288833333	48.9244925233333	-0.356663871063473	0.00990961147194306
SURF1	76.2503064	56.1217367433333	-0.442183479529116	0.000267217679843264
SURF2	71.4663362566667	113.691492033333	0.669788560829471	0.00131906393767593
SURF4	208.4470058	253.119489033333	0.280137943631573	0.000220259225078743
SURF6	38.58897149	126.1470745	1.70884625147347	0.00116673236212783
SUSD1	0.635428413666667	14.5703056633333	4.51915773038592	4.65662246562388e-05
SUSD3	38.6870514833333	35.4939036766667	-0.124279525552957	0.298358181358779
SUV39H1	43.26826708	37.1137942833333	-0.221353840379745	0.0231504047725949
SUV39H2	46.0875960266667	80.56575164	0.805788164657094	1.77547495858306e-05
SUV420H1	23.2886365633333	25.2826241033333	0.118520030506237	0.028480305417148
SUV420H2	26.01047214	8.99062511133333	-1.53259925337318	0.00288909796778051
SUZ12	131.741993166667	102.414315643333	-0.363297890650312	0.00333228341779869
SUZ12P1	44.4198804433333	40.31173606	-0.140005594413756	0.40293418406178
SV2A	0.310930575666667	30.8640237566667	6.63318985624337	0.000842850546497723
SVIL	3.16426577133333	1.37569096133333	-1.20171436317117	0.00669773464616392
SVIP	324.591077433333	59.4829016966667	-2.44807641089735	0.000172167290850174
SWAP70	9.72469891633333	48.3392486266667	2.31346955935491	0.00122273681487919
SWI5	22.7207140833333	40.3919868466667	0.83006093506217	0.000409630727966366
SWSAP1	6.30911247166667	10.5419633243333	0.740634603172961	0.00186631794264097
SWT1	12.4946731533333	6.33194738466667	-0.980591990071166	0.000991393169136579
SYAP1	41.52818364	56.2982401	0.438999051391048	0.00381002779315745
SYBU	0.101982830333333	1.00670558733333	3.3032436386279	3.0564763995555e-05
SYCE1L	3.39115282433333	0.229686111	-3.88404027629939	0.00516132834955887
SYCE2	4.16108848066667	14.5596624266667	1.80694403525114	6.12242655101519e-05
SYCP3	246.078582033333	1.79356620566667	-7.10014428475428	0.000556348130191713
SYF2	79.6779548566667	92.5017658733333	0.215300289832656	0.00696728842517069
SYK	48.6340817766667	65.5212778666667	0.429995814623057	0.0058724313234872
SYMPK	73.3007476366667	43.7921082966667	-0.743157005749556	0.00622661458936906
SYNCRIP	133.6792549	172.593271	0.368600621118534	0.00722101517018028
SYNE1	3.31255051666667	1.794654238	-0.884236537901495	0.000934904993690567
SYNE2	8.37551114333333	2.67835123866667	-1.64483207046517	0.00136734407219651
SYNE3	19.0871051333333	6.606428599	-1.53065583728285	0.000324214111472579
SYNE4	0.234804745333333	0.467395760333333	0.993183082565388	0.0462685485006406
SYNGAP1	2.07445401733333	3.29881507366667	0.669216226413236	0.00438193910716981
SYNGR1	1.01016093966667	0.568742343333333	-0.828738039413417	0.0451581156915921
SYNGR2	867.8222046	304.713404433333	-1.50994653425073	0.000982341367645406
SYNGR3	1.747675824	17.83904446	3.35152883046387	1.53781281000922e-06
SYNJ1	9.22031364833333	7.80567886333333	-0.240291718307468	0.0635039592908642
SYNJ2	3.733401632	1.632932173	-1.19302585227114	0.000441320687985064
SYNJ2BP	7.27267874933333	11.2972371066667	0.63541122932242	0.00211996528774713
SYNRG	31.5024685333333	22.3631234666667	-0.494343178555863	0.00132968741986847
SYP	0.377898727333333	0.832614913333333	1.13964973948082	0.0176971237732838
SYPL1	59.8275774333333	83.8512269033333	0.487021247440254	0.00071673232017809
SYS1	9.398804207	8.11847950433333	-0.211267664056057	0.0340475339246782
SYT1	2.41000699966667	10.1361553456667	2.07240129859274	0.000598639618770492
SYT2	0.294457153333333	0.089003209	-1.72612846343585	0.0595099427072474
SYTL1	3.84615238833333	6.33448042766667	0.719810365411414	0.0315510138766267
SYTL3	0.121620101333333	10.1891864626667	6.38851335979036	0.00402692183026579
SYVN1	114.466089566667	66.8594172	-0.775717580605815	0.00637919445728231
SZRD1	124.2537612	135.545742866667	0.125490279374959	0.00539477218261284
