siIRF4 MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
TTF1	24.34796364	46.74670862	0.94106367365576	0.000149888756547103
TTF2	19.6694070566667	30.6090732466667	0.638005897368616	0.00111087837076998
TTI1	30.1585550366667	52.8478436166667	0.809277298088785	0.00412734827925759
TTI2	12.6627470733333	25.7772265133333	1.02550662714399	0.00183105771989162
TTK	40.7067873333333	69.5499899333333	0.772780940557451	0.00385023862065411
TTL	13.5065383633333	35.3400465733333	1.38764597234688	2.48628427536877e-05
TTLL1	3.729537674	3.109252201	-0.262429157394968	0.371216109734065
TTLL11	4.86827718266667	3.976098375	-0.292057860484712	0.158845157958224
TTLL12	89.64797622	92.2398933666667	0.0411198301804973	0.47405272039953
TTLL3	1.16782649833333	2.68099652133333	1.19894339558784	0.00241026168928034
TTLL4	17.90169587	21.2138325066667	0.244909018890017	0.0525285459920448
TTLL5	6.09096212233333	19.0826228466667	1.64751744095943	0.00297975463380919
TTN	0.663905795	0.394485562666667	-0.751006043060208	0.0198814870490811
TTPAL	19.6045217866667	17.64892713	-0.151605965199087	0.103192828094549
TTYH1	0.176612762	0.464672137	1.39562354395484	0.00819106354126633
TTYH2	0.765071120666667	2.30961236133333	1.59398496275814	0.0022067995979265
TTYH3	0.855693743	5.34107056033333	2.64196249718504	5.89791103771271e-06
TUBA1A	23.4805787633333	17.24726047	-0.445100744808644	0.00805098763486902
TUBA1B	1281.03064366667	1953.75983366667	0.60894814766808	0.000120616835750185
TUBA1C	234.015942733333	615.2092744	1.39447043316789	0.000219270688614118
TUBA3D	1.567954118	2.691258287	0.779397513343484	0.180259870047023
TUBA4A	119.3071316	140.898529633333	0.239976273373865	0.0051503298699513
TUBA4B	0.952942235	0.687904324	-0.470180840082576	0.423755265760543
TUBA8	1.740586294	1.29877025133333	-0.422427096302773	0.0361448169963638
TUBB	147.643480066667	214.787034066667	0.540789257064145	0.000159392388735521
TUBB1	2.379157671	1.54177342033333	-0.625860123127282	0.0355829186256605
TUBB2A	5.86377025233333	0.406999251	-3.84873053390325	0.000510378597444509
TUBB2B	15.7187465433333	0.0507232173333333	-8.27562420494253	0.0010816975716681
TUBB3	1.579532033	11.8434334533333	2.906518283577	0.00120969979711837
TUBB4A	1.33185553566667	4.66894209466667	1.80965809207256	0.000681883136086539
TUBB4B	421.761502166667	681.578493833333	0.692452400405099	4.31796260354564e-05
TUBB6	3.77788585066667	1.81957606766667	-1.05397674662277	0.0015659658513311
TUBD1	8.541019134	20.2267578266667	1.24378495605042	0.000700211454404832
TUBE1	8.33474460266667	12.9102703766667	0.631309317742055	0.000248586908795425
TUBG1	77.5604876666667	205.8846234	1.40844230593957	0.000261364830746758
TUBG2	14.3363736233333	32.04819765	1.16056308240004	0.00803344697236851
TUBGCP2	47.7233691666667	19.7691074933333	-1.27144815792091	0.00017382852897068
TUBGCP3	28.7869232233333	109.691925533333	1.92997182679987	0.000361627774025561
TUBGCP4	39.2824490833333	49.34627394	0.329056275168783	0.00247345299423328
TUBGCP5	15.3093565166667	16.37005667	0.0966456714438146	0.149394205062823
TUBGCP6	43.7138398033333	12.1950316833333	-1.84179660301377	0.0114433127732923
TUFM	333.8354041	449.0499118	0.427738844798798	0.000595825957874177
TUFT1	18.1813169466667	16.0625672133333	-0.178754212347623	0.238020393029098
TUG1	54.6014992533333	48.7007713	-0.16499594413451	0.141047192322702
TULP3	12.39664784	12.8238613833333	0.0488806799757261	0.483780960861987
TULP4	2.86728945233333	7.675260536	1.42052817173772	0.00069313362602862
TUSC2	72.98965556	78.6983162033333	0.108640755856007	0.102255062486255
TUT1	30.8321139566667	68.34646733	1.14843296119393	2.16064644839964e-05
TVP23A	0.728383517666667	0.839116727666667	0.204173238284499	0.315309209848878
TVP23B	44.58688803	18.6021913833333	-1.26114692502949	0.00238212794469149
TWF1	38.8057624233333	35.7673852166667	-0.117626246275331	0.0359250150257484
TWF2	112.837492533333	182.230102366667	0.691514783920054	0.000320146050647568
TWISTNB	43.7198673133333	72.8284687133333	0.736213488914199	0.000124916477747901
TWSG1	27.9084910766667	47.1364767466667	0.75613980265209	0.000636861209245632
TXLNA	57.9146302066667	76.88463779	0.408767520927343	0.000994849527680602
TXLNB	2.92407499866667	5.16834517433333	0.821722110434839	0.0033059924112353
TXLNG	51.0527282133333	56.4893831566667	0.145991687529252	0.016982050489708
TXN	739.3911845	1773.024176	1.26180246018425	6.76654453295152e-05
TXN2	137.034290533333	97.3573238266667	-0.493175531921175	0.000484065852875221
TXNDC11	558.9558378	89.1161486733333	-2.64897551227857	0.000907813717291373
TXNDC12	37.2420775066667	44.67243622	0.262451380208256	0.00432196961898
TXNDC15	60.62215692	16.76890925	-1.85405633328301	6.44325047179094e-05
TXNDC16	22.07711814	6.94150049433333	-1.6692324020235	0.00163035641088386
TXNDC17	28.1865008566667	23.2128052266667	-0.280083508846785	0.0179877966285539
TXNDC5	119.90483345	31.1087240233333	-1.94649868936459	0.0198913411152492
TXNDC9	74.3887801633333	55.5155208433333	-0.422193868671822	0.0108412422852722
TXNIP	229.226376966667	50.81149954	-2.17354611741925	9.19120747906632e-05
TXNL1	170.5669607	100.247391493333	-0.766773522388434	0.000346794201194928
TXNL4A	185.903165833333	131.677117133333	-0.497546683162817	0.00880465906546683
TXNL4B	26.93356761	13.0280782833333	-1.04778104756458	0.000972601808732353
TXNRD1	132.6958146	265.0231829	0.997995697996309	1.50456431564131e-05
TXNRD2	23.40161254	15.9630299566667	-0.55187342857569	0.0024963930771114
TXNRD3	4.99245171466667	2.765908347	-0.851995123303006	0.0103373882116961
TYK2	55.3676252233333	53.64794539	-0.0455197247833253	0.586028775636585
TYMP	4.82008401866667	2.98554400233333	-0.691064462246779	0.0635884796928202
TYMS	109.1779514	303.170890333333	1.47344970447816	0.00613828284066561
TYMSOS	4.39339609366667	8.65606737666667	0.978375155008236	0.00277409578533437
TYRO3	17.31788917	32.28388317	0.898551024656226	0.00195677819467404
TYSND1	20.12001502	12.4859422333333	-0.688326685903691	0.00196919987818264
TYW1	27.5673848633333	40.2502406466667	0.546034993945336	0.000576967875932481
TYW1B	8.05182370266667	5.06599550566667	-0.668469787167737	0.0130072059241759
TYW3	41.4730942233333	42.7939673966667	0.0452317485320869	0.264027882620125
TYW5	8.424562929	10.380842433	0.301249781460785	0.0267936691557929
U2AF1	433.699876633333	528.665097566667	0.285657050411541	0.0173943521090258
U2AF1L4	19.4839365	6.54390300833333	-1.57406191603862	0.0280009062600555
U2AF2	186.055118833333	189.853076633333	0.0291532954136046	0.60180469965648
U2SURP	52.56580081	94.2215702733333	0.84193288518875	0.0021745157855394
UAP1	86.99056706	434.793020433333	2.3213979075535	1.57845681648746e-08
UAP1L1	13.46941038	29.46277691	1.12920671433342	0.000303892860474058
UBA1	196.170429	203.973054566667	0.05627099646212	0.359866395373334
UBA2	184.907708666667	124.9307257	-0.565677031148864	5.98485922064529e-05
UBA3	177.188681066667	111.078611333333	-0.673705400193022	1.09952476083031e-05
UBA5	68.2540807766667	64.8100941033333	-0.0746967756672917	0.117217512704729
UBA52	484.363753633333	706.8375291	0.545287732969727	9.4809018698567e-05
UBA6	31.8698658966667	36.7276129466667	0.204672184928555	0.0325891105516861
UBA6-AS1	13.0959624633333	14.4418845533333	0.141136923197964	0.129718265772074
UBA7	15.2783998633333	1.20622044466667	-3.66292795662464	0.000544448285173795
UBAC1	54.44714364	81.02706112	0.573547448980181	0.00727343073537776
UBAC2	29.3830632433333	47.0806379966667	0.680149063092925	0.00231859277938692
UBAC2-AS1	0.457706515	3.06650093233333	2.74409865707723	0.00862741404443953
UBALD1	45.8128542966667	39.2635068166667	-0.222563417725107	0.154627635176608
UBALD2	120.6828125	92.9839275366667	-0.376166953767484	0.00928865318059025
UBAP1	50.5183185733333	38.62554667	-0.387251270255197	0.000110916207079113
UBAP1L	0.818623759	0.533623188333333	-0.617379179383983	0.0950554857036672
UBAP2	42.0757292066667	30.6002412066667	-0.459445249833408	0.0178733737946918
UBAP2L	154.952871133333	185.001978766667	0.255711214801152	0.0499617759907767
UBB	903.4052458	917.899445966667	0.0229628268708097	0.391319505397406
UBC	703.835501533333	632.0170077	-0.155274903478011	0.016258110789433
UBE2A	136.4940381	109.392401033333	-0.319325412798878	0.00581852425597733
UBE2B	80.94320212	28.6028913366667	-1.50074893339654	0.000797460661656278
UBE2C	111.469802333333	172.7943098	0.632402779086373	0.000192018379761353
UBE2D1	23.80839494	15.7358556733333	-0.597414732937518	0.000495498391794032
UBE2D2	239.199082466667	101.913420766667	-1.2308678060485	1.00459615021312e-05
UBE2D3	199.446084366667	203.639708833333	0.030020107997723	0.146754394000867
UBE2D4	7.76108313133333	14.2069754133333	0.872269532370816	0.000237028041287071
UBE2E1	264.751582466667	987.429019633333	1.89903773770144	3.75794439427391e-09
UBE2E2	33.1570218866667	121.0408155	1.86810727562044	9.33807717559838e-06
UBE2E3	135.025899733333	81.0390926233333	-0.736546235787654	0.000908562660276352
UBE2F	17.4146552966667	24.20962075	0.475278562624566	0.00780083258273579
UBE2G1	68.7682106133333	52.6931407866667	-0.384126631921873	0.00124299087152207
UBE2G2	173.7510093	124.012144533333	-0.486539947377787	0.00290368364464016
UBE2H	128.094380033333	59.92660517	-1.09593862783067	0.000886884050034084
UBE2I	121.331250666667	147.4886089	0.281652348145146	0.000836108090735263
UBE2J1	451.158631	270.435578	-0.73834982347639	0.000430952341934776
UBE2J2	80.6971072	107.493421466667	0.41365950809426	0.00136234595993552
UBE2K	57.7430535666667	111.4645163	0.948865207315427	6.01792114367945e-06
UBE2L3	99.5625810533333	63.16098816	-0.656569888644836	0.000955295189091086
UBE2L6	151.890287066667	69.1061524466667	-1.1361435536841	7.97006697847078e-06
UBE2M	140.276957366667	102.133687423333	-0.457819245450343	0.0134399361995675
UBE2MP1	0.273966567666667	0.288441190333333	0.0742773499663166	0.835106496389536
UBE2N	158.599150733333	266.2555982	0.747426813554747	7.68999740964613e-06
UBE2O	35.17469316	41.2251597066667	0.228987244257609	0.0272605396556771
UBE2Q1	121.265005466667	116.958236466667	-0.0521698158807844	0.227542361336687
UBE2Q2	14.6657518	30.7693785966667	1.06904427916173	0.000309440726954281
UBE2Q2L	1.432913115	1.25353337433333	-0.192950726826782	0.784855879033486
UBE2Q2P1	2.654306294	1.25608127966667	-1.07940503779305	0.017917195512365
UBE2QL1	26.8270024933333	1.19849208233333	-4.48439358135538	0.000511810840687214
UBE2R2	50.47563185	28.55324986	-0.821932106312389	1.14973947947334e-05
UBE2S	210.942563866667	234.078375433333	0.150141431270169	0.305044431659534
UBE2T	115.9986179	61.4366760266667	-0.916935548405971	0.00134943705521822
UBE2V1	1.98805531033333	1.820410666	-0.127093950783197	0.578684595463085
UBE2V2	148.171792233333	163.946317366667	0.145952670670677	0.0343060112965909
UBE2W	8.30981204166667	6.418309064	-0.372622583174315	0.00242356588663336
UBE2Z	63.65129955	66.4949254866667	0.0630542770494908	0.0765399063384162
UBE3A	50.33563753	66.5803136966667	0.403515480859575	0.00173166840474887
UBE3B	9.09230864766667	16.9758440666667	0.900764745554437	0.00127484360933212
UBE3C	113.6690302	103.106706206667	-0.140701066272559	0.0879762801677925
UBE3D	17.2658920233333	10.7565148833333	-0.682714151744795	0.0047042475228908
UBE4A	42.13579001	62.88985895	0.577781225165278	0.0104828523855241
UBE4B	45.6600323033333	42.8245662	-0.0924932479180985	0.203079811874888
UBFD1	51.5582270033333	39.1360093666667	-0.397705998542517	0.000583270878927639
UBIAD1	32.5523373933333	44.42650278	0.448659439358052	0.00276665574906265
UBL3	9.55162561333333	3.848576583	-1.31142133381857	0.000145399754246136
UBL4A	68.6328143766667	104.180719966667	0.602117891767623	0.000303656360745979
UBL5	586.501254266667	606.3641581	0.0480502854609764	0.367324152458369
UBL7	60.34007535	65.50996494	0.118597878454309	0.0339850445867286
UBL7-AS1	6.32286261933333	7.11024391533333	0.169321178482273	0.28413229513994
UBLCP1	51.14350035	11.8860602533333	-2.10528030506111	4.05410960528636e-05
UBN1	39.8593366533333	34.08897836	-0.225612337933163	0.0598238848154523
UBN2	9.34323133	9.381600338	0.00591245422353149	0.95435850880487
UBOX5	3.484597285	6.169384741	0.824134686361445	0.000310468347218202
UBP1	60.41603912	98.0980817766667	0.699293322091396	4.63453903940975e-05
UBQLN1	139.774302233333	224.760793766667	0.685291257541131	0.00197463320855796
UBQLN2	24.72201222	31.6106899433333	0.354616349692522	0.0131306549673595
UBQLN4	49.9610209633333	69.96304878	0.485790199950537	0.0111416299948149
UBR1	13.04895595	17.6051713066667	0.43206488432933	0.0138995145480649
UBR2	30.5786607166667	22.16530889	-0.464221753297606	0.0100100562590381
UBR3	22.5003434033333	44.8604042633333	0.995495601231014	0.00971983771927394
UBR4	28.0729889866667	35.03992471	0.31981699641225	0.0928127444256978
UBR5	46.5470552633333	51.7222159466667	0.152094185668983	0.216560434171605
UBR7	27.3970008633333	60.8588399433333	1.15144886359165	0.00107222241971901
UBTD1	3.93752251066667	3.236044301	-0.283056813157115	0.207498107680806
UBTD2	8.535325067	8.229353369	-0.0526670255336288	0.563413109833504
UBTF	99.5647537266667	104.203052733333	0.0656905247797309	0.0639075682799419
UBXN1	102.351425693333	136.015082433333	0.410235439469241	0.00455308151630447
UBXN11	28.6207217166667	16.1986689033333	-0.821184785261656	0.000392306499744816
UBXN2A	42.08278114	53.76918209	0.353549474531759	0.000133658297935765
UBXN2B	19.3926958033333	17.5965009433333	-0.140224790168313	0.0997774697061902
UBXN4	170.1734946	100.918510783333	-0.75381552505022	9.59766659148514e-05
UBXN6	168.5490554	82.0917760233333	-1.03785893727509	7.62695930274556e-07
UBXN7	41.4546682	42.2248612533333	0.02655811007983	0.820410126692417
UBXN8	35.7560921333333	23.5007062466667	-0.605484956108157	0.00109001560384551
UCHL1	1063.87095966667	0.443512766666667	-11.2280599182804	8.06383665028051e-05
UCHL3	56.71388185	43.4931876366667	-0.382912458191602	0.0294930846402736
UCHL5	39.81689574	30.7170642833333	-0.374340407848635	0.000272427320916057
UCK1	42.2688725666667	53.13140864	0.329969330570587	0.000231175686706251
UCK2	48.8499936733333	133.95086	1.4552735632345	5.49789612168899e-05
UCKL1	47.2317838566667	34.1704761433333	-0.467007673503848	0.0136511984449501
UCKL1-AS1	1.22571518966667	1.36356504933333	0.153759736510895	0.413430983468585
UCN	4.28628955566667	8.80222801566667	1.0381394312264	0.0449064965390705
UCP2	222.395917166667	128.121226533333	-0.795620788195441	0.000866801873147558
UCP3	1.03526692766667	1.70227082466667	0.717457790022286	0.0255141249765738
UEVLD	19.3392452033333	5.85615307966667	-1.72350631734319	0.00232899907045406
UFC1	486.909182833333	290.755291566667	-0.743847261184849	0.00390135569266875
UFD1L	85.8958100133333	53.94046766	-0.671219728909214	0.000470406012340829
UFL1	51.5814709633333	30.6669087733333	-0.750170165287269	0.000432409446981858
UFM1	53.2784690633333	34.2353056133333	-0.638067736502823	0.000583044869059741
UFSP1	3.88904250333333	8.801211183	1.17828707253091	0.0606129681265597
UFSP2	47.663054	16.2491724233333	-1.55250515187331	3.3894991315994e-05
UGCG	27.89164971	35.11025587	0.332059241954215	0.00251329169903435
UGDH	15.6372730233333	56.8079955166667	1.86110505437521	0.00044553978915607
UGDH-AS1	0.917103053	1.420407742	0.631149368229205	0.0277128331035446
UGGT1	44.0373918633333	41.2447745766667	-0.0945176754892228	0.220159984266228
UGGT2	15.9999193866667	14.2303482933333	-0.169093663494599	0.264450563308533
UGP2	106.9686945	90.1009947033333	-0.247573700296412	0.00095975017290342
UHMK1	121.623463033333	77.4271489166667	-0.651510149461272	0.00305049391407179
UHRF1	31.1976092066667	77.7874789233333	1.31810247618331	0.000534733936117049
UHRF1BP1	18.26348225	19.4045728866667	0.0874348119574146	0.420407048800383
UHRF1BP1L	20.4933749033333	16.5155640566667	-0.311331347878642	0.0902408462530585
UHRF2	52.24102744	21.5980462066667	-1.27428246125871	0.00377485852429556
UIMC1	62.6703627266667	17.1664955266667	-1.86818779443909	0.000498012285811846
ULK1	19.2950850433333	8.77380667266667	-1.13695857998022	0.000540468034488841
ULK2	3.60059886733333	0.043115696	-6.38387990256838	0.00246194732938872
ULK3	61.92839708	39.1731836033333	-0.660734723795564	0.00345340406420032
ULK4	4.11789035866667	3.90470607033333	-0.0766914653418419	0.547298677001394
UMPS	25.4494770966667	16.51087553	-0.624219389200045	0.00284733446941143
UNC119	14.2040114766667	14.2459659466667	0.0042550156569368	0.956726425349239
UNC119B	22.7716349333333	31.11235305	0.45024963482024	0.0313923357416814
UNC13B	16.3883446466667	107.887110266667	2.71878046697056	0.00071802830548998
UNC13C	7.718164843	2.45102456666667	-1.65487291255889	7.58064529209571e-07
UNC13D	0.465442341666667	71.00816342	7.25323862283209	3.3635424536761e-05
UNC45A	66.7339125266667	54.1040454033333	-0.302683620191738	0.00862348384973416
UNC50	73.85915717	57.7067007566667	-0.356037948881927	0.00270391660143353
UNC5CL	1.37125254866667	1.98750268233333	0.53546250537573	0.00697258590406015
UNC93B1	446.8960026	52.0892710166667	-3.10088098816505	0.000831771497694637
UNG	81.9617018366667	226.291719433333	1.4651619482267	0.000993249745455655
UNK	21.49315706	18.525167	-0.214390862973047	0.0399628331862761
UNKL	15.49809327	9.82552256366667	-0.65748468841611	0.00116157814427436
UPF1	65.00310057	98.03720239	0.592820781139448	0.000633060207377614
UPF2	45.8030065833333	59.0224264866667	0.365820930745258	0.00305884423450334
UPF3A	71.81590889	119.688945633333	0.736914537390471	0.00438298657015008
UPF3B	33.83122789	39.4536711033333	0.221804006952315	0.0386849268181843
UPP1	9.386633439	15.9298153533333	0.763049818024878	0.0175447086452221
UPRT	15.37897918	16.46244395	0.0982187847005333	0.00861660644983561
UQCC1	24.33633001	53.2632993666667	1.13003017648363	8.06323388540694e-06
UQCC2	61.7826538066667	69.6978289933333	0.173911876821471	0.129842324243815
UQCR10	224.161225766667	154.509342566667	-0.536842675091187	0.00644374180374884
UQCR11	404.435114633333	310.398957933333	-0.38178454894751	0.00401286668280372
UQCRB	63.3334462066667	96.9984694433333	0.614994399022886	0.00022208566397484
UQCRC1	212.277792866667	229.829495766667	0.114610508201457	0.0399162057721704
UQCRC2	281.4630992	198.214455533333	-0.505883612007182	0.00354588059898415
UQCRFS1	235.635600566667	121.363856466667	-0.957218687926134	4.01192933350405e-06
UQCRH	1239.20759066667	2529.715165	1.02955706645448	0.000118779398760313
UQCRHL	28.19942723	61.3561841633333	1.12154290242116	6.16758026014358e-05
UQCRQ	129.822262	72.18079699	-0.846850820701688	0.000310357395672348
URB1	27.18885629	25.2982129033333	-0.103979990322386	0.261474812096064
URB2	26.0438203633333	50.3637656166667	0.951445062342941	0.000225358453916204
URGCP	17.9794266633333	23.08567653	0.360650995222944	0.0085268839870977
URI1	72.76566598	45.9662183866667	-0.662683903049512	0.000941331963145013
URM1	44.30896224	41.03581803	-0.11071482482511	0.00492481237120992
UROD	76.8985438266667	97.74746155	0.346102957727289	0.0188761016508613
UROS	111.555162166667	55.1572011233333	-1.0161361189761	8.99374439166471e-06
USB1	18.6826931466667	15.2711211766667	-0.290896451394626	0.0196767441421205
USE1	67.6475230366667	105.603968333333	0.642555033639094	0.00022122529863316
USF1	107.500121233333	90.41140275	-0.249761643869842	0.0126354850151141
USF2	243.4449804	69.2542185433333	-1.81362189483017	0.000339802502073169
USMG5	379.750507366667	204.312031566667	-0.894277727966154	6.87715252738771e-05
USO1	93.50864008	66.4519143133333	-0.492788913821707	0.00176022193375648
USP1	100.454211723333	92.9088606233333	-0.112649956283955	0.00401609358792891
USP10	38.7917234266667	69.27688577	0.836625204606112	0.00107034655614227
USP11	16.51364634	33.2644596966667	1.01032288712741	0.000156916091116996
USP12	11.54449362	11.44030503	-0.0130793742356448	0.885186724624343
USP13	22.72703814	30.31486604	0.415615767456606	0.0197271277392907
USP14	87.0938533233333	155.616399166667	0.83735129355396	8.44160354228866e-05
USP15	21.30247358	30.1267321033333	0.50002322824834	0.000232835169694153
USP16	113.465375866667	120.594038233333	0.0879064629043884	0.112072873895973
USP18	2.09219222633333	3.87942475166667	0.890827333223909	0.00129777306856412
USP19	46.2106475233333	50.3230760533333	0.122994805927294	0.197924622170684
USP2	0.861800557	2.07213615333333	1.26569286493643	0.005032823154096
USP2-AS1	3.02640163	16.6241061933333	2.45760141155485	1.61380016655567e-06
USP20	20.0464652266667	23.8142308	0.248476080263964	0.00495168699384121
USP21	32.3373062266667	40.75419849	0.333749189234921	0.00751661913142889
USP22	120.449404066667	60.2510173666667	-0.999369748498831	0.000830291607539124
USP24	19.49160407	28.33200076	0.539579663405605	0.00783778985996468
USP25	22.1675152233333	19.0779794533333	-0.216538682522543	0.0180332509566711
USP27X	2.68492155533333	0.631840444333333	-2.08724774539439	0.00685725242639145
USP28	33.3366192466667	35.2804069633333	0.0817593983526049	0.429965937625045
USP3	15.0721761033333	20.15788421	0.419456493577264	0.00139884999131248
USP3-AS1	1.88785529833333	2.52867920733333	0.42163583756472	0.136770741956881
USP30	5.01136736066667	7.922862295	0.660817428285056	0.00966529126202441
USP30-AS1	13.2400739633333	2.179421348	-2.60289413645319	0.00110529787672304
USP31	5.80522782766667	6.386917207	0.137767061972362	0.312594682799896
USP32	10.6649036233333	13.94955625	0.387348300761599	0.0358747249937285
USP33	32.8129710866667	51.0402254866667	0.637368472502957	0.00690930682120208
USP34	54.24448873	43.4635849766667	-0.319669390151045	0.0848193177409443
USP35	4.03058521133333	5.280827008	0.389774558977862	0.0311965936557398
USP36	42.4235908333333	48.3990074466667	0.190110722249829	0.0671494883820323
USP37	13.2969730133333	14.3333964633333	0.108282652223568	0.136431970248746
USP38	27.40213463	10.8235705256667	-1.34011178361989	6.11705257752126e-05
USP39	92.2776219433333	103.701658866667	0.168386242063201	0.0142606613291938
USP4	35.4218690833333	20.86533764	-0.763532073592635	0.000477542487652607
USP40	4.07745617333333	6.27727637866667	0.622469359759668	0.0184079441084587
USP42	14.84181193	10.111022894	-0.553738274332168	0.0240716373835602
USP45	8.65933498666667	10.7117667733333	0.306868315132223	0.0258576035369821
USP46	5.43986173866667	11.5858740066667	1.09072499224071	1.35907516867837e-06
USP47	37.0656747633333	27.8929135033333	-0.410185138905306	0.00228631637422864
USP48	86.0707260333333	63.4578859033333	-0.439723179725696	0.00361467062222155
USP49	13.2519044533333	12.5054450533333	-0.0836433045244614	0.513819000006883
USP5	92.9310054833333	123.4276468	0.409433660228307	0.00227809940244723
USP51	2.34919102566667	3.31193044033333	0.495508340980322	1.94221693124567e-05
USP53	49.9772986666667	6.77422213366667	-2.88314572395807	0.000665772954257053
USP54	3.047840777	3.00270343966667	-0.0215255416547097	0.821885541369545
USP6NL	3.24269661966667	18.2940979	2.49611231721378	0.000197583445326872
USP7	158.3153533	193.319641	0.288187047051261	0.00407059218935467
USP8	37.5328856833333	38.63032636	0.0415786510750265	0.531089556866075
USP9X	40.6970233966667	23.0362377933333	-0.821018159264234	0.00471785518787113
USPL1	12.0801821733333	20.7642713633333	0.781461036036401	0.000620066966659495
UTP11L	59.86582213	106.999504366667	0.837799616748429	0.000666818951014702
UTP14A	49.3441045033333	104.754400233333	1.08606121505265	0.000374185496545143
UTP14C	10.168234138	9.55636999433333	-0.0895345390697848	0.193021726539465
UTP15	18.4144922133333	16.9505567933333	-0.11950895100899	0.0975222406585127
UTP18	92.5746863133333	139.7695329	0.594360253915232	0.000196794453364951
UTP20	42.10558376	34.41203424	-0.291098388150621	0.0451416382504662
UTP23	22.1713358066667	60.89806079	1.45770059420354	0.000363109716323673
UTP3	101.30660531	561.168284033333	2.46970523076784	0.000989576644200805
UTP6	86.5585315	126.883686033333	0.551758659173711	0.000346631059605602
UTRN	11.44506793	44.4538517433333	1.9575824023017	0.00740585432537975
UTS2R	5.816569388	7.369698424	0.341437081307105	0.105344779537981
UVRAG	12.6931871733333	25.86971642	1.02720987387998	0.00301273854101936
UVSSA	7.50728732966667	6.531885173	-0.200792271621234	0.179939307686281
UXS1	27.1844018633333	16.16550966	-0.749860092039956	0.000449568188869157
UXT	95.2647380666667	97.11739123	0.0277873643419395	0.728931041446429
VAC14	44.3572816533333	20.1248347866667	-1.14019401597043	0.00514663387353868
VAC14-AS1	0.788991624333333	0.216440204666667	-1.86604147450881	0.0245325266574268
VAMP1	16.36850645	11.94248474	-0.45481965526474	0.0018442263381105
VAMP2	50.3189900266667	14.6140178433333	-1.78375009162725	0.00955450113301041
VAMP3	43.3872710433333	44.01031098	0.0205697190501199	0.747124637715602
VAMP4	12.1056829466667	15.60225611	0.366070188255278	0.0140731051141839
VAMP5	9.840537473	26.43154436	1.42545170187863	0.000278429891198611
VAMP8	279.123451533333	393.315137433333	0.494782369468929	0.00011625961827237
VANGL1	8.39159432	4.81076337	-0.802679096078198	0.00548274268986255
VAPA	52.1673461433333	94.0163062133333	0.849763957440405	1.75739407428587e-05
VAPB	12.7233034133333	12.5426832433333	-0.0206272777836026	0.439815281632517
VARS	27.9578207133333	21.11555636	-0.404945648062184	0.0176808872453686
VARS2	2.58045422633333	3.08674115433333	0.258459468120188	0.0615208598437708
VASH2	11.4321099366667	0.960216467333333	-3.57358820717802	0.000105422291299201
VASN	0.860343883333333	0.501875884	-0.77758280302684	0.00851157610995795
VASP	60.3809025033333	28.72829498	-1.07161994905931	0.000643019626325259
VAT1	21.44680545	42.3826786833333	0.982712001205211	5.24773736955112e-05
VAV1	267.7029128	55.710987	-2.26459905587813	0.000191465982021113
VAV2	1.97387085166667	23.9911680533333	3.60340389560737	7.66366156974269e-05
VBP1	161.395809	179.8146762	0.155907659902984	0.00883207444089532
VCL	4.93529025333333	12.52470977	1.34357033303263	0.00371590231611644
VCP	420.0257527	275.933875933333	-0.6061552006156	0.0019944348515286
VCPIP1	24.8394424633333	12.7213004633333	-0.965386630856545	7.05989683376557e-05
VCPKMT	14.3210836333333	9.851089701	-0.539785435580757	0.00341356333610068
VDAC1	388.7034465	225.531784766667	-0.785339129133363	0.00183700795992788
VDAC2	124.391340933333	102.702208433333	-0.276418856160606	0.00345058222172216
VDAC3	284.4388378	210.1730648	-0.436540677299541	0.00646833482757518
VDR	31.2435012233333	39.74558997	0.347238658459211	0.0252062914561828
VEGFA	24.86959552	11.4100224633333	-1.12408141178487	0.00552732313692182
VEGFB	56.9693868	52.12875346	-0.128107515998955	0.0149419727774654
VEZF1	22.69018191	28.4195854933333	0.324817337349474	0.00192643111200072
VEZT	32.63822987	39.8034090266667	0.286329182926258	0.0289044017166375
VGLL4	15.6400002566667	21.8419108933333	0.481858543184629	0.00982272498363201
VHL	67.5672721233333	80.93280821	0.260400044299707	0.00951543840406132
VIL1	0.637371182666667	0.347627445666667	-0.874591802899779	0.133670702605301
VILL	10.2987981086667	12.06640836	0.228520331322277	0.0425200981962559
VIM	63.4287118866667	7.55093742833333	-3.07040837681557	0.00353228108014662
VIMP	83.7677901333333	65.0119178533333	-0.365691400153335	0.00204845673309544
VIPAS39	10.3099925933333	23.4469850366667	1.18535912743026	0.00506577743755923
VKORC1	149.502671933333	220.231319433333	0.558848382656459	0.00101337892259673
VKORC1L1	47.4061206066667	80.5202851933333	0.764278944543782	0.00166397574089723
VLDLR	1.87976619866667	0.101362928666667	-4.21295121479443	0.00403891974639626
VMA21	32.8506630933333	50.0120369833333	0.606352875251761	0.000247609651119207
VMAC	21.1558775466667	10.589299822	-0.998451330335718	0.0164453893201771
VMP1	80.2293227733333	87.95254599	0.132595721125234	0.0774648720635203
VN1R1	1.29778887433333	1.02522157	-0.340119965836667	0.458710528945436
VOPP1	233.215487233333	257.8513022	0.14487573410913	0.0148928920774006
VPRBP	33.9709958833333	48.8276358966667	0.523394415793093	0.0035415038356127
VPREB3	1.17029416766667	2.08171238866667	0.830899543976414	0.115039359503757
