CTRL MM1R	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
VPS18	26.86115852	29.8735175133333	0.153345591033722	0.0540174351878327
VPS25	138.113956366667	132.4306881	-0.0606216348700286	0.0908274630020203
VPS26A	48.7751965566667	51.4273373833333	0.0763877743454449	0.255269778654561
VPS26B	70.3465304066667	66.2741347233333	-0.0860333400409268	0.210006905547995
VPS28	185.751255566667	227.2474818	0.290892345008846	0.0145235739514849
VPS29	65.4475257	60.93800586	-0.102996360941481	0.0461072373949562
VPS33A	15.5517952733333	19.53564136	0.329027488057767	0.0354155053765198
VPS33B	15.7891421633333	16.41445771	0.056034297336424	0.395749151856506
VPS35	118.260482133333	106.652335	-0.149052512151894	0.0961526879222634
VPS36	30.5888911133333	29.7607002366667	-0.0395993364134749	0.404813799742527
VPS37A	18.1006720566667	15.2691742866667	-0.245421216456153	0.0452184926139384
VPS37B	113.624195766667	108.187680333333	-0.0707338586843634	0.209737638924624
VPS37C	19.3395402866667	19.7585063366667	0.0309203876906862	0.752978634551889
VPS39	56.96630094	72.03707754	0.338630924949083	0.0125392106024312
VPS41	34.60022989	40.7103980433333	0.23461570399319	0.0352636667198554
VPS45	28.1986014566667	27.5787010733333	-0.0320691031209651	0.585675293937333
VPS4A	173.4250626	161.631215166667	-0.101606558630013	0.0695880960621596
VPS4B	60.3815758533333	71.31049874	0.240006084976394	0.019500388292884
VPS51	179.153916533333	200.418542433333	0.161816407715305	0.0373883719492031
VPS52	5.22640419466667	5.808001685	0.152223169137391	0.0238436068286917
VPS53	10.60378279	10.8808607633333	0.0372136666808231	0.440765952909512
VPS54	23.0841577266667	22.68069039	-0.0254385376934603	0.755123587812389
VPS72	101.210213533333	103.212675483333	0.0282652725168034	0.539001315837871
VPS8	19.9809899266667	25.6012651633333	0.357587046137276	0.00436785831962787
VPS9D1	4.281813386	5.25736564966667	0.296118157600478	0.104688847910554
VPS9D1-AS1	9.09239258766667	10.9279640786667	0.265292763743668	0.0711246939903473
VRK1	49.49452722	34.4446846666667	-0.522987639717637	0.000230195046014437
VRK2	24.682703	22.5226729366667	-0.13212233935155	0.174509901580819
VRK3	51.52443564	60.4601118766667	0.230726850909125	0.00648755928373036
VSIG10	0.0453304766666667	0.086591467	0.933743532400944	0.236624918667745
VTA1	36.9766633866667	33.3100326533333	-0.150658279821895	0.0361322209479933
VTI1A	12.7924466766667	13.1727939433333	0.042269153272474	0.453818861207792
VTI1B	30.22129603	30.7019296266667	0.0227638010010691	0.764189853406344
VWA5A	1.61877307833333	3.18333281633333	0.975637237130931	0.00109722835976818
VWA7	1.31395086933333	1.64560880166667	0.324710083305486	0.0664956806046399
VWA8	8.440751037	8.540406784	0.0169334157401303	0.768639500135922
VWA9	41.06625865	41.47463673	0.0142758286178691	0.521105797886854
VWCE	0.423983797666667	0.475998530333333	0.166947985197966	0.519277020795262
WAC	63.5403801366667	62.0331089366667	-0.0346352903324194	0.437736356528916
WAC-AS1	7.960357991	10.9963567736667	0.466120402733343	0.0147206785007445
WAPAL	41.5208443833333	40.2285704333333	-0.0456153120637323	0.410886604730786
WARS	41.7710146766667	40.63179282	-0.0398931661792302	0.351910872767654
WARS2	10.5287829153333	11.0601562466667	0.0710330903508872	0.310717879235331
WAS	126.4214285	143.877039566667	0.186595357978042	0.0102966743699515
WASF1	7.106982416	8.02247614966667	0.174810465661794	0.201653819288275
WASF2	81.13732935	97.1115661833333	0.259277317010827	0.00223200300203733
WASF3	3.268021006	3.26426502033333	-0.00165906467361404	0.988245061763237
WASH1	21.9333624066667	24.40257788	0.153906566074172	0.108393701543011
WASH2P	28.7216202466667	35.9361452833333	0.323298528516831	0.00690493710424584
WASH3P	27.8476834333333	30.9015934033333	0.150123911863964	0.169469929233348
WASH5P	4.85184464633333	6.42493122366667	0.405147654096496	0.0315112782969362
WASH7P	40.13989394	40.53377594	0.0140877717431312	0.772503170033616
WASL	12.1079522766667	12.53165388	0.0496219347016936	0.258206477861877
WBP1	15.7705095566667	20.77838081	0.397853958793091	0.00344042892080903
WBP11	132.873183666667	95.5736108533333	-0.47536573972725	0.00450548180031845
WBP1L	29.52609884	39.0994571566667	0.405157825993737	0.00263532085408709
WBP2	139.5344644	140.1507784	0.00635825173849152	0.845736071293363
WBP4	14.79566274	12.6992655266667	-0.220429260553821	0.171927390627046
WBSCR16	42.42974301	40.6683515066667	-0.0611694282063935	0.447756455355332
WBSCR22	179.201869033333	173.772866366667	-0.044382853236689	0.447329643286043
WBSCR27	8.53118649233333	9.82683516533333	0.203980455116533	0.200089995384917
WDFY1	22.83719456	29.0031283766667	0.344823089248935	0.00113162849579098
WDFY2	3.86032946233333	3.32302686666667	-0.216226023232088	0.299966629200694
WDHD1	12.7009583933333	9.05681653066667	-0.487861427041275	0.00324021020463584
WDPCP	2.77904912566667	2.46995599966667	-0.170105995944047	0.354004535512457
WDR1	359.492625633333	336.868859933333	-0.0937751043034118	0.0770490277147257
WDR11	49.1921322	76.4156687	0.635440897860947	0.00177025038792185
WDR12	58.5273455433333	60.3368920066667	0.0439295362422729	0.0603961715880973
WDR13	50.0746276	61.5633717633333	0.297992461872766	0.0115510963731212
WDR18	210.399089966667	193.318877866667	-0.122145938919534	0.173104467730794
WDR19	8.38101980566667	15.6676290033333	0.902589164566837	0.00148849899131264
WDR20	5.899156995	5.957188048	0.0141226964355756	0.627248215396831
WDR24	26.6855264166667	25.7150015466667	-0.0534472307175714	0.577385846449014
WDR25	1.84441186166667	3.16393314066667	0.778558264449629	0.0165073193330159
WDR26	60.7858720866667	88.3062941466667	0.538780221513588	0.0014525518915534
WDR27	5.461301828	5.580367044	0.0311151252661667	0.801811107047058
WDR3	35.8772485566667	37.2268562333333	0.0532745338119576	0.39219810812049
WDR31	1.854442096	2.50401438	0.433257626238339	0.102408035266859
WDR33	27.07075718	26.0087711566667	-0.0577370033850408	0.330955591407697
WDR34	180.8030394	124.455540533333	-0.538788472569178	0.00987439074016733
WDR35	2.91298917733333	4.27650375933333	0.553931466798657	0.00147849050876936
WDR36	40.8645947833333	41.1534954466667	0.0101635450646475	0.82244725086222
WDR37	17.3118399566667	20.68252332	0.25665314181476	0.0335419185237774
WDR4	87.9433919966667	74.3082978733333	-0.243051855792582	0.0195584031829758
WDR41	19.8346042866667	20.0742598566667	0.0173271811106323	0.61691057145042
WDR43	90.68136922	89.5526632933333	-0.0180698362921995	0.572789861853141
WDR44	13.32397939	16.0395286666667	0.267606720246875	0.0842808566656663
WDR45	59.0173246666667	83.0067563466667	0.492090246626557	1.27833626847641e-05
WDR45B	65.76510023	68.7492116766667	0.0640209831645672	0.0139424838153477
WDR46	16.84812553	15.9517952333333	-0.0788692948942571	0.012153938378772
WDR47	2.752493349	3.09082696233333	0.167253810508634	0.278328092627663
WDR48	38.54087666	46.10091544	0.258406011083051	0.0115475648084849
WDR5	66.6008876433333	58.2431461933333	-0.193453115860765	0.0284448931827809
WDR52	6.409968871	5.793438891	-0.145897387877772	0.0628931596441333
WDR53	43.87164224	40.2338413666667	-0.124879224228548	0.0919738303095975
WDR54	60.1587369133333	55.1050049033333	-0.126590919360864	0.0386904862211991
WDR55	36.45341425	38.1130882266667	0.0642325669386403	0.0650507508134194
WDR59	7.99554051233333	11.4108344466667	0.513136825487183	0.000219605032106751
WDR5B	3.374415918	6.596966901	0.967165060660979	0.00141672972321371
WDR6	133.680116666667	137.976057133333	0.045633041495575	0.401039861186484
WDR60	13.86716856	19.91228749	0.521985721014141	0.000309302512399089
WDR61	77.9092970833333	74.6990781866667	-0.0607050586981916	0.0783748773290465
WDR62	41.49669555	21.1437674133333	-0.97276399668123	0.000217492330694041
WDR64	1.07800787966667	1.79946939266667	0.73920384007873	0.0504782060774176
WDR7	15.80768026	13.36378516	-0.242296976318251	0.0918591958236035
WDR70	39.9600455	41.3135000566667	0.0480550638526587	0.371671705536546
WDR72	0.0626489456666667	0.103494669333333	0.724194325786871	0.457185375953555
WDR73	31.21313445	36.05372171	0.207994950715095	0.0472833608106942
WDR74	202.275110533333	193.262292133333	-0.0657586333195013	0.293205976664213
WDR75	72.66513566	73.88651647	0.0240477785193361	0.465354584942181
WDR76	62.9938630333333	41.08354417	-0.616650641157564	0.00275533911618761
WDR77	43.4384785233333	46.17768319	0.0882222203810338	0.144278216659486
WDR81	13.8733083866667	18.89402399	0.445618124984742	0.00103339249344747
WDR82	121.370011533333	134.354751666667	0.146635345223278	0.00649023132400098
WDR83	34.6250585133333	32.9380434933333	-0.0720616470944599	0.230081274388246
WDR83OS	102.770078276667	96.6708886933333	-0.0882668724976292	0.149711950274563
WDR88	0.849972315333333	0.520253722333333	-0.708200469371716	0.205129423070936
WDR89	10.0627896353333	9.64532153766667	-0.0611290705837759	0.243741419929619
WDR90	27.18464841	21.4292056733333	-0.343213795365959	0.0104019501687774
WDR91	10.5078920833333	14.47810829	0.462399823066164	0.000207551081420624
WDR92	20.6854404566667	20.7336488433333	0.00335835639823259	0.967044571453211
WDSUB1	10.7164901736667	11.22040258	0.066291962876431	0.668518564662385
WDTC1	32.0628079133333	39.9424516066667	0.317022110292263	0.0379853035008324
WDYHV1	17.14280312	12.43121945	-0.46363520663539	0.021001808441125
WEE1	49.1485162266667	30.2563074033333	-0.699911936637352	0.00180331296316966
WEE2-AS1	0.376372239333333	0.544114218	0.531749306383676	0.323398581887738
WFS1	38.02461432	43.3423451466667	0.188843601282445	0.00464609583557405
WHAMM	12.2543730433333	16.20801263	0.403410528350245	0.024321397101514
WHSC1	38.99112564	24.7888734266667	-0.653453097555164	0.000164113613678908
WHSC1L1	31.3841802066667	30.2834038133333	-0.0515101530521338	0.204618041960604
WIBG	64.16650525	64.90217429	0.0164464000627772	0.782885298412292
WIPF1	180.2733595	193.331131366667	0.100887754449147	0.200641178971762
WIPF2	20.4676191833333	22.61160472	0.143720085959098	0.116144693982298
WIPI1	59.6560696066667	61.1327888533333	0.0352774538002636	0.419843811024185
WIPI2	46.4615364533333	54.7175230033333	0.235966058688038	0.101523938193073
WIZ	29.6551636533333	29.8222043833333	0.00810356861300536	0.928942818838505
WNK1	36.8655401233333	29.7867297266667	-0.307603154935325	0.0010343350823082
WNK4	0.236121177666667	0.317667944333333	0.427992073540629	0.290339702060068
WNT10A	102.6693104	118.0695348	0.201631757543194	0.0826067266783142
WNT10B	0.139892872666667	0.774470427333333	2.46888769044965	0.0960260645624883
WNT16	0.172505693666667	0.246906315	0.517319756247336	0.522966296037822
WNT3	0.181299461666667	0.316127264	0.80213082274787	0.19383815755366
WNT5A	0.856461239333333	0.834597825	-0.0373067951963777	0.826640802019553
WNT5B	108.770524233333	126.406893833333	0.216787492637034	0.00243302780126434
WNT6	2.909037077	2.917479425	0.00418079726111775	0.974134151674406
WNT8B	0.631425749666667	0.586923538333333	-0.105440527256988	0.778779979814614
WRAP53	25.1403422933333	17.6313904633333	-0.511858038298915	0.00660493000353915
WRAP73	49.6298979333333	49.4483216966667	-0.00528793170558347	0.902234013153246
WRB	52.46434106	51.0880362866667	-0.0383517028064557	0.513288014274765
WRN	16.2215886833333	13.4461511633333	-0.270721845040432	0.000197137263686456
WRNIP1	38.0717204133333	39.57306065	0.0557988852394399	0.302557197379307
WSB1	28.1497099633333	29.5177344866667	0.0684619397009068	0.217946220894233
WSB2	7.147037055	7.50428016166667	0.0703684216492231	0.174763752372312
WSCD1	39.5908728133333	39.63040631	0.0014398854690443	0.975216455695652
WTAP	45.3718853833333	41.8342457966667	-0.117114184804881	0.0538860071871991
WTIP	0.346162723666667	0.422569733	0.287739059144187	0.526425034271095
WWC1	22.2215586033333	23.9152766266667	0.105972469177405	0.0193441780756719
WWC3	30.8476710966667	42.2061112333333	0.452290334574848	0.00297387203492449
WWP1	18.9964537033333	18.1152232266667	-0.0685275347876796	0.496080977043163
WWP2	32.6249599766667	34.0542132566667	0.0618571706225829	0.237737862957748
WWTR1	1.41812918533333	1.03524816333333	-0.454012318559648	0.0899968728480895
XAB2	102.12558282	97.24610822	-0.0706318918554309	0.132313404501121
XBP1	1382.01143133333	1316.49955933333	-0.0700625105779889	0.0299322411238007
XIAP	21.3618069133333	24.2608495066667	0.183596383855799	0.0359855728260558
XIST	92.0650898066667	105.2479016	0.193065360483088	0.067822676058046
XKR6	5.504002839	6.36707427166667	0.210149379108275	0.175049253686203
XKR8	9.65585145266667	10.3067330566667	0.0941117248771162	0.295496208844674
XPA	42.3929666	39.4666761766667	-0.103189904920485	0.206861141171169
XPC	47.4260132233333	61.7777957066667	0.381409798958373	0.00210987343665974
XPNPEP1	35.7057118966667	29.0893513033333	-0.295663758328622	0.0379307631000702
XPNPEP3	5.819602547	7.25490422033333	0.318035941038118	0.0476031193964478
XPO1	176.0476466	130.638334933333	-0.430387633337481	0.00335395323828338
XPO4	15.50230611	13.4213412966667	-0.20795398733711	0.0404152732437685
XPO5	51.4267326466667	47.9463390666667	-0.101097833459206	0.0976059050380337
XPO6	89.58966971	81.1340563333333	-0.143024771068132	0.03514632882263
XPO7	72.46098456	65.1549567166667	-0.15332947129638	0.0409078957463834
XPOT	119.441895866667	104.232662033333	-0.19650154320886	0.0480971921434436
XPR1	19.0349289333333	19.38956336	0.0266311316564754	0.420982808314467
XRCC1	58.09825059	44.7644414266667	-0.376141538600436	0.00835506218102049
XRCC2	54.2972924166667	28.2992680766667	-0.940115518406483	1.41030836589478e-05
XRCC3	26.6447380566667	18.8845314433333	-0.496645661535353	0.00140747202831735
XRCC4	17.6869983633333	14.64458762	-0.272321662331167	0.133976771995877
XRCC5	412.4182237	309.3573789	-0.414833637068989	0.0029098890541896
XRCC6	564.256330433333	494.585211866667	-0.190131595522375	0.020757269195527
XRCC6BP1	18.8936160033333	20.7057621266667	0.132133463579811	0.262064199554991
XRN1	25.7342268833333	30.6808835066667	0.253651586978064	0.0234576448925963
XRN2	90.7682778166667	84.2757805266667	-0.107070100916698	0.0763658865455753
XRRA1	8.94521399166667	7.791343126	-0.199243943981065	0.00344738566027673
XXYLT1	11.5959230666667	11.1426284333333	-0.0575280769714353	0.661975634261069
XYLB	8.22032312566667	6.901936881	-0.252193824466698	0.025741012523168
XYLT1	19.7043118633333	15.0902673933333	-0.384892996844145	0.000306763805586188
XYLT2	19.9777319933333	19.61669685	-0.0263106736158309	0.565136419047217
YAE1D1	5.14179720066667	4.75447817733333	-0.11298570115531	0.442090610611543
YAF2	5.67433052566667	5.614261312	-0.0153539743277908	0.83133977443982
YARS	146.888420266667	116.6619107	-0.332387059571762	0.00730363090456967
YARS2	30.1005975066667	28.9598042433333	-0.0557402748218	0.111763482451237
YBEY	22.0396938833333	24.5246369433333	0.154127593326483	0.156895185349948
YBX1	2386.06700233333	1925.44414233333	-0.309443284668982	0.00443784965125505
YBX3	150.2657375	141.503799366667	-0.0866753040928159	0.537383067513121
YDJC	93.28908311	95.1566867566667	0.0285967760370856	0.621399486612349
YEATS2	51.10182765	54.5797809466667	0.0949917145564003	0.164499258900337
YEATS4	81.5298723366667	62.0271031066667	-0.394430008648236	0.00490198996855966
YES1	4.703138133	4.34609111866667	-0.113905283444489	0.299294300540491
YIF1A	120.237016	123.2596171	0.0358191040514331	0.39789963195195
YIF1B	46.58288222	37.4061672333333	-0.316523756213992	0.0104671584299891
YIPF1	38.8305501366667	71.33805887	0.877479813220312	0.00820079334831637
YIPF2	61.4417439666667	61.87683642	0.0101802717384953	0.888771377906571
YIPF3	104.4088693	138.645614966667	0.409157717230878	0.00330846397844185
YIPF4	42.3847506566667	49.0333452233333	0.21021789064591	0.0500106501991972
YIPF5	45.4750564633333	49.85052122	0.132533159852521	0.0553673993663405
YIPF6	13.4333747766667	13.9293097133333	0.0523019760145045	0.383930923214485
YKT6	127.973474566667	120.694437266667	-0.0844856249383802	0.101176231468298
YLPM1	20.36058249	20.2972978766667	-0.00449115746958148	0.955969123186224
YME1L1	100.827282713333	102.645624366667	0.0257860602754762	0.509158538700844
YOD1	19.8602595466667	17.51079805	-0.181639641342178	0.0124869230725135
YPEL1	2.39408616566667	3.45269667633333	0.528248519897094	0.0550034849081458
YPEL2	3.86134185633333	8.98210340366667	1.21795104467823	0.0131378401664612
YPEL3	125.084005933333	227.421871566667	0.862473678669745	0.0323613144987554
YPEL5	30.1783648933333	60.1379590866667	0.994761267011213	0.000195759358211619
YRDC	36.84805227	30.6793751966667	-0.264319260932625	0.0457756348085809
YTHDC1	22.1816684633333	24.77759606	0.159668336583333	0.0129551806435908
YTHDC2	29.3359786133333	34.4743875333333	0.232853801867114	0.0227268615311665
YTHDF1	61.1726096233333	59.13533199	-0.048865457900691	0.264957214678338
YTHDF2	93.4575835166667	92.3635720833333	-0.0169877654757394	0.635901769440005
YTHDF3	38.10856061	41.62758254	0.127424661075675	0.237514833529602
YTHDF3-AS1	2.99220838266667	3.78585101133333	0.339406985678985	0.221984855392074
YWHAB	197.3990784	195.680237966667	-0.0126171908384141	0.686377284448147
YWHAE	918.933934033333	843.945010233333	-0.122812145045265	0.00766301424094511
YWHAEP7	1.816587727	4.130911622	1.18522915672157	0.0110547667991309
YWHAG	241.882323066667	216.942515166667	-0.156992528054586	0.0255622102148036
YWHAH	190.6285719	122.615084466667	-0.636627895778209	0.000623932759546506
YWHAQ	416.388656	317.537760466667	-0.39100260243502	0.000370738079146269
YWHAZ	261.768800133333	242.0768714	-0.112827907267367	0.0965557339887976
YY1	53.0410625866667	47.9994273166667	-0.14409248458254	0.0281546272709847
YY1AP1	67.5058855	67.8134541466667	0.0065582425476904	0.921780333722378
YY2	3.99256161433333	3.492771522	-0.192942399279383	0.258226993326623
ZADH2	18.45224656	16.7586357666667	-0.138891763499643	0.0866587365882115
ZAP70	0.852125430666667	1.44052050033333	0.75745247973791	0.302917933156729
ZBED3	2.07353044233333	1.62709240033333	-0.349793046186317	0.142710734729035
ZBED3-AS1	0.233411693	0.371952321333333	0.672240865327952	0.108647988278741
ZBED4	24.8098322066667	21.63955978	-0.197240827769706	0.0483572666627518
ZBED5	60.90866223	70.4390504566667	0.209728043184871	0.0327462942508618
ZBED5-AS1	5.11146202166667	7.71026419733333	0.593044294411611	0.0111663162931508
ZBED6	29.2284179533333	42.1629166566667	0.528602927621039	0.0129680566488463
ZBED6CL	18.5414530033333	23.2784595966667	0.328241288705774	0.00261761846820632
ZBED8	3.14799401933333	2.40269399833333	-0.38977987817299	0.122181443985434
ZBTB1	19.1064331833333	23.4880895633333	0.29787089545208	0.00340161683961481
ZBTB10	1.220125595	1.556328043	0.351116522931715	0.0955992783644878
ZBTB11	17.92108623	19.72217844	0.13816083091131	0.194593640421032
ZBTB11-AS1	4.73232494266667	5.81196484166667	0.296476836704048	0.0921977314674493
ZBTB12	1.217510946	1.08910591766667	-0.160790477103919	0.149967277042189
ZBTB14	10.33790961	11.0271199833333	0.09311154994304	0.276360559052541
ZBTB17	22.3353961733333	24.5618274666667	0.137086060507947	0.134743832287069
ZBTB18	8.54159889966667	20.1454089533333	1.23787303465739	0.00659582027284735
ZBTB2	14.27439258	14.52240295	0.0248508329664715	0.601653931551897
ZBTB21	18.6944051933333	17.58126652	-0.0885675660256806	0.162563338685924
ZBTB22	2.36876185333333	3.67885649	0.635124236156865	0.000577575565064929
ZBTB24	17.8973470066667	17.55022446	-0.0282562649316064	0.653696183704398
ZBTB25	9.57462170066667	11.2823988233333	0.236786449529549	0.0422103572927681
ZBTB26	9.44815790833333	9.029415663	-0.0654004499141222	0.399544584156181
ZBTB3	5.680904966	6.12917492666667	0.109572111091414	0.249734541307056
ZBTB32	0.190926509666667	0.182258298333333	-0.0670329283877778	0.915962715043582
ZBTB33	21.4399709	29.7317315866667	0.471700541108047	0.00568071939612851
ZBTB34	6.26053460833333	5.75388760366667	-0.121748819277993	0.296514790233594
ZBTB37	3.177614286	4.352949588	0.454049298109661	0.0227732317362854
ZBTB38	429.6894918	409.5341091	-0.069310880522418	0.390893799024834
ZBTB39	11.37054108	10.7177684133333	-0.0852963600006452	0.146284930869551
ZBTB4	3.10728985333333	4.544277226	0.548394025082287	0.00249449568147983
ZBTB40	19.0497085566667	22.42813055	0.235540446645826	0.0173369625846766
ZBTB41	5.689806048	6.09713438466667	0.0997518689324271	0.288607221065225
ZBTB42	2.324452094	1.84249650366667	-0.335228811157394	0.298936701552115
ZBTB43	13.78946827	13.1011167933333	-0.0738770284641736	0.403876483144241
ZBTB44	28.1575183033333	33.1906070866667	0.237254831954445	0.0185192354736543
ZBTB45	14.1228704133333	12.8958978266667	-0.131121121393268	0.192753346715119
ZBTB46	0.394221460666667	0.487816731333333	0.307332925020364	0.446335773840261
ZBTB47	0.139061164666667	0.143396933	0.0442945901733393	0.931035106777537
ZBTB48	13.85768038	20.66642403	0.576602989997451	0.00117115245613511
ZBTB49	4.17799507666667	4.452445798	0.0917872563970262	0.270998171221925
ZBTB5	14.51497886	13.7012686333333	-0.0832329888212606	0.0644463968920265
ZBTB6	13.1513682833333	14.9839706433333	0.188207071199946	0.0350928212640258
ZBTB7A	37.0144015	36.9264408833333	-0.00343248470614991	0.937709378500738
ZBTB7B	81.4521218166667	93.0090105666667	0.191418207768473	0.0181356202434735
ZBTB8A	4.15687793166667	3.567525838	-0.220576504748457	0.129325001845665
ZBTB8OS	146.5206542	146.320342166667	-0.00197369375038581	0.965126248422827
ZBTB9	6.63246315933333	6.21775016833333	-0.0931521071003588	0.320545608317316
ZC2HC1A	5.624671589	6.18545571	0.137111025562882	0.260193478741234
ZC2HC1C	1.244773951	1.24894297233333	0.00482382900017013	0.978648637065666
ZC3H10	9.59796073233333	10.2670646213333	0.0972239548468494	0.511253973636218
ZC3H11A	127.787578733333	131.173929466667	0.0377334063458696	0.474363239047626
ZC3H12A	26.1251147933333	31.3665872833333	0.263791194642851	0.0157990921042806
ZC3H12B	2.130514187	2.379266943	0.159315486317758	0.472781150484906
ZC3H12C	5.19932821166667	5.72917886266667	0.140003149485309	0.156019645836064
ZC3H13	16.5179737066667	17.08453022	0.0486538586784482	0.321774618770089
ZC3H14	15.56305434	14.7815840233333	-0.0743243456316548	0.147318595907064
ZC3H15	140.5058697	135.177526733333	-0.0557750775070901	0.249065860023368
ZC3H18	45.5245666633333	41.8867773	-0.120150394741497	0.203411451053062
ZC3H3	24.66603747	23.5802927166667	-0.0649443418358604	0.272198379486456
ZC3H4	23.95676425	25.7477556266667	0.10401361943448	0.125867367327937
ZC3H6	2.46748098666667	3.424338108	0.47278618783973	0.0209516767876156
ZC3H7A	46.49919515	46.3133965333333	-0.00577617963419468	0.937062460359871
ZC3H7B	66.5824517666667	63.55648528	-0.0671026510342818	0.139082026783084
ZC3H8	20.8738013633333	23.7747144333333	0.187734656397432	0.148399809338658
ZC3HAV1	27.3368672466667	24.0443308833333	-0.185151143497792	0.0187940029525213
ZC3HAV1L	0.282296354	0.547447260333333	0.955509490090871	0.0422916300850569
ZC3HC1	34.8787682733333	36.0100262833333	0.0460495595926002	0.440134757439239
ZC4H2	10.3161777433333	15.2247733566667	0.561512216163078	4.35020895053875e-05
ZCCHC10	24.19756685	21.6916598533333	-0.157721534000494	0.237063134247232
ZCCHC11	31.6293521366667	34.3234108666667	0.117928921377552	0.195751252896933
ZCCHC14	2.876160178	3.02691703366667	0.0737051081046602	0.449029178872246
ZCCHC17	40.6526505333333	34.7295938466667	-0.227183879507067	0.0514760585644709
ZCCHC18	4.137007212	4.12699903866667	-0.00349437032289022	0.979475487507617
ZCCHC24	2.18173986166667	2.00233093266667	-0.123798659665932	0.648156245905566
ZCCHC3	40.7656023433333	38.6693963133333	-0.0761600901248753	0.473458277954657
ZCCHC4	9.65646589133333	8.64714929333333	-0.159270685159997	0.23535541920393
ZCCHC6	36.0613247333333	35.9491169633333	-0.00449606253016357	0.938870135704982
ZCCHC7	16.21040877	20.66093052	0.349984760223566	0.0173169857768256
ZCCHC8	12.9285344966667	11.5896807766667	-0.157717919261025	0.0357107022082907
ZCCHC9	31.0433877133333	30.6094242466667	-0.0203100965347238	0.766560839866681
ZCRB1	50.6163826	45.4540002666667	-0.155197138918201	0.0957413022515561
ZCWPW1	1.50069138333333	1.949981508	0.377833124999272	0.168996682030812
ZDBF2	20.5381277966667	29.2506443033333	0.510163728009109	0.003025335711911
ZDHHC11	2.79168464166667	3.01350083466667	0.110304485443811	0.541597342915854
ZDHHC12	93.1674407633333	76.3178138033333	-0.287806019590263	0.0277931974605195
ZDHHC13	33.8659079666667	26.4258481333333	-0.357883900437753	0.00247968530682327
ZDHHC14	16.7211406166667	26.5701959366667	0.668135603895166	0.00899724140708056
ZDHHC16	52.06228797	51.6085664666667	-0.012628157561769	0.835170537707405
ZDHHC17	20.9525686833333	22.70777192	0.116059033985538	0.150839983422872
ZDHHC18	51.8149336533333	50.23134176	-0.0447801467343413	0.369641878289451
ZDHHC2	38.2289179733333	37.8302873533333	-0.0151226319550613	0.861721312666554
ZDHHC20	20.7737873566667	17.4578929666667	-0.250884816686137	0.000222894746630458
ZDHHC21	8.635882902	9.10485233233333	0.0762919376321302	0.254301697383826
ZDHHC23	29.6248062566667	24.9495354133333	-0.247792767648178	0.00648389674583592
ZDHHC24	21.3894681166667	22.2002287066667	0.0536739312609662	0.386655110349435
ZDHHC3	10.8180129666667	11.05395402	0.0311269848008999	0.251573930313171
ZDHHC4	47.3277249966667	51.1917537366667	0.113225856668116	0.121076251420627
ZDHHC5	74.8187890833333	70.9798567833333	-0.0759909530852774	0.222510639455989
ZDHHC6	51.2787792433333	47.9334118033333	-0.0973302854445156	0.0292039278823681
ZDHHC7	18.8208508566667	17.3500799633333	-0.117389539241842	0.0764360627297126
ZDHHC8	13.75791762	16.81386352	0.28938914557198	0.0653806520955
ZDHHC9	12.5195007566667	13.83876334	0.14453799387706	0.0554545802935413
ZEB1	7.75364684966667	11.5447448666667	0.574289358393678	0.0139935145965486
ZEB1-AS1	7.732264987	6.92395172433333	-0.159295414101546	0.0129894067596919
ZER1	19.98633901	30.0412530766667	0.58793076043593	0.00258660053161634
ZFAND1	24.3471816633333	25.5204278366667	0.0678977342254221	0.139067817738436
ZFAND2A	43.90908141	46.5026674933333	0.0827941214892771	0.507090477602636
ZFAND2B	57.5430382233333	57.6470002633333	0.0026041411608667	0.978552452824
ZFAND3	29.5908755366667	31.26520135	0.0794054246180881	0.0254220041835033
ZFAND5	73.36682148	64.7448925933333	-0.180361393509152	0.0202716669824404
ZFAND6	91.58719086	107.235209566667	0.227560931436707	0.00322892134676463
ZFAS1	53.2735436433333	72.68231632	0.448185148586491	0.00165898937938347
ZFAT	8.66989564966667	8.55723345933333	-0.0188701784856574	0.452244815306625
ZFC3H1	40.01631034	46.4609763333333	0.215431320070514	0.0215993778294705
ZFHX3	0.571058486	0.402080292666667	-0.506154882965927	0.0968721724275388
ZFHX4	0.170295830666667	0.294306788666667	0.789277706667826	0.0842342230833923
ZFP1	4.96569907133333	5.128667368	0.0465871701861914	0.668765295805885
ZFP14	0.442776870666667	0.769307313666667	0.79698016181937	0.00191829151637241
ZFP36	98.9908893766667	105.344045133333	0.0897411060667653	0.226208666009019
ZFP36L2	142.413372333333	174.054253666667	0.289452453272592	0.0103925490533698
ZFP41	0.434528012	0.735080508666667	0.758453083886037	0.034529921144309
ZFP62	24.45984764	27.0673821433333	0.146139944825151	0.174575394323226
ZFP64	23.4157816033333	23.4198418433333	0.00025013815110918	0.997396216427073
ZFP69	6.89057659933333	7.32298524233333	0.0878071766078619	0.450068406828118
ZFP69B	1.816874704	1.86492787433333	0.0376609043309575	0.929306687629985
ZFP90	4.415595257	6.00716068466667	0.444075317187723	0.00432691900154302
ZFP91	48.02885492	43.7600655933333	-0.134286512336977	0.037392202260911
ZFPL1	61.5898304933333	54.6735485466667	-0.171849141965666	0.0371065507734415
ZFPM1	5.138418023	3.936066385	-0.384569708696677	0.0421662797486658
