siIRF4 MM1S	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
VEGFA	24.86959552	22.2574377166667	-0.160095524975969	0.112281935468624
VEGFB	56.9693868	47.79269849	-0.253396649695958	0.0692623296739983
VEZF1	22.69018191	19.9128472366667	-0.188368655893644	0.0200946121299685
VEZT	32.63822987	36.3641090133333	0.155952413026046	0.0243069746568633
VGLL4	15.6400002566667	14.6912231966667	-0.090286016104467	0.35828664515814
VHL	67.5672721233333	53.9045462433333	-0.325917657487783	0.0214949365079243
VIL1	0.637371182666667	0.332571473	-0.938469368506444	0.104859907121247
VILL	10.2987981086667	9.48106834833333	-0.119354442143101	0.215277370594253
VIM	63.4287118866667	135.4045705	1.09406848777933	0.000258945181785064
VIMP	83.7677901333333	98.55714232	0.234564810990799	0.00368153405715749
VIPAS39	10.3099925933333	8.597531565	-0.262048883689961	0.00977038879353015
VKORC1	149.502671933333	155.1516076	0.05350737668948	0.0568681700652148
VKORC1L1	47.4061206066667	58.68345652	0.30788051225557	0.0130924532912732
VLDLR	1.87976619866667	2.37553850066667	0.337701355176077	0.135210283885589
VMA21	32.8506630933333	36.03425675	0.133446596568396	0.0249392997775001
VMAC	21.1558775466667	11.2937650033333	-0.905532012328661	0.0149516284490484
VMP1	80.2293227733333	88.59176125	0.143042919677781	0.0545587700205942
VN1R1	1.29778887433333	1.256204427	-0.0469844445977314	0.900891435083631
VOPP1	233.215487233333	217.488265766667	-0.100726032595621	0.0426359347028743
VPRBP	33.9709958833333	37.9128849666667	0.158384729576096	0.13901887691285
VPREB3	1.17029416766667	0.352477642666667	-1.73126755762706	0.0630964635225911
VPS11	41.97380505	33.33001454	-0.332667306924817	0.000701950222333375
VPS13A	26.4576545	23.29704199	-0.183538382319313	0.193805465598561
VPS13B	6.29774882333333	4.96990755066667	-0.34161720351963	0.0147545840471426
VPS13C	33.0134323233333	21.0175644633333	-0.651457641701938	0.0223228200561696
VPS13D	7.376247175	5.731180905	-0.364054564982374	0.0346539975448592
VPS16	21.3987610033333	20.3896497866667	-0.0696902706479581	0.597563045260092
VPS18	24.3739168333333	23.38945397	-0.0594799253522109	0.512066738584118
VPS25	113.5344434	128.836586833333	0.182412306043996	0.00728493478658714
VPS26A	77.4218476533333	68.67088721	-0.173042134623206	0.0303547181937866
VPS26B	73.6703715666667	67.93561664	-0.116916383808808	0.0929757087643864
VPS28	203.793331533333	157.6872161	-0.370041141048336	0.000248385684127084
VPS29	68.48395352	74.6176704233333	0.123751329974713	0.105110896153769
VPS33A	22.3388043566667	17.02997725	-0.391475462543606	0.00145651525391677
VPS33B	14.4616563333333	13.08554683	-0.144258583371584	0.210890702123586
VPS35	141.6566366	159.1543734	0.168028607882823	0.0144043691664754
VPS36	27.1661509433333	27.02359516	-0.00759055027519038	0.895568107316229
VPS37A	17.4463558533333	19.68819164	0.174404884070884	0.0898377521625136
VPS37B	82.2441203366667	82.08779033	-0.00274489102549652	0.970269598070785
VPS37C	17.69478161	14.5297751066667	-0.284311583085514	0.00334698546897457
VPS39	70.67335068	55.4924477733333	-0.348874868239341	0.0156778758902752
VPS41	33.7358451133333	32.7811763833333	-0.0414146752667335	0.32344022537948
VPS45	25.3732164866667	26.3615169766667	0.0551269756699261	0.548344941940638
VPS4A	144.832822766667	146.0492434	0.012066293865853	0.810748614236003
VPS4B	89.2260876933333	72.6737662033333	-0.296030909620797	0.019049483501185
VPS51	204.184207966667	168.2476791	-0.279284685828406	0.0152493273685606
VPS52	4.64997096566667	3.893519755	-0.256146761832952	0.0209596205620836
VPS53	10.0912296166667	8.63047221266667	-0.225590574463943	0.0826351814982852
VPS54	34.11440518	29.68601303	-0.200597715972903	0.0148320223160542
VPS72	94.0082847633333	93.5032298333333	-0.0077717041163287	0.759980785948792
VPS8	29.00603604	21.90616908	-0.405015940636124	0.00744997387759381
VPS9D1	4.01216089	2.64110173866667	-0.603239582964861	0.0663079804809296
VPS9D1-AS1	7.59808501833333	6.400324326	-0.247490841862093	0.449775737526433
VRK1	40.1994385133333	61.4488391566667	0.612210405925063	0.00194041934448887
VRK2	21.8633752366667	21.7859067666667	-0.00512097746915921	0.944894947067835
VRK3	66.7883122166667	56.0071015033333	-0.253985889433894	0.00537659634316134
VSIG10	0.133815253	0.153303853	0.19615138515717	0.657900736035837
VTA1	40.9054393566667	42.65782489	0.060517708216561	0.315742109548892
VTI1A	15.3672206166667	14.9233104533333	-0.0422886508085579	0.288704071695999
VTI1B	29.0277469133333	29.66305181	0.0312344368936237	0.763507190930524
VWA5A	2.05398435733333	0.996697185333333	-1.04319803505885	0.00245170634330771
VWA7	1.37117005866667	1.17996659166667	-0.216661498514986	0.287014668917477
VWA8	9.07670864766667	8.477090814	-0.0986000066403784	0.0616198719366337
VWA9	51.45242273	46.6274017266667	-0.142060971681545	0.0240073575938282
VWCE	0.520955627666667	0.287931288333333	-0.855435927080128	0.0392696998474809
WAC	95.8254154133333	87.09262427	-0.137857802729698	0.0346825858827915
WAC-AS1	17.0766124366667	11.1964242466667	-0.608983750930902	0.025353863560449
WAPAL	56.5096896433333	56.0943288366667	-0.0106433447384429	0.846576887279602
WARS	33.3514030933333	38.45599375	0.205461017258178	0.0054027243055005
WARS2	12.06555388	10.8439819233333	-0.153999531923931	0.134846227192343
WAS	120.948177133333	103.710775233333	-0.221823232394229	0.016924628147582
WASF1	6.45418600733333	6.718074628	0.0578126655175329	0.780286471676774
WASF2	100.07554723	73.9995806	-0.435500505387816	0.016145659496147
WASF3	4.18175116466667	4.456422173	0.0917786940405949	0.20664509859847
WASH1	16.0514147933333	13.6382724533333	-0.235039552875523	0.0722939754479665
WASH2P	23.4260541566667	17.4914512766667	-0.421463974114076	0.0136764385891669
WASH3P	17.97501682	15.8406278766667	-0.182363599848316	0.234552912318929
WASH5P	4.643334043	3.917656508	-0.245170161960043	0.444646445444495
WASH7P	19.7872706766667	19.43925929	-0.0255993826340093	0.828367153407801
WASL	14.34754902	12.79162637	-0.165604598605801	0.0561498694289805
WBP1	8.72606284966667	5.970103816	-0.547574845612868	0.010848806965033
WBP11	89.0926489566667	121.762987966667	0.450697362115786	0.00194024432136173
WBP1L	66.47588123	49.3804009233333	-0.42889244725132	3.65595082528446e-05
WBP2	116.477159933333	103.940366463333	-0.164291033146239	0.0901130354035295
WBP4	13.6569719833333	14.4858335066667	0.0850050533573651	0.278875044744617
WBSCR16	44.0488200333333	41.2306621266667	-0.095385743405536	0.0430376681970164
WBSCR22	141.7013663	151.9432539	0.100678953390258	0.0188870181228117
WBSCR27	8.751626176	7.241143582	-0.273333557232718	0.403020744811328
WDFY1	27.8398124833333	22.3215415233333	-0.318712830886643	0.0204519080622922
WDFY2	2.87343887566667	3.29253368466667	0.196419840005618	0.137969837073758
WDHD1	8.42727541033333	14.2111711866667	0.753887276914214	0.00679277884512521
WDPCP	2.52392067366667	2.155913361	-0.22736736527831	0.100032447002527
WDR1	465.154483666667	439.963272666667	-0.080326837788411	0.120413879843383
WDR11	75.1901467366667	51.38991054	-0.549058476193389	0.00351403908443697
WDR12	60.53172655	66.32999256	0.131969862342748	0.0246064101639591
WDR13	54.2204934233333	41.3234051533333	-0.391879101378692	0.00780744082875989
WDR18	117.944020266667	129.361208633333	0.133302787074402	0.109968159255369
WDR19	21.4352142533333	11.9124473566667	-0.847512998916986	0.00595334281729481
WDR20	6.39651042633333	5.883845044	-0.120525814540388	0.168588338705703
WDR24	20.3555798033333	19.7124806733333	-0.0463149748762628	0.719501382481907
WDR25	2.68298144733333	2.475436732	-0.116154001565236	0.682949173192706
WDR26	97.5721545133333	58.6992735933333	-0.733126835094101	0.00694281605730265
WDR27	2.93765397266667	2.92543280666667	-0.00601438859116173	0.974118946867255
WDR3	40.3057366566667	43.78461153	0.119438721555165	0.0023708508254003
WDR31	3.400565254	3.09400390766667	-0.136299557291538	0.615255594248194
WDR33	26.9113651333333	26.8562012366667	-0.00296032398168996	0.888673669902249
WDR34	126.8481965	191.570919166667	0.594775566193787	0.00171072192088556
WDR35	3.71735584233333	2.574729547	-0.52985589853186	0.00555432789878056
WDR36	43.94356624	43.8025369433333	-0.00463752656212646	0.933139973824157
WDR37	22.9639592966667	18.5204016033333	-0.310256020687398	0.0335194423800754
WDR4	49.6741568233333	66.59288631	0.42287259253106	0.00367248889992357
WDR41	28.4812875333333	23.12538474	-0.300536998536824	0.0066432924555647
WDR43	92.0515813666667	109.0763923	0.244824477883086	0.0114793735638756
WDR44	21.9128000333333	14.5167085833333	-0.594059460857991	0.00915436409653389
WDR45	61.66792762	47.11854627	-0.38822533572683	0.00235624912051576
WDR45B	64.7506315533333	63.8028136233333	-0.021274217954775	0.188778191980701
WDR46	12.9258453866667	15.0491098766667	0.219419517176209	0.0279180209553269
WDR47	3.529419275	3.12049030366667	-0.177658095492585	0.414036504671813
WDR48	53.88866543	42.4098684933333	-0.345581849007408	0.0199038197850819
WDR5	65.1762870633333	79.8972674733333	0.293798995559128	0.00167899932662507
WDR52	3.84050763433333	3.866431242	0.00970553987117494	0.925652313157792
WDR53	52.1522350266667	60.0244291033333	0.202820694999239	0.0228815297895632
WDR54	32.3268949366667	35.5804574266667	0.138350117830474	0.142280876228311
WDR55	39.2494197566667	37.6594133	-0.0596608018688891	0.404535105154202
WDR59	11.4983895	7.432728119	-0.629468065089471	0.00170842424802877
WDR5B	9.37578744566667	4.581014308	-1.03327279455971	7.12305807292272e-06
WDR6	104.52333695	92.5454439933333	-0.175591215964959	0.131083597060053
WDR60	23.6154055966667	14.15639463	-0.738274429465631	0.000129159326738824
WDR61	78.4026630366667	82.90063119	0.0804804282049107	0.193445715171584
WDR62	11.9860396833333	23.52660493	0.972938088096577	0.00334283739544599
WDR64	1.42122817	0.837350126666667	-0.763235292033514	0.113675520072138
WDR7	11.0521784433333	11.61327597	0.0714442365618499	0.481148343929498
WDR70	34.24774412	35.7944500666667	0.0637269531311958	0.135658985523116
WDR72	0.0801291496666667	0.052327513	-0.61475747406558	0.157204592364404
WDR73	36.4986434466667	30.8415448966667	-0.24296781031537	0.00164973101190769
WDR74	107.6689274	118.220061866667	0.134872923787053	0.0491036762843112
WDR75	86.7247578266667	83.2832390466667	-0.0584177279475314	0.400499250751159
WDR76	40.44791343	71.7684113	0.827283704018747	3.64875864748376e-05
WDR77	42.9884425033333	40.0280219233333	-0.102938518177517	0.141063953639057
WDR81	18.7202993433333	12.3816349933333	-0.596401669413304	0.00648847699324668
WDR82	153.850484833333	135.2842575	-0.1855350217824	0.00906622690969843
WDR83	22.4516808233333	25.4218638733333	0.179246354369065	0.0522089644670335
WDR83OS	101.0569213	110.266713233333	0.125829209030979	0.0374912593201467
WDR88	0.968063414	0.531154590666667	-0.865969742394511	0.108853889513858
WDR89	11.8886022366667	11.69417315	-0.0237892470467168	0.745735370538781
WDR90	14.74538326	19.0890834266667	0.372484511351045	0.115470950271734
WDR91	9.43440485366667	6.323377295	-0.57723620889192	0.00189541129521814
WDR92	23.8607672366667	23.8284897866667	-0.00195291464219802	0.970464395374094
WDSUB1	14.5093591166667	13.5637201133333	-0.0972308766355263	0.201984920631653
WDTC1	42.77293446	32.8712696933333	-0.379871004103167	0.0328532993416271
WDYHV1	8.575167729	9.89415417433333	0.206411489813142	0.191753253191399
WEE1	41.52239548	57.08806942	0.459299597696734	0.00328288430977876
WEE2-AS1	0.315468935	0.227700233666667	-0.470362174508667	0.277735447906431
WFS1	26.1169178666667	28.35625982	0.11868260389521	0.195231459320519
WHAMM	14.1171463933333	9.73396140133333	-0.536349536172789	0.00333215989312526
WHSC1	29.37423405	44.7754602166667	0.608157027706368	0.0036991609905261
WHSC1L1	34.58292712	33.7004458266667	-0.0372923076400153	0.45957226378112
WIBG	57.71150208	51.2627360833333	-0.170948398392742	0.0346102666665783
WIPF1	223.823189666667	200.656949933333	-0.157628391456416	0.133776474045481
WIPF2	20.7486218733333	18.6907076166667	-0.150694326107093	0.00427661518745073
WIPI1	52.5828670266667	41.2862893033333	-0.34893004663217	0.00686682317945325
WIPI2	65.3235840966667	48.4296231333333	-0.43171417283811	7.78191347222089e-05
WIZ	23.3143592666667	23.39648182	0.00507282334259408	0.953372401895281
WNK1	32.94870281	34.9497690933333	0.0850612565461975	0.375528087660302
WNK4	0.251742080666667	0.173028718333333	-0.540934886325046	0.589523818776134
WNT10A	136.473779166667	95.3125697133333	-0.517885398661611	0.00130942086571995
WNT10B	0.654405059	0.478139063	-0.452753625560663	0.50143077128861
WNT16	0.151594911666667	0.161533599333333	0.0916129499937805	0.908235803961737
WNT3	0.554662226	0.204707394666667	-1.43804625944186	0.0548987679807089
WNT5A	2.22553151333333	2.457329012	0.142941103828312	0.343064738954051
WNT5B	121.132682433333	118.488412433333	-0.031842188873657	0.672264618987729
WNT6	0.643289539	0.537991000666667	-0.257886188095733	0.513565238813558
WNT8B	0.41390226	0.428065542333333	0.0485415826511852	0.917952929334416
WRAP53	15.1790383666667	20.2497451033333	0.415823352977272	0.0256824882677671
WRAP73	40.71340982	48.9999586666667	0.267276477463636	0.0172596179028235
WRB	52.57328502	47.94378277	-0.132986141646779	0.0177890209405261
WRN	14.17441689	14.8661231366667	0.0687390765658498	0.481488338677681
WRNIP1	48.63725854	44.54065417	-0.126939165757478	0.0361410265080665
WSB1	30.9042011833333	27.6907082466667	-0.15840102045507	0.0370545107586211
WSB2	14.36989421	11.6321788033333	-0.304928089989832	0.00610860738102811
WSCD1	61.0809408566667	62.1808253833333	0.0257474822515567	0.643780400312074
WTAP	48.9277470533333	48.0554038966667	-0.0259541802107063	0.725122500957412
WTIP	0.774283024	0.700373415333333	-0.144736688486681	0.64815931985031
WWC1	27.1537059933333	26.34873936	-0.0434151748231344	0.639965668740825
WWC3	41.07664586	29.1591926333333	-0.494367607737717	0.0191827800373266
WWP1	25.5292696733333	24.3613884833333	-0.0675559041986399	0.495316773029252
WWP2	30.1422377433333	27.7418455366667	-0.119722759124566	0.221474877039984
WWTR1	3.04894247633333	3.03944056933333	-0.00450312180910361	0.980036033568329
XAB2	81.3714078566667	83.8821671366667	0.0438421827789665	0.519397063166164
XBP1	1223.57984433333	1331.22531966667	0.121646531534963	0.0027625719331357
XIAP	23.8286948566667	18.58995081	-0.358176981702355	0.0269012264425459
XIST	34.2822715866667	27.3393761133333	-0.32648238650766	0.120970084721928
XKR6	5.53866651466667	3.78996149766667	-0.547355483780591	0.00578971298805513
XKR8	11.8790921266667	10.88943517	-0.125495456650891	0.108986723320425
XPA	33.8682778033333	35.2646160066667	0.0582867025385121	0.510087913512369
XPC	47.26257939	36.6470752133333	-0.367000305494204	0.00363675819713736
XPNPEP1	41.5104713366667	48.0638323266667	0.211476371727695	0.000894654034707842
XPNPEP3	8.64978066466667	6.84003358266667	-0.338660141959664	0.0367708000584056
XPO1	141.3602885	193.964996833333	0.456419435965267	0.0059635226450146
XPO4	14.81780478	17.4130401033333	0.232836369964897	0.102218238722166
XPO5	42.77730635	49.0796442333333	0.198279151181996	0.0182886140754214
XPO6	95.08229008	94.3039551733333	-0.0118583715578908	0.843961080419268
XPO7	69.2192265366667	76.91104218	0.152017921182621	0.0282453051635199
XPOT	141.906768233333	158.7543551	0.16185276952802	0.0193099076267176
XPR1	23.2656790066667	22.41894276	-0.0534850479771774	0.39281240887809
XRCC1	44.53947854	55.0752607466667	0.306319752777437	4.29561250522819e-05
XRCC2	28.6125201533333	59.9069601	1.06607705374673	0.00167613102094637
XRCC3	12.67380322	20.86069409	0.718937640112161	0.00337467257615684
XRCC4	18.06206414	22.7748113233333	0.334476328135984	0.070199064713835
XRCC5	324.735108466667	459.755680266667	0.50160403036536	0.0078058150090084
XRCC6	505.564092233333	602.6527445	0.253432944403711	0.000521756999799517
XRCC6BP1	28.6319320266667	26.8072491666667	-0.0950018394936363	0.196561620829097
XRN1	31.3887664233333	25.6255060433333	-0.292667837478849	0.0509116513488947
XRN2	90.9826270233333	93.3413240633333	0.036924840869486	0.075891855166382
XRRA1	6.32690354333333	8.35175208066667	0.400579285115017	0.0263691544365955
XXYLT1	21.0179521033333	20.1460253033333	-0.0611268750291081	0.122395963881286
XYLB	6.875544564	7.798305186	0.181686631709687	0.282801408140217
XYLT1	11.4850749966667	13.2516233433333	0.206408825328764	0.197986763736675
XYLT2	16.6568331266667	17.5618451166667	0.0763302930714257	0.248766872475286
YAE1D1	5.56014871166667	5.27544372266667	-0.0758310243713327	0.482192231134964
YAF2	6.73353235433333	6.994588944	0.0548757469133093	0.534248868245529
YARS	115.284654133333	139.220003833333	0.272166035241754	0.0133605306070208
YARS2	33.7461533	38.57593434	0.19297804069302	0.0328339915017163
YBEY	25.9479701133333	19.85966765	-0.385780202566597	0.00423651527894473
YBX1	1897.35066933333	2151.94427633333	0.181654377376578	0.00547339457490082
YBX3	206.0704467	169.6149214	-0.28087452509531	0.00349395233764416
YDJC	85.7906186466667	97.0857140533333	0.178439126760258	0.0512799807476629
YEATS2	65.2743160333333	61.1335042233333	-0.0945521696107393	0.277308418450541
YEATS4	70.73055402	97.4898142733333	0.462917932369041	0.00352601584788745
YES1	4.490961782	4.221183354	-0.0893769483878234	0.555624538978749
YIF1A	84.16236216	88.51795151	0.0727948676619826	0.287837787491604
YIF1B	32.3350846666667	38.9598049433333	0.268886066457671	0.00991525753719819
YIPF1	60.95489346	38.2334131633333	-0.672908047261144	0.00263740593851098
YIPF2	49.44360199	46.75429513	-0.0806849423843735	0.262519658989714
YIPF3	132.9657161	100.808091866667	-0.399442860337711	0.00385723504060568
YIPF4	66.99025607	55.2424471766667	-0.278174035851229	0.00411814211599718
YIPF5	58.85860605	55.3043063066667	-0.0898615540516279	0.0815611834321023
YIPF6	12.5598248433333	12.6583583566667	0.0112739711124381	0.854862415733007
YKT6	114.458709733333	120.5803222	0.0751672405644883	0.10809499560743
YLPM1	16.9181343566667	16.4947234066667	-0.0365658982318247	0.680644267819094
YME1L1	143.652793666667	145.676909466667	0.0201861712557641	0.61282776777812
YOD1	22.6654884133333	25.6150865633333	0.176496517369552	0.0515289233571023
YPEL1	4.03250411	2.59283847433333	-0.637143670166553	0.00939994167012088
YPEL2	11.80281083	4.287296399	-1.46099041183203	0.000633307501559822
YPEL3	307.878270233333	142.8605887	-1.10775207536679	7.4854848775988e-06
YPEL5	66.5595620666667	33.5186732566667	-0.989680896094418	0.00123434887229098
YRDC	28.40820709	34.8384265333333	0.294371684076048	0.00257895678050939
YTHDC1	26.2003288	23.3275918466667	-0.167547534167978	0.0559751240650241
YTHDC2	33.1024456833333	28.60038967	-0.210903007195664	0.0559281122674007
YTHDF1	63.24103162	62.0744870566667	-0.0268604669119126	0.563859758883301
YTHDF2	106.4231985	107.377302766667	0.0128764022851239	0.646453062536837
YTHDF3	44.7290461066667	40.44800891	-0.14514330527286	0.15561531911237
YTHDF3-AS1	2.777398141	2.36557424833333	-0.231543559360066	0.46467680253026
YWHAB	260.5065025	261.2973342	0.00437302206339028	0.910830047999497
YWHAE	843.8219834	941.873804466667	0.158595102085036	0.000781889925791967
YWHAEP7	6.29841194766667	3.58525107066667	-0.812913967434474	0.000204238745744642
YWHAG	212.5993468	235.992632166667	0.150604654201351	0.0136978666972002
YWHAH	159.1285204	241.687650833333	0.602951328451135	0.0019240743654997
YWHAQ	346.464833866667	459.0948774	0.406083408044194	0.00046738164984943
YWHAZ	311.7161446	289.430422766667	-0.107016302694509	0.0267653857696457
YY1	58.9016398866667	58.9301794433333	0.000698858388361161	0.985998153028306
YY1AP1	72.78985135	68.5199535033333	-0.0872131457459912	0.108676350831898
YY2	4.876966911	5.56206612833333	0.189636713146729	0.0386469394435528
ZADH2	23.77694211	22.9705911233333	-0.0497752024070929	0.335724402905882
ZAP70	0.534663144333333	0.341668452666667	-0.646033186287882	0.345158128064247
ZBED3	1.99561578	1.70182999166667	-0.229747059587533	0.332552565355054
ZBED3-AS1	0.568919384333333	0.191096845	-1.5739202779756	0.167073230416651
ZBED4	22.54044638	25.82873029	0.196460637786252	0.092512791120585
ZBED5	81.4545223966667	64.7615482233333	-0.330857324267121	0.0123644605760296
ZBED5-AS1	14.23367526	7.77349689166667	-0.872672583325372	0.0145861828802697
ZBED6	43.8541468933333	26.1849382766667	-0.743976067791014	0.0406877356235531
ZBED6CL	19.4946384733333	13.3924112133333	-0.541661668746104	0.0032924662394352
ZBED8	4.00590372966667	4.92052480033333	0.296684444370358	0.0875749573670254
ZBTB1	31.4754131033333	24.5955327633333	-0.355829007327973	0.00627702891431758
ZBTB10	2.21833271833333	1.605423384	-0.466521948820438	0.0283274862552377
ZBTB11	24.71124498	22.6368456566667	-0.126494758013133	0.156375286860134
ZBTB11-AS1	5.457208304	3.51603399366667	-0.634214094263816	0.00231294485888996
ZBTB12	0.970749989666667	1.11124643333333	0.195007096685994	0.0355078800417514
ZBTB14	12.8457128933333	12.42047978	-0.0485660538666042	0.434373972294824
ZBTB17	20.7770383533333	20.1432507866667	-0.0446934918713777	0.617008167996989
ZBTB18	19.07988169	10.3635557633333	-0.880533145111335	5.81826413137306e-05
ZBTB2	18.16120029	18.20919156	0.00380731710033324	0.953389824532847
ZBTB21	24.39828509	26.7195494066667	0.131115931680523	0.0903807478770024
ZBTB22	2.590401014	1.59195922966667	-0.702372066787899	0.00144436014646624
ZBTB24	18.1361637166667	18.3640525066667	0.0180151425567419	0.76195850442559
ZBTB25	12.9116980766667	7.96375952233333	-0.697157186080559	0.0204472666994447
ZBTB26	12.2432616866667	11.4263875666667	-0.0996185828182944	0.139163607358769
ZBTB3	6.57342839233333	4.63619989233333	-0.503703238705627	0.0281327649588052
ZBTB32	0.135500555666667	0.121579050666667	-0.156404109003935	0.849406754771033
ZBTB33	44.46348835	29.8574588933333	-0.574529752472898	0.00472304712983369
ZBTB34	7.64383479933333	6.95022684733333	-0.137236532233615	0.206033013489188
ZBTB37	4.59251887233333	3.109812405	-0.562458095449311	0.0165256967063724
ZBTB38	406.2267098	402.7830852	-0.0122820024407608	0.846091214701119
ZBTB39	8.569281703	9.88190951166667	0.205615565760246	0.157045355975614
ZBTB4	8.58476111466667	5.78856998233333	-0.568571002863489	0.00908460765638877
ZBTB40	18.9133822733333	15.15608309	-0.319510428743728	0.0319988995122805
ZBTB41	7.20650265166667	5.928084155	-0.281733354606518	0.127715703291754
ZBTB42	2.53932989233333	2.484277376	-0.0316215690238976	0.849072036024505
ZBTB43	16.3148632666667	14.2194326666667	-0.198322991580479	0.0169966286200118
ZBTB44	42.6168183866667	33.7555441766667	-0.336298413931831	0.0247227206867048
ZBTB45	10.3562058726667	10.082316551	-0.0386683942329075	0.694848331939292
ZBTB46	1.36246485	0.818835512333333	-0.734573433001508	0.0293833490688183
ZBTB47	0.265325489333333	0.353151701	0.412524766150349	0.371382777051797
ZBTB48	17.9782097266667	12.2623042966667	-0.552019252601814	0.00427340801424989
ZBTB49	4.79391829166667	4.74330268066667	-0.015313386738638	0.828690839907753
ZBTB5	15.5952978633333	15.5693497333333	-0.00240241748319751	0.982626787655829
ZBTB6	20.2336546566667	17.80431576	-0.184529934495046	0.123715062263132
ZBTB7A	43.1692883166667	36.8854226866667	-0.226954540668635	0.0653653669347062
ZBTB7B	69.79748033	54.38516038	-0.359961907332247	0.0217594888687885
ZBTB8A	5.09051271766667	5.19404423766667	0.0290473292889337	0.561944166342764
ZBTB8OS	137.6201369	142.368179433333	0.0489351430415721	0.177470937354446
ZBTB9	6.91235930833333	7.48995319066667	0.115778490869813	0.251064138705346
ZC2HC1A	11.1508432033333	9.05855688866667	-0.299799668722631	0.0833755285184811
ZC2HC1C	1.12843425733333	1.57435740666667	0.480440725579966	0.0267141129203041
ZC3H10	7.73648712166667	7.05896637566667	-0.132221686566229	0.218021285622989
ZC3H11A	140.779102533333	125.0234302	-0.171234703382765	0.0248573845459341
ZC3H12A	36.2938644133333	22.7444709633333	-0.674209798993125	0.00114069935780905
ZC3H12B	2.19792824566667	1.675443354	-0.391601377845008	0.104845529660736
ZC3H12C	4.856019837	4.30406603433333	-0.17407410271719	0.166062561205575
ZC3H13	15.81930361	14.8382298433333	-0.0923670985622725	0.357418995912048
ZC3H14	16.4524576833333	17.8929172966667	0.121085515246252	0.123119229109639
ZC3H15	157.2229811	174.099799366667	0.147102430358808	0.0151978075815628
ZC3H18	32.04334469	34.9635310133333	0.125826147509789	0.103054177181128
ZC3H3	20.7731137333333	21.58375231	0.0552282159543843	0.514652505111481
ZC3H4	18.7926388033333	15.3302258566667	-0.293788707644589	0.0724592431753752
ZC3H6	3.50238898366667	1.93474243733333	-0.856197801503282	0.00773761193919129
ZC3H7A	42.22066399	37.0489289766667	-0.188517430433365	0.0649289461362069
ZC3H7B	56.0217822433333	57.7450159833333	0.0437085506093596	0.562586278977272
ZC3H8	26.9323803866667	25.2334103033333	-0.0940065461945535	0.245542520372439
ZC3HAV1	38.6291179866667	35.2798417966667	-0.13084464557178	0.11933073929897
ZC3HAV1L	0.560921382333333	0.429750638	-0.384298798125425	0.416842988809254
ZC3HC1	30.0661533933333	30.9371433666667	0.0411996852064254	0.471403251625872
ZC4H2	15.2959936133333	10.4238232226667	-0.553269303450308	0.00192323343014503
ZCCHC10	31.3607261966667	34.90607335	0.154519107293045	0.212495640541492
ZCCHC11	31.4223986433333	27.7284787333333	-0.18042484561353	0.128748212938611
ZCCHC14	3.00742758666667	3.07736461633333	0.0331653887042704	0.691829036247758
ZCCHC17	35.7387654666667	44.3506199833333	0.311464472441352	0.0138669508065303
ZCCHC18	3.514080112	3.50908108633333	-0.00205379616184203	0.984558408251229
ZCCHC24	2.22968405133333	1.60503713	-0.474232620958737	0.0378384675452944
ZCCHC3	31.73119969	27.5277219233333	-0.205016843960374	0.0332142662026764
ZCCHC4	10.3992949566667	11.8110141566667	0.183647126581741	0.00458063018979353
ZCCHC6	31.84886492	35.34203313	0.150143080195999	0.0424443639193987
ZCCHC7	17.4361577033333	14.9240243833333	-0.224445535095648	0.13772281503087
ZCCHC8	12.0785845533333	12.7226072166667	0.0749429490951555	0.236312095679748
ZCCHC9	35.7825300266667	35.2008745166667	-0.023644126616257	0.579856230386963
ZCRB1	59.9717304333333	68.3152100833333	0.187924222888173	0.0731325361683483
ZCWPW1	1.391103884	1.18959198333333	-0.225763330389555	0.166318357691092
ZDBF2	30.87059885	20.8053069566667	-0.569281895929557	0.0145754381695541
ZDHHC11	4.022939389	2.644784766	-0.605099682161788	0.12788304661889
ZDHHC12	77.6011055966667	106.37256491	0.45497699398631	0.0247893781853764
ZDHHC13	26.8992636566667	35.3275951733333	0.393228864330955	0.00167355232187362
ZDHHC14	21.2748762366667	13.81403249	-0.623016217356469	0.00602386550428653
ZDHHC16	57.0591224266667	60.9941379266667	0.0962130353119904	0.143691674278417
ZDHHC17	22.8159162366667	19.8415790733333	-0.20151374456844	0.0304272045078616
ZDHHC18	54.9091749333333	55.29171754	0.0100161536984982	0.79876381849922
ZDHHC2	63.6826349133333	53.6184105966667	-0.248171575288464	0.00929878501181372
ZDHHC20	22.5570951866667	24.1968430666667	0.101237537924286	0.262796160376363
ZDHHC21	10.407307939	9.44527259433333	-0.139932595518989	0.144701457906672
ZDHHC23	31.5749300066667	38.1665383766667	0.273528807194858	0.00494642705692984
ZDHHC24	16.6901629233333	15.20860843	-0.13410988365513	0.169415013139002
ZDHHC3	12.5449458	11.7067980433333	-0.0997597031132025	0.224529422217281
ZDHHC4	53.9811196033333	49.7280256333333	-0.118395747018022	0.0393383641248813
ZDHHC5	74.82878193	76.12976831	0.0248673965933538	0.489276492159318
ZDHHC6	66.5523610733333	69.9339482166667	0.0715031073748842	0.278975482396148
ZDHHC7	20.1782776433333	19.6088992166667	-0.0412944862825234	0.607419700226408
ZDHHC8	13.34047093	10.9293734896667	-0.287598892787505	0.0983940592478118
