siIRF4 KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
SHOX2	1.303565388	0.793077070666667	-0.716929973621325	0.128057005219463
SHPK	9.56801691133333	20.0293400133333	1.06582303910409	0.00221567158498311
SHPRH	14.3591023166667	4.49024375133333	-1.67709989107555	5.51425096442341e-05
SHQ1	28.8542410233333	20.26457731	-0.509823299971798	0.00394071923161102
SHROOM1	6.27692062833333	9.858245145	0.651273890799104	0.00263216592701214
SHROOM3	0.159770051	27.81710233	7.44383133440153	0.000664137309358658
SIAE	15.8230328966667	11.09047438	-0.512705080280101	0.0230502230296945
SIAH1	5.66082753466667	8.078440438	0.513063833644686	0.0295439422745504
SIAH2	39.85686217	102.488724813333	1.36256516189276	0.00306694045591284
SIDT1	6.447180923	5.65996154033333	-0.187876219537911	0.0826087906511615
SIDT2	19.57320397	12.47188136	-0.65020082298812	0.0153434649662731
SIGIRR	109.619375466667	3.935382116	-4.79985528544391	0.00199916247848904
SIGMAR1	354.236191166667	262.244234966667	-0.433800557373793	0.00292470278378047
SIK1	13.1414160233333	25.1207929633333	0.934761266729673	0.00371142467683811
SIK2	22.15030193	9.07126827533333	-1.28795018768855	1.17549874604327e-05
SIK3	19.8873439833333	19.3973685933333	-0.0359896599467234	0.496378947266696
SIKE1	31.3996446133333	15.7751936466667	-0.993090515572711	0.00145785791392751
SIL1	14.9744594066667	47.28947922	1.65901533287899	3.62744238379332e-05
SIMC1	13.4762044866667	16.45052029	0.287718988564034	0.100287433585847
SIN3A	56.5714082166667	36.4116860233333	-0.635671538504692	4.94123257366086e-05
SIN3B	24.7573142933333	19.4413614433333	-0.34872556574482	0.00212560250706618
SIPA1	68.63452265	19.6240216633333	-1.8063136921161	6.94463245752007e-06
SIPA1L1	11.68781498	8.91927410466667	-0.390007039073265	0.022303712181149
SIPA1L3	10.0329805563333	6.48710537366667	-0.629103480876902	0.00829382497431395
SIRPA	0.613462483	16.9685930133333	4.78974801859317	9.1490115325104e-05
SIRT1	17.0183044566667	27.58792579	0.696949683467137	0.00157686914792245
SIRT2	43.8995589066667	30.8205591133333	-0.510313410036638	0.00529116801734375
SIRT3	25.8809433233333	7.41955085366667	-1.80248644214318	1.00343065464571e-06
SIRT4	12.64527974	0.814172124	-3.95712131589002	3.32146633646736e-06
SIRT5	4.53027407366667	5.60248598033333	0.3064688000974	0.037452326629719
SIRT6	51.0469165866667	43.6892147266667	-0.22454664497669	0.029816443051207
SIRT7	20.2775654766667	37.1122624	0.872011498968824	0.000734359819854936
SIVA1	226.3609037	101.67134142	-1.15471172496205	3.3282498905286e-05
SIX1	21.2251284	2.67556393333333	-2.98785837323511	0.000113952537069446
SIX5	11.6689161066667	0.770988570333333	-3.91981727630063	0.00231049850522419
SKA1	42.27267353	67.4321962466667	0.673712228258264	0.00123783796260026
SKA2	45.9882705533333	82.3681399266667	0.840820465138689	5.61299693714775e-05
SKA3	21.8969766966667	29.38103752	0.42415365058764	0.0120082751461363
SKAP2	15.5188684966667	29.9344233966667	0.947782108644386	0.00105667335372848
SKI	21.2469031533333	7.552105022	-1.49230184373321	0.00250489329404513
SKIDA1	0.976541457	0.234872673	-2.05580242375439	0.0410050088469957
SKIL	4.62718065466667	17.9735495733333	1.95767002208277	0.00108144612293753
SKIV2L	8.14534992266667	5.486210531	-0.570166691925508	0.00360619448062672
SKIV2L2	51.4207625033333	95.3059009866667	0.890214539578238	0.00108465089072942
SKOR1	1.93539091066667	0.226170121	-3.09714473693039	0.0100016320476809
SKP1	90.7970914133333	170.719953366667	0.910913698999885	0.0015340740645305
SKP2	58.8015930866667	51.3116421366667	-0.196569044793208	0.0615778886763807
SLA2	55.1380970466667	0.205131103666667	-8.0703594052727	0.000477757941373756
SLAIN1	20.9756319333333	56.7550895333333	1.43603549698253	0.00374381076154877
SLAIN2	9.464240759	32.1114794933333	1.76253045713456	0.000410058427954355
SLAMF7	2.56615836133333	547.0545429	7.73593066681237	0.000679774096935986
SLBP	172.8877069	296.211199733333	0.77679089943137	0.000440938749601367
SLC10A3	50.2596360133333	33.3169114966667	-0.593145555114228	0.000441649541486128
SLC10A5	0.416323319333333	0.614665709	0.562097632396804	0.169118932779487
SLC10A7	3.28937845533333	13.00576377	1.98326421444551	0.00412636875072339
SLC11A2	19.37403135	13.4554428566667	-0.525934306345499	0.00198403500637498
SLC12A2	16.5342375566667	11.5701989433333	-0.51504284904108	0.00946169768322757
SLC12A4	10.2243430743333	11.9447860933333	0.224372866962564	0.00906446805280189
SLC12A5	0.952704015	0.0580925903333333	-4.03560200309347	0.0136770827979302
SLC12A6	17.75323128	26.79671704	0.593974627258963	0.00705216483899114
SLC12A7	37.0998106966667	41.1568437066667	0.149720521614954	0.19053137506989
SLC12A9	42.8206720733333	17.5147956333333	-1.28973328455659	6.24484643949555e-05
SLC13A4	0.505147312	0.207065586	-1.2866163709787	0.32784597304695
SLC14A2	0.337195306	0.908715585666667	1.43024437011057	0.0820161647586122
SLC15A2	0.447835083	2.43821936433333	2.44478847256135	2.17785321855202e-05
SLC15A3	3.201508524	0.897041511666667	-1.8355051968996	0.00998626082922557
SLC15A4	19.84507147	16.76939442	-0.242950167138645	0.0276581058989828
SLC16A1	125.680418333333	84.4612870633333	-0.573397750904838	5.46995951021369e-05
SLC16A1-AS1	10.82887245	4.68507353933333	-1.20873943252941	0.00262140361830762
SLC16A10	15.6236309166667	12.7812062033333	-0.28970577891524	0.013448015201579
SLC16A13	19.41057121	6.971688276	-1.47726260496494	4.15273152751564e-05
SLC16A14	9.23182233	7.25993967333333	-0.346657898868106	0.00740071890822797
SLC16A3	18.3391528433333	23.07785211	0.331581959672214	0.00553128356384606
SLC16A4	1.79363864033333	0.488845424	-1.87543901040356	0.0043681267188265
SLC16A6	2.80261526733333	4.477747563	0.675999487148266	0.00130679866881086
SLC16A7	0.397973953333333	2.59044498933333	2.70245402963225	0.00264911218815419
SLC16A8	0.440034940333333	0.184494165	-1.25404289452868	0.0313266424869259
SLC16A9	12.2804627333333	15.4759950833333	0.333667252427652	0.0307180203639382
SLC17A5	13.8632343133333	18.1865767833333	0.391610133783358	0.014481748274589
SLC17A9	81.6173481066667	8.66531706233333	-3.23555139221431	1.10283625700301e-06
SLC18A2	4.65841299933333	4.446666251	-0.0671144239132911	0.660901425988854
SLC18B1	24.2981784733333	8.26333367266667	-1.55605233548883	3.62850685580157e-06
SLC19A1	77.2711987166667	115.8906434	0.584761409031799	0.00251582862364203
SLC19A2	23.1759514533333	13.1115582533333	-0.821789413748065	0.00104322194958861
SLC1A4	48.6030708266667	325.2661518	2.74250132508105	0.00037190508954717
SLC1A5	299.963059466667	254.6176014	-0.236452688957681	0.0444487330038983
SLC20A1	50.09051234	77.0690800133333	0.621614801401232	4.04297025534975e-06
SLC20A2	9.31589464833333	5.29377133566667	-0.815398445479941	0.00203424017207904
SLC22A18	16.4061206066667	4.625580312	-1.82652786086225	0.00837684725205307
SLC22A18AS	0.894565091666667	0.290944733	-1.62044133252335	0.122868759531891
SLC22A23	1.348779788	2.74562980666667	1.02548229779269	0.0194758361579651
SLC22A5	4.03875150633333	9.97152182933333	1.30390431845141	0.00020744804324075
SLC23A1	1.886268351	1.721805532	-0.131612728558844	0.664375393932351
SLC23A2	15.4762687266667	10.404593942	-0.572837022361698	0.00180371460048153
SLC23A3	0.586546976333333	1.89845703766667	1.69450878803412	0.0404845001101104
SLC24A1	2.28264520566667	2.431575308	0.0911846366526567	0.456228470058861
SLC25A1	68.9059480866667	111.085349266667	0.688968126818763	0.000356696363119056
SLC25A10	71.0666722033333	103.437710296667	0.541517195257157	0.0113755011763044
SLC25A11	93.4875702766667	85.4143818533333	-0.130295555374756	0.19553490141328
SLC25A12	19.2125475133333	22.58410901	0.233259169824691	0.00308592449989275
SLC25A13	44.72642305	14.19046473	-1.65620554724368	1.92221381383558e-07
SLC25A14	12.67749326	20.94233968	0.72415312189281	0.0126653598970764
SLC25A15	12.70452698	17.9012364533333	0.494716577685097	0.00137226200610643
SLC25A16	9.315419407	20.37686935	1.12923978653326	0.00254448253618559
SLC25A17	34.25406603	45.7796123333333	0.418429996862042	0.00160495387253952
SLC25A18	0.137042853666667	0.448605739	1.71082097856567	0.0168884703802429
SLC25A19	24.5429464133333	47.0036077833333	0.937463038900615	0.000446458123767209
SLC25A20	39.14211508	93.3658052066667	1.25417255088153	0.00048934465403448
SLC25A22	39.3909630466667	24.2829873866667	-0.697918770577831	0.00116083673142311
SLC25A23	87.4673194633333	24.7388105666667	-1.82196794374804	4.11287878346259e-05
SLC25A24	20.7401831566667	19.19159222	-0.111954225747605	0.0522542621168069
SLC25A25	14.2367245533333	27.0779880533333	0.927503284591313	0.000581360695181365
SLC25A26	20.4063347566667	10.95643189	-0.897239037168054	0.000337103266452305
SLC25A28	33.3641424466667	50.5656037266667	0.599857930202224	0.00150510803060397
SLC25A29	32.3634950566667	0.278059289	-6.86283107466559	0.000128001056915649
SLC25A3	640.655343933333	443.448430966667	-0.530782090858792	0.00157869767036594
SLC25A30	2.43184657566667	4.663140967	0.939249830548165	0.0305619388131905
SLC25A32	75.9169939433333	29.5516634833333	-1.36118352465848	0.00223423788981883
SLC25A33	54.21910828	21.1961693866667	-1.35499782427633	0.000298842243603474
SLC25A34	0.816001125333333	0.264723454	-1.62408512123201	0.194379349699829
SLC25A35	3.35481569833333	0.825888200333333	-2.02221510827997	0.0153269567680596
SLC25A36	75.9281383733333	46.0168345033333	-0.722472892188851	0.00524640934023365
SLC25A37	65.6997498733333	26.7018731266667	-1.29894692805458	0.00242033650485328
SLC25A38	79.3720630266667	63.1469915766667	-0.329917300922094	0.0117653175995375
SLC25A39	423.851379033333	357.932315733333	-0.243871678410219	0.00916158062582634
SLC25A4	15.7222135566667	63.0415390566667	2.00349840494032	4.2962536311247e-05
SLC25A40	95.34627714	39.3628235866667	-1.27634289638056	0.00316364937754192
SLC25A42	19.6843846633333	45.03713396	1.19406340682406	0.000137537130780654
SLC25A43	22.2677331133333	4.70516318633333	-2.24263803215405	0.000182923572274685
SLC25A44	21.5194704666667	39.5581548066667	0.878332555354671	0.000232390516717071
SLC25A45	23.5299859866667	14.7277072733333	-0.675967604161797	0.00131981129565295
SLC25A46	34.87341809	123.751084033333	1.82724148220059	0.000267355646580299
SLC25A5	692.5500438	1025.71636466667	0.566641616627186	2.7134816956285e-05
SLC25A5-AS1	1.67808154833333	1.40610482833333	-0.255108672294962	0.354055901746804
SLC25A51	11.3354391433333	19.6812771566667	0.795983559785964	0.000775592322731213
SLC25A53	8.22909196233333	12.82115262	0.639720815270527	0.00453200232430752
SLC25A6	1.820411003	1.07124833533333	-0.764971248976241	0.0411237414973847
SLC26A10	11.8008685766667	11.9623392266667	0.0196064852286331	0.856383479469308
SLC26A11	0.122925373	6.318034745	5.68362123303644	0.0036565957418354
SLC26A2	10.95997893	8.881565015	-0.303359204317061	0.0298353321372856
SLC26A6	22.76133861	11.8806642	-0.937969912376342	0.00829541269384531
SLC27A1	6.255503657	0.280933059	-4.47682773678959	0.00132529068914111
SLC27A2	16.1682057833333	31.6846383766667	0.970623960777897	0.000426745333318528
SLC27A3	31.9245047066667	4.41002932866667	-2.85580408188771	0.000278846466482896
SLC27A4	38.97704393	33.2969083966667	-0.227236448952079	0.0477236141948128
SLC27A5	17.8968142866667	0.171308695	-6.7069606147398	0.00313081615464121
SLC29A1	378.2011194	174.4560601	-1.11628991991958	2.61106011691349e-05
SLC29A2	76.63991368	0.422650344	-7.50248750179074	0.000402346436615018
SLC29A3	6.30443113633333	3.78055531466667	-0.737768035406684	0.002374443250575
SLC2A1	40.78786127	23.2240985833333	-0.812517259598608	0.000229780757032636
SLC2A11	29.9791358433333	13.05712887	-1.19912110003856	0.0174653770430658
SLC2A12	2.519897393	1.120943742	-1.16865111633929	0.0287605708152937
SLC2A13	1.506399525	3.73715779933333	1.31083703181883	0.00113889193301114
SLC2A3	0.235912628666667	10.7017407256667	5.50344902191528	0.0027381841530301
SLC2A4RG	175.1775081	49.2348869433333	-1.83106470169899	3.34509646097022e-07
SLC2A6	71.0323356533333	2.780526931	-4.67504570849795	0.0039126621636844
SLC2A8	15.8645735066667	17.1992505966667	0.11653696813084	0.00784165765807803
SLC30A1	21.7978214566667	111.8188572	2.35890764585961	0.00213478304607445
SLC30A4	8.72147227766667	1.96966124533333	-2.14662417059687	0.0097404815070986
SLC30A5	21.2172885733333	48.0880074733333	1.1804368480641	2.85010756639844e-05
SLC30A6	19.67899888	27.4263961	0.47890823171716	0.00146331140421561
SLC30A7	5.24624971333333	9.03701307866667	0.784559531341443	0.00094571742044178
SLC30A8	16.2573475966667	0.0410205323333333	-8.63052996992251	0.000437499064372342
SLC30A9	39.9322506533333	55.3209773566667	0.470272257686922	0.0034471174838298
SLC31A1	26.2680826333333	22.6839494033333	-0.211639055266135	0.0242696278397059
SLC31A2	9.13585678433333	6.54439552966667	-0.481280090473524	0.0553886996824371
SLC33A1	27.34708496	79.30178378	1.53596625932838	1.04506884094353e-05
SLC35A1	64.4444557533333	62.2031317733333	-0.0510690285534885	0.422058021257996
SLC35A2	28.3321785166667	15.3308602866667	-0.886002881955428	0.00203854873733035
SLC35A3	14.9550187066667	11.8384915133333	-0.337144453773133	0.0046845010761637
SLC35A4	85.3327596666667	106.400765033333	0.318336913285495	0.00208530859618375
SLC35A5	13.7668597266667	28.2428142766667	1.03668434146876	5.84954639530648e-05
SLC35B1	126.787751833333	86.7306410733333	-0.547801704089762	0.000119773163245097
SLC35B2	95.3271713033333	104.855155566667	0.137438406020458	0.0683769052380016
SLC35B3	18.0483380133333	26.31812912	0.544190943463348	0.00360186570901529
SLC35B4	37.6638871266667	20.06247278	-0.908682467100334	0.00102095980469063
SLC35C1	17.0622892233333	29.6335168666667	0.796418629597239	0.00180791262072383
SLC35C2	38.4025440566667	70.8957523166667	0.884497303250742	0.000236579787315542
SLC35D1	8.38317038	35.7705665533333	2.09320511243064	1.01260124502526e-05
SLC35E1	28.05000862	53.7876133566667	0.939272761450776	0.00199186429285783
SLC35E2	6.324638438	6.01229073533333	-0.0730682321958961	0.35519665707262
SLC35E2B	42.26744003	38.7640866766667	-0.124826062854812	0.285623832666583
SLC35E3	30.50216303	12.1291857633333	-1.33042884849649	0.00119165331523558
SLC35E4	16.2488152	0.965766754333333	-4.07251591521168	0.000264459459483221
SLC35F2	97.20392772	63.4113427433333	-0.616273683580748	0.000260605926094651
SLC35F5	19.0310630933333	15.23703592	-0.320773873361922	0.0425497429559127
SLC35F6	11.8758632933333	17.1660985533333	0.531529795030664	0.0125631467311697
SLC35G1	13.76515718	3.485885964	-1.98142380415875	0.000993198403674537
SLC35G2	14.0228216566667	0.086063188	-7.34816467834178	0.00155702604553969
SLC36A1	2.83849611166667	5.34278953866667	0.912466422803196	0.0167262620885586
SLC36A4	10.208263743	12.1614333166667	0.252575762806109	0.0165786008744483
SLC37A1	9.080872887	2.24243517466667	-2.01776470168631	0.00184458173623345
SLC37A2	30.3041486	1.15026248666667	-4.71948028755806	0.000546626372096283
SLC37A3	9.345250457	6.04363134133333	-0.628817669909181	0.00361087793125929
SLC37A4	86.6559829166667	65.9574359266667	-0.393764044036408	0.000935544523563802
SLC38A1	188.680731866667	85.0685804633333	-1.14924881680059	5.93629708674273e-05
SLC38A10	24.2629754733333	59.75306678	1.30025627497899	0.000204030163783351
SLC38A2	128.894900333333	113.480113866667	-0.183755681936702	0.190695785367423
SLC38A5	238.9663411	304.676981566667	0.350473082161663	0.00253492956871101
SLC38A6	5.77532505066667	1.752605437	-1.72040090793903	0.00301632293256873
SLC38A7	8.361895421	13.1986776866667	0.658491494627192	0.000395046025942172
SLC38A9	9.85974428133333	22.31953075	1.17868456099672	1.45289250228012e-06
SLC39A1	98.8429627833333	30.7196471233333	-1.68597661168292	0.000207653418624857
SLC39A10	21.83381279	15.3339531366667	-0.509834411117809	0.0250911393534971
SLC39A11	3.147603727	15.7701914633333	2.32487434895095	1.81480146792365e-05
SLC39A13	15.5300344266667	13.60142487	-0.191303233360579	0.107368576237205
SLC39A14	54.6634338433333	48.3288129966667	-0.177692528625489	0.00491441265390267
SLC39A3	49.67996345	41.5464982666667	-0.257937227125848	0.000582103482779865
SLC39A4	49.0738195866667	17.68222559	-1.47265369343698	6.91652124574251e-06
SLC39A6	36.5922158766667	82.78438336	1.17782185791738	0.000226003695679664
SLC39A7	23.7601974066667	23.4997155566667	-0.0159035281759179	0.588760131736494
SLC39A8	44.73836463	77.8878523666667	0.799885817632485	9.24703400594056e-05
SLC39A9	48.4946445	27.0327090233333	-0.843119336630191	8.42892518068703e-05
SLC3A2	127.5791322	119.338988066667	-0.0963269216311694	0.183077264994775
SLC41A1	9.90086071666667	22.65793634	1.19439061374535	0.000707496303118425
SLC41A2	17.7717294966667	16.18228707	-0.135168566671547	0.179287483916658
SLC41A3	10.9266345833333	36.0375377366667	1.72165132482866	0.000154422569189215
SLC43A1	54.2268232333333	4.99763060633333	-3.43969048004969	0.000776630058547528
SLC43A2	42.4195634	5.60144243233333	-2.92085948233524	0.000304398400361337
SLC43A3	219.671870433333	4.08702790533333	-5.74815423663139	0.000467347655173457
SLC44A1	32.0111911133333	61.4872232733333	0.9417102975098	0.000973428932700596
SLC44A2	35.8295344433333	1.806577159	-4.30981851901092	0.00279459834052594
SLC44A5	12.9842265	0.268185913333333	-5.59738280112425	0.00658362876414796
SLC46A1	3.16464847166667	1.31831789466667	-1.26334695551867	0.000570840247648401
SLC47A1	16.50775716	8.28487582933333	-0.994592140478078	0.000335787408171061
SLC48A1	31.23306233	24.0931336966667	-0.374451977925275	0.0689652476303572
SLC4A11	12.51679655	0.745563282666667	-4.06939075509807	0.000271911174856249
SLC4A1AP	38.0890542766667	37.47582488	-0.0234162336157763	0.709644625617689
SLC4A2	93.9535348333333	72.47615167	-0.374441088111504	0.024514009177648
SLC4A4	0.0548617783333333	1.08283849066667	4.30287287790004	0.0028852687714189
SLC4A5	3.57968791733333	8.438516258	1.23715553594553	0.000165426296189513
SLC4A7	19.7786665233333	8.35375352633333	-1.24344867976549	0.00196698015511543
SLC50A1	98.7379627433333	30.70083844	-1.68532682217381	3.52654282824391e-05
SLC51A	0.722864932666667	0.654529804333333	-0.14326721726058	0.700900937092231
SLC52A2	157.781014433333	105.855036066667	-0.575833710961405	0.000490164099391536
SLC5A10	1.82180727133333	6.46571881066667	1.82744042232599	7.20320381775642e-05
SLC5A3	8.87261110866667	13.0503854366667	0.556661775820187	0.00821825806233739
SLC5A6	49.92486904	50.5798282	0.0188034934547941	0.751299511687088
SLC6A6	32.8471617433333	21.0315119033333	-0.643216150005728	0.00765575001364103
SLC6A8	3.1594199	1.454833974	-1.11880516815292	0.0116868304908917
SLC6A9	1.419714585	4.85948058066667	1.77520119156925	0.000758520532510189
SLC7A1	20.9221696233333	23.6307413966667	0.175632427061106	0.0774764567872047
SLC7A11	0.419431088	1.991085638	2.24704957145807	0.00657599301486215
SLC7A5	126.5260438	100.751526503333	-0.328632678741114	0.0183807000366249
SLC7A5P1	23.5742447166667	7.22171572033333	-1.70679801440175	0.00164215938208905
SLC7A5P2	5.049241027	4.44506334533333	-0.183862567865112	0.276296780048898
SLC7A6	50.76427494	59.1501188	0.220567500218124	0.0295282982926674
SLC7A6OS	23.9121551966667	21.5472307633333	-0.150241698698236	0.0434152615905187
SLC7A7	1.42640965933333	9.308838734	2.70621282688234	0.00449849480536154
SLC8B1	22.41192999	8.07409568566667	-1.47289430168947	0.00011311221422322
SLC9A1	5.28837987566667	8.95431273066667	0.75975689300795	0.000846849032023533
SLC9A3	4.58015317533333	1.05128152166667	-2.1232467886255	0.00355474161927084
SLC9A3R1	207.655529666667	556.829441366667	1.42304320328542	0.000974268144195138
SLC9A3R2	81.90307317	1.54885869166667	-5.72464015310743	1.92198296981921e-06
SLC9A5	7.80070162233333	1.01343808633333	-2.94434593747375	1.33133818366247e-06
SLC9A6	16.1014113266667	16.6610802666667	0.0492947953071279	0.460612274999406
SLC9A7	0.886590802333333	0.938291180333333	0.0817673086598217	0.789468641303145
SLC9A8	14.1623463033333	9.26020556933333	-0.612944173645743	0.00150679377327699
SLC9A9	2.081717743	38.4610395966667	4.2075513849114	0.00290391870206801
SLC9B1	0.669766355666667	1.05192942966667	0.651308110256576	0.0409184426719266
SLC9B2	59.6200952466667	43.7894187566667	-0.445216379965187	0.000344613056804538
SLCO3A1	3.593220665	12.69439554	1.8208422596263	2.88219732408899e-05
SLCO4A1	0.310879673333333	81.0269483633333	8.02590170651079	0.0021677941403024
SLFN11	3.940993084	44.5129771266667	3.49759487183925	0.0014973227976751
SLFN12	0.322128744666667	16.15412105	5.64812104194063	6.04922607414352e-05
SLFN13	6.30105461466667	50.436042	3.00078984426889	1.15244216161675e-07
SLFN5	0.150008604	3.337749609	4.47575857434492	4.111134328598e-05
SLFNL1	0.471934349666667	0.721123293	0.611659761603082	0.307244899899775
SLFNL1-AS1	0.649873165666667	1.20593011666667	0.891916222790847	0.0387888302218659
SLIRP	216.650875466667	85.1582905833333	-1.34715317102737	0.00553262660687867
SLK	43.4907015233333	44.6571263866667	0.038183438803197	0.57240035203652
SLMAP	61.1814232233333	34.04962565	-0.845454730776581	0.00167330105760205
SLMO1	17.61043285	4.228263036	-2.05829333663056	1.99342488868588e-05
SLMO2	76.3421397333333	73.0643697733333	-0.0633115834853832	0.392468075942424
SLTM	115.7760668	110.346971866667	-0.0692900107534071	0.155986609450331
SLU7	29.5818692833333	45.5946573266667	0.624151563263991	0.00144104138025802
SLX4	5.77834710466667	7.12325330066667	0.301879423949775	0.0249364512769435
SLX4IP	3.879744684	1.61195754666667	-1.2671479666769	0.0156703069805327
SMA4	2.767512997	3.95101425033333	0.513632957455643	0.0849710547049371
SMA5	1.23281323666667	0.806358637666667	-0.612460714700267	0.148700614493423
SMAD1	0.42751124	10.7058234003333	4.64628959811216	0.00166075109542758
SMAD2	15.61837114	20.43359596	0.387699115020495	0.00174568717935318
SMAD3	22.79603293	6.62195046633333	-1.783454657631	0.00188078195323706
SMAD4	31.6902040266667	21.5790378033333	-0.55440641072187	0.00164931173037874
SMAD5	17.1472610966667	38.79583833	1.17792374577796	9.17056251837953e-06
SMAD6	20.6313609733333	0.258962276333333	-6.31595323099636	0.000533932550149128
SMAD7	5.28439317033333	28.7476343366667	2.44363352520132	0.000545753521386707
SMAGP	17.12070227	2.04874380733333	-3.0629303868565	0.000277556691794587
SMAP1	23.4758898666667	29.20180871	0.314877884858084	0.0138801667500275
SMAP2	71.5771680933333	115.1571899	0.686033118716622	0.000496938372748318
SMARCA2	48.2145572833333	52.4225034	0.120717449191952	0.163292282635192
SMARCA4	104.966576333333	88.9875828333333	-0.23825407100772	0.00742269415107
SMARCA5	33.87745722	48.91938338	0.530080626387523	0.00128365943739927
SMARCAD1	17.92205684	26.3915556166667	0.558340171981171	4.97575199049368e-05
SMARCAL1	37.7628239433333	14.0259138566667	-1.42887188246095	7.16192124243282e-06
SMARCB1	345.763489633333	153.179293266667	-1.17456425050951	0.00544840353289961
SMARCC1	168.4961851	91.3536650566667	-0.883181412683534	0.00281489424546048
SMARCC2	98.4975868266667	47.5282157366667	-1.05130413698806	0.00191925863485332
SMARCD1	93.1903557966667	125.557818166667	0.43009930012655	0.000816973626769806
SMARCD2	85.8876097933333	107.2243452	0.320110578427175	0.000137577489473154
SMARCD3	6.993161135	3.61943222	-0.950181348238264	0.0307754381665861
SMARCE1	174.175159366667	161.2943167	-0.110843278146731	0.0099512584872313
SMC1A	85.05584758	90.0218437233333	0.0818646882171814	0.118093187063766
SMC2	81.1328937933333	78.9034580133333	-0.0401984173920452	0.560434000104566
SMC3	128.776170333333	177.1600502	0.460187659630474	0.00915237192284204
SMC4	232.037817633333	604.703531866667	1.38186804966639	0.000813794348053489
SMC5	50.5941401133333	45.4121466833333	-0.155892063369908	0.0561825783341567
SMC5-AS1	1.40873905333333	0.243998441333333	-2.52946056295096	0.223452218382613
SMC6	32.4630059766667	41.9800934	0.370908781143234	0.0045614809555269
SMCHD1	87.04986407	52.3342864933333	-0.734085615875714	0.000179992218999827
SMCO4	61.9085680066667	35.82444158	-0.789194872617227	0.00193602060226655
SMCR8	13.6023898933333	32.0698168033333	1.23735596217994	1.67125919083571e-05
SMDT1	53.17099725	67.3904743866667	0.341905156342751	0.0124031781397977
SMEK1	110.528617633333	37.2805151033333	-1.56792625598675	7.66722173121869e-06
SMEK2	51.6776921366667	88.6170374	0.778042453726824	0.00168005854157327
SMG1	49.7384121	34.41061203	-0.531506898019439	0.00122925338843515
SMG1P1	1.66932255666667	1.12943053833333	-0.563667202397467	0.0440662952629089
SMG1P2	1.70404087066667	1.05637185066667	-0.689842175009225	0.0044197327900102
SMG1P3	2.07369864366667	3.376709532	0.703411830127575	0.0201721245592556
SMG1P5	0.727614132666667	0.602864441	-0.271339928345042	0.491612229690449
SMG1P7	3.71656066333333	7.261245564	0.966248886873091	0.00268410453297815
SMG5	84.37282802	103.237187233333	0.291112376031268	0.000228756276869654
SMG6	6.63280646933333	9.00163410466667	0.440567491913024	0.0056008608438044
SMG7	57.88389039	85.5158168333333	0.56302939364493	0.00288077850304171
SMG7-AS1	0.964357101666667	1.05631089066667	0.131395126610152	0.675881597063509
SMG8	19.0261364666667	38.7659896266667	1.02680886365456	2.79427303596321e-05
SMG9	31.1212296133333	34.6454600566667	0.154767250936798	0.0974890678439214
SMIM1	4.31699977533333	1.20415283466667	-1.84201050284463	0.0199618251744781
SMIM11	93.52561856	90.54474783	-0.0467306443738695	0.240923169332412
SMIM12	10.7898572333333	23.3259126833333	1.11225775530718	7.89849048510432e-06
SMIM13	25.5197545033333	17.98768041	-0.504605293880532	0.00133469353048516
SMIM14	1.78702504733333	2.06327135666667	0.207373717960648	0.493514301966668
SMIM15	31.4621795466667	44.0791248866667	0.486476964920056	0.00169759501402868
SMIM19	46.69328146	43.3902598233333	-0.105843755186554	0.190272312404685
SMIM20	25.3076158133333	39.74457407	0.651186317037444	0.000121799141590353
SMIM4	37.69448005	81.9040498333333	1.11958151739444	3.45828184400763e-05
SMIM6	1.96294830233333	1.631702772	-0.266643894869213	0.321476196919257
SMIM7	110.2371011	115.6800275	0.0695299451977214	0.245764204977706
SMIM8	13.9946559533333	9.95686162666667	-0.491113034074439	0.00576698811380015
SMKR1	19.6314263533333	4.37951577033333	-2.16432172859802	0.00090252596878642
SMNDC1	36.2334244666667	66.43589341	0.874641735842021	0.000139799933545367
SMPD1	15.16417959	36.4335618733333	1.26460059730533	7.89855737666735e-06
SMPD2	23.14137361	17.0861167733333	-0.437649954017379	6.15332069679899e-05
SMPD3	4.20477007166667	6.32301822466667	0.588586465634582	0.0041930876227043
SMPD4	42.0726887333333	65.2019969766667	0.632032132171195	0.00342481579284531
SMPDL3B	0.883075813333333	6.56371592233333	2.89390359459708	0.0011763442555878
SMS	148.966426933333	105.2633237	-0.500984368365325	0.00159268426173749
SMTN	21.72308957	13.25750806	-0.712419679699378	0.00100488317781559
SMU1	47.1093116533333	30.24181258	-0.639467640105844	0.000143742751655476
SMUG1	15.8862331	13.4919942433333	-0.235673469438122	0.00981137962267847
SMURF1	17.009121	8.451897996	-1.00896132617087	0.000559826835861545
SMURF2	12.9886472833333	12.1994023466667	-0.0904407162358623	0.1901254901964
SMYD2	48.4213538	55.0369447533333	0.184756968602558	0.0256934066051786
SMYD3	30.69790201	13.2989282833333	-1.20683007231637	0.000259870773442007
SMYD4	34.86850047	8.58520581733333	-2.02199969574134	9.2985757281417e-07
SMYD5	33.7268392166667	41.6455910766667	0.304266649435723	0.0118562819026737
SNAI1	8.540605988	0.291083657	-4.87483269189863	0.00153982237205698
SNAI3	22.3284265933333	13.01123475	-0.779123714515616	0.000425401148180931
