GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL
TNFSF12	0.0	1778.2047
TNFSF13	437.9018	1268.1801
TNFSF13B	571.2042	54.6448
TNFSF14	0.0	9123.9574
TNFSF15	1156.974	2469.2209999999995
TNFSF18	0.0	824.824
TNFSF8	0.0	3602.3545
TNFSF9	845.0946	11095.222499999998
TNIK	564.561	1010.371
TNIP1	799.6	8010.8748000000005
TNIP2	286.6948	3815.7914
TNIP3	0.0	5792.993000000001
TNK1	0.0	1779.0094
TNK2	1487.4	4417.7405
TNKS	580.9668	6.714
TNKS1BP1	601.266	1180.6184
TNKS2	890.5999999999999	1510.1598999999999
TNN	0.0	6106.4921
TNNC1	262.41020000000003	482.98620000000005
TNNC2	0.0	974.8261000000001
TNNI1	0.0	1025.7968
TNNI2	0.0	790.3949
TNNI3	0.0	3615.3102
TNNI3K	0.0	0.0
TNNT1	0.0	1833.0696999999998
TNNT3	0.0	862.688
TNP2	0.0	9272.8999
TNPO1	1350.661	260.5208
TNPO2	966.6754000000001	2379.6393
TNPO3	1503.1092	8135.5298999999995
TNRC18	591.8	3292.5128000000004
TNRC6A	685.8	47.910799999999995
TNRC6B	2125.2	6276.3736
TNRC6C	0.0	1735.9709
TNS1	0.0	532.0993
TNS3	0.0	12038.8227
TNS4	0.0	4281.2373
TNXA	0.0	9.9575
TNXB	0.0	916.7850999999998
TOB1	79.425	9787.319099999999
TOB2	1366.2	2726.3188
TOE1	1073.7728	1098.3025
TOLLIP	980.0414999999999	962.2428
TOM1	980.5135	14106.656300000002
TOM1L1	0.0	24.3577
TOM1L2	771.2034000000001	1376.0389000000002
TOMM20	1377.518	8114.6657000000005
TOMM20L	334.144	326.1889
TOMM22	590.2974	3464.2889
TOMM34	522.1143000000001	12079.6603
TOMM40	740.8000000000001	977.2994000000001
TOMM40L	979.4000000000001	8151.714499999999
TOMM5	969.9452000000001	3831.699
TOMM6	767.5999999999999	2344.3956
TOMM7	685.0858	2888.2223999999997
TOMM70A	1325.539	2027.5203999999999
TONSL	478.3392	2476.0355
TOP1	661.7280000000001	7215.089899999999
TOP1MT	0.0	473.01899999999995
TOP1P1	0.0	4792.8016
TOP2A	528.5772000000001	9557.0718
TOP2B	1097.2	915.0427
TOP3A	1052.6448	4324.2053
TOP3B	460.68	1794.5352
TOPBP1	1069.8000000000002	2554.1497
TOPORS	696.3488	924.689
TOR1A	457.616	7313.217
TOR1AIP1	2061.0	2986.8492
TOR1AIP2	0.0	2986.8492
TOR1B	365.9459	6627.4806
TOR2A	1111.2	3343.5505000000003
TOR3A	3644.4	4260.3789
TOX	0.0	548.9239
TOX2	690.6094999999999	12403.031899999998
TOX4	323.6896	1979.8221
TP53	1013.2954	194.11870000000005
TP53AIP1	0.0	1368.5571
TP53BP1	692.6294	423.68199999999996
TP53BP2	1003.8000000000001	114.21779999999998
TP53I11	0.0	3142.4998
TP53I13	404.11600000000004	1805.0735
TP53I3	763.959	175.6054
TP53INP1	360.4	8330.2148
TP53INP2	701.3843999999999	1715.9556000000002
TP53RK	602.9920000000001	1115.3778
TP53TG1	576.4833	377.28149999999994
TP53TG3	0.0	1518.9452
TP53TG3B	0.0	1518.9452
TP53TG5	0.0	2771.487
TP73	0.0	967.1817
TPBG	381.92940000000004	0.0
TPCN1	274.30240000000003	2297.3964
TPCN2	410.1732	1459.7744
TPD52	558.246	24384.344499999992
TPD52L2	669.2	508.8827
TPD52L3	0.0	1454.2712999999999
TPH1	0.0	0.0
TPH2	0.0	68.3222
TPI1	706.2333	18275.0759
TPI1P2	1503.1092	8135.5298999999995
TPI1P3	0.0	843.5417
TPK1	1116.438	613.609
TPM1	438.5675	0.0
TPM2	0.0	2161.9912999999997
TPM3	1148.9355	4626.2067
TPM4	851.9905	23493.658
TPMT	626.0115999999999	74.005
TPO	0.0	144.4484
TPP1	0.0	741.4821999999999
TPP2	1046.6	1616.788
TPPP	0.0	935.392
TPPP2	0.0	1389.2115
TPPP3	0.0	650.5873
TPR	1723.0928000000001	1001.5591000000001
TPRA1	1000.0272	244.2048
TPRG1L	0.0	967.1817
TPRKB	668.6848	0.0
TPRN	284.2502	805.29
TPRX1	0.0	0.0
TPRXL	0.0	318.0468
TPSAB1	0.0	1857.3813999999998
TPSB2	0.0	1291.4145999999998
TPSD1	0.0	1857.3813999999998
TPSG1	0.0	1291.4145999999998
TPST1	399.424	142.62130000000002
TPST2	919.8	22377.243499999993
TPT1	507.621	729.2104999999999
TPTE	0.0	697.367
TPTE2	0.0	2378.1446
TPTE2P1	0.0	35.8025
TPTE2P2	0.0	1791.2554000000002
TPTE2P3	0.0	2857.9979
TPX2	610.47	30702.5518
TRA2A	702.9696	1968.2086000000002
TRA2B	2106.4031999999997	1529.7656000000002
TRABD	122.6965	2778.1447999999996
TRADD	908.81	1995.6072
TRAF1	1053.0781	11627.076599999999
TRAF2	580.2	6748.193799999999
TRAF3	62.496	2515.6324
TRAF3IP1	0.0	2423.5241
TRAF3IP2	860.3276	517.1831999999999
TRAF3IP3	1451.2	6396.9531
TRAF4	592.1999999999999	2752.4296
TRAF5	976.4598000000001	8474.7714
TRAF6	527.425	1283.3544
TRAF7	579.3144	800.5607
TRAFD1	329.5756	820.1347
TRAIP	0.0	1368.6900999999998
TRAK1	285.19	8780.9598
TRAK2	560.4848000000001	281.4264
TRAM1	666.3149999999999	2219.3078
TRAM1L1	0.0	174.9412
TRAM2	1128.2	24821.883400000002
TRANK1	0.0	2897.769500000001
TRAP1	860.2	2550.8817000000004
TRAPPC1	513.0175	6733.439
TRAPPC10	1245.6000000000001	2469.6851
TRAPPC2	784.3152	4565.102400000001
TRAPPC2L	142.14849999999998	1483.8002999999999
TRAPPC2P1	415.0016	1740.6193000000003
TRAPPC3	1421.8015	2218.4705
TRAPPC4	1126.7182	6303.6417
TRAPPC5	534.192	18.5493
TRAPPC6A	950.9271	5811.1791
TRAPPC6B	522.5999999999999	302.9429
TRAPPC8	977.6	1063.4385
TRAPPC9	974.5055000000001	3812.9676
TRAT1	445.4281	837.207
TRDMT1	810.6246	3634.9137000000005
TRDN	0.0	202.66400000000002
TREH	0.0	3244.6047
TREM1	0.0	2416.2431
TREM2	0.0	2361.1879
TREML1	0.0	2361.1879
TREML2	881.6214	2416.2431
TREML2P1	0.0	2416.2431
TREML3	0.0	2416.2431
TREML4	0.0	2416.2431
TRERF1	685.2	1128.3242
TREX1	719.932	2684.2731999999996
TREX2	0.0	140.1045
TRH	0.0	1384.152
TRHR	0.0	151.6009
TRIAP1	382.7322	1705.1861999999999
TRIB1	1337.2	8686.5766
TRIB2	537.3543	1411.1607
TRIB3	729.1999999999999	2708.1187000000004
TRIM10	0.0	1087.754
TRIM11	526.08	2376.571
TRIM13	312.5847	217.4185
TRIM14	416.41200000000003	1676.7289
TRIM15	0.0	1068.554
TRIM16	0.0	0.0
TRIM16L	0.0	45.4028
TRIM17	0.0	2376.571
TRIM2	0.0	3629.4069000000004
TRIM21	439.569	0.0
TRIM22	0.0	0.0
TRIM23	1429.7414	21.4536
TRIM24	1002.4992000000001	621.8380999999999
TRIM25	942.5676000000001	8258.7812
TRIM26	860.0307	753.3643999999999
TRIM27	736.4000000000001	4839.574199999999
TRIM28	540.4	1239.6918
TRIM29	0.0	0.0
TRIM3	0.0	24.4641
TRIM31	0.0	941.8276
TRIM32	443.31750000000005	0.0
TRIM33	373.8	90.7571
TRIM34	0.0	0.0
TRIM35	851.2064	13399.641900000002
TRIM36	0.0	1991.1574
TRIM37	1117.0	598.6251
TRIM38	1195.6	3237.6317000000004
TRIM39	870.5303	145.60559999999998
TRIM39-RPP21	0.0	145.60559999999998
TRIM4	761.7289999999999	0.0
TRIM40	0.0	1087.754
TRIM41	1383.2	8068.4957
TRIM42	0.0	5257.1772
TRIM43	0.0	1078.4073
TRIM43B	0.0	1078.4073
TRIM44	755.2896000000001	690.369
TRIM45	205.4622	348.14829999999995
TRIM46	837.9462	2306.3017000000004
TRIM47	561.4	6414.0055999999995
TRIM5	538.9432	0.0
TRIM50	0.0	799.6506
TRIM52	1040.4	7791.3882
TRIM54	0.0	440.6847
TRIM55	0.0	1553.6988
TRIM56	901.2924	23.9323
TRIM59	1862.25	2372.7234
TRIM6	0.0	0.0
TRIM6-TRIM34	0.0	0.0
TRIM60	0.0	2384.1031
TRIM61	143.4048	1767.2025999999998
TRIM62	384.02	4450.434
TRIM63	0.0	2010.4998
TRIM65	431.58649999999994	5663.9012999999995
TRIM66	0.0	4681.1906
TRIM67	0.0	1062.4908
TRIM68	813.5659999999999	1480.2902
TRIM69	307.4916	8642.2605
TRIM7	0.0	8068.4957
TRIM71	0.0	898.2837999999999
TRIM72	0.0	1964.9971
TRIM73	0.0	3518.7509999999997
TRIM78P	0.0	0.0
TRIM8	2326.0	7063.2422000000015
TRIM9	0.0	203.3775
TRIO	558.3624	2344.9912
TRIOBP	495.2	1693.6841000000002
TRIP10	729.0	9772.9845
TRIP11	506.6	341.0701
TRIP12	438.03959999999995	356.6592
TRIP13	900.755	2843.758
TRIP4	756.2475000000001	1137.5629
TRIP6	190.61900000000003	4.6512
TRIT1	390.5132	6677.9327
TRMT1	981.0782	2613.3131
TRMT11	628.4472	556.704
TRMT112	1615.3135	2351.3896000000004
TRMT12	1204.7040000000002	2659.7242
TRMT2A	759.604	151.3327
TRMT2B	381.00480000000005	357.0718
TRMT5	462.68320000000006	308.583
TRMT6	700.9653999999999	306.78430000000003
TRMT61A	318.5571	1268.2259
TRMT61B	671.5278000000001	241.4454
TRMU	562.8362999999999	4989.3482
TRNAU1AP	1215.2	9187.0825
TRNP1	0.0	4.508
TRNT1	404.613	3423.4544
TRO	0.0	0.0
TROAP	393.81080000000003	2876.5407999999998
TROVE2	1832.064	3246.2444
TRPA1	0.0	2253.5423
TRPC1	365.3358	0.0
TRPC2	0.0	259.6248
TRPC3	0.0	817.0704000000001
TRPC4AP	529.1666	34.7072
TRPM1	0.0	10359.8385
TRPM2	0.0	1030.9694
TRPM4	0.0	2202.9744
TRPM5	0.0	4071.4168999999997
TRPM6	0.0	140.1831
TRPM7	592.7355	278.4179
TRPM8	0.0	2456.1420999999996
TRPS1	104.8473	0.0
TRPT1	574.4218	3712.4857
TRPV1	0.0	1387.4769
TRPV2	197.6172	368.19530000000003
TRPV3	3013.3999999999996	1177.4079
TRPV4	0.0	994.5355000000001
TRPV6	0.0	4340.4804
TRRAP	527.2535	2426.0149
TRUB1	453.9024	1173.3991
TRUB2	745.3723	550.3757
TRY6	0.0	6545.1198
TRYX3	0.0	2271.673
TSC1	605.3315	244.5376
TSC2	390.3028	677.5996
TSC22D1	570.3168000000001	672.192
TSC22D2	923.6	1070.1657
TSC22D3	1583.228	4868.3467
TSC22D4	606.1401	2359.0382999999997
TSEN15	2137.6	2322.9595
TSEN2	949.7654	262.2984
TSEN34	1107.817	292.28419999999994
TSEN54	536.1135	2033.3577000000002
TSFM	868.4	3501.6888
TSG101	830.192	19.416800000000002
TSGA10	2151.2365	1163.3174999999999
TSGA10IP	0.0	4032.1534
TSGA13	0.0	0.0
TSGA14	792.3894	8.610000000000001
TSHB	0.0	1525.906
TSHR	0.0	3476.6609
TSHZ1	759.3749	1010.94
TSHZ2	0.0	5242.974200000001
TSIX	0.0	1699.2095
TSKS	0.0	2638.1857999999997
TSKU	540.981	1578.8818
TSLP	0.0	53.361
TSN	442.016	67.8687
TSNARE1	596.8	12.388900000000001
TSNAX-DISC1	1107.9578000000001	933.0183000000001
TSNAXIP1	642.88	1756.943
TSPAN1	0.0	2734.907
TSPAN10	0.0	1573.3838999999998
TSPAN11	0.0	824.733
TSPAN12	300.40479999999997	308.2432
TSPAN13	172.56300000000002	0.0
TSPAN14	192.35940000000002	784.9815
TSPAN15	0.0	757.7284
TSPAN16	0.0	1968.7632000000003
TSPAN17	334.4874	1072.3255
TSPAN18	0.0	962.7786
TSPAN19	469.2307	0.0
TSPAN2	0.0	1525.906
TSPAN3	546.7749	1595.5964
TSPAN31	869.7072999999999	3051.7277999999997
TSPAN32	0.0	1018.8591999999999
TSPAN33	0.0	6051.3413
TSPAN4	613.5846	2092.5254999999997
TSPAN5	592.4904	1732.533
TSPAN7	0.0	1054.915
TSPO	0.0	2591.0971999999997
TSPO2	0.0	618.6768
TSPY26P	0.0	1667.9085
TSPYL1	918.1956	667.6447000000001
TSPYL2	99.96400000000001	1489.7034
TSPYL4	709.6	667.6447000000001
TSR1	551.3695	9290.3471
TSR2	252.18869999999998	0.0
TSSC1	441.99780000000004	2199.1612
TSSC4	121.2288	4071.4168999999997
TSSK1B	0.0	0.0
TSSK2	0.0	374.55989999999997
TSSK3	0.0	1765.5074
TSSK4	0.0	1799.4196000000004
TSSK6	680.1275	0.0
TST	389.355	2134.4874
TSTA3	767.7035999999999	755.746
TSTD1	716.0448	5982.9239
TSTD2	994.0304	3139.9323999999997
TTBK1	0.0	2156.8953
TTC1	681.0375	1425.1225000000002
TTC12	307.5008	656.099
TTC13	1078.3336	936.335
TTC14	1267.124	945.9591
TTC15	724.7887999999999	2887.9121999999998
TTC16	706.8609	3343.5505000000003
TTC17	784.6293000000001	149.59980000000002
TTC18	669.0249	121.4735
TTC19	933.0000000000001	1402.2458000000001
TTC21A	1240.2393	2669.7125
TTC21B	948.5774999999999	620.3847999999999
TTC22	702.3575999999999	3.8703000000000003
TTC23	684.0140000000001	3265.8423000000003
TTC23L	701.4252	255.10070000000002
TTC24	0.0	24788.699099999994
TTC25	617.1732	3091.3332
TTC26	0.0	424.8673
TTC27	650.5296000000001	591.1752
TTC28	0.0	1295.5667999999998
TTC28-AS1	809.5076999999999	779.6659000000001
TTC29	0.0	1049.8988
TTC3	1107.5020000000002	71.2948
TTC30A	975.449	4858.285400000001
TTC30B	1135.896	4858.285400000001
TTC31	737.6911	549.246
TTC32	740.8000000000001	1399.6490000000001
TTC33	591.5424	1265.0971
TTC35	303.9762	802.0396999999999
TTC36	0.0	589.2146000000001
TTC37	1068.9331	494.87440000000004
TTC38	0.0	4697.9181
TTC39A	0.0	567.5346
TTC39B	0.0	301.3444
TTC39C	0.0	1469.4895000000001
TTC4	414.82210000000003	3.8703000000000003
TTC5	0.0	14.3277
TTC7A	981.2042	14263.2714
TTC7B	0.0	905.7060000000001
TTC8	320.6728	0.0
TTC9	171.6084	945.7465
TTC9B	0.0	3636.2840000000006
TTC9C	732.875	2209.9375999999997
TTF1	449.73609999999996	998.8535999999999
TTF2	460.59209999999996	348.14829999999995
TTI1	1347.251	3944.7144000000003
TTK	569.8	45.5642
TTL	692.0224000000001	965.1099000000002
TTLL1	555.6075000000001	2591.0971999999997
TTLL10	0.0	805.2491
TTLL11	493.185	59.071999999999996
TTLL12	820.0902999999998	4010.1786999999995
TTLL13	0.0	4005.5118999999995
TTLL3	299.3182	118.6656
TTLL4	465.1857	1536.072
TTLL5	266.5829	181.8828
TTLL6	0.0	1444.1631
TTLL7	296.6574	0.0
TTLL8	0.0	211.04999999999998
TTLL9	0.0	18.2952
TTN	0.0	694.7179
TTPA	0.0	176.9036
TTPAL	533.1724	2343.871
TTR	0.0	2573.8002
TTYH1	0.0	5887.1645
TTYH2	297.8228	252.40890000000002
TTYH3	0.0	3427.2509
TUB	0.0	0.0
TUBA1A	503.49600000000004	1892.6141
TUBA1B	877.6	2083.6594
TUBA1C	920.0	1146.7594
TUBA3D	0.0	583.7623
TUBA3E	0.0	634.7233
TUBA4A	1158.3578	1972.3115999999998
TUBA4B	1330.767	1972.3115999999998
TUBA8	0.0	2414.4245
TUBAL3	0.0	522.8638000000001
TUBB	656.0	2630.7975
TUBB1	0.0	4875.933899999999
TUBB2A	0.0	1842.7816999999998
TUBB2B	338.88960000000003	692.8974
TUBB2C	692.8	805.29
TUBB3	0.0	5387.3089
TUBB4	0.0	11428.7344
TUBB4Q	0.0	1361.1455
TUBB6	0.0	1930.1845
TUBB8	0.0	305.2029
TUBD1	597.5047999999999	3815.233
TUBE1	628.6862	756.5472000000001
TUBG1	1005.4232	10822.729199999998
TUBG2	461.3579	10186.2192
TUBGCP2	599.2512	4640.9219
TUBGCP3	736.0827999999999	25.282400000000003
TUBGCP4	410.2819	464.0055
TUBGCP5	567.5312	269.37579999999997
TUBGCP6	716.8	4537.0859
TUFM	705.0	2614.8293999999996
TUFT1	1303.8000000000002	2435.1706999999997
TUG1	727.3597	0.0
TULP1	0.0	1829.0513999999998
TULP2	565.3918	8014.2467
TULP3	734.4788	426.16470000000004
TULP4	0.0	1468.968
TUSC2	812.5312	2721.9599000000003
TUSC5	0.0	4226.7253
TUT1	1220.3999999999999	10720.166999999998
TWF1	1037.0	414.20099999999996
TWF2	751.0536	4112.2322
TWISTNB	700.9685999999999	0.0
TWSG1	616.3952	4.983
TXK	0.0	10511.3668
TXLNA	1231.273	1818.7362
TXLNB	1863.2	10156.164299999999
TXLNG	286.3125	920.5772
TXN	1135.8	9911.4186
TXN2	1011.3376	8485.9977
TXNDC11	2017.1999999999998	47535.51819999999
TXNDC12	1144.1134	2712.7919
TXNDC15	760.5213000000001	1200.7874
TXNDC16	298.53270000000003	71.4725
TXNDC17	1153.6056	593.7921000000001
TXNDC2	0.0	1685.0401000000002
TXNDC3	0.0	1298.1598999999999
TXNDC5	1908.0448999999999	40827.8558
TXNDC8	0.0	2311.9716
TXNDC9	1626.1108	53.878499999999995
TXNIP	1667.6	17358.665299999997
TXNL1	866.8000000000001	133.3376
TXNL4A	1035.4324	41.7429
TXNL4B	727.5962	0.0
TXNRD1	1350.2	1200.8343
TXNRD2	466.5154	1532.2032000000002
TXNRD3	229.38849999999996	240.05339999999998
TXNRD3IT1	0.0	240.05339999999998
TYK2	629.7714	5989.4093
TYMP	592.9232	6409.650799999999
TYMS	1158.2042000000001	640.1499
TYRO3	178.3754	228.70940000000002
TYRO3P	0.0	627.1647
TYROBP	0.0	173.1342
TYRP1	0.0	1680.6895000000002
TYSND1	556.284	1049.9203
TYW1	469.27320000000003	254.99850000000004
TYW1B	1111.9508	854.3976
TYW3	639.0423	1299.2205
U2AF1	1242.6	9624.7505
U2AF1L4	592.6391000000001	2189.4320000000002
U2AF2	1383.4109999999998	4171.3995
U58	384.6826	659.7273
UACA	390.36760000000004	440.26570000000004
UAP1	1056.0	4035.31
UAP1L1	0.0	611.9415
UBA1	606.8119999999999	942.8206
UBA2	515.8000000000001	1557.1461
UBA3	151.2	7431.5572
UBA5	1173.8228000000001	2945.1594
UBA52	655.0722999999999	1057.2494
UBA6	967.8156	276.45230000000004
UBA7	0.0	240.36260000000001
UBAC1	214.2781	31.8268
UBAC2	766.3672	1801.7591000000002
UBAP1	521.5999999999999	956.5918
UBAP2	1269.0	2751.7691
UBAP2L	1676.9404000000002	4153.9663
UBASH3A	0.0	4999.0815
UBASH3B	446.58	5165.1397
UBB	1213.9116000000001	368.19530000000003
UBC	881.8000000000001	4991.2696000000005
UBD	0.0	526.4448
UBE2A	566.2938	2625.6429000000003
UBE2B	1346.0	2565.7352
UBE2C	685.1142000000001	974.8261000000001
UBE2CBP	449.0004	1429.2475
UBE2D1	390.4712	957.2413
UBE2D2	1160.8784	8509.1718
UBE2D3	4452.192599999999	1465.7909
UBE2D4	1037.3041	299.40020000000004
UBE2DNL	0.0	0.8961
UBE2E1	161.2896	5261.523099999999
UBE2E2	625.6392	4727.1951
UBE2E3	444.3555	1398.3042
UBE2F	32.1432	1505.733
UBE2G1	693.891	9136.6879
UBE2G2	989.8164999999999	630.6148999999999
UBE2H	888.8986	4895.6193
UBE2I	584.2381	1891.3173999999997
UBE2J1	1116.8	20635.410200000002
UBE2J2	330.25699999999995	311.3032999999999
UBE2K	474.4	512.3427
UBE2L3	433.0326	1173.8231
UBE2L6	570.4058	3278.7565999999997
UBE2M	2440.8981999999996	1239.6918
UBE2N	842.9664	3616.8435
UBE2O	0.0	6245.701300000001
UBE2Q1	1027.1999999999998	4034.4573
UBE2Q2	538.3836	565.0768999999999
UBE2Q2P1	680.5344	2647.7151
UBE2Q2P2	459.342	66.172
UBE2QL1	265.5387	13447.8514
UBE2R2	746.4	311.6099
UBE2S	999.0	1973.6486
UBE2T	1028.5493000000001	2477.1731
UBE2U	0.0	1249.4731000000002
UBE2V1	586.6	2904.0888000000004
UBE2V2	740.5914	691.3267999999999
UBE2W	1399.8	1289.2342999999998
UBE2Z	785.3340000000001	1444.1631
UBE3A	875.8004999999999	1297.8339999999998
UBE3B	489.9463999999999	0.0
UBE3C	1420.0	143.9683
UBE4A	605.4478	1949.3689000000004
UBE4B	511.70759999999996	1544.8155000000002
UBFD1	1232.4075	315.24109999999996
UBIAD1	518.6999999999999	484.94870000000003
UBL3	381.23519999999996	760.7051
UBL4A	194.0301	1212.9753999999998
UBL4B	0.0	716.2546
UBL5	745.5212	2336.6043
UBL7	768.6436	12850.5402
UBLCP1	839.96	2101.3292
UBN1	717.8725000000001	1161.7716
UBN2	753.6	7.7112
UBOX5	635.2031999999999	1591.613
UBP1	700.8096	781.3989
UBQLN1	1299.0	466.0927
UBQLN2	353.8	129.09359999999998
UBQLN4	1520.6000000000001	15738.1711
UBR1	791.0661	58.3374
UBR2	817.7685	2123.8611
UBR3	278.185	76.0027
UBR4	953.6	235.7289
UBR5	523.0	316.072
UBR7	537.7052	0.0
UBTD1	326.4525	4913.6368999999995
UBTD2	0.0	1686.7515
UBTF	1082.5348000000001	4043.2473
UBXN1	381.1665	2802.4889000000003
UBXN10	0.0	318.98879999999997
UBXN11	575.6	1592.5129000000002
UBXN2A	758.4943	219.29549999999998
UBXN2B	454.30809999999997	1482.2361
UBXN4	592.6619999999999	220.1472
UBXN6	0.0	1555.9506999999999
UBXN7	821.4	2828.0896000000002
UBXN8	814.842	2255.0473
UCA1	0.0	388.9694
UCHL1	694.7941	974.5735999999999
UCHL3	715.498	885.4684
UCHL5	1738.5452	3246.2444
UCK1	164.01049999999998	1574.1995
UCK2	716.193	8107.0531
UCKL1	1044.6300999999999	1048.2513000000001
UCKL1-AS1	1.6272	1048.2513000000001
UCMA	0.0	3938.1215999999995
UCN	0.0	548.3847000000001
UCN2	0.0	2998.7594
UCN3	0.0	1107.1123
UCP1	0.0	994.347
UCP2	1098.2	3654.6459000000004
UCP3	0.0	3654.6459000000004
UEVLD	433.7844	116.4428
UFC1	1145.7117	10704.3246
UFD1L	816.9142999999999	3671.0494000000003
UFM1	497.94359999999995	1315.9868999999999
UFSP1	503.58	4.6512
UFSP2	1678.8000000000002	11944.5353
UGCG	626.5554	2797.8111
UGDH	740.2919999999999	218.253
UGGT1	730.8061	2036.8274999999999
UGGT2	591.5425	0.0
UGP2	952.1984	570.0011999999999
UGT1A1	0.0	2.72
UGT1A10	0.0	116.2876
UGT1A8	0.0	806.1669999999999
UGT2B15	138.947	5101.351100000001
UGT2B17	138.947	5101.351100000001
UGT2B28	0.0	1168.9479999999999
UGT2B4	0.0	274.6261
UGT3A1	0.0	2433.9628000000002
UGT3A2	0.0	2500.9107999999997
UHMK1	886.9292	4455.3043
UHRF1	657.0394	61.446000000000005
UHRF1BP1	603.6	653.2130000000001
UHRF1BP1L	550.1268	321.9722
UHRF2	1092.6	1454.2712999999999
UIMC1	841.6062	3440.8523
ULBP1	0.0	0.0
ULBP2	0.0	8.649600000000001
ULBP3	168.606	0.0
ULK1	23.133599999999998	422.172
ULK2	324.7902	0.0
ULK3	712.2336	16470.5809
ULK4	860.6052	2547.2521
UMODL1	3116.2000000000003	10888.3919
UMPS	531.92	10258.362099999998
UNC119	0.0	1472.7121
UNC119B	46.001999999999995	1247.9375000000002
UNC13A	0.0	0.0
UNC13B	629.5106	4969.1031
UNC13C	0.0	199.9952
UNC13D	0.0	7022.211199999999
UNC45A	1577.998	3397.8210000000004
UNC45B	0.0	1759.0146
UNC50	870.9644	3247.043399999999
UNC5B	0.0	271.4871
UNC5CL	0.0	618.6768
UNC93B1	486.4376	7216.943500000001
UNCX	0.0	7.0385
UNG	519.9753000000001	3580.6015999999995
UNK	2121.7999999999997	7847.9637999999995
UNKL	1143.5523	3083.5023999999994
UOX	0.0	0.0
UPB1	0.0	11348.1682
UPF0639	0.0	196.16989999999998
UPF1	496.1	1027.9471999999998
UPF2	1188.3239999999998	851.4766999999999
UPF3A	1381.2	12331.442200000001
UPF3B	196.21769999999998	2520.6476000000002
UPK1A	0.0	3072.8266
UPK1B	0.0	0.8264999999999999
UPK2	0.0	10306.0238
UPK3A	0.0	5265.5354
UPK3B	0.0	912.789
UPK3BL	0.0	6000.9832
UPP1	1435.5457000000001	2347.7043
UPP2	0.0	1278.6074
UPRT	298.70439999999996	0.0
UQCC	214.21399999999997	883.4319
UQCR10	449.9283	483.9
UQCR11	927.0	3654.3549999999996
UQCRB	245.51160000000002	1.818
UQCRC1	354.2398	1056.6098000000002
UQCRC2	1145.8	1883.9388
UQCRFS1	433.13849999999996	295.34
UQCRH	992.5713	3826.053
UQCRHL	0.0	3203.2222
UQCRQ	1007.5793	658.7705
URB1	723.6386	237.864
URB2	793.9159999999999	925.3282
URGCP	1338.3532	299.40020000000004
URM1	470.51550000000003	550.3757
UROC1	0.0	544.5296
UROD	795.6197000000001	1046.0175
UROS	593.8701000000001	2055.7296
USE1	667.5504	1739.0582
USF1	2373.8	5982.9239
USF2	95.2	9769.9326
USH1G	0.0	60.869499999999995
USHBP1	0.0	1018.3402000000001
USMG5	851.5151999999999	4669.641400000001
USO1	850.1999999999999	1238.8417
USP1	1254.889	188.86950000000002
USP10	155.3328	283.8048
USP11	500.78880000000004	131.9619
USP12	146.8176	19.3963
USP13	821.6208	2020.6993
USP14	1111.191	37.6329
USP15	1227.4	282.323
USP16	950.1732000000001	4456.7118
USP17	0.0	1591.9064999999998
USP17L2	0.0	1082.6247
USP18	639.5686000000001	2374.6615
USP19	828.233	910.6342
USP2	0.0	967.5592000000001
USP20	769.1484999999999	7313.217
USP21	842.6	10704.3246
USP22	1165.6	4869.521000000001
USP24	482.94399999999996	1013.727
USP25	614.0572000000001	110.3197
USP27X	0.0	0.0
USP28	433.9676	448.8317
USP3	1500.2	8387.3809
USP30	839.6831999999999	2936.4965999999995
USP31	514.3683	413.84000000000003
USP32	790.482	2222.8320000000003
USP33	519.5142	324.3466
USP34	713.6	1458.4894
USP35	486.018	3.9623999999999997
USP36	1749.2	23786.074099999994
USP37	1673.4301	1379.1532
USP38	1105.0	483.1281
USP39	452.8447	6998.9319000000005
USP4	917.7293999999999	3404.4993999999997
USP40	49.339200000000005	1068.272
USP42	709.8969	4503.364799999999
USP44	0.0	24.316000000000003
USP45	730.1214	1309.9784
USP46	342.17679999999996	953.9612
USP47	584.0015	2163.6381
USP48	1675.8	7056.1086000000005
USP49	1178.1999999999998	1932.1285
USP5	1185.0203999999999	7764.867799999999
USP50	0.0	785.7913000000001
USP51	395.85	882.2234000000001
USP53	1021.6	1115.4795
USP54	0.0	1184.8623
USP6	0.0	519.7071
USP6NL	200.1474	3485.741
USP7	1170.0407	3039.7999999999997
USP8	898.3359	915.1875000000001
USP9X	892.5999999999999	1316.7197
USPL1	926.4	2039.411
UTF1	0.0	2538.1409
UTP11L	1082.3098	1866.3755
UTP14A	314.41389999999996	1173.7961999999998
UTP14C	0.0	0.0
UTP15	728.0856	390.3461
UTP18	936.159	2.5608
UTP20	674.5059	4019.2910999999995
UTP23	1019.6	2214.8161999999998
UTP3	1102.4825999999998	9424.076099999998
UTP6	597.135	203.768
UTRN	0.0	2555.5807999999997
UTS2	0.0	0.0
UTS2D	261.1424	6113.3525
UTS2R	0.0	10799.017700000002
UVRAG	836.0	1764.5072
UXS1	442.6244	204.54000000000002
UXT	561.1218	48.795500000000004
VAC14	930.654	7169.048100000001
VAMP1	835.2216	6032.3993
VAMP2	681.4	9967.1005
