DMSO_RPMI8226	KB528_1Hr_RPMI8226	KB528_3Hr_RPMI8226	KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226
CDX1	0	0	0	0	0
SLC6A7	0	0.00342095371662228	0	0	0
CAMK2A	0.0171078540571133	0.100944509051645	0.142348675441242	0.0515301598835629	0.0175117651108669
ARSI	0.144092655537258	0.100811154458816	0.0278848341527363	0.00662872471187328	0.0348091836151594
TCOF1	70.7871289870823	73.2081834086705	63.998279461481	72.1394032307484	67.6647635557654
CD74	164.702442402211	175.081205758336	154.740852266531	158.923151986744	153.692472580246
RPS14	2648.73528705923	2437.2024823113	2481.66546661962	2457.19242711058	2475.82094446729
LOC102546298	0.171229090374231	0.031427385617815	0.135704513518304	0.0675832311620525	0.415884421192294
NDST1	7.72546959232938	8.7029019742323	4.31888630548499	4.70102798016173	8.19543814719768
SYNPO	0.0116964430795727	0	0.0121083710538201	0.0084219701440236	0.0166451833405857
MYOZ3	0.00936812104545157	0.00333333333333333	0.00333333333333333	0	0.00348270677052069
RBM22	32.8981766380306	44.2137796403498	60.523848356213	69.9701880109972	39.1607704445171
DCTN4	14.9161424729415	17.9841402766903	19.0829645003616	26.6340358941427	18.0130676578441
SMIM3	0.0201474484069594	0.0250829619431199	0.00985355048335477	0.00899450349721623	0.0117584605936169
IRGM	0.0358884068201984	0.0308401348919849	0.0410499812317032	0.0063270558054559	0
ZNF300	7.79701011479235	9.79624754823443	10.3268370500517	10.2760468132925	13.5856323064616
ZNF300P1	0.300728233424577	0.363668887977852	0.277437289249924	0.248447671230656	0.630645620680371
GPX3	0.0069795138584593	0	0.0133711653646215	0	0
TNIP1	65.8875535201223	72.5220537326093	59.7716182133504	73.4678451099566	79.2275692686189
ANXA6	1.1510144175612	1.43404956259816	1.12017512140123	0.924982089385496	0.992247576809228
CCDC69	2.6403808154753	3.18282647340314	2.83653272451662	2.53686518290649	3.04204563414683
GM2A	28.0952692590631	28.7763184751585	25.1859208980697	26.7762015896889	34.8588644164717
SLC36A3	0	0	0	0.0366843566627546	0.0431835548627345
SLC36A2	0	0	0.00656233599801275	0.00402022436172981	0.0334707964936924
SLC36A1	4.42179494983944	4.91099868746605	5.08782378241857	6.91342513596614	5.75731607715021
FAT2	0.00333333333333333	0.00666666666666667	0.00333333333333333	0	0
MIR6499	0	0	0	0	0
SPARC	0.00920369540283859	0.00424816037407531	0.0192185405249165	0.0545528327137763	0.034265460877391
CTB-113P19.1	0	0	0.00597630005256306	0	0
ATOX1	215.177867703821	188.810752430499	175.936252663344	173.962497930795	184.94947065232
LOC100652758	2.32917311311301	2.16924156083224	1.73158680260256	2.09710697380623	4.73633770649236
G3BP1	93.1026811805785	102.217159435184	127.330803203905	146.331746876181	95.1915071352136
GLRA1	0	0	0	0	0
CTB-12O2.1	0	0	0	0	0.0340499342748162
NMUR2	0	0.0117114059393758	0	0.0294780117671193	0.0550163717697648
LINC01470	0	0.0128809562192839	0	0	0
GRIA1	0	0.00835255194216347	0	0.00333333333333333	0.0127543959304143
FAM114A2	13.4341509866341	12.5677649802219	12.0942703608367	13.7969667523503	16.3118551945142
MFAP3	9.49877159944221	10.5399671063715	12.5283867163774	14.075608611936	9.69638087859264
GALNT10	11.4082268624882	12.8874774470866	12.376359323114	14.9818017615733	11.6547334971911
MIR1294	0	0	0.0829106415742903	0	0
SAP30L-AS1	0.123457713008226	0.126760887224207	0.132546612086909	0.184580917612772	0.363582581061444
SAP30L	6.94752434136955	5.67635648537104	6.58985500292288	8.43408103800033	8.48513024596366
HAND1	0	0	0	0.00603946235975336	0
MIR3141	0	0	0	0	0
MIR1303	0	0.93320959578644	0.404319743391852	0.122053320712225	0.474504568651044
LARP1	82.6978358375481	94.662852169697	93.6750801248208	105.263505617151	95.1174024124365
FAXDC2	0.0079641855623776	0	0.0073914595402681	0.00864921948580064	0.00923459967604375
MIR378H	1.67338667847825	0.590957334153714	3.5326761538065	0.924490373843202	1.80994461893656
CNOT8	25.8570017474157	26.4739006211876	27.9001315091622	36.4541601248237	36.5762193093332
GEMIN5	35.7020101576656	36.2497552526208	34.7322262059444	35.5168554367259	26.874195825764
MRPL22	20.0765313368386	19.4873832938744	20.9341615727136	24.5001460607132	19.3504548396152
KIF4B	0.0207315170449611	0.0244685646016753	0.01	0.0205453686050963	0.0250410100196734
SGCD	0	0	0.00333333333333333	0.00666666666666667	0.0155207455497602
PPP1R2P3	0.0324742167927097	0.0137303197751714	0.016614531772861	0.0182914597590135	0.0207926764147936
TIMD4	0.208924622999246	0.166528217506538	0.141724018642607	0.0852223663594024	0.242010868784145
HAVCR1	0.0317685333915723	0.0973294677657789	0.0586587024978203	0.0748887001839911	0.0216517880449027
HAVCR2	46.2496933860904	43.198194789822	22.8555171426415	19.8801276036772	23.7986083838875
MED7	9.87164299786169	6.59623807689453	8.15809169333212	11.6886962223616	11.8231101813415
FAM71B	0	0	0.0173818569442164	0	0
ITK	0.0109338818737726	0.0128455527665511	0.0215813866613458	0.0365554099511384	0.0225128352061502
CYFIP2	51.2596208157857	57.7351512559329	44.2496976534445	42.8297361338163	44.5496465929942
FNDC9	0	0	0	0	0
NIPAL4	0.114156401409753	0.119978371404293	0.055580015376084	0.0159163045515197	0.0291069314100854
ADAM19	3.32664193605752	4.02316384697636	2.15725185471783	2.4644910298643	3.01748011504304
SOX30	0.0289041683718089	0.00716713249089212	0.0658835166868494	0.00333333333333333	0.0360909216733942
C5orf52	0.0166108181143455	0.017340273930324	0	0.0545236164479293	0
THG1L	18.867173091262	18.1003396198466	20.9187610020225	22.695193969888	18.3910705604106
LSM11	2.63744932090161	2.34690118236648	3.74336639584856	4.64097754308714	4.11422084618084
CLINT1	54.7839005104028	56.9317899581693	46.2212561010549	49.2655448675989	46.0116260506307
LOC101927697	0	0.00333333333333333	0	0	0
EBF1	0.00666666666666667	0.00333333333333333	0.00425426406086823	0.0147366178504517	0.0141826411602162
LOC101927740	0	0	0	0.00480376791529084	0
RNF145	38.6436975320893	29.0704489786556	28.6937525471934	43.8327503146677	39.6095100247322
UBLCP1	18.9872895327007	19.1077666373055	20.0777084881519	23.4436534805564	24.6749899997166
IL12B	0.364970290117221	0.262004564670502	0.301993238506347	0.606034589959782	0.714959839302702
LOC285626	0.888490436849119	0.569591389132177	0.343361201471332	0.305799890716812	0.734159999248974
LOC285627	0	0	0	0	0
LOC101927766	0	0	0.006009034113812	0.00333333333333333	0
ADRA1B	0.00513653071237748	0	0.005223296851619	0	0
TTC1	80.0856717352833	75.655420264523	80.5588098752412	85.6381091852869	75.6193493227618
PWWP2A	6.03053831658817	6.22222785139	10.5315876342141	9.41061990109014	6.87208194934
FABP6	0.263431020277144	0.393949303988472	0.377664571301834	0.349437902402388	0.52603915890565
CCNJL	0.147163120804336	0.096622895974814	0.0438484957762463	0.0602769656013575	0.184660955445196
C1QTNF2	0.00483009604743381	0.0154206457260419	0.00491168590052116	0.00507656372860527	0.01114989226407
ZBED8	2.40447869204851	1.38192497287733	1.40174293930195	3.91399243663933	4.06798974829773
SLU7	22.384249537517	23.9616541505571	25.1689329917636	28.9393363617009	29.7990646216062
PTTG1	146.330025002584	125.274772192965	130.429498168362	151.976023440534	168.379672233502
MIR3142	0	0	0	0	0
MIR146A	0.116946870966655	0.412452400361938	0.110377055733158	0.489894406519778	0.547177159418966
ATP10B	0.00333333333333333	0.00333333333333333	0.00593437786127455	0.00333333333333333	0.00877430221229881
LOC285629	0	0.00520506930638925	0	0.0104810708505313	0.00590961391591341
GABRB2	0.0151853573697327	0.0389573610463946	0.0197978895400439	0.0536064396595382	0.122974732076536
GABRA6	0	0	0	0	0
GABRA1	0	0	0	0.00494957220153217	0.00333333333333333
LINC01202	0.196521293693931	0.0723945606438852	0.161271631775843	0.144214511661056	0.363182682656759
GABRG2	0.641170439864952	0.705762774346414	0.529422643692819	0.507055294929089	1.43389473130038
CCNG1	48.9082364329923	56.0354168681101	53.3709017709956	47.3945855528229	47.7930659721792
NUDCD2	68.455549182926	66.5587609703013	61.495971708543	63.126370242293	89.2350124123841
HMMR	66.6425382160333	57.8972665657241	42.1702288558018	58.3641913910993	93.7098866608212
HMMR-AS1	0.063655315017401	0.106883320409284	0.159144558686083	0.0273808973238616	0.131622368403836
MAT2B	57.6420301700743	50.3710140391585	40.861720772086	60.0654193991498	62.5487635031346
LOC101927835	0	0	0	0	0
LOC102546299	0	0	0	0	0
CTB-7E3.1	0.0183306913351976	0.129133840814766	0.0792453071790024	0	0.024244034474825
TENM2	0.452482564492856	0.512610809716093	0.446763167673386	0.406024628173165	0.895794729846277
CTB-178M22.2	0.06240942628792	0.277038571337592	0.195421063046814	0.0265505550993778	0.106409927132442
WWC1	15.1950616631207	16.7947770840721	14.858953652047	16.219735017933	10.9489980731928
RARS	89.9534728848447	84.1802290534961	91.1783669609439	98.8706235689713	92.3875482908662
FBLL1	0.0414988875641223	0.0987035605827085	0.096197113456709	0.0396846335775098	0.105872553896789
PANK3	13.5644981697906	13.8830855141821	13.2718726329762	16.2108463060061	13.8616090591294
MIR103A1	0	0	0	0	0
MIR103B1	0	0	0	0	0
SLIT3	0.01	0.00960039548370538	0.00333333333333333	0.00333333333333333	0.0106853722436555
LOC101927969	0	0	0	0.00705653542405217	0
MIR218-2	0	0	0	0	0
LOC728095	0	0	0	0	0
MIR585	0	0	0	0	0
SPDL1	24.7055587950612	22.9225270285356	25.7385666597497	40.0541865891683	33.6352116044677
DOCK2	38.6275254209692	42.0103263868618	33.8512204509003	34.0525779522387	53.4408241242846
FAM196B	0	0	0	0	0
MIR378E	0.131331282224327	0	0.284174068977236	0.174090981537692	0.181176574058421
FOXI1	0.00535318985398381	0.10333524658274	0.0190371576961371	0.0274301016931655	0.0116403709742926
LINC01187	0	0	0	0.0103097357882142	0.0107293473392918
C5orf58	0.0271072535914873	0.00693411986771993	0.00675462484426232	0.0130035047841183	0.0468243177326331
LCP2	20.5766875152027	19.4464083232129	7.70554072489766	11.9496765158446	17.6958555097005
LINC01366	0.302313250628782	0.308096358559498	0.0897915662459923	0.0827097936009858	0.394786553731758
KCNIP1	0	0	0	0.00759796278049319	0.00496638563617478
KCNMB1	0	0	0	0	0
CTD-2270F17.1	0	0	0	0	0
GABRP	0	0	0	0.00415629723223865	0
RANBP17	0	0.00333333333333333	0.0100516550822334	0.00601100854085563	0.0314838018987916
TLX3	0	0	0	0	0
MIR3912	0	0	0	0	0
NPM1	1320.99739174406	1302.97024080619	1363.86238434207	1280.76930368392	913.175609174207
FGF18	0.0755578460445741	0.207211286209971	0.291262460270638	0.106594245539934	0
SMIM23	0	0.0492907358244729	0	0	0
FBXW11	16.954838987293	16.7532351831253	13.964992780305	20.541740208764	21.5131789259299
STK10	10.7426380802366	11.6775605743039	11.5766884288493	13.6902323803866	15.4545001690306
EFCAB9	0	0	0	0	0
UBTD2	1.96232527827434	1.6630246431156	2.67507923787209	3.23871014226664	3.89530333273529
LOC100288254	0.00575758673458482	0	0.0181920008616804	0.0499076890423421	0.0784445149792228
SH3PXD2B	2.4520512269109	3.13103031882242	1.76058869781246	2.15087742215549	2.02994217268876
NEURL1B	0.257491342866137	0.197407542907666	0.093496303191537	0.0738540182599252	0.342617061049659
LOC101928093	0	0	0	0.015865088992786	0.0186609509134488
DUSP1	84.9316200802176	30.5981345314148	16.9322842220671	15.8917189795074	9.98436996004428
ERGIC1	298.636524744615	318.466930522862	262.958787981582	266.725322417327	248.761831914504
LOC100268168	0.240893270782454	0.167577300253617	0.238031086688759	0.469686421926816	0.436749921551124
RPL26L1	108.626398535593	100.807875820234	108.663805165083	117.342245798905	105.398882287041
ATP6V0E1	116.823739513319	111.336599947279	110.095261396954	128.039747470395	131.095096193146
SNORA74B	0.450328184960057	0	0.228160828604159	0.221779138653097	0.198276545439837
CREBRF	0.76290347990693	0.793503566541752	0.530069390475888	0.986739543947691	1.37886876320143
BNIP1	14.9207333418674	15.5464810535423	21.749733913529	20.5577954430329	15.5290699442439
NKX2-5	0.0052907553777266	0.0298539689827852	0.0873395629094894	0.13002136978686	0.0723854369354532
STC2	8.60887536027951	7.42371983981971	5.3365619162061	4.10364764097897	8.12654357447082
MIR8056	0	0	0	0	0
LOC285593	0	0	0	0	0
BOD1	22.9845371729739	18.0628138042995	20.7412322371569	22.6077821774117	19.07827429752
LINC01484	4.25022648797031	5.50092653950387	2.72967098549122	2.96728018757301	14.3221332194779
LINC01485	10.3981279385789	9.94405192611762	7.21360109624183	8.37471307198357	10.6037651811365
CPEB4	15.3571984051498	27.9482680278708	14.7023621418652	27.8118524093718	20.6822343412151
C5orf47	0.0240846295974172	0.00507174700493684	0.0979612121363539	0.0523076915064654	0.00529863040384135
HMP19	0.0553722564333985	0.0550286127986812	0.0691792727278399	0.123818176056786	0.145683726378876
LINC01411	0	0	0	0.0225551867608282	0.159180159599057
MSX2	0	0	0	0	0
MIR4634	0	0	0	0	0
FLJ16171	0	0	0	0	0
DRD1	0.00343247560797475	0.00379215711427534	0	0	0
SFXN1	55.4364041642833	57.4198756699263	55.9062246570533	65.4684420199657	63.4284596212399
HRH2	8.75466294496294	8.87415719941771	3.92671396920753	2.58027171627876	4.38398385397715
CPLX2	0	0	0	0	0
THOC3	70.9083677847037	68.2737545701168	65.4510369341552	66.9467252608915	78.841734831951
LOC100996385	0	0	0	0	0
FAM153B	0	0	0	0	0
LOC100507387	0.0321877082597369	0.0521809811466267	0.012175089041933	0	0.0148013953987748
LOC643201	16.7236607387959	19.5453337237965	12.5056514568393	11.0357210345357	11.6737816011059
SIMC1	10.9464993042646	12.1333538438331	10.0669453421557	13.1444714765201	16.1296373711207
KIAA1191	15.8476706567814	17.9445751413349	20.2288202974336	22.9481031354384	22.0448322001945
ARL10	0.256922507110462	0.188270076806406	0.0518619849606072	0.14783071213361	0.534299429971063
MIR1271	0	0	0	0	0
NOP16	81.0136738874612	89.2679836031207	103.554074378125	70.9375681123803	43.6946684545281
HIGD2A	219.454795911475	206.240924877332	198.461477705432	204.892642447986	194.967014525847
CLTB	155.717901311444	136.934181512233	142.44081686223	153.005220319863	150.039394721107
FAF2	22.7932956473459	28.7499422727858	34.2440986825841	37.9870073746608	24.8598066918239
RNF44	18.7433962942499	20.5949812709567	7.95745491629043	11.3795949428137	23.3713111844195
CDHR2	0.00529147176677278	0.0240249410679891	0.00807128274923393	0.00333333333333333	0.0323027915887933
GPRIN1	3.22036643183734	3.16229304706266	1.97996360490986	2.1112059988981	1.70081171472183
SNCB	0	0.00882134203203498	0.0467938142699761	0	0.00921596267481924
MIR4281	0	0	0	0	0
EIF4E1B	0.0163769416500216	0	0	0	0
TSPAN17	6.04539667154964	6.09637525975728	5.51972377823253	7.20717022065273	8.95233345395814
LINC01574	0.0201490555815522	0	0	0	0
UNC5A	1.62777512431986	1.98125451576293	1.31479100629839	0.701562384754684	0.37433289027463
HK3	0.00801233631339428	0.00497095689143754	0.0287694298326688	0.00342131211905194	0.00447266085813264
UIMC1	19.2141186260268	19.690644199408	18.0617314334007	21.7725977752867	23.5441353540604
ZNF346	3.52997610207358	3.41336064685662	4.46849820410751	5.61224584700012	4.94798715331571
FGFR4	8.98867768852632	8.67730249737883	8.16253773014188	6.80270860883402	5.55495470417832
NSD1	9.20710945903672	11.0074496287098	10.4137521156809	16.216587776126	13.2485399945425
RAB24	35.1598698965792	34.1028284140578	25.2850728363668	23.1808564511728	33.6979230033936
PRELID1	476.223993902355	457.574051960536	462.983520806536	471.543274509579	392.208992418996
MXD3	14.4465014542246	12.4764262359701	11.6170522538933	14.3694422032423	22.235715465246
LMAN2	329.840801345492	327.883560273016	327.271470116504	345.928254464045	308.530304927002
RGS14	58.8377671162387	53.7469666141596	26.290032314515	19.2108889422653	34.9348428574773
SLC34A1	0	0.00440649978125697	0	0.00351589808074742	0.0118943572777385
PFN3	0	0.0684122882798255	0	0	0
F12	16.7296034305157	15.2450640075305	12.8374874356125	10.6569548746027	12.9501258776967
GRK6	86.4241491112905	83.2976144374327	58.5396665316199	62.5834498962104	78.6477337252348
PRR7-AS1	1.33557416529663	1.21010435432099	1.06925883015945	1.05117871393271	1.20757580424066
PRR7	29.3844241692759	30.8139466208098	25.7547262212057	20.5025178104073	26.9342214752113
DBN1	13.777958001456	12.9139614773092	9.241153988896	5.22685648046952	14.9819056144723
PDLIM7	5.7462430559666	5.31897803527576	5.9554128759587	4.98519897645383	7.10029200344077
DOK3	0.460570215924892	1.03765296757919	1.02263820825732	0.599162074025606	0.340606419635614
DDX41	87.8243089289188	93.8163076662098	93.0044158361145	93.5296323284734	89.154064380429
FAM193B	16.1222252940814	17.673487748687	17.2612691818606	22.7558936046081	23.8549175071289
TMED9	424.00213398595	425.396548491396	454.854117506784	457.958328904441	324.442420787065
B4GALT7	25.210654950519	24.7100233371915	26.9014957130199	27.0559505844137	28.6718939367051
LOC202181	1.30077169901179	1.23725568808994	0.8890517633618	1.18819222517762	2.72365573863572
FAM153A	0	0	0	0.00678290036648096	0
LOC728554	20.6933325562568	18.8569229147066	19.4792737761444	18.9035859415136	20.8613441109423
PROP1	0	0	0	0.0415591641306927	0.019553209495376
FAM153C	0.0642533468257967	0.0514195992216781	0.0309907891984998	0.021044669302431	0.0502976218964509
N4BP3	3.09342483866552	2.12555503526134	1.43332523137122	2.18772726337444	3.03036115893871
RMND5B	40.687258208626	37.5144746744546	35.6764576725711	48.267101312281	54.1149602159629
NHP2	670.651630554108	650.886734459497	640.017748277557	615.324250406861	554.125851081074
GMCL1P1	0.00816581051332387	0	0.003840190121314	0.00470516166318087	0.00457172284587338
HNRNPAB	362.404383222867	404.018839351394	504.649729479624	522.912462873268	381.183772994075
PHYKPL	21.8126348026368	20.3384102698084	15.6807431287423	17.6115006261353	26.3242134712754
COL23A1	2.70844668160061	2.28788575106433	2.38544651845202	2.15762098569785	2.5636656391184
CLK4	5.77218935448261	6.1113808677154	8.93052282001809	11.3349048688998	9.12232265821359
ZNF354A	2.79771572930887	3.16547201621965	4.04761559669422	3.94677618632703	4.73948072047526
AACSP1	1.78064664777687	2.42752977952161	1.44111831155588	1.57645250976668	2.2663844458269
ZNF354B	3.75307092459519	3.16744679492215	4.13376751694104	4.76033050714606	6.15574413915843
ZFP2	0.005110571270165	0.0290748561695064	0.00466730799359701	0.00571858109832752	0.022919061228526
ZNF454	0	0	0	0.00633203846292711	0
GRM6	0	0	0	0	0
ZNF879	0.105477675533175	0.0693046343157431	0.0561165950678391	0.124289623993125	0.201906106466107
ZNF354C	0.141901763518454	0.0862375093202978	0.114266006992807	0.190338841377501	0.172356224970208
ADAMTS2	2.54221118421159	2.97416142152283	2.39687954346058	1.93016861852031	2.12734432653878
RUFY1	23.6397103837754	22.9854444859004	24.7302259782062	29.0184451395036	28.7020808310539
LOC101928445	0.11322769499416	0.656547038745964	0.422972203082805	0.11487133026165	0.0836272753263925
HNRNPH1	394.600934869622	499.867944734498	486.428198513509	487.153854035316	351.421605870276
C5orf60	0.0189799020093424	0.00990669748314413	0	0.0225462090843896	0.0351957770916768
CBY3	0.183398866580702	0.374561465150142	0.162621032870405	0.0879653437980011	0.730692932545254
CANX	353.508401154746	393.019046453688	381.993372349245	427.750784858131	281.466664527647
MAML1	15.0441775894209	18.9896860444744	22.2593278290333	28.3145375751584	19.4522233780768
LTC4S	2.09553099432985	2.21787911595085	3.00067141723609	2.41956039623015	5.22946389460911
MGAT4B	62.3638879889387	66.677934448299	61.9869909061117	82.5460161614414	100.007011930329
MIR1229	0	0	0	0	0
SQSTM1	242.96535655831	322.144967796347	487.526012276714	638.422566649211	283.450142096504
C5orf45	23.1212449952716	23.1064145917339	19.9911673952947	24.6653402375871	32.7828276780395
TBC1D9B	29.7698545311427	33.1323991177077	30.2185405607415	40.1583091025939	48.189474042631
RNF130	0.0248328532689298	0.0123914457310566	0.0441156397230821	0.0153541134352542	0.0554588764171244
MIR340	0	0	0	0	0
RASGEF1C	0	0.011544175041923	0.0159385980643717	0	0
MAPK9	6.33231008352489	6.89105885128583	6.59349358781496	8.05034903479788	10.7879213919259
GFPT2	0.0525456889893865	0.0697888533824538	0.123574824990091	0.0569893378677277	0.045565866645562
CNOT6	8.81439632260417	8.92957411403239	9.02770299998755	13.741745408644	13.4989487541005
SCGB3A1	0.09163788436237	0	0.101058464408148	0.0520381397483455	0.144151731816958
FLT4	0.0258603592312394	0.015795588908683	0.0250578597865074	0.0151822026124458	0.0215865988008003
OR2Y1	0	0	0	0	0
MGAT1	41.4252969534391	38.6010887409984	34.6841540022028	40.7361448591166	40.5568546397677
HEIH	12.4927523289464	10.2393748831122	8.39796398804265	12.9197889360951	17.5298280556743
LINC00847	6.98205490325286	4.34923124154528	2.87992055288013	5.92501050117466	11.8153822081641
ZFP62	8.07921924987073	5.68785896798204	6.44719261479838	9.11478266793897	12.7845208947269
BTNL8	0	0	0.00487709656319355	0	0
BTNL3	0.00474497550233559	0	0	0	0.0175978885458384
BTNL9	0.0203211703243741	0.0130734539419386	0.0122977834121779	0.00682399006974899	0.0174138623258261
MIR8089	0	0	0	0	0
OR2V1	0	0	0.0236811724147696	0	0
OR2V2	0	0	0	0	0
LOC102577426	0.075902364788318	0.0273896058810508	0.073282789192186	0.0521135899677381	0.265669222258887
TRIM7	0.0539910493678663	0.0407476834258802	0.0677020929747006	0.0226247440754996	0.0839708404082318
MIR4638	0	0	0	0	0
TRIM41	29.9338778746973	27.7066482948229	28.6173335260294	34.291350198157	32.0778456286644
GNB2L1	2214.98994987405	2123.9748519099	2091.00156147689	2153.66187674271	2058.03006474806
SNORD96A	57.6364438085531	104.562352099343	86.9579136033744	66.0712518399743	66.4138918830515
SNORD95	5.46949056029872	8.30254267543659	8.81482890715974	8.22010704976192	9.21800481593592
CTC-338M12.4	5.86391887769287	4.46370674636268	3.05890897076803	5.70764440711035	8.8222405369233
TRIM52	7.16777788718166	10.2589234668197	8.68224079601685	8.29809894755104	8.63105385728575
TRIM52-AS1	7.50211836219227	6.6828138538746	5.95385828210794	5.68421784210208	9.14740980864583
LINC00266-3	0	0	0	0	0
LOC285766	0	0	0.00574307858709718	0	0
DUSP22	138.473558298026	135.286447329213	100.258409300654	84.4053760273503	124.726466339313
IRF4	91.602672183371	105.95501285266	85.7537723201164	39.1999100838426	62.2105445903247
EXOC2	19.2145132493034	20.4375234948373	15.8360329307318	19.5804786162329	29.0140519294098
HUS1B	2.02761337011498	2.75165533051024	2.38599748595104	2.65396560296584	1.54602221106228
LOC101927691	0.0048060357931502	0.00633079939515582	0.0187423790246299	0.0353227021212384	0.046743041868272
LOC285768	0	0	0	0	0
FOXQ1	0	0	0	0	0
FOXF2	0.00474401979685499	0	0	0.00556402526633143	0.0188232146951316
MIR6720	0	0	0	0	0
FOXCUT	0	0	0	0	0
FOXC1	2.60596736314647	1.82293403405596	2.67568749768629	3.12231180175544	4.83478586107266
GMDS	147.41153738158	152.935732222214	144.970934189497	143.80972768163	114.166960166403
GMDS-AS1	3.16490769646916	2.84065922106798	2.01916991841156	2.45837228210457	4.8719500347633
LINC01600	0	0	0	0	0
MYLK4	0.0244456331463056	0.0413129342310741	0.0983092968174733	0.0612625564458212	0.0479280221667062
WRNIP1	87.7665718368437	82.5551427044428	81.6433938990452	94.5175778876509	98.6492611267531
SERPINB1	28.041127224252	27.1683552015044	23.1231513006982	23.1022100997495	39.1336142307276
MIR4645	0	0	0	0	0
SERPINB9P1	0.00981703187280098	0.03064923150108	0	0	0.123578404050357
LOC101927730	0	0	0.12028194583848	0.0161485932019251	0.0205586859669045
SERPINB9	0.118964722181124	0.133083855957338	0.241007513791165	0.262410090772554	0.307422068812338
SERPINB6	54.0005189850655	50.6360444991486	44.6456711605414	41.4291883056418	65.1974384970916
LINC01011	3.32918655773047	2.06659739499549	1.21241459758158	1.4773212785301	4.18952318787206
NQO2	79.1887619137756	69.1233471150454	63.9201753789394	79.4435001431774	79.609304381284
HTATSF1P2	2.75775205755316	1.41034296697997	0.560352809776886	2.37988407735028	3.38675105191613
RIPK1	11.2626809291179	14.6027908104012	23.7876114379541	25.3014060795712	16.1180336472078
BPHL	14.1959446704121	13.1816815293389	13.3421251898223	12.7272481573296	19.2957674292927
TUBB2A	14.229107956314	17.8112324178645	19.9142789304991	21.7395233544354	13.5081851206927
LOC100507194	0.00719498702893332	0	0	0	0
TUBB2B	191.633266026214	168.986627228791	115.346296704222	64.7443889663233	78.52023175916
PSMG4	128.49803225626	106.619135916316	95.9428514735957	73.7693466862485	95.2515192072887
SLC22A23	20.5007210414344	25.9750625058281	9.28725913171944	5.55925105162244	9.9323133355254
PXDC1	20.1240073691413	14.3922431059211	7.5968541055808	8.68107932051619	15.8773704868579
FAM50B	0.291071864820549	0.153670656406918	0.178604578390671	0.118579287874943	0.307554826700517
PRPF4B	42.2999138392487	51.1624007335879	55.4188428553004	58.3097710967591	42.1668532844901
FAM217A	0	0	0	0	0
C6orf201	0	0.00994191378287508	0.00383745472736285	0.0044827860304686	0.00435565380654755
ECI2	16.0026809043167	14.0673201721643	12.3141564923831	10.0917014161009	20.3304545115972
LOC100507506	0.0643993541156539	0.125277463823575	0.0975071667833533	0.141858003763606	0.0605136804161842
LOC102724096	0	0	0	0	0
KU-MEL-3	0	0	0	0	0
CDYL	40.4999268161748	48.8867170342344	28.8125391295787	38.7524900156025	42.3928452516764
RPP40	39.3290613592991	42.6730250977903	55.8585541240359	56.3870976167372	32.6487454253958
LOC100129461	0.574429415268402	0.495800052245149	0.884271402700607	0.758287888587	0.671345719865878
PPP1R3G	0	0.0221041692622996	0	0	0
LYRM4	38.5677615429835	35.8248745539471	41.0286849693142	39.5265350597602	33.0719436285811
MIR3691	0.136565821163854	0.276412409732073	0	0.233257457361141	0
FARS2	37.893212517901	36.5993033423791	31.9863920300824	35.1530947269319	39.8672770664239
LOC101927972	0	0	0	0	0.0783555621384046
LOC101927950	0.0144001744100732	0	0.0292868435411672	0.0391663641091468	0
NRN1	0.00883122824233321	0.0259991816583517	0.00898040511330985	0.00400327443983651	0.0382115352609865
F13A1	0.0197923127849089	0.0184661090141581	0.018145978785288	0.0366561041852913	0.0616379563014806
MIR5683	0	0	0	0	0
LY86-AS1	0.00607559263704737	0.0201842746593336	0.0112212751463825	0	0.0419811629419496
LY86	10.4433696362824	10.6295352433318	8.18088904604183	6.6317200422393	3.07179929833214
RREB1	11.1170749479759	14.5019757210745	7.60393957805745	11.9668296874665	13.0858090614448
SSR1	102.495328750858	116.091843667543	121.716308536249	117.671673449806	63.6515074860758
CAGE1	0.101374260317341	0.214319641846045	0.126218427005178	0.0855782721489013	0.243090879640016
RIOK1	36.7458249481573	44.4449040566565	56.9339951736752	44.8175074845886	36.3270295159753
DSP	58.7225843620246	64.6477796155444	45.4956568634819	44.3424540641204	50.5448688834185
SNRNP48	19.9316770074188	23.0463360274515	25.4095793432624	34.2152449497351	25.0605413000848
BMP6	23.7399141886249	23.0673550804215	18.0238314880219	7.97267274623005	12.2819188866046
TXNDC5	158.862445276654	165.267629142295	138.867151252157	107.626099805726	68.3251388800143
BLOC1S5-TXNDC5	0	0	0.00334870994170669	0	0.00426997295662746
PIP5K1P1	0.00912683976969762	0.00569699313195185	0	0.00333333333333333	0
EEF1E1-BLOC1S5	0	0	0.00365218199117068	0	0
BLOC1S5	0.0245739759068299	0.0688376977648425	0.0855129494101527	0.0931761993230727	0.0344197112158575
EEF1E1	31.1612990974679	31.8276628283711	34.7030745666515	30.5024558093631	29.0772780727463
SCARNA27	11.1842356259695	17.8157959382362	14.8639092132514	14.1578222927315	11.7240237118221
SLC35B3	12.3555312825629	13.0173237005595	11.998130745451	11.8159127470655	17.5847332852258
LOC100506207	0.159690361956257	0.12858997780465	0.0944731539250659	0.153781997808163	0.406763951346077
HULC	0.0730853698064835	0	0.0225305742630571	0.056714175428774	0.258029813809669
