GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL
PSMC5	1010.6893	1386.9499
PSMC6	327.1805	76.4676
PSMD1	267.43080000000003	681.6495
PSMD10	723.4462	575.1876
PSMD11	555.56	4787.6286
PSMD12	649.3185	398.3206
PSMD13	879.8140000000001	7498.242
PSMD14	1022.1930000000001	674.1496000000001
PSMD2	840.924	378.11339999999996
PSMD3	999.6	3661.0207000000005
PSMD4	1037.1402	1059.2291
PSMD5	1385.7673	12830.4787
PSMD6	734.0319	240.4253
PSMD7	714.4000000000001	52.542
PSMD8	569.0212	254.92450000000002
PSMD9	680.7389000000001	1418.4899
PSME1	296.0496	1017.6657
PSME2	429.98380000000003	1322.1609
PSME3	1062.1747	1718.8132
PSME4	734.0	2821.9408
PSMF1	941.5952000000001	2502.0601
PSMG1	1330.8	926.3514
PSMG2	997.3000000000001	1319.2892
PSMG3	637.1392	23.1176
PSMG4	496.0488	1357.2586000000001
PSORS1C1	0.0	3577.4354
PSORS1C2	0.0	3782.0881999999997
PSORS1C3	0.0	3891.437
PSPC1	242.7516	348.2953
PSPH	900.962	1546.3084000000001
PSPN	0.0	1066.7445
PSRC1	379.197	1254.9386
PSTK	508.84839999999997	54.3907
PSTPIP1	0.0	2246.1513
PSTPIP2	0.0	2385.268
PTAFR	0.0	7828.2546
PTAR1	526.3384	21.506100000000004
PTBP1	1311.0	210.78689999999997
PTBP2	238.51170000000002	61.911
PTCD1	636.0627999999999	3386.5522
PTCD2	943.1105	1396.8603
PTCD3	968.8392	11154.065400000001
PTCH1	1111.5777	7486.1948
PTCH2	0.0	1695.2604999999999
PTCHD2	380.7056	5746.3526
PTCHD3	0.0	660.5704000000001
PTCRA	0.0	984.5419999999999
PTDSS1	248.3727	8.748000000000001
PTDSS2	605.9152	658.7263
PTEN	1298.8	2042.1491
PTENP1	460.2711	1506.5801999999999
PTER	868.868	254.22480000000002
PTF1A	0.0	18.7055
PTGDR	0.0	1396.7484
PTGDS	0.0	6021.0793
PTGER1	0.0	543.0525
PTGER2	0.0	1201.6329
PTGER3	0.0	63.592200000000005
PTGER4	998.2257999999999	1133.4105
PTGES	0.0	0.0
PTGES2	676.0932	9392.0309
PTGES3	1808.6	12898.8602
PTGFRN	0.0	402.59799999999996
PTGIR	0.0	1309.8795
PTGR1	0.0	16.8264
PTGR2	225.03600000000003	3133.1805999999997
PTGS1	0.0	861.9148
PTGS2	1388.7022	6917.4138
PTH	0.0	796.0067
PTH1R	0.0	609.8868
PTH2	0.0	2241.8684000000003
PTH2R	0.0	1994.9808000000003
PTHLH	1055.592	0.0
PTK2	0.0	512.8455
PTK2B	1655.2786	19316.4836
PTK6	565.1208	424.1189
PTK7	0.0	895.2781
PTMA	828.4	5435.782900000001
PTMS	0.0	937.3869000000001
PTN	0.0	735.098
PTOV1	525.673	2728.2703
PTP4A1	1710.2903999999999	1882.4296
PTP4A2	823.3764	5643.8248
PTPDC1	429.41519999999997	1571.3311
PTPLA	0.0	7.6284
PTPLAD1	630.634	0.0
PTPLAD2	0.0	1140.9806
PTPLB	1075.2	1134.0555999999997
PTPMT1	551.7486	1764.1922
PTPN1	619.3184	1624.8586
PTPN11	465.528	57.075
PTPN12	669.5228999999999	1211.1294
PTPN13	577.7822	1681.2958
PTPN14	0.0	96.36030000000001
PTPN18	0.0	3901.9181000000003
PTPN2	954.1862	4661.8099
PTPN20A	0.0	686.1569
PTPN21	0.0	0.0
PTPN22	594.0165000000001	5289.4551
PTPN23	1032.2	639.9047999999999
PTPN3	68.184	2541.1993
PTPN4	951.9445	266.6286
PTPN5	0.0	1771.8624
PTPN6	2063.7545	20629.532600000002
PTPN7	1679.22	459.00070000000005
PTPN9	482.0004	259.82800000000003
PTPRA	566.6	422.1985000000001
PTPRC	0.0	9207.2273
PTPRCAP	0.0	4209.4912
PTPRD	317.3786	465.27
PTPRE	618.6337	8089.646599999998
PTPRF	0.0	637.9031
PTPRG	825.0088	4681.1106
PTPRH	0.0	6490.7301
PTPRK	648.3633	741.5301
PTPRM	544.4	22.012
PTPRN	0.0	1938.9629999999997
PTPRN2	0.0	1836.0516000000002
PTPRO	422.31780000000003	1613.2375000000002
PTPRQ	0.0	2982.4004999999997
PTPRR	0.0	774.3148
PTPRU	0.0	287.27
PTPRVP	0.0	459.00070000000005
PTRF	0.0	2616.6267
PTRH1	446.4174	3717.2252
PTRH2	1294.7042	3624.8777
PTS	925.92	1749.7312
PTTG1	381.248	5930.2475
PTTG1IP	991.8000000000001	933.8485999999999
PTTG2	0.0	3120.3601
PTTG3P	0.0	881.7063999999999
PTX3	0.0	1242.8163
PTX4	0.0	1843.0175000000004
PUF60	578.1356000000001	2166.7707
PUM1	1212.4471	464.2496
PUM2	0.0	6845.951299999999
PURA	581.506	2784.0547
PURB	1538.2	2399.4266
PURG	259.8689	965.5914
PUS1	132.957	608.682
PUS10	1040.9964	1873.1974
PUS3	452.07859999999994	3089.8487999999998
PUS7	528.8388	1602.5381
PUS7L	963.5624999999999	403.1875
PUSL1	340.32309999999995	355.47260000000006
PVALB	0.0	2985.8140000000003
PVR	0.0	3423.7775
PVRIG	389.8190000000001	8432.0723
PVRL1	523.2	8091.1709
PVRL2	0.0	3459.3342
PVRL3	1018.8638	790.0396999999999
PVRL4	0.0	13901.4228
PVT1	1092.5247	1804.0179
PWP1	1086.204	1601.4406999999999
PWP2	786.462	16522.057500000003
PWRN2	0.0	1995.3095
PWWP2A	857.8128	1544.381
PWWP2B	175.7478	744.289
PXDN	0.0	474.60360000000003
PXDNL	0.0	2341.1292000000003
PXK	0.0	391.48400000000004
PXMP2	299.976	64.052
PXMP4	752.7465	8771.243199999999
PXN	0.0	3294.1224
PXT1	1034.7902000000001	3431.8927
PYCARD	579.7778	2208.5137999999997
PYCR1	577.7464	1344.5926
PYCR2	1158.5309	23466.9388
PYCRL	669.8132	1698.8038999999999
PYDC1	0.0	2203.8042
PYDC2	0.0	1976.2352999999998
PYGB	821.6	17620.168500000003
PYGM	0.0	4210.5697
PYGO1	0.0	709.986
PYGO2	1542.4	20487.0495
PYHIN1	0.0	3519.1266000000005
PYROXD1	682.1999999999999	668.3076
PYROXD2	310.7294	4688.186299999999
PYY	0.0	576.8605
PYY2	0.0	736.3235999999999
PZP	0.0	2902.735
ProSAPiP1	0.0	2128.8415999999997
QARS	749.1688	973.0185
QDPR	551.0808	2101.4389
QKI	201.81210000000002	629.5422
QPCT	1971.4	37579.3688
QPCTL	1434.2401	6071.8871
QPRT	0.0	5906.893
QRFPR	0.0	687.4665
QRICH1	1160.8	973.0185
QRICH2	0.0	6548.3013
QRSL1	984.0903	0.0
QSER1	679.0	672.4830999999999
QSOX1	987.0532	2084.404
QSOX2	339.8094	421.91999999999996
QTRT1	640.8306	2306.9677
QTRTD1	770.5848	0.0
R3HCC1	397.37039999999996	3436.1166999999996
R3HDM1	1124.9116	924.4862
R3HDM2	170.08530000000002	1292.2909000000002
R3HDML	0.0	931.5259
RAB10	853.6	2833.1065
RAB11A	997.8507	1493.7006999999999
RAB11B	1248.6496	3551.7826
RAB11FIP1	1168.5986	11280.4981
RAB11FIP2	590.5426	700.5527999999999
RAB11FIP3	317.5546	742.4735000000002
RAB11FIP4	0.0	4642.6707
RAB11FIP5	827.5708999999999	532.1918
RAB12	354.8184	4781.991
RAB13	368.81940000000003	3284.4246000000003
RAB14	755.856	1255.0551
RAB15	0.0	1800.0886
RAB17	0.0	3414.0855
RAB18	803.5956	5.1072
RAB19	0.0	1067.76
RAB1A	522.0	8090.7928999999995
RAB1B	762.5999999999999	2958.7192
RAB20	330.924	3836.9344000000006
RAB21	794.0138000000001	7144.3869
RAB22A	480.4573	431.1621
RAB23	362.7706	58.113600000000005
RAB24	844.079	6993.556199999999
RAB25	0.0	28013.231699999997
RAB26	192.50490000000002	749.0837
RAB27A	872.1999999999999	3457.0037
RAB28	878.4	1950.6066999999998
RAB2A	601.2057	1219.5520999999999
RAB2B	286.9942	2767.2394999999997
RAB30	1147.3999999999999	25638.072400000005
RAB31	0.0	1433.9643
RAB32	0.0	280.6704
RAB33A	611.0	2206.5769000000005
RAB33B	1718.0	1071.1217000000001
RAB34	200.2801	3693.1972
RAB35	276.224	3716.6889
RAB36	1118.8	15449.428899999997
RAB37	154.5568	8080.9439
RAB38	0.0	764.1256
RAB39	0.0	424.17369999999994
RAB39B	183.1263	280.89119999999997
RAB3A	1211.0262	4889.0251
RAB3B	250.84519999999998	4186.527
RAB3D	0.0	1473.0307
RAB3GAP1	912.912	100.7916
RAB3GAP2	1300.7715	4827.1468
RAB3IL1	0.0	332.5072
RAB3IP	905.7087	145.1848
RAB40A	0.0	1477.7876999999999
RAB40B	0.0	4070.3682
RAB40C	899.4236999999999	946.5776
RAB41	0.0	456.2681
RAB42	0.0	10542.307200000001
RAB43	466.84259999999995	10027.1774
RAB4A	735.3938	2743.4439
RAB4B	1733.9949	594.0732
RAB5A	778.7365	1357.7688
RAB5B	686.165	828.5864
RAB5C	831.952	4536.8933
RAB6A	675.9424	1232.2524
RAB6B	0.0	763.4304000000001
RAB7A	1142.7113	3101.2859
RAB7L1	0.0	486.8277
RAB8A	910.2	26788.559600000004
RAB8B	524.9916000000001	2420.5342
RAB9A	483.52160000000003	5375.323700000001
RAB9B	0.0	1318.6598999999999
RABAC1	776.111	7177.3211
RABEP1	862.2171000000001	2208.6935
RABEP2	1096.0	1210.5057
RABEPK	900.4104	2167.7415000000005
RABGAP1	694.008	452.4313
RABGAP1L	1998.5790000000002	6730.9328000000005
RABGEF1	852.3768	1780.201
RABGGTA	765.9513	1177.7523999999999
RABGGTB	1236.6843	690.5181
RABIF	1117.5774999999999	151.1174
RABL2A	611.1007	1397.1748
RABL2B	559.495	3103.5033
RABL3	976.7348999999999	376.987
RABL5	0.0	681.4031
RAC1	928.4625	2898.2522000000004
RAC2	2039.6000000000001	18494.6031
RAC3	239.45880000000002	2612.9179999999997
RACGAP1	777.114	1692.3463
RAD1	972.252	182.82600000000002
RAD17	1016.2993000000001	2396.9885999999997
RAD18	909.4324	47.4324
RAD21	579.9843000000001	689.1908000000001
RAD21L1	0.0	2437.4366
RAD23A	800.6	7285.513000000001
RAD23B	1418.4961999999998	1855.2249
RAD50	1127.1735	29337.021
RAD51	1095.4602000000002	2556.8529
RAD51AP1	1171.9112000000002	4686.0694
RAD51AP2	208.8207	0.0
RAD51C	950.7592	9777.5207
RAD51L1	206.1312	3.7
RAD51L3	772.992	2631.3067
RAD52	979.4000000000001	1498.8368
RAD54B	314.526	302.7481
RAD54L	722.8	4230.571
RAD54L2	0.0	1361.8791
RAD9A	815.6	4032.1310000000003
RAD9B	937.0894	1627.0534
RADIL	0.0	50.6466
RAE1	484.31690000000003	14596.9356
RAET1E	0.0	5.151599999999999
RAET1G	0.0	5.151599999999999
RAET1K	661.9932	0.0
RAET1L	0.0	0.0
RAF1	945.6876000000001	7469.7113
RAG1	0.0	1427.1393
RAG2	0.0	1427.1393
RAGE	0.0	1589.5680000000002
RAI1	454.0614	3571.177
RAI14	712.9553999999999	6.9789
RALA	892.653	3619.1212000000005
RALB	458.2774	3164.5402
RALBP1	754.1999999999999	456.02819999999997
RALGAPA1	323.81280000000004	1152.6712
RALGAPA2	432.0446	0.0
RALGAPB	433.9251	777.3797999999999
RALGDS	896.2	996.7304000000001
RALGPS1	279.219	10760.4288
RALGPS2	672.9225	414.77459999999996
RALY	987.6	4281.4619999999995
RAMP1	0.0	1525.5320000000002
RAMP2	0.0	3606.9678999999996
RAMP3	0.0	672.5448
RAN	428.0	2334.9332000000004
RANBP1	851.499	256.6838
RANBP10	568.0808999999999	1583.7535
RANBP17	0.0	2240.9604
RANBP2	1545.3338999999999	6296.5872
RANBP3	909.957	3077.0677
RANBP3L	0.0	2330.0290999999997
RANBP6	793.625	2592.9175
RANBP9	715.0	2333.1609
RANGAP1	1374.4	810.3216
RANGRF	785.772	5461.3137
RAP1A	464.31	3172.5979
RAP1B	850.1999999999999	1476.3582999999999
RAP1GAP	0.0	732.5019
RAP1GAP2	0.0	4718.6145
RAP1GDS1	875.8000000000001	1679.9607
RAP2A	872.6	3696.0688
RAP2B	1146.6000000000001	6992.4743
RAP2C	385.2	565.1688
RAPGEF1	136.89000000000001	11875.105199999998
RAPGEF3	0.0	8189.784600000001
RAPGEF5	0.0	5840.9382000000005
RAPGEF6	1634.6000000000001	1807.6804
RAPGEFL1	0.0	4989.9569
RAPH1	658.7774000000001	7874.1769
RAPSN	0.0	2066.0506
RARA	1031.4408	13411.661300000002
RARB	0.0	1312.2798
RARG	980.9386	18516.3381
RARRES1	0.0	2732.98
RARRES2	0.0	20033.310699999995
RARRES3	759.515	3843.7562000000003
RARS	509.334	2730.4355
RARS2	737.4528	3939.1657
RASA1	900.73	1086.5883
RASA2	874.785	51107.01640000001
RASA3	468.988	19373.2332
RASA4	1914.3159	10498.581900000001
RASA4P	521.373	2274.2751
RASAL1	0.0	2585.0252
RASAL2	945.3564	2214.1000000000004
RASAL3	574.8792	1609.9787999999999
RASD1	0.0	23.256400000000003
RASD2	0.0	1749.0549
RASGEF1B	1877.8	16196.2274
RASGEF1C	0.0	610.0677
RASGRF1	0.0	530.9444000000001
RASGRP1	260.78639999999996	0.0
RASGRP2	0.0	208.10199999999998
RASGRP3	4334.4	11495.809799999999
RASGRP4	0.0	254.92450000000002
RASIP1	0.0	2024.3806000000002
RASL10A	0.0	3234.0917
RASL10B	0.0	996.9232
RASL11A	64.2124	17.9144
RASL12	0.0	767.1561000000002
RASSF1	1289.0631	2173.7633000000005
RASSF2	1105.338	5356.5311
RASSF3	829.4	2768.7003999999997
RASSF4	748.0314999999999	7953.1153
RASSF5	1592.8	13789.1575
RASSF6	618.9075	6002.812
RASSF7	445.8149	2139.2014999999997
RASSF8	393.93600000000004	11861.492999999999
RAVER1	706.6049999999999	7635.3165
RAVER2	532.9997999999999	622.1477
RAX	0.0	312.34000000000003
RAX2	0.0	519.6032
RB1	581.9851	1015.4982
RB1CC1	1204.2	551.8668
RBAK	601.8405	50.6466
RBBP4	2076.4221	4955.915599999999
RBBP5	1977.4825	223.95380000000003
RBBP6	856.4000000000001	456.5531
RBBP7	368.4386	1640.4914999999999
RBBP8	1322.455	527.309
RBBP9	430.36650000000003	530.3924000000001
RBCK1	1050.2	2584.0028
RBFA	956.1836	61.079499999999996
RBFOX2	606.7835	5700.2994
RBKS	1235.2098	867.3252000000001
RBL1	1113.3999999999999	3148.2042999999994
RBL2	834.2541000000001	5305.239
RBM10	632.9287	1142.2998
RBM11	468.2328	0.0
RBM12B	598.1243	0.0
RBM14	1199.0	1021.3036
RBM15	669.1082	771.5905
RBM15B	644.0	445.7654
RBM16	251.20289999999997	50.5764
RBM17	442.51469999999995	1227.7319000000002
RBM18	1718.5902	92.7899
RBM20	0.0	2677.2595
RBM22	1052.7462	11.8195
RBM23	591.8	2017.8534
RBM25	450.79999999999995	747.9873
RBM26	1249.0	849.0713999999999
RBM27	637.7787000000001	32.062
RBM28	1100.0839999999998	579.7815
RBM3	886.8924999999999	571.714
RBM33	1221.6	3689.4695
RBM34	1288.1495	10411.152000000002
RBM38	1305.1999999999998	21852.1705
RBM39	1458.8000000000002	3676.6499000000003
RBM4	856.8	1021.3036
RBM41	335.9637	22.5168
RBM42	362.962	2739.6973000000003
RBM43	850.9008	165.60809999999998
RBM44	0.0	10274.772200000001
RBM45	684.835	512.7751999999999
RBM47	2070.2	9293.8361
RBM4B	906.4244000000001	1073.8401999999999
RBM5	510.6006	46.528
RBM6	929.3472	1234.0378999999998
RBM7	1048.2672	1169.5144
RBM8A	1453.0	15046.946
RBMS1	500.752	2570.5262000000002
RBMS2	0.0	50.6083
RBMS3	0.0	1084.3224
RBMX	351.7341	826.2585999999999
RBMX2	149.344	373.77310000000006
RBMXL2	0.0	399.7416
RBP1	0.0	269.0478
RBP2	0.0	35.587999999999994
RBP4	0.0	654.1358
RBP5	508.755	0.0
RBP7	0.0	1904.7496999999998
RBPJ	1671.542	785.1509
RBPJL	0.0	2453.0473
RBPMS	0.0	1696.1374999999998
RBPMS2	0.0	184.6206
RBX1	967.626	1681.1234
RC3H1	0.0	1875.5140000000001
RC3H2	782.0713999999999	455.5045
RCAN1	1914.9314	6357.570000000001
RCAN2	0.0	283.70120000000003
RCAN3	598.1891999999999	2727.2102999999997
RCBTB1	319.583	713.928
RCBTB2	320.7424	1217.3121999999998
RCC1	1934.6	10863.953500000001
RCC2	668.1565	1487.9880000000003
RCCD1	862.7317999999999	2417.5873
RCE1	746.1999999999999	3438.1653999999994
RCHY1	1305.4750000000001	2716.1709
RCL1	831.6542999999999	988.2299
RCN1	574.8675999999999	905.2905
RCN2	356.36670000000004	1589.0162
RCN3	0.0	2598.6333000000004
RCOR1	428.5092	289.2878
RCOR2	0.0	2435.8051
RCOR3	1757.85	6386.3363
RCSD1	1482.8	11348.207
RD3	0.0	11501.8091
RDBP	855.4144	439.34790000000004
RDH10	399.089	131.976
RDH11	208.5264	28.407500000000002
RDH12	0.0	28.407500000000002
RDH13	2547.2916	3947.6809999999996
RDH14	644.8618	478.6297
RDH16	0.0	494.5191
RDH5	0.0	1783.5916
RDH8	0.0	327.9801
RDM1	0.0	643.4838
RDX	715.3762	137.246
REC8	0.0	1322.1609
RECK	0.0	493.5915
RECQL	778.6915000000001	668.3076
RECQL4	470.54	2965.2655
RECQL5	671.8369000000001	7099.5618
REEP1	0.0	4990.8193
REEP2	0.0	1195.1064
REEP3	820.8228	526.7705
REEP4	1708.6332	3567.6396
REEP5	864.6	8717.295399999999
REEP6	828.4148	2925.5266999999994
REG4	0.0	921.1914999999999
REL	873.3054	1720.2064
RELA	730.8	3948.6931
RELB	680.1468	9896.0485
RELL1	881.8000000000001	2641.8585
RELL2	585.529	2870.179
RELT	696.864	2553.9512
REM1	0.0	9726.6561
REM2	0.0	2401.7258999999995
RENBP	121.7528	4472.4915
REP15	0.0	1289.9801999999997
REPIN1	4058.7235	20033.310699999995
REPS1	798.1634	91.995
REPS2	0.0	2421.7587999999996
RER1	618.058	1884.5648
RERE	840.6	1259.5758000000003
REREP3	0.0	5121.7701
RERGL	0.0	639.0732
RESP18	0.0	1559.49
REST	1018.1141	3434.2754999999997
RET	0.0	1985.9982000000002
RETN	0.0	2.9928
RETNLB	0.0	1645.1335
RETSAT	746.1984	2503.1659000000004
REV1	728.6	114.03
REV3L	1537.256	1597.8878
REXO1	1423.6	7891.3132000000005
REXO2	447.7525	1169.5144
REXO4	568.6365	146.4608
RFC1	874.1909999999999	2917.1534
RFC2	933.5414999999999	556.2024
RFC3	343.87	949.3113
RFC4	1513.9144	1521.8906
RFC5	253.487	102.98960000000001
RFESD	1189.791	402.7604
RFFL	3099.0675	4376.7819
RFK	844.4000000000001	29.8524
RFNG	264.5972	3380.8682
RFPL1	0.0	2667.1769
RFPL1S	0.0	2667.1769
RFPL2	0.0	743.5414999999999
RFPL3	0.0	1508.5165
RFPL3S	0.0	1508.5165
RFPL4A	0.0	10717.499699999998
RFPL4B	0.0	1069.7169
RFT1	692.8	5783.740500000001
RFTN2	0.0	78.8668
RFWD2	1151.0	955.2623
RFWD3	508.599	4.149500000000001
RFX1	1576.6	5572.8067
RFX2	0.0	824.3344
RFX3	1472.2	949.5179
RFX4	0.0	1542.6057999999998
RFX5	1431.2	891.1897
RFX7	325.2	1052.5464
RFXANK	1017.5971	403.866
RFXAP	368.082	49.7984
RG9MTD1	1306.3764999999999	233.176
RG9MTD2	1332.2084	67.1782
RG9MTD3	442.6225	410.22339999999997
RGAG1	0.0	968.196
RGAG4	0.0	1723.2682999999997
RGL1	1100.4042	2951.3842
RGL2	1112.6000000000001	5389.1639
RGL3	0.0	1554.9622
RGL4	0.0	451.865
RGMB	0.0	391.58279999999996
RGN	0.0	889.2651
RGNEF	0.0	731.719
RGP1	682.3340999999999	3365.8572
RGPD1	0.0	749.1569999999999
RGPD2	0.0	1350.878
RGPD3	0.0	1062.3595
RGPD4	0.0	1332.508
RGPD5	392.8394	6365.999100000001
RGPD6	0.0	4232.0932
RGPD8	193.8357	956.8287
RGR	0.0	503.688
RGS1	6145.8	26643.3804
RGS10	498.474	860.8127
RGS11	0.0	509.775
RGS12	0.0	209.3168
RGS13	0.0	18060.5376
RGS14	895.1536	13794.329399999999
RGS16	1048.5375999999999	2610.1422000000002
RGS19	7.9856	908.236
RGS2	3045.0	2612.8109
RGS20	316.906	1885.7289999999998
RGS21	0.0	400.8204
RGS22	0.0	0.0
RGS3	1016.5274999999999	11759.3833
RGS6	0.0	258.4153
RGS8	0.0	2610.1422000000002
RGS9	0.0	4858.4294
RGS9BP	481.62000000000006	18.312
RGSL1	0.0	22.9995
RHBDD1	1853.1261	12710.9384
RHBDD2	527.8334	1408.7418
RHBDD3	1345.9527999999998	3963.0990999999995
RHBDF1	0.0	2017.46
RHBDF2	492.3114	7315.2489000000005
RHBDL1	0.0	1225.5034
RHBDL2	0.0	555.8187
RHBDL3	0.0	564.2086
RHBG	0.0	3072.4294
RHCE	0.0	1545.6367
RHCG	0.0	2189.025
RHD	0.0	2882.0657
RHEB	1965.3161	2918.7191999999995
RHEBL1	804.4448	2046.8953
RHO	0.0	1668.6546999999998
RHOA	1121.0912	5221.7334
RHOB	1050.7616	10855.2676
RHOBTB1	460.9696	578.97
RHOBTB2	403.3582	3269.2544
RHOBTB3	627.936	4434.3719
RHOC	0.0	591.5396000000001
RHOD	13.064400000000001	4504.7541
RHOF	209.68740000000003	1418.4899
RHOG	764.4	5963.934
RHOH	1894.0	12758.1853
RHOQ	696.0717000000001	14059.0425
RHOT1	704.2816	829.0900000000001
RHOT2	566.5824	1232.7882
RHOU	0.0	1140.8865999999998
RHOV	0.0	3319.3288000000002
RHOXF1	0.0	833.0174999999999
RHOXF2	0.0	833.0174999999999
RHPN1	309.1047	543.4941
RHPN2	112.8543	273.3124
RIBC1	596.417	402.6048
RIBC2	475.3485	424.72720000000004
RIC8A	850.7287	7498.242
RIC8B	680.4048	1542.6057999999998
RICTOR	1160.0	1889.737
RIF1	941.5543	473.51020000000005
RILP	735.504	5158.178299999999
RILPL1	0.0	317.18199999999996
RILPL2	375.6188	1229.2439
RIMBP3	0.0	513.24
RIMBP3B	0.0	409.4712
RIMBP3C	0.0	409.4712
RIMKLA	0.0	1117.4018
RIMKLB	0.0	922.4576000000001
RIMS1	0.0	2801.4798
RIMS2	264.40000000000003	1441.3749
RIMS3	246.1593	1930.5271
RIMS4	0.0	0.0
RIN1	0.0	647.9512
RIN2	0.0	1235.5711
RIN3	0.0	5818.1563000000015
RING1	605.8824000000001	1757.5169999999998
RINL	888.8000000000001	2138.8597999999997
RINT1	1090.6	1602.5381
RIOK1	2099.3356000000003	258.9208
RIOK2	1413.1712	1129.2988
RIOK3	405.3504	4090.379
RIPK1	0.0	5349.1054
RIPK2	449.29	596.2294
RIPK3	0.0	1302.4736
RIPK4	0.0	6003.5324
RIPPLY2	0.0	1909.7055
RIT1	735.4000000000001	21299.2286
RLBP1	0.0	4989.588599999999
RLF	1059.9551999999999	2815.4918000000002
RLIM	1073.728	16.8707
RLN1	402.87600000000003	1898.6052000000004
RLN2	474.9171	1631.5349000000003
RLN3	0.0	6368.1639
RLTPR	620.176	7768.931900000001
RMI1	1739.6737999999998	191.9199
RMND1	706.5416	1357.9163
RMND5A	1027.5875	886.413
RMND5B	733.0	934.9928000000001
RMRP	1323.2879	5400.565500000001
RMST	0.0	483.4422
RNASE1	0.0	766.0051
RNASE10	0.0	783.2303999999999
RNASE11	0.0	2759.7956999999997
RNASE12	0.0	2759.7956999999997
RNASE13	0.0	1314.9160000000002
RNASE2	0.0	0.0
RNASE3	0.0	683.2155
RNASE4	443.86400000000003	2175.4193
RNASE6	533.0	2025.8456
RNASE7	0.0	1314.9160000000002
RNASE8	0.0	1314.9160000000002
RNASE9	0.0	967.6838
RNASEH1	951.0	826.9969
RNASEH2A	492.82079999999996	5014.1151
RNASEH2B	506.52	2278.3166
RNASEH2C	514.4958	2759.5984
RNASEK	952.7633	1506.8228
RNASEL	0.0	2610.1422000000002
RNASET2	461.6192	1879.6846
RND1	634.6444	2003.8699000000001
RND2	0.0	866.8140000000001
RND3	533.904	1922.9035999999999
RNF10	203.25889999999998	1987.3397000000002
RNF103	933.2983	2896.1091
RNF103-VPS24	640.9571	886.413
RNF11	909.0	2859.6496999999995
RNF111	525.7824	4037.5107
RNF112	0.0	2790.4929
RNF113A	625.1298	1695.5524999999998
RNF114	1123.6	1426.2192
RNF115	1125.8879	2365.7619
RNF121	1308.2878	1304.6262
RNF122	991.8175	11171.3583
RNF123	1130.2395999999999	338.1906000000001
RNF125	1091.3058	1088.6202
RNF126	976.6	2579.7051999999994
RNF126P1	0.0	1886.4313000000002
RNF128	0.0	14.56
RNF13	918.0395	804.8332
RNF135	893.4	1693.2713
RNF138	1664.842	936.7911
RNF138P1	1138.7504	2463.2884000000004
RNF139	1836.2	2751.9680000000003
RNF14	1374.9455999999998	6800.0522
RNF141	692.3742	2059.0996999999998
RNF144A	0.0	1338.0124
RNF144B	951.0156000000001	1247.5633
RNF145	1818.0839	715.3824000000001
RNF146	856.9152	300.872
RNF148	0.0	590.9404
RNF149	1116.9299	2683.4501
RNF150	434.6082	0.0
RNF151	15.7776	903.2853
RNF152	0.0	767.188
RNF157	0.0	12838.87
RNF165	0.0	5155.0292
RNF166	335.778	3720.2494
RNF167	710.5496	2312.3309
RNF168	1817.529	3763.6855000000005
RNF169	815.4422999999999	601.327
RNF17	0.0	675.2163
RNF170	478.46520000000004	1215.1002
RNF175	0.0	524.6829
RNF180	0.0	657.5183999999999
RNF181	651.7294	3969.0417
RNF183	1212.9802	5015.0014
RNF185	474.71959999999996	2212.659
RNF186	1180.0932	2228.9271
RNF187	1741.6000000000001	6057.477
RNF19A	698.4	4190.1574
RNF19B	555.8448000000001	3777.2666999999997
RNF2	657.552	188.8533
RNF20	738.1944	496.2708
RNF207	179.816	30.668099999999995
RNF208	0.0	984.2302000000001
RNF212	0.0	2795.6713
RNF213	807.7911999999999	2997.0605
RNF214	343.63710000000003	292.8971
RNF215	0.0	3047.6155999999996
RNF216	558.1916	1094.6514
RNF216L	453.8576	50.6466
RNF219	706.7586	9.820799999999998
RNF220	0.0	311.06989999999996
RNF222	0.0	1836.5176000000001
RNF24	401.5536	3640.1410000000005
RNF25	735.7704	3065.7185
RNF26	681.0336	2860.1804
RNF31	300.7602	1322.1609
RNF32	1788.9335999999998	289.9097
RNF34	502.03319999999997	1533.5189
RNF38	680.7335999999999	2473.9523
RNF39	0.0	174.89100000000002
RNF4	1016.7805	4867.1781
RNF40	722.672	3322.2229
RNF41	681.0771	2934.3035
RNF43	0.0	13772.7387
RNF44	1062.0	3741.0233
RNF5	846.8656	1117.7382
RNF5P1	839.7676	1117.7382
RNF6	389.3266	457.3577
RNF7	667.2914000000001	57.2352
RNF8	457.02139999999997	4086.2766
RNFT1	733.5264	63.995400000000004
RNFT2	735.4924	2784.7295000000004
RNGTT	640.4824	0.0
RNH1	1049.2216	748.48
RNLS	665.9114	2032.4096000000002
RNMT	757.3696	66.2134
RNMTL1	763.2257000000001	0.0
RNPC3	365.8536	189.4914
RNPEP	609.5552	727.9323
RNPEPL1	424.56309999999996	3224.7654000000007
RNPS1	1226.424	130.1438
RNU11	2376.6	7521.642600000001
RNU12	1815.9872	5332.6085
RNU4ATAC	1379.2	1039.9142
RNU5D	0.0	592.6308
RNU5E	0.0	592.6308
RNU6ATAC	1378.0	292.8868
RNU86	842.0731999999999	7546.1166
RNY5	0.0	1642.1205
ROBLD3	1342.0	28013.231699999997
ROBO1	827.4191999999999	1251.153
ROBO3	0.0	1887.3874
