GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
NAA15	979.8918	9923.0218	8943.13	0.910125693374292	3.34008516279601
ICAM4	0	8947.4516	8947.4516	1	8
ICAM5	0	8947.4516	8947.4516	1	8
DHDH	0	8951.6814	8951.6814	1	8
FAM78A	669.457	9638.0423	8968.5853	0.935051462967356	3.84767683521418
PSIMCT-1	757.944	9726.6561	8968.7121	0.92770883078316	3.68178074489276
U2AF1	1214.2	10182.9488	8968.7488	0.893464583001671	3.0680774172044
DERL3	1206	10178.255	8972.255	0.894064214127319	3.07718842896088
DEXI	544.96	9543.7644	8998.8044	0.945983260282142	4.13033618346335
ATP8B2	4212.2	13216.2668	9004.0668	0.758314942539868	1.64966887231254
MLX	843.1688	9848.3662	9005.1974	0.921136787187247	3.54599101910459
CSNK1D	538.2795	9556.6926	9018.4131	0.946678455901825	4.15008402621134
LOC100132356	1106.6	10125.2158	9018.61579999999	0.901476304481418	3.19374692266009
POLR2E	922.326	9945.7663	9023.4403	0.915134508012966	3.43073385937532
FLJ26484	0	9027.0961	9027.0961	1	8
TMC8	1518.1776	10546.6828	9028.5052	0.87416534052893	2.79637683038142
HOXB4	590.2668	9620.7755	9030.5087	0.942193286183919	4.02671408601142
COASY	815.6102	9848.3662	9032.756	0.923517253845385	3.59393268486391
C19orf57	581.3256	9614.1231	9032.7975	0.942981852284736	4.04773692852533
CC2D1A	581.3256	9614.1231	9032.7975	0.942981852284736	4.04773692852533
MALT1	845.6	9880.102	9034.502	0.921161337504995	3.54647865411989
HIST1H2AC	1925.016	10965.7355	9040.7195	0.850666890910123	2.51006023841092
MIR138-1	0	9043.275	9043.275	1	8
BUB1	1081.8	10127.3006	9045.5006	0.90348913453413	3.22674397185487
RPL32P3	884.16	9930.0659	9045.9059	0.918241027311997	3.48942391972719
FAM100B	1776.8	10829.7148	9052.9148	0.859057001226065	2.60764204703427
SCARNA13	387.1893	9445.3243	9058.135	0.960621534253459	4.60848934229221
ZNF395	0	9062.0481	9062.0481	1	8
NDUFS2	1319.997	10385.6805	9065.6835	0.887234463789046	2.97598919301546
TEC	1076.6	10145.6699	9069.0699	0.904065754112722	3.23630989116798
HM13	654.8502	9726.6561	9071.8059	0.936921465818501	3.89270708376688
F2R	608.328	9684.1809	9075.8529	0.940896043334974	3.99270871412679
WNT10A	1938.4	11021.5215	9083.1215	0.850431192812395	2.50738518393862
C1S	0	9094.5961	9094.5961	1	8
NCOA3	926.811	10024.4165	9097.6055	0.915369213177244	3.43509928552971
MIR3124	1833.717	10932.5685	9098.8515	0.856362526123985	2.57578947974855
C17orf46	0	9106.3493	9106.3493	1	8
F2RL2	0	9106.4293	9106.4293	1	8
HBS1L	631.904	9739.6659	9107.7619	0.939073447309071	3.94609498103377
TRAK1	422.9818	9533.659	9110.6772	0.957517619798035	4.49436253028257
IRS1	672.3198	9784.1181	9111.7983	0.935702788422815	3.86322227507221
HIST1H2AD	1649.3671	10761.672	9112.3049	0.867104834114978	2.70591780076246
HIST1H2BE	818.7402	9932.5858	9113.8456	0.9238475142508	3.60069171244649
LSR	1711.6	10827.2015	9115.6015	0.863495725648101	2.661242909457
RBM34	1288.1495	10411.152	9123.0025	0.889895178784819	3.01475776798997
LOC100499467	526.8184	9651.4829	9124.6645	0.948241029178415	4.19537298189157
HSDL1	251.4456	9384.3062	9132.8606	0.973904931839361	5.22193187445308
ZNF341	1853.5545	10991.2012	9137.6467	0.855695620587007	2.56798262291273
TSR1	570.5082	9709.4642	9138.956	0.944502944385337	4.08907215736075
PLEKHG6	0	9140.0268	9140.0268	1	8
ABCA7	1131	10272.5066	9141.5066	0.900819981110021	3.18311742298505
LRRC50	240.828	9384.3062	9143.4782	0.974979257951541	5.28417504505478
FEZF1	455.2279	9602.6313	9147.4034	0.954739086027373	4.39876890000804
LOC154860	455.2279	9602.6313	9147.4034	0.954739086027373	4.39876890000804
NAGLU	788.3968	9936.2067	9147.8099	0.926487091107844	3.65570136003875
C11orf88	0	9151.0275	9151.0275	1	8
MIR34C	0	9151.0275	9151.0275	1	8
C11orf92	0	9158.0772	9158.0772	1	8
C11orf93	0	9158.0772	9158.0772	1	8
AGRP	0	9169.6811	9169.6811	1	8
CDK17	862.8	10039.409	9176.609	0.920860075237963	3.54050435648286
TOMM40L	1194.8	10374.3817	9179.5817	0.896725625806361	3.11818430835186
AGPAT3	777	9958.7162	9181.7162	0.927624763404234	3.67997326954477
SNORA44	1360.3875	10542.3072	9181.9197	0.885707603673981	2.95410107749429
MGC87042	558.5741	9742.5224	9183.9483	0.945775277418283	4.12447475813708
GABRR1	0	9188.491	9188.491	1	8
C5orf39	3497.9004	12698.5795	9200.6791	0.784033294790185	1.86010600662894
NCRNA00081	1155.885	10360.5082	9204.6232	0.899631335963763	3.16402499621773
MMP11	0	9206.5628	9206.5628	1	8
SNHG10	238.1307	9445.3243	9207.1936	0.975408498309746	5.30977480049466
PTPRC	0	9207.2273	9207.2273	1	8
SGSM2	501.5472	9709.4642	9207.917	0.950881731460999	4.27493430258538
GLRX5	229.667	9445.3243	9215.6573	0.97626178743954	5.36198485038596
RELB	680.1468	9896.0485	9215.9017	0.935690786648011	3.86293450064028
HIST2H3D	1142.1044	10361.4561	9219.3517	0.90071731269636	3.18146032094853
CSNK1G2	1240.8	10461.1642	9220.3642	0.893966518885778	3.07570091828428
XCR1	940.5946	10166.7487	9226.1541	0.915317770001761	3.43414152293929
LOC220729	734.4652	9964.8301	9230.3649	0.931353871502173	3.76207916679273
LRRC2	0	9234.4493	9234.4493	1	8
TDGF1	0	9234.4493	9234.4493	1	8
HIVEP2	681.6	9918.3748	9236.7748	0.935697960338547	3.86310650291301
CYP26C1	0	9238.7984	9238.7984	1	8
GRAP	535.4704	9790.2399	9254.7695	0.948142027575575	4.19246547977985
HIST1H3D	1504.9396	10761.672	9256.7324	0.877314155768982	2.83812474992982
HIST1H2BF	1504.7821	10761.672	9256.8899	0.877325420391864	2.83827574360419
ZNF672	1671.6	10932.5685	9260.9685	0.867377209373232	2.7093308190305
C1orf204	686.532	9949.4384	9262.9064	0.935451870005204	3.85721622182972
SNHG12	1264.9228	10542.3072	9277.3844	0.892868793103886	3.05906939450699
TNPO3	1548.8124	10833.2422	9284.4298	0.87491474960868	2.8062307676801
TPI1P2	1548.8124	10833.2422	9284.4298	0.87491474960868	2.8062307676801
MIR598	0	9288.8392	9288.8392	1	8
SNORA61	1248.79	10542.3072	9293.5172	0.894090432907296	3.0775878426946
WDR18	1095.2	10396.709	9301.509	0.904698166335985	3.24686066954934
SHOC2	1058.8434	10360.5082	9301.6648	0.907276399125849	3.29053363170177
TXN2	1031.5565	10338.5796	9307.0231	0.909274920640572	3.32514324261418
C22orf15	0	9312.578	9312.578	1	8
VPREB3	0	9312.578	9312.578	1	8
NPPC	0	9314.5424	9314.5424	1	8
BMP8B	555.6255	9875.0416	9319.4161	0.946731547016777	4.15160210842772
IKBKE	1314.6	10636.0028	9321.4028	0.889997180727988	3.01626026683297
STRBP	496.375	9817.9939	9321.6189	0.951875388129661	4.30592590948362
SLC2A11	856.1426	10178.255	9322.1124	0.922411478085582	3.57149531766225
PNMT	0	9331.1383	9331.1383	1	8
TCAP	0	9331.1383	9331.1383	1	8
MTMR12	947.8	10284.0199	9336.2199	0.91561474378698	3.43967783576515
LOC285033	249.5295	9589.5399	9340.0104	0.974638912497151	5.26417930755243
C10orf32	395.811	9736.3969	9340.5859	0.960935365331381	4.62050436803525
SLC48A1	461.37	9805.6968	9344.3268	0.955063115007686	4.40962405026169
NARF	1429.8	10784.1951	9354.3951	0.882937565612745	2.91503323960813
LOC644714	1538.962	10900.6514	9361.6894	0.876285383595603	2.82438483576022
LPIN1	1020.8	10385.0939	9364.2939	0.910502411389256	3.34674212148155
MDFIC	993.3956	10357.9774	9364.5818	0.912486744995517	3.38223014882452
PLEKHJ1	1943.9285	11313.6726	9369.7441	0.853372530570406	2.54102026636469
HSD17B6	0	9373.993	9373.993	1	8
LIMS1	3235.4162	12609.9259	9374.5097	0.795812789677794	1.96253658214726
MIR1179	0	9374.9477	9374.9477	1	8
BTG1	1139.8	10522.3483	9382.5483	0.902265005496457	3.20660410768506
LCN2	0	9392.0309	9392.0309	1	8
LOC100289019	0	9392.0309	9392.0309	1	8
MIR567	0	9392.5257	9392.5257	1	8
FAM188A	547.9177	9941.6044	9393.6867	0.947765237083585	4.1814475816626
CHPT1	655.2	10054.5388	9399.3388	0.938822037377793	3.93976773977842
TMED4	1004.6	10410.6407	9406.0407	0.911994847379784	3.37336577362989
HIVEP1	854.6	10262.0322	9407.4322	0.923124199431551	3.5859233302645
TRIP10	1095.8	10506.9722	9411.1722	0.905557052994628	3.26129057309253
EIF3G	588.221	10001.7178	9413.4968	0.944454730937633	4.08774570403656
INTS5	944.1914	10359.6658	9415.4744	0.91647175089933	3.45575431013069
FAM72B	866	10286.283	9420.283	0.922347738126803	3.57021091612817
AZIN1	620.6	10042.8236	9422.2236	0.941801055338362	4.01635744157986
OAZ1	1148.028	10570.4102	9422.3822	0.902032337380932	3.20280162928589
TMPRSS7	0	9433.4985	9433.4985	1	8
PIP5K1B	878.2	10317.332	9439.132	0.921557992956476	3.55437660203998
NAV2	317.397	9757.3697	9439.9727	0.968495846161877	4.94213189486841
C14orf49	0	9445.3243	9445.3243	1	8
JSRP1	1814.2	11261.9476	9447.7476	0.861258831309001	2.63405092888526
NCRNA00152	1191.5898	10640.9484	9449.3586	0.89929550364773	3.15866715581232
PLEK	475.4842	9933.8048	9458.3206	0.954321164490677	4.38487709071902
MIR3692	0	9465.9102	9465.9102	1	8
ODC1	1439.179	10913.9824	9474.8034	0.883497110302469	2.92285967665683
LOC100133991	1097.2	10573.5563	9476.3563	0.905987240946844	3.26856226062484
HMGXB4	900.237	10386.5224	9486.2854	0.92023955077841	3.52826402273023
KIAA0196	787.5608	10275.2958	9487.735	0.928810358076955	3.70564481143461
NSMCE2	787.5608	10275.2958	9487.735	0.928810358076955	3.70564481143461
NLRP11	47.2305	9539.9604	9492.7299	0.9950735830242	7.65812065896101
NLRP4	47.2305	9539.9604	9492.7299	0.9950735830242	7.65812065896101
FLJ13439	0	9492.7644	9492.7644	1	8
BTG4	0	9493.5603	9493.5603	1	8
MIR34B	0	9493.5603	9493.5603	1	8
SACM1L	1389.6884	10900.6514	9510.963	0.8869283988389	2.97158101098116
HMHA1	747.6557	10272.5066	9524.8509	0.932155654368176	3.78027039400742
ZNF608	0	9525.1788	9525.1788	1	8
ANKRD44	442.8956	9971.1534	9528.2578	0.95747133511663	4.49272182634115
SBNO2	1748.8464	11285.1149	9536.2685	0.865823876583092	2.68994561847736
SEMA7A	493.225	10038.3305	9545.1055	0.953166937210747	4.34712961357372
NUCB1	619.4062	10166.6163	9547.2101	0.942573251631915	4.03680996059245
TULP2	619.4062	10166.6163	9547.2101	0.942573251631915	4.03680996059245
SF3A2	1758.2841	11313.6726	9555.3885	0.865491896863459	2.68582722517446
LTBR	0	9558.8586	9558.8586	1	8
RAB43	466.8426	10027.1774	9560.3348	0.955513463858464	4.42483552660798
CSF2	0	9564.736	9564.736	1	8
IL3	0	9564.736	9564.736	1	8
UMODL1	3341.8	12909.0884	9567.2884	0.794362011617777	1.94968982686628
C6orf25	0	9573.6217	9573.6217	1	8
ENTPD6	917.0355	10495.5855	9578.55	0.919647248427859	3.51666125583581
NCRNA00157	0	9587.8209	9587.8209	1	8
ARID5A	2238	11836.1395	9598.1395	0.840984949737069	2.40291666383127
KIAA1370	3089.2	12694.2003	9605.0003	0.804275381648909	2.03886433039143
LY6G6C	0	9618.8095	9618.8095	1	8
HOXB3	0	9620.7755	9620.7755	1	8
CECR1	0	9637.9704	9637.9704	1	8
PPAPDC3	0	9638.0423	9638.0423	1	8
CD27	66.3264	9705.9925	9639.6661	0.99321282894278	7.19314871228177
ARHGAP27	0	9647.9203	9647.9203	1	8
SPINK4	0	9650.3552	9650.3552	1	8
KCNJ4	0	9659.2341	9659.2341	1	8
KDELR3	0	9659.2341	9659.2341	1	8
PGBD2	1264.3178	10932.5685	9668.2507	0.89634093744073	3.11220133664909
LOC282997	857.0011	10532.2693	9675.2682	0.924753643569653	3.61937544896425
PDCD4	855.2311	10532.2693	9677.0382	0.924897381342792	3.62235818825856
PLA2G6	966.2868	10644.5273	9678.2405	0.916776998436311	3.46151662049752
SEMA4B	1814.9135	11493.5209	9678.6074	0.863626821499004	2.66284812257308
LOC729080	0	9682.9504	9682.9504	1	8
CX3CR1	0	9683.2872	9683.2872	1	8
NCRUPAR	0	9684.1809	9684.1809	1	8
MRPL42P5	0	9684.5563	9684.5563	1	8
LOC349408	0	9692.3418	9692.3418	1	8
TLR8	0	9692.3418	9692.3418	1	8
SNORD91A	0	9709.4642	9709.4642	1	8
SNORD91B	0	9709.4642	9709.4642	1	8
MAFF	922.3005	10644.5273	9722.2268	0.920263315409606	3.5287311941122
HIST2H2BE	3138.9882	12863.3809	9724.3927	0.803842282328059	2.03489836731436
PPOX	1805.8	11531.2288	9725.4288	0.864602526763682	2.67483623660955
DEFB124	0	9726.6561	9726.6561	1	8
NCRNA00028	0	9726.6561	9726.6561	1	8
REM1	0	9726.6561	9726.6561	1	8
AS3MT	0	9736.3969	9736.3969	1	8
C21orf84	0	9747.3229	9747.3229	1	8
HIST1H4E	1902.4	11657.083	9754.683	0.859699665540345	2.61531429685515
LAPTM5	1189	10950.7686	9761.7686	0.902057441193731	3.20321151141051
C7orf65	0	9763.1971	9763.1971	1	8
CYP17A1	0	9769.0141	9769.0141	1	8
RRP1	1470.6	11241.2616	9770.6616	0.884312774456261	2.93432716228712
B4GALT5	268.2204	10050.5296	9782.3092	0.974006502725621	5.22770874591773
FCRLB	0	9783.8897	9783.8897	1	8
MIR559	0	9789.6048	9789.6048	1	8
C8orf38	544.533	10340.6722	9796.1392	0.949974943972577	4.24716667915353
SNORD99	744.1025	10542.3072	9798.2047	0.934070929571164	3.82454546128072
GSG1	365.1296	10168.4738	9803.3442	0.965336686209393	4.7995507205411
RHOB	1050.7616	10855.2676	9804.506	0.911745420547096	3.36888800268699
HIST2H2AA4	2310.334	12124.7141	9814.3801	0.839949684684459	2.39177738990224
TMEM50B	965.6	10783.0874	9817.4874	0.917812095332454	3.48120082154505
KLF2	1270.6	11095.6692	9825.0692	0.897252762377193	3.12641485235812
LOC400960	2537.0351	12370.3354	9833.3003	0.829813373190128	2.28566923258998
DDX56	577.236	10410.6407	9833.4047	0.94746610143523	4.17275377063678
CEP97	977.2	10817.5196	9840.3196	0.91714936572125	3.4685720609157
CCL3	7473.2	17321.2956	9848.0956	0.698594392861938	1.21274880718575
DDX19A	1206.3765	11055.0133	9848.6368	0.901611765087184	3.19594862516184
RCSD1	1482.8	11348.207	9865.407	0.884436194290908	2.9360684464467
TM2D2	1044.974	10913.9341	9868.9601	0.912619614494738	3.38463228546922
C2CD4D	746.354	10617.5939	9871.2399	0.934322648557725	3.83045298606361
DDAH2	804.6902	10682.1739	9877.4837	0.929946920848485	3.73062800280717
LOC100132111	726.6	10617.5939	9890.9939	0.93594961383726	3.86915169168619
ADAM9	1017.3792	10913.9341	9896.5549	0.914730325621405	3.42324182835883
FEV	0	9911.7423	9911.7423	1	8
NTSR2	0	9920.2592	9920.2592	1	8
C6orf27	1412.2	11337.6096	9925.4096	0.889237561633862	3.00510017027828
SNORA7B	0	9930.0659	9930.0659	1	8
DDX47	449.3445	10385.2322	9935.8877	0.958526806128014	4.53056771949627
HSD17B1	0	9936.2067	9936.2067	1	8
ETAA1	806.1001	10753.114	9947.0139	0.930263416437628	3.73765169987471
CCDC19	0	9949.4384	9949.4384	1	8
SLAMF8	0	9949.4384	9949.4384	1	8
VSIG8	0	9949.4384	9949.4384	1	8
ACBD3	1243.8208	11193.6158	9949.795	0.899993797757329	3.16982558257454
GPR124	0	9953.9604	9953.9604	1	8
PLCG2	0	9971.4745	9971.4745	1	8
FDX1L	306.1188	10285.4996	9979.3808	0.971098014633911	5.07037641235303
MDM1	797.124	10804.6339	10007.5099	0.931292825891497	3.7607022128736
LOC100129196	939.2	10950.7686	10011.5686	0.921009042866606	3.54345591293348
C17orf44	645.5598	10665.6941	10020.1343	0.942927653670651	4.04628330336285
CD247	0	10020.7967	10020.7967	1	8
FXYD5	538.745	10572.1316	10033.3866	0.951511926610723	4.29451990352952
BUB1B	832.829	10873.7438	10040.9148	0.928858000182598	3.70668462588974
FBXW4P1	0	10045.3213	10045.3213	1	8
AHCY	866.2905	10911.9821	10045.6916	0.926450123085112	3.65491847630612
IL4R	0	10045.7387	10045.7387	1	8
ALOX5	332.4595	10381.0197	10048.5602	0.968968110751547	4.96462574938757
C2CD2	1357	11412.2331	10055.2331	0.893728935060321	3.07208849415967
MIR3676	1650	11707.6311	10057.6311	0.876475103433572	2.82691126358978
HIST2H2BC	2061.4	12124.7141	10063.3141	0.85468888904538	2.55625434718235
HIST1H1T	0	10083.2522	10083.2522	1	8
SPTBN1	914.6	11000.4355	10085.8355	0.923239842634124	3.58827591085735
PELI1	451.5144	10545.7709	10094.2565	0.958943103894922	4.54574875049852
FMNL1	474.2	10573.5563	10099.3563	0.957077257397504	4.47882121999111
HIST2H2AB	2763.8876	12863.3809	10099.4933	0.823136871296478	2.21849902657738
UBE2G1	1078.569	11178.3092	10099.7402	0.912002960101211	3.37351160760172
MSH5	1293.4	11396.5519	10103.1519	0.8980768398342	3.13935697314416
CLK3	1102.2832	11207.2557	10104.9725	0.910452925251327	3.34586621563146
UMPS	792.39	10898.9325	10106.5425	0.932224091842476	3.78183235293255
SLC35A2	1099.9044	11208.7374	10108.833	0.910639661315028	3.34917373587202
RAB11FIP1	1168.5986	11280.4981	10111.8995	0.90612984795917	3.27097940143401
SLC37A1	0	10126.6802	10126.6802	1	8
MED30	671.429	10805.4312	10134.0022	0.941497152679441	4.00837798461502
SF3B4	1638.2	11787.6357	10149.4357	0.877981524829773	2.84709097481267
ATP6V1G1	1102.896	11253.4427	10150.5467	0.910742492029617	3.35099776387552
PCP4L1	0	10161.5954	10161.5954	1	8
LOC401093	1257.5928	11419.5248	10161.932	0.900798206683828	3.18276584907398
DNMT1	1432.4948	11603.6723	10171.1775	0.890113805000244	3.01797965091021
RNF122	991.8175	11171.3583	10179.5408	0.918457357164894	3.49358611923511
CRYAA	0	10182.9488	10182.9488	1	8
POLR1A	968.8392	11154.0654	10185.2262	0.920081924920864	3.52516858609706
PTCD3	968.8392	11154.0654	10185.2262	0.920081924920864	3.52516858609706
SCNN1A	0	10190.4015	10190.4015	1	8
MKLN1	2585.8924	12779.4525	10193.5601	0.831706192289898	2.30509187896202
SULF2	685.2179	10880.2126	10194.9947	0.940752927441828	3.98900009743723
KCNMB2	1191.1259	11387.0413	10195.9154	0.905302109515606	3.25699512283527
FUT10	957.2696	11171.3583	10214.0887	0.92107354534308	3.54473550584798
C4orf49	0	10239.1172	10239.1172	1	8
C8orf80	1641.2	11885.3804	10244.1804	0.878668521424676	2.85636511403801
VARS	1090.1952	11337.6096	10247.4144	0.912277733876219	3.37845811875115
TNFAIP8	961.1937	11209.5091	10248.3154	0.921023977349936	3.54375209653383
GRIPAP1	847.032	11098.8792	10251.8472	0.929094400099006	3.71185371166207
ISY1	1024.4	11281.5509	10257.1509	0.916755721819108	3.46111434871935
EPCAM	0	10260.5896	10260.5896	1	8
DNAH7	1155.6567	11417.7435	10262.0868	0.90808717756395	3.30449275878591
NOTCH2	1786.805	12051.0913	10264.2863	0.870875965445701	2.75370969527546
PMS2P1	1284.8154	11556.4256	10271.6102	0.899946165639287	3.16906224600687
KIAA0226	3341.4318	13613.3069	10271.8751	0.80292047791925	2.02647923057663
RBM44	0	10274.7722	10274.7722	1	8
FCER1G	107.4438	10385.6805	10278.2367	0.98976055205979	6.594869703583
C22orf45	0	10280.6621	10280.6621	1	8
UPB1	0	10280.6621	10280.6621	1	8
SECTM1	511.4812	10802.7458	10291.2646	0.954793093686383	4.40057303414589
CD69	0	10292.0477	10292.0477	1	8
FCGR1A	0	10303.9327	10303.9327	1	8
PIM2	896.2	11208.7374	10312.5374	0.925964094618118	3.64465923925564
NFIL3	2043.2	12360.7482	10317.5482	0.858150003621924	2.59686373740679
ZNF295	1385.2	11707.1769	10321.9769	0.894197974089793	3.07922702467118
NR1I3	0	10324.6677	10324.6677	1	8
MYO5A	939.2	11272.1151	10332.9151	0.923087727054066	3.5851820295766
CREG1	669.446	11004.071	10334.625	0.942652587048102	4.03892585596306
SNORA77	0	10337.3124	10337.3124	1	8
NRCAM	0	10338.0454	10338.0454	1	8
CDK6	1513.1246	11854.7087	10341.5841	0.886808537625914	2.96985751465562
APOLD1	1902.6305	12244.2708	10341.6403	0.865509028468305	2.68603954203959
MRPL4	946.512	11294.1216	10347.6096	0.92267459096235	3.57680746258448
FXYD1	0	10357.2422	10357.2422	1	8
FXYD3	0	10357.2422	10357.2422	1	8
FXYD7	0	10357.2422	10357.2422	1	8
LGI4	0	10357.2422	10357.2422	1	8
RPL13AP6	0	10360.5082	10360.5082	1	8
FICD	645.8646	11011.1841	10365.3195	0.944594501007789	4.09159406092656
APOA2	0	10374.3817	10374.3817	1	8
OXCT2	0	10380.506	10380.506	1	8
MIR4262	0	10385.0939	10385.0939	1	8
ADAMTS4	0	10385.6805	10385.6805	1	8
LOC153684	2311.92	12698.5795	10386.6595	0.845979808999694	2.45750374012012
TOB1	106.785	10499.0236	10392.2386	0.989931460765754	6.61940234744242
E2F2	858.8	11251.7888	10392.9888	0.929086850013436	3.71168837670836
HSPA1B	995.6	11395.1925	10399.5925	0.919650014315065	3.51671525584043
C17orf99	141.1492	10546.6828	10405.5336	0.98679346756199	6.22342454380712
TMEM143	1248.1328	11658.7732	10410.6404	0.9032972890637	3.22357263955281
PCBP1	1953.7712	12370.3354	10416.5642	0.863602578886142	2.6625511841641
UTP3	1422.9184	11842.3779	10419.4595	0.892733764265786	3.05703396197118
MIR4322	852.7844	11274.2852	10421.5008	0.929679268930723	3.72471111087612
AK1	0	10429.7926	10429.7926	1	8
MIR644	0	10431.926	10431.926	1	8
TNFSF14	0	10433.7153	10433.7153	1	8
BMP8A	949.4142	11386.2624	10436.8482	0.923035093186538	3.58411281463217
CSTB	800.739	11241.2616	10440.5226	0.933504487618112	3.81132807282618
S1PR2	826.0577	11274.2852	10448.2275	0.931732703211245	3.77064960078358
CLIC1	944.4	11396.5519	10452.1519	0.923474298607387	3.59305554196339
MIR4280	197.9916	10656.3727	10458.3811	0.981759263414441	5.75013341177728
ATP5SL	561.512	11028.2039	10466.6919	0.951550839999452	4.29573718180663
PQBP1	722.0678	11192.7007	10470.6329	0.939397244688388	3.95428006947919
CBS	0	10476.4387	10476.4387	1	8
IGJ	1365.6	11842.3779	10476.7779	0.896607943294636	3.11635192859985
RALGPS1	279.219	10760.4288	10481.2098	0.974707617031043	5.26819464391993
FGD2	0	10492.1384	10492.1384	1	8
PCSK1N	0	10497.5137	10497.5137	1	8
MIR3175	1777.2	12276.9662	10499.7662	0.873546393666527	2.78827614423597
C3	0	10506.9722	10506.9722	1	8
TIMM17B	681.1956	11192.7007	10511.5051	0.942630827927982	4.03834526134226
FAM55C	1733.727	12250.7162	10516.9892	0.87602459567357	2.82091744568762
MIR548I1	0	10525.5157	10525.5157	1	8
AMBN	0	10531.6831	10531.6831	1	8
RREB1	559.1824	11094.7713	10535.5889	0.952017794613342	4.31041716560295
RAB42	0	10542.3072	10542.3072	1	8
FAM126B	1377.1989	11923.7492	10546.5503	0.896458591549575	3.11402909679404
ORM1	0	10553.0896	10553.0896	1	8
ORM2	0	10553.0896	10553.0896	1	8
NDUFB3	1370.3955	11923.7492	10553.3537	0.896917362423474	3.12117371137109
MAK16	608.4768	11171.3583	10562.8815	0.948345898322465	4.19845854334428
SLC30A1	1256.8	11823.7678	10566.9678	0.903918543964124	3.23386285178077
CMTM3	0	10570.2823	10570.2823	1	8
C19orf35	0	10570.4102	10570.4102	1	8
LOC647979	790.7015	11362.3947	10571.6932	0.934938267007217	3.84498995268905
PIGF	807.4466	11382.479	10575.0324	0.933761154374888	3.81730413626322
VDR	719.1333	11297.0634	10577.9301	0.94015300198939	3.97354477540325
MDS2	747.1059	11328.7514	10581.6455	0.938132268257261	3.92253229768443
CRIPT	792.9342	11382.479	10589.5448	0.934874144558806	3.84346983560678
ABCG1	933.8421	11539.7851	10605.943	0.925134679349724	3.62729391693231
RORC	0	10617.5939	10617.5939	1	8
THEM5	0	10617.5939	10617.5939	1	8
ID3	632.3328	11251.7888	10619.456	0.946791793177209	4.15332651181235
PRPF19	1535.6	12156.8075	10621.2075	0.887850255698277	2.98489004187216
AURKB	1183.1913	11808.7815	10625.5902	0.908929050405647	3.31910485202635
USF2	127.2	10759.0897	10631.8897	0.988315578263547	6.40231353934708
ENAM	0	10643.1123	10643.1123	1	8
STARD5	853.8	11505.031	10651.231	0.930915796162275	3.75222289805983
WSCD1	1156	11815.6745	10659.6745	0.910882746865102	3.3534886852289
C17orf47	0	10662.0913	10662.0913	1	8
SEPT4	0	10662.0913	10662.0913	1	8
PCF11	2604	13269.6628	10665.6628	0.83595468589644	2.34933035673406
F2RL1	0	10682.4241	10682.4241	1	8
C19orf34	0	10690.7883	10690.7883	1	8
SYNGR4	964.7216	11658.7732	10694.0516	0.923577296518552	3.59515950947309
TMEM14E	0	10696.4843	10696.4843	1	8
LOC100129716	2302.8	13011.1062	10708.3062	0.849626870510673	2.49828260225165
SNORA55	1327.6	12037.5808	10709.9808	0.90066726220419	3.18065304227922
RFPL4A	0	10717.4997	10717.4997	1	8
PIK3CG	1555.6	12278.7182	10723.1182	0.887554993494367	2.98061691774463
RGS3	1016.5275	11759.3833	10742.8558	0.920434048428078	3.53209125269152
ELP3	1130.8584	11885.3804	10754.522	0.913119418183999	3.39369787924967
MTMR11	422.4862	11179.5665	10757.0803	0.963585219708578	4.72581621867342
HAMP	0	10759.0897	10759.0897	1	8
MAG	0	10759.0897	10759.0897	1	8
FAM86C	560.8	11339.5655	10778.7655	0.952875396978353	4.33773520178175
PLEKHH3	584	11368.6917	10784.6917	0.951140712514153	4.28295406025381
CHST14	0	10785.4273	10785.4273	1	8
OTUD5	791.689	11577.9291	10786.2401	0.935997296472718	3.87029961059808
PHLDA1	1660	12448.91	10788.91	0.882343852218208	2.90676428183851
LY9	3067.2	13858.5599	10791.3599	0.818785093365291	2.17578320165274
CKLF	1353.1284	12145.1229	10791.9945	0.899755281634148	3.16600643908441
LOC284837	0	10796.6616	10796.6616	1	8
ADM	948.8	11751.474	10802.674	0.925292950372567	3.63059390681879
CTLA4	0	10806.1803	10806.1803	1	8
CXXC5	537.425	11348.4906	10811.0656	0.954784720160725	4.40029318078703
BATF3	0	10816.5347	10816.5347	1	8
LOC285359	0	10817.5196	10817.5196	1	8
MR1	1350.6945	12171.5872	10820.8927	0.900113417989214	3.17174400272287
SH3RF3	526.5337	11347.6406	10821.1069	0.955657236730978	4.42972268176125
FAM187B	0	10827.2015	10827.2015	1	8
TMC3	0	10832.4952	10832.4952	1	8
DUSP26	0	10835.8619	10835.8619	1	8
LSM2	554.346	11395.1925	10840.8465	0.953609421819931	4.36149475777256
CDKN1B	1396.4	12244.2708	10847.8708	0.89762966788994	3.1323226905304
ITGB5	491.3119	11346.7255	10855.4136	0.958497182987443	4.52949302370575
RHBDD1	1853.1261	12710.9384	10857.8123	0.872760375374608	2.7780375817923
RHOH	1894	12758.1853	10864.1853	0.870736005502196	2.75191490157917
MIR365-1	0	10878.396	10878.396	1	8
